LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,SA2_MAINCODE,SA2_NAME
NSW888,CENTRAL COLO,GAZETTED LOCALITY,2756,NSW,115031299,Bilpin - Colo - St Albans
NSW888,COLO CENTRAL,ALIAS LOCALITY,2756,NSW,115031299,Bilpin - Colo - St Albans
NSW889,CENTRAL MACDONALD,GAZETTED LOCALITY,2775,NSW,115031299,Bilpin - Colo - St Albans
NSW889,MACDONALD CENTRAL,ALIAS LOCALITY,2775,NSW,115031299,Bilpin - Colo - St Albans
NSW994,COLO,GAZETTED LOCALITY,2756,NSW,115031299,Bilpin - Colo - St Albans
NSW996,COLO HEIGHTS,GAZETTED LOCALITY,2756,NSW,115031299,Bilpin - Colo - St Albans
NSW260,BELL,GAZETTED LOCALITY,2786,NSW,124011449,Blackheath - Megalong Valley
NSW2820,HARTLEY,ALIAS LOCALITY,2786,NSW,124011449,Blackheath - Megalong Valley
NSW2820,MOUNT VICTORIA,GAZETTED LOCALITY,2786,NSW,124011449,Blackheath - Megalong Valley
NSW2820,MT VICTORIA,ALIAS LOCALITY,2786,NSW,124011449,Blackheath - Megalong Valley
NSW397,BLACKHEATH,GAZETTED LOCALITY,2785,NSW,124011449,Blackheath - Megalong Valley
NSW397,BLUE MOUNTAINS NATIONAL PARK,ALIAS LOCALITY,2785,NSW,124011449,Blackheath - Megalong Valley
NSW397,MOUNT BOYCE,ALIAS LOCALITY,2785,NSW,124011449,Blackheath - Megalong Valley
NSW397,SHIPLEY,ALIAS LOCALITY,2785,NSW,124011449,Blackheath - Megalong Valley
NSW397,THE GARDENS,ALIAS LOCALITY,2785,NSW,124011449,Blackheath - Megalong Valley
NSW5041,MEGALONG,ALIAS LOCALITY,2785,NSW,124011449,Blackheath - Megalong Valley
NSW5041,MEGALONG VALLEY,GAZETTED LOCALITY,2785,NSW,124011449,Blackheath - Megalong Valley
NSW2174,KINGS PARK,GAZETTED LOCALITY,2148,NSW,116011303,Blacktown (East) - Kings Park
NSW2506,MARAYONG,GAZETTED LOCALITY,2148,NSW,116011304,Blacktown (North) - Marayong
NSW401,BLACKTOWN,GAZETTED LOCALITY,2148,NSW,116011561,Blacktown (West)
NSW1674,GLENBROOK,GAZETTED LOCALITY,2773,NSW,124011450,Blaxland - Warrimoo - Lapstone
NSW1674,RAAF GLENBROOK,ALIAS LOCALITY,2773,NSW,124011450,Blaxland - Warrimoo - Lapstone
NSW2299,LAPSTONE,GAZETTED LOCALITY,2773,NSW,124011450,Blaxland - Warrimoo - Lapstone
NSW2811,MOUNT RIVERVIEW,GAZETTED LOCALITY,2774,NSW,124011450,Blaxland - Warrimoo - Lapstone
NSW2811,MT RIVERVIEW,ALIAS LOCALITY,2774,NSW,124011450,Blaxland - Warrimoo - Lapstone
NSW411,BLAXLAND,GAZETTED LOCALITY,2774,NSW,124011450,Blaxland - Warrimoo - Lapstone
NSW411,BLAXLAND EAST,ALIAS LOCALITY,2774,NSW,124011450,Blaxland - Warrimoo - Lapstone
NSW411,E BLAXLAND,ALIAS LOCALITY,2774,NSW,124011450,Blaxland - Warrimoo - Lapstone
NSW411,EAST BLAXLAND,ALIAS LOCALITY,2774,NSW,124011450,Blaxland - Warrimoo - Lapstone
NSW411,WOODFORD,ALIAS LOCALITY,2774,NSW,124011450,Blaxland - Warrimoo - Lapstone
NSW4210,WARRIMOO,GAZETTED LOCALITY,2774,NSW,124011450,Blaxland - Warrimoo - Lapstone
NSW1452,ERROWANBANG,GAZETTED LOCALITY,2791,NSW,103041076,Blayney
NSW1452,FERN HILL,ALIAS LOCALITY,2791,NSW,103041076,Blayney
NSW1565,BENEREE,ALIAS LOCALITY,2798,NSW,103041076,Blayney
NSW1565,BROWNS CREEK,ALIAS LOCALITY,2798,NSW,103041076,Blayney
NSW1565,CARCOAR,ALIAS LOCALITY,2798,NSW,103041076,Blayney
NSW1565,FLYERS CREEK,ALIAS LOCALITY,2798,NSW,103041076,Blayney
NSW1565,FOREST REEFS,GAZETTED LOCALITY,2798,NSW,103041076,Blayney
NSW1607,GARLAND,GAZETTED LOCALITY,2797,NSW,103041076,Blayney
NSW1607,LUCAN,ALIAS LOCALITY,2797,NSW,103041076,Blayney
NSW1936,HOBBYS YARDS,GAZETTED LOCALITY,2795,NSW,103041076,Blayney
NSW217,BARRY,GAZETTED LOCALITY,2799,NSW,103041076,Blayney
NSW2175,KINGS PLAINS,GAZETTED LOCALITY,2799,NSW,103041076,Blayney
NSW2447,LYNDHURST,GAZETTED LOCALITY,2797,NSW,103041076,Blayney
NSW2488,BLAYNEY,ALIAS LOCALITY,2792,NSW,103041076,Blayney
NSW2488,GALLYMONT,ALIAS LOCALITY,2792,NSW,103041076,Blayney
NSW2488,MANDURAMA,GAZETTED LOCALITY,2792,NSW,103041076,Blayney
NSW2645,GREGHAMSTOWN,ALIAS LOCALITY,2798,NSW,103041076,Blayney
NSW2645,MILLTHORPE,GAZETTED LOCALITY,2798,NSW,103041076,Blayney
NSW2734,MOORILDA,GAZETTED LOCALITY,2795,NSW,103041076,Blayney
NSW2962,NEVILLE,GAZETTED LOCALITY,2799,NSW,103041076,Blayney
NSW2973,GRESHAM,ALIAS LOCALITY,2795,NSW,103041076,Blayney
NSW2973,NEWBRIDGE,GAZETTED LOCALITY,2795,NSW,103041076,Blayney
NSW3176,PANUARA,GAZETTED LOCALITY,2800,NSW,103041076,Blayney
NSW3769,TALLWOOD,GAZETTED LOCALITY,2798,NSW,103041076,Blayney
NSW414,BLAYNEY,GAZETTED LOCALITY,2799,NSW,103041076,Blayney
NSW414,GREGHAMSTOWN,ALIAS LOCALITY,2799,NSW,103041076,Blayney
NSW617,BROWNS CREEK,GAZETTED LOCALITY,2799,NSW,103041076,Blayney
NSW708,BURNT YARDS,GAZETTED LOCALITY,2792,NSW,103041076,Blayney
NSW823,CARCOAR,GAZETTED LOCALITY,2791,NSW,103041076,Blayney
NSW823,CARCOAR DAM,ALIAS LOCALITY,2791,NSW,103041076,Blayney
NSW1299,DOYALSON,GAZETTED LOCALITY,2262,NSW,102021045,Blue Haven - San Remo
NSW1299,LAKE HAVEN,ALIAS LOCALITY,2262,NSW,102021045,Blue Haven - San Remo
NSW1299,MORISSET,ALIAS LOCALITY,2262,NSW,102021045,Blue Haven - San Remo
NSW3501,SAN REMO,GAZETTED LOCALITY,2262,NSW,102021045,Blue Haven - San Remo
NSW419,BLUE HAVEN,GAZETTED LOCALITY,2262,NSW,102021045,Blue Haven - San Remo
NSW998,COLONGRA,GAZETTED LOCALITY,2262,NSW,102021045,Blue Haven - San Remo
NSW3851,THE DEVILS WILDERNESS,GAZETTED LOCALITY,2758,NSW,124011451,Blue Mountains - North
NSW2079,KANANGRA,GAZETTED LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW2079,KANGARA,ALIAS LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW421,BLACKHEATH,ALIAS LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW421,BLUE LABYRINTH,ALIAS LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW421,BLUE MOUNTAINS NATIONAL PARK,GAZETTED LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW421,BLUE MTNS NATIONAL PARK,ALIAS LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW421,BONNIE VALE,ALIAS LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW421,CEDAR VALLEY,ALIAS LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW421,JAMISON VALLEY,ALIAS LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW421,KEDUMBA,ALIAS LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW421,KINGS TABLELAND,ALIAS LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW421,NARROW NECK,ALIAS LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW421,NATIONAL PARK,ALIAS LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW5103,YERRANDERIE,GAZETTED LOCALITY,2787,NSW,124021456,Blue Mountains - South
NSW1518,FENNELL BAY,GAZETTED LOCALITY,2283,NSW,111021215,Bolton Point - Teralba
NSW2519,MARMONG POINT,GAZETTED LOCALITY,2284,NSW,111021215,Bolton Point - Teralba
NSW2519,MARMONG PT,ALIAS LOCALITY,2284,NSW,111021215,Bolton Point - Teralba
NSW3826,COCKLE CREEK,ALIAS LOCALITY,2284,NSW,111021215,Bolton Point - Teralba
NSW3826,TERALBA,GAZETTED LOCALITY,2284,NSW,111021215,Bolton Point - Teralba
NSW4423,WOODRISING,GAZETTED LOCALITY,2284,NSW,111021215,Bolton Point - Teralba
NSW454,BOLTON POINT,GAZETTED LOCALITY,2283,NSW,111021215,Bolton Point - Teralba
NSW454,BOLTON PT,ALIAS LOCALITY,2283,NSW,111021215,Bolton Point - Teralba
NSW499,BOORAGUL,GAZETTED LOCALITY,2284,NSW,111021215,Bolton Point - Teralba
NSW1048,COOLUMBOOKA,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW1097,CORROWONG,GAZETTED LOCALITY,2633,NSW,101031013,Bombala
NSW1097,OAKVALE,ALIAS LOCALITY,2633,NSW,101031013,Bombala
NSW1116,CRAIGIE,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW1123,CREEWAH,GAZETTED LOCALITY,2631,NSW,101031013,Bombala
NSW1244,BALGOWNIE,ALIAS LOCALITY,2633,NSW,101031013,Bombala
NSW1244,DELEGATE,GAZETTED LOCALITY,2633,NSW,101031013,Bombala
NSW1661,GLEN ALLEN,GAZETTED LOCALITY,2631,NSW,101031013,Bombala
NSW1832,GUNNINGRAH,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW1945,HOLTS FLAT,GAZETTED LOCALITY,2631,NSW,101031013,Bombala
NSW2053,JILLCUMBILLY,ALIAS LOCALITY,2631,NSW,101031013,Bombala
NSW2053,JIMCUMBILLY,ALIAS LOCALITY,2631,NSW,101031013,Bombala
NSW2053,JINCUMBILLY,GAZETTED LOCALITY,2631,NSW,101031013,Bombala
NSW2412,LORDS HILL,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW2412,MAHARATTA,ALIAS LOCALITY,2632,NSW,101031013,Bombala
NSW2603,MERRIANGAAH,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW2633,CAIRNLEA,ALIAS LOCALITY,2632,NSW,101031013,Bombala
NSW2633,MILA,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW2633,SPRINGVALE,ALIAS LOCALITY,2632,NSW,101031013,Bombala
NSW2774,MOUNT COOPER,GAZETTED LOCALITY,2631,NSW,101031013,Bombala
NSW2774,MT COOPER,ALIAS LOCALITY,2631,NSW,101031013,Bombala
NSW3148,PADDYS FLAT,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW3157,PALARANG,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW3325,QUIDONG,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW338,BIBBENLUKE,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW3412,ROCKTON,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW3442,ROSEMEATH,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW3929,TOMBONG,GAZETTED LOCALITY,2633,NSW,101031013,Bombala
NSW436,BOCCO,ALIAS LOCALITY,2631,NSW,101031013,Bombala
NSW436,BOCO,GAZETTED LOCALITY,2631,NSW,101031013,Bombala
NSW460,BOMBALA,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW471,BONDI FOREST,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW52,ANDO,GAZETTED LOCALITY,2631,NSW,101031013,Bombala
NSW52,STONELEIGH,ALIAS LOCALITY,2631,NSW,101031013,Bombala
NSW656,BUKALONG,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW693,BOMBALA,ALIAS LOCALITY,2630,NSW,101031013,Bombala
NSW693,BUNGARBY,GAZETTED LOCALITY,2630,NSW,101031013,Bombala
NSW693,ROSLYN,ALIAS LOCALITY,2630,NSW,101031013,Bombala
NSW742,BYADBO WILDERNESS,GAZETTED LOCALITY,2628,NSW,101031013,Bombala
NSW776,CAMBALONG,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW869,CATHCART,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
NSW3774,CHARING CROSS,ALIAS LOCALITY,2026,NSW,118011339,Bondi - Tamarama - Bronte
NSW3774,TAMARAMA,GAZETTED LOCALITY,2026,NSW,118011339,Bondi - Tamarama - Bronte
NSW3774,TAMARAMA BEACH,ALIAS LOCALITY,2026,NSW,118011339,Bondi - Tamarama - Bronte
NSW469,BONDI,GAZETTED LOCALITY,2026,NSW,118011339,Bondi - Tamarama - Bronte
NSW601,BRONTE,GAZETTED LOCALITY,2024,NSW,118011339,Bondi - Tamarama - Bronte
NSW601,BRONTE BEACH,ALIAS LOCALITY,2024,NSW,118011339,Bondi - Tamarama - Bronte
NSW3010,BONDI NORTH,ALIAS LOCALITY,2026,NSW,118011340,Bondi Beach - North Bondi
NSW3010,N BONDI,ALIAS LOCALITY,2026,NSW,118011340,Bondi Beach - North Bondi
NSW3010,NORTH BONDI,GAZETTED LOCALITY,2026,NSW,118011340,Bondi Beach - North Bondi
NSW470,BONDI BEACH,GAZETTED LOCALITY,2026,NSW,118011340,Bondi Beach - North Bondi
NSW3321,QUEENS PARK,GAZETTED LOCALITY,2022,NSW,118011341,Bondi Junction - Waverly
NSW4235,CHARING CROSS,ALIAS LOCALITY,2024,NSW,118011341,Bondi Junction - Waverly
NSW4235,WAVERLEY,GAZETTED LOCALITY,2024,NSW,118011341,Bondi Junction - Waverly
NSW4235,WAVERLEYNIIKL,ALIAS LOCALITY,2024,NSW,118011341,Bondi Junction - Waverly
NSW472,BONDI,ALIAS LOCALITY,2022,NSW,118011341,Bondi Junction - Waverly
NSW472,BONDI JUNCTION,GAZETTED LOCALITY,2022,NSW,118011341,Bondi Junction - Waverly
NSW142,BALCOLYN,GAZETTED LOCALITY,2264,NSW,111021216,Bonnells Bay - Silverwater
NSW2668,MIRRABOOKA,GAZETTED LOCALITY,2264,NSW,111021216,Bonnells Bay - Silverwater
NSW2745,MORISSET PARK,GAZETTED LOCALITY,2264,NSW,111021216,Bonnells Bay - Silverwater
NSW3579,SILVERWATER,GAZETTED LOCALITY,2264,NSW,111021216,Bonnells Bay - Silverwater
NSW3728,SUNSHINE,GAZETTED LOCALITY,2264,NSW,111021216,Bonnells Bay - Silverwater
NSW4353,WINDERMERE PARK,GAZETTED LOCALITY,2264,NSW,111021216,Bonnells Bay - Silverwater
NSW4520,YARRAWONGA PARK,GAZETTED LOCALITY,2264,NSW,111021216,Bonnells Bay - Silverwater
NSW473,BONNELLS BAY,GAZETTED LOCALITY,2264,NSW,111021216,Bonnells Bay - Silverwater
NSW577,BRIGHTWATERS,GAZETTED LOCALITY,2264,NSW,111021216,Bonnells Bay - Silverwater
NSW476,BONNYRIGG,GAZETTED LOCALITY,2177,NSW,127021509,Bonnyrigg Heights - Bonnyrigg
NSW477,BONNYRIGG HEIGHTS,GAZETTED LOCALITY,2177,NSW,127021509,Bonnyrigg Heights - Bonnyrigg
NSW2,ABBOTSBURY,GAZETTED LOCALITY,2176,NSW,127021510,Bossley Park - Abbotsbury
NSW521,BOSSLEY PARK,GAZETTED LOCALITY,2176,NSW,127021510,Bossley Park - Abbotsbury
NSW523,BOTANY,GAZETTED LOCALITY,2019,NSW,117011321,Botany
NSW524,BOTANY BAY,GAZETTED LOCALITY,,NSW,117011321,Botany
NSW524,DOLLS POINT,ALIAS LOCALITY,,NSW,117011321,Botany
NSW524,DOLLS PT,ALIAS LOCALITY,,NSW,117011321,Botany
NSW1441,BEULAH,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1441,ENNGONIA,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1441,ENNGONIA/CLARE HART,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1441,GLENALBYN,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1441,MORTON PLAINS,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1441,WANDELLA,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1558,FORDS BRIDGE,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1558,WAVERLEY,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1715,GONGOLGON,GAZETTED LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW1814,GUMBALIE,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1823,GUNDERBOOKA,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1823,KOONAWARRA,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1973,BERAWINNIA,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1973,BRINDINGABBA,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1973,HUNGERFORD,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1973,PARRAGUNDY,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW1973,WARROO,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW2418,DUNLOP,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW2418,IDALIA,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW2418,LOUTH,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW2418,NEW CHUM,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW2418,WOODLANDS,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW2930,NARRAN LAKE,GAZETTED LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW3762,ROSEHILL,ALIAS LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW3762,TALAWANTA,GAZETTED LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW4161,SWAMP,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW4161,URISINO,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW4161,WANAARING,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW4161,YARRAWONGA,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW4252,JOBS,ALIAS LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW4252,ORANA,ALIAS LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW4252,TOULBY,ALIAS LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW4252,WEILMORINGLE,GAZETTED LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW4496,YANTABULLA,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW5069,BELVEDERE,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW5069,NORTH BOURKE,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW5069,PRAIRIE,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW5119,BARRINGUN,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW529,ALICE EDWARDS VILLAGE,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW529,BOURKE,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW529,MOIRA,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW529,STONY POINT,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW529,THE ANGLE,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
NSW570,BREWARRINA,GAZETTED LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW570,BREWARRINA WEST,ALIAS LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW570,KENTUCKY,ALIAS LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW570,MBREWARRINA,ALIAS LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW746,BOGAN,ALIAS LOCALITY,2831,NSW,105011092,Bourke - Brewarrina
NSW746,BYROCK,GAZETTED LOCALITY,2831,NSW,105011092,Bourke - Brewarrina
NSW746,HASTINGS,ALIAS LOCALITY,2831,NSW,105011092,Bourke - Brewarrina
NSW986,BOURKE,ALIAS LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW986,COLLERINA,GAZETTED LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW986,PAISLEY,ALIAS LOCALITY,2839,NSW,105011092,Bourke - Brewarrina
NSW543,BOWRAL,GAZETTED LOCALITY,2576,NSW,114021284,Bowral
NSW543,BOWRAL EAST,ALIAS LOCALITY,2576,NSW,114021284,Bowral
NSW543,E BOWRAL,ALIAS LOCALITY,2576,NSW,114021284,Bowral
NSW543,EAST BOWRAL,ALIAS LOCALITY,2576,NSW,114021284,Bowral
NSW715,BONG BONG,ALIAS LOCALITY,2576,NSW,114021284,Bowral
NSW715,BURRADOO,GAZETTED LOCALITY,2576,NSW,114021284,Bowral
NSW1199,DALEYS POINT,GAZETTED LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW1199,DALEYS PT,ALIAS LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW1199,KINCUMBER SOUTH,ALIAS LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW1430,EMPIRE BAY,GAZETTED LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW1430,KINCUMBER,ALIAS LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW1430,MERRITTS WHARF,ALIAS LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW1870,HARDYS BAY,GAZETTED LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW2157,KILLCARE,GAZETTED LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW2157,PUTTY BEACH,ALIAS LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW2158,KILLCARE BEACH,ALIAS LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW2158,KILLCARE HEIGHTS,GAZETTED LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW2158,MACMASTERS BEACH,ALIAS LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW2166,KINCUMBER SOUTH,GAZETTED LOCALITY,2251,NSW,102011029,Box Head - MacMasters Beach
NSW2166,SOUTH KINCUMBER,ALIAS LOCALITY,2251,NSW,102011029,Box Head - MacMasters Beach
NSW2454,KILLCARE HEIGHTS,ALIAS LOCALITY,2251,NSW,102011029,Box Head - MacMasters Beach
NSW2454,MACMASTERS BEACH,GAZETTED LOCALITY,2251,NSW,102011029,Box Head - MacMasters Beach
NSW298,BENSVILLE,GAZETTED LOCALITY,2251,NSW,102011029,Box Head - MacMasters Beach
NSW3288,PRETTY BEACH,GAZETTED LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW3671,SAINT HUBERTS IS,ALIAS LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW3671,SAINT HUBERTS ISLAND,ALIAS LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW3671,ST HUBERTS IS,ALIAS LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW3671,ST HUBERTS ISLAND,GAZETTED LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW4120,WAGSTAFFE,GAZETTED LOCALITY,2257,NSW,102011029,Box Head - MacMasters Beach
NSW527,BOUDDI,GAZETTED LOCALITY,2251,NSW,102011029,Box Head - MacMasters Beach
NSW545,BOX HEAD,GAZETTED LOCALITY,,NSW,102011029,Box Head - MacMasters Beach
NSW22,AIRDS,GAZETTED LOCALITY,2560,NSW,123021436,Bradbury - Wedderburn
NSW3670,SAINT HELENS PARK,ALIAS LOCALITY,2560,NSW,123021436,Bradbury - Wedderburn
NSW3670,ST HELENS PARK,GAZETTED LOCALITY,2560,NSW,123021436,Bradbury - Wedderburn
NSW4244,WEDDERBURN,GAZETTED LOCALITY,2560,NSW,123021436,Bradbury - Wedderburn
NSW550,BRADBURY,GAZETTED LOCALITY,2560,NSW,123021436,Bradbury - Wedderburn
NSW1079,CORANG,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW126,BACK CREEK,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW1349,DURRAN DURRA,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW1512,FARRINGDON,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW155,BALLALABA,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW155,GREEN HILLS,ALIAS LOCALITY,2622,NSW,101021007,Braidwood
NSW1873,HAROLDS CROSS,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW1911,HEREFORD HALL,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2030,JEMBAICUMBENE,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2038,JERRABATTGULLA,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2038,KAIN,ALIAS LOCALITY,2622,NSW,101021007,Braidwood
NSW2055,JINDEN,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2168,KINDERVALE,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2226,GUNDILLION,ALIAS LOCALITY,2622,NSW,101021007,Braidwood
NSW2226,KRAWAREE,ALIAS LOCALITY,2622,NSW,101021007,Braidwood
NSW2226,KRAWARREE,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2226,ORANMEIR,ALIAS LOCALITY,2622,NSW,101021007,Braidwood
NSW2300,LARBERT,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2424,BORO LOWER,ALIAS LOCALITY,2580,NSW,101021007,Braidwood
NSW2424,CULLULLA,ALIAS LOCALITY,2580,NSW,101021007,Braidwood
NSW2424,LOWER BORO,GAZETTED LOCALITY,2580,NSW,101021007,Braidwood
NSW2474,MAJORS CREEK,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2484,MANAR,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2518,CHARLEYONG,ALIAS LOCALITY,2622,NSW,101021007,Braidwood
NSW2518,MARLOWE,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2551,MAYFIELD,GAZETTED LOCALITY,2580,NSW,101021007,Braidwood
NSW2698,MONGA,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2699,MONGARLOWE,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW292,BENDOURA,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2953,NERINGLA,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW2955,NERRIGA,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW3049,NORTHANGERA,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW307,BERLANG,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW3092,OALLEN,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
NSW3377,REIDSDALE,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
