SA4_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
127,45,421,1230,6948,5453,4433,2634,820,453,22450,0,3,0,8,7,7,15,4,3,46,0,7,83,156,66,25,4,9,0,351,105,911,1187,4480,2947,3079,2525,1240,489,16960,791,1659,1466,3712,1398,1250,952,575,300,12108,15534,32407,31513,68518,30555,27572,19334,9739,4325,239498,12,15,69,398,97,73,23,3,0,696,29689,53517,45246,54524,16973,12487,7037,3741,1401,224620,6,68,102,1241,258,149,74,18,0,1916,0,11,37,797,436,610,377,173,45,2498,0,3,5,124,27,27,20,4,0,210,24,142,423,2761,2024,2099,1383,531,208,9600,3,19,49,101,45,22,15,0,0,251,0,14,51,448,534,659,631,352,76,2775,16,130,232,2052,1158,1516,1007,461,405,6977,0,9,12,566,406,705,885,661,256,3493,16,194,167,752,316,389,298,196,71,2407,14,164,139,482,438,713,606,412,177,3140,11,138,366,3173,1880,1927,958,362,74,8889,0,3,21,87,38,36,23,12,12,235
128,0,5,20,121,90,60,39,13,0,353,0,4,4,37,25,19,21,20,4,133,0,0,3,22,13,6,6,0,0,60,12,103,134,1180,623,533,430,301,98,3414,157,297,251,866,394,288,341,363,230,3180,6477,14002,13063,29313,16407,14640,11948,7521,3988,117352,0,0,0,7,0,0,0,0,0,7,12749,26982,24446,42196,23373,20048,15641,8993,4452,178874,0,0,10,60,20,12,6,0,0,109,0,0,3,61,42,59,38,19,5,232,7,24,26,539,68,34,20,12,0,721,0,5,8,36,12,18,15,6,0,100,13,15,24,225,115,76,40,18,0,531,0,7,8,95,93,73,66,46,3,397,4,83,125,1274,544,764,489,154,76,3509,0,0,0,45,42,94,104,110,31,426,3,16,23,161,104,178,251,160,47,942,53,360,364,1853,1459,1538,1223,1031,398,8278,0,8,5,101,93,91,59,26,9,394,3,19,11,127,60,44,23,18,10,314
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,3,9,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,8,16,62,19,11,8,5,0,133,92,183,205,568,186,144,55,21,4,1460,203,412,703,1772,666,698,404,104,32,4997,0,0,0,7,0,0,0,0,0,7,266,402,764,1804,880,940,674,162,30,5912,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,0,0,0,21,0,0,0,0,0,3,0,0,0,5,0,0,7,13,3,6,0,0,0,26,0,0,0,9,0,0,0,0,0,17,0,4,4,49,12,12,5,0,0,86,0,0,0,0,0,0,3,0,0,8,0,0,7,5,5,0,0,0,0,13,3,3,20,94,28,86,53,19,0,318,0,0,3,12,7,0,3,0,0,23,0,0,9,31,9,4,0,0,0,56
201,0,0,24,78,10,9,4,4,0,133,0,0,0,7,6,17,16,10,0,66,0,0,4,27,13,6,5,3,5,64,8,36,47,277,151,131,161,100,53,976,218,502,530,1172,677,650,686,503,264,5205,4634,10513,9628,21184,11587,11909,10869,5865,2696,88886,0,0,4,12,4,3,0,0,0,19,8796,19871,17270,33340,18577,18644,16073,8221,3190,143983,0,8,12,62,15,0,6,0,0,95,0,0,0,8,0,12,10,3,3,42,0,3,0,40,8,3,0,0,0,55,0,6,9,13,9,3,0,0,0,37,0,3,10,70,39,53,40,8,0,232,0,4,0,8,14,9,7,8,0,49,0,47,65,385,96,83,60,13,0,749,0,0,0,3,22,37,62,58,21,196,0,0,18,14,4,6,15,10,0,67,16,150,122,495,599,1029,1239,781,254,4684,0,7,6,35,23,16,16,9,0,99,0,11,9,32,13,15,17,3,0,100
202,0,4,12,57,19,6,0,0,0,104,0,0,0,9,14,7,22,6,0,61,0,3,5,22,5,8,4,0,0,39,8,43,44,193,109,90,116,86,22,725,208,516,472,1154,663,726,633,511,330,5215,4467,10116,9002,20374,11037,11797,10588,5839,2737,85960,0,8,17,51,9,6,0,0,0,87,8609,18972,15882,31838,17439,18390,16545,8557,3510,139745,0,7,7,41,5,9,0,0,0,69,0,0,0,3,6,5,3,0,0,17,0,9,0,33,11,0,0,0,0,57,0,6,3,19,6,0,0,0,0,37,4,9,9,80,47,20,24,10,0,204,0,0,0,7,6,8,3,0,0,19,5,8,45,220,66,51,26,13,0,431,0,0,0,9,7,24,27,28,4,98,0,7,7,38,10,15,12,12,4,98,6,114,115,448,598,919,983,660,200,4037,0,0,9,24,15,10,3,0,0,65,0,6,9,56,17,10,24,3,0,120
203,3,11,42,178,80,47,17,5,3,386,0,5,7,22,26,46,44,27,8,179,0,0,11,55,18,14,13,3,0,114,20,138,185,837,397,466,459,407,185,3091,294,838,801,1943,932,936,1030,740,356,7866,9204,19515,18497,43764,21052,20919,19209,10747,4904,167815,0,50,124,302,90,28,16,3,0,611,18019,36146,32130,65258,32194,30230,26001,12893,5066,257934,0,9,15,116,18,7,0,0,0,172,0,0,4,138,63,144,76,59,10,499,0,7,6,123,21,8,0,0,0,168,0,4,4,27,11,19,6,3,0,73,10,41,35,249,117,63,43,13,9,577,0,0,0,42,23,15,15,3,0,98,12,117,197,802,228,180,146,52,7,1748,0,8,11,120,123,275,359,362,148,1390,8,29,17,70,11,28,41,31,6,245,35,366,482,1563,1429,2234,2372,1631,623,10742,0,4,15,87,40,27,18,0,3,193,6,16,21,126,48,35,13,13,9,293
204,9,22,16,81,12,6,3,0,0,152,0,0,5,8,10,12,9,10,3,60,0,4,6,28,5,10,4,0,0,56,5,77,78,277,160,169,203,162,72,1202,215,665,604,1387,845,980,834,628,354,6516,4662,10877,9160,20609,12199,13837,12421,6958,3050,93770,0,0,3,10,0,0,0,0,0,13,8805,20084,16891,32790,19368,21674,19355,9698,3523,152185,0,0,4,25,9,4,5,0,0,40,0,0,0,6,4,5,9,8,0,30,0,0,0,28,5,0,0,3,0,43,0,16,7,32,7,4,0,0,0,69,0,14,13,92,38,43,35,11,0,258,0,0,0,12,9,4,8,6,0,38,3,29,102,172,57,43,30,6,3,442,0,0,0,6,11,53,44,68,22,200,0,5,3,13,0,0,12,9,0,50,10,70,129,489,558,1090,1181,886,279,4689,0,0,5,36,19,21,5,4,0,94,0,0,13,52,12,27,34,9,0,139
205,3,9,16,139,52,33,15,0,0,267,0,4,3,10,18,36,34,27,5,137,0,8,7,30,18,20,14,3,0,101,5,66,76,397,207,312,328,245,90,1728,453,1165,937,2535,1331,1638,1655,1097,559,11366,7683,17087,14464,33539,18848,23021,21864,11790,4716,153015,0,0,0,8,0,0,0,0,0,12,14593,31973,26325,52742,29253,34357,31305,15144,5099,240797,0,0,0,48,7,3,6,0,0,64,0,0,0,14,7,22,12,14,4,70,0,3,3,31,7,4,5,0,0,55,3,3,5,43,10,9,4,0,0,79,12,15,14,108,58,87,59,24,3,381,0,4,0,24,28,41,29,21,0,142,0,27,33,295,114,115,51,22,8,674,0,0,0,14,31,41,66,73,22,237,0,3,6,32,4,16,48,14,9,135,15,135,177,794,999,2369,3107,2205,701,10498,0,5,11,71,38,32,21,5,0,184,0,7,3,46,17,31,24,18,6,150
206,9,83,763,1682,878,776,554,206,104,5062,5,0,10,122,38,28,29,10,3,246,0,3,45,162,37,25,10,0,0,282,97,393,1306,8597,1652,1198,1122,841,460,15668,498,895,2248,7202,1733,1412,1103,759,477,16334,12015,21006,42905,135308,36623,29097,21595,12443,6077,317072,6,13,37,156,21,16,10,4,0,263,22087,35825,49514,139001,46143,35222,22148,9448,3360,362743,0,15,115,414,31,18,13,3,0,598,3,0,7,267,61,67,57,35,18,515,7,37,145,1794,137,38,22,12,0,2193,5,5,111,155,53,47,42,16,9,437,29,83,133,1445,331,174,96,34,3,2328,9,26,40,847,132,103,72,47,6,1286,46,473,7012,11608,1733,1673,1043,542,377,24507,0,3,3,184,107,194,183,153,71,895,4,31,54,299,75,158,216,158,75,1070,149,604,1377,9374,3102,2814,1912,982,298,20619,0,0,37,293,100,92,55,22,4,603,18,76,174,1739,236,140,113,45,20,2548
207,4,52,279,773,596,512,361,111,38,2734,0,3,3,16,15,29,15,14,6,108,0,4,18,73,22,29,18,5,0,174,35,255,331,1539,722,624,630,582,318,5025,192,428,692,1603,723,589,627,594,510,5965,7705,21028,24659,49587,26853,23503,19137,13688,7512,193669,0,0,7,50,8,16,11,0,0,94,14530,34212,35996,43009,27688,23694,16710,11962,6217,214019,4,28,43,177,41,16,20,4,0,323,0,0,3,49,28,42,19,22,6,167,3,18,14,163,56,26,15,4,0,295,0,4,51,83,83,71,64,34,11,408,12,59,61,242,157,107,52,18,11,717,0,7,6,88,41,45,34,15,7,242,200,2487,4461,17213,6135,5744,3542,1293,639,41719,0,0,3,42,52,88,112,164,81,546,3,71,63,260,93,208,203,184,76,1157,59,586,680,1444,1311,1486,1289,1133,479,8477,0,5,12,130,102,111,79,42,14,493,3,41,45,186,103,74,43,29,14,541
208,3,51,136,546,302,159,117,22,7,1344,0,10,10,58,44,31,33,21,4,210,0,0,10,83,46,35,26,8,3,217,62,457,510,3340,1946,1680,1752,1144,627,11516,256,660,560,1858,839,697,826,668,503,6864,10453,25271,24315,57201,32552,26501,21564,13521,7908,219288,0,5,9,71,10,12,5,3,0,119,19963,43959,39241,62957,39764,31592,22404,12174,6523,278589,0,6,23,167,32,27,18,0,0,272,0,7,11,176,69,98,53,19,12,444,4,43,53,458,114,41,23,0,0,750,0,4,21,131,97,80,44,15,9,403,7,99,68,445,267,163,88,30,8,1174,0,21,9,170,135,77,54,35,7,513,47,855,1688,6022,2024,1868,945,368,157,13969,0,4,6,108,80,148,160,172,52,723,4,7,22,91,71,150,246,190,90,876,108,1192,1204,3701,3283,2826,2323,1693,690,17017,0,9,13,142,104,111,53,16,6,444,14,105,106,474,229,114,161,49,40,1298
209,15,77,247,1415,821,661,364,110,45,3760,0,4,8,24,26,26,26,14,14,140,4,7,62,193,74,33,11,0,0,395,74,538,720,3425,1364,1273,1031,583,255,9257,511,1159,1025,3034,1237,1098,1044,823,597,10530,16592,33583,30493,82006,36074,30997,23962,13627,6438,273777,0,23,45,212,67,50,27,4,0,427,32512,60073,49324,93583,46122,34841,22414,10643,4124,353639,3,50,56,496,82,37,15,3,0,746,0,4,6,206,112,177,104,65,21,691,0,17,28,267,46,37,11,3,0,410,0,9,32,150,98,101,65,11,0,461,15,53,38,332,161,87,45,11,0,747,0,12,7,142,113,76,54,38,11,463,33,323,962,5398,1620,1787,1060,313,153,11642,0,4,4,112,153,324,346,340,107,1386,0,56,96,380,161,254,371,203,70,1582,55,503,670,2317,1894,2173,1655,1147,413,10816,0,27,55,432,230,198,127,44,8,1119,0,12,23,202,103,77,47,23,8,495
210,5,47,79,684,454,420,234,72,59,2058,0,0,0,24,15,13,17,7,11,83,0,0,13,94,28,13,9,0,0,168,70,683,771,3110,1389,1218,938,627,284,9094,588,1326,1006,3112,1243,951,811,640,348,10012,14588,28145,24770,65087,26741,22592,16667,10075,4717,213385,0,37,94,284,65,38,10,8,0,540,28084,47356,37471,66680,29279,22818,13562,6648,2753,254652,0,67,81,529,145,81,53,9,3,960,0,0,5,171,62,143,76,43,18,532,0,16,10,176,30,16,13,0,6,258,4,4,10,52,18,16,8,4,0,126,9,44,41,185,84,67,30,13,0,461,0,5,11,94,103,90,68,54,6,437,7,74,176,1126,456,502,294,112,45,2790,0,0,5,88,116,284,380,417,119,1420,6,102,82,409,158,270,356,280,123,1786,20,226,267,1219,950,1341,1147,804,269,6251,6,22,96,554,294,262,148,55,10,1438,0,0,6,87,37,56,29,23,6,240
211,3,38,69,539,399,370,262,64,39,1782,0,3,0,22,32,60,47,33,22,222,0,6,16,81,42,45,21,4,0,208,24,168,304,1375,846,910,844,700,396,5573,335,792,761,2066,981,982,913,834,525,8184,14011,30641,29100,69083,36762,33787,27731,16357,7282,264753,0,4,14,147,68,64,27,7,3,333,27595,56177,50211,86825,47746,41162,30407,16545,6103,362762,0,0,14,139,51,47,16,0,0,268,0,3,0,78,35,69,36,16,3,238,5,10,8,123,31,20,5,8,0,200,4,8,29,264,287,270,190,73,12,1138,3,36,45,262,178,119,76,38,8,770,0,3,6,69,112,96,79,50,7,425,60,950,1397,10209,3039,2773,1974,626,263,21288,0,0,4,58,59,137,173,164,52,644,0,40,58,191,99,171,215,167,40,982,46,372,707,2210,2752,4417,4090,3179,1268,19057,0,4,25,162,142,135,90,39,12,605,0,18,25,154,64,64,62,41,16,435
212,27,239,749,3988,2592,2232,1367,389,194,11769,0,4,10,48,25,56,41,37,17,234,9,29,92,317,106,35,23,0,0,610,94,676,1467,5353,2909,2863,2242,1413,665,17685,1104,2270,2206,5766,2084,1760,1510,1156,748,18606,27442,55671,53753,130450,53359,44674,34490,20783,9768,430395,112,1518,3509,10282,2810,1271,497,159,38,20193,52152,90940,68617,101060,45393,34912,24405,14217,6184,437878,8,176,232,1276,314,177,101,12,0,2297,0,16,79,998,548,726,395,206,39,3018,0,15,33,228,43,49,15,3,0,393,42,345,1226,4681,2354,1863,1240,457,133,12331,15,75,88,261,154,80,52,22,3,751,0,8,37,381,466,416,443,263,48,2081,134,1579,3698,15385,5134,4814,3027,1102,506,35382,0,0,18,421,279,602,649,500,173,2644,9,161,311,654,279,384,474,364,126,2764,47,608,1036,2437,2604,3673,3290,2670,1061,17433,5,63,199,1339,769,690,303,131,34,3544,0,5,35,194,99,81,53,36,33,551
213,63,404,1307,8206,5165,3962,2197,621,278,22212,0,3,13,51,39,50,23,22,15,210,0,15,61,293,85,30,15,4,0,490,147,1108,2041,8621,3866,2973,2250,1308,535,22845,1402,2974,2371,7387,2297,1771,1440,980,614,21236,30538,59072,48190,143832,52192,41202,30017,14698,6447,426189,9,77,177,803,184,102,44,7,5,1398,57471,95455,64861,116914,49210,34872,20602,8362,3148,450888,20,289,294,2731,561,172,89,17,0,4174,0,4,37,857,476,626,393,201,47,2644,9,33,51,521,113,34,13,6,0,783,3,13,31,222,189,171,129,42,23,812,25,64,57,415,156,108,34,21,3,882,10,29,46,465,471,433,453,219,18,2138,51,440,839,6376,1854,1880,1288,330,152,13206,0,12,14,393,423,946,1032,981,294,4099,21,193,388,686,285,398,466,235,85,2754,72,664,769,3178,2436,2935,2322,1461,504,14331,6,79,173,1201,606,438,253,83,15,2851,6,19,28,281,97,88,55,26,10,610
214,0,5,19,135,43,35,14,3,0,261,0,8,9,45,52,54,51,44,8,269,0,0,12,36,29,20,13,4,0,116,15,93,158,841,527,516,567,377,157,3241,328,837,781,1883,1068,1028,1051,905,497,8364,8053,17917,15738,36740,21605,20994,19666,12419,5380,158508,0,0,4,65,26,47,16,5,0,164,15669,33221,28005,54827,30018,27480,23970,13636,5154,231982,0,0,6,30,12,4,6,0,0,56,0,0,3,75,41,81,43,23,3,266,6,9,0,88,26,6,5,0,5,144,7,9,21,67,27,17,13,5,0,160,8,38,27,220,112,103,87,23,11,629,0,0,8,62,73,59,56,28,7,294,4,86,177,512,290,227,159,52,15,1522,0,0,4,58,59,123,144,125,42,550,0,3,19,40,11,44,126,80,25,348,36,533,983,2249,2884,3909,3844,3191,1290,18916,0,3,24,114,90,66,32,22,8,360,4,12,14,108,51,53,56,29,16,345
215,0,26,24,186,48,80,32,7,0,400,0,0,0,5,0,3,5,7,0,23,0,6,0,14,7,7,6,0,0,47,5,45,32,259,126,112,94,58,34,763,225,632,557,1368,738,833,741,593,401,6084,4253,8955,7712,18088,9593,10947,9415,5917,3033,77914,0,23,78,133,60,49,21,3,0,369,7912,16412,13850,26345,15079,17968,15388,8694,3760,125410,0,3,6,44,5,3,3,0,0,66,0,0,0,5,0,4,0,0,0,15,0,0,0,13,6,0,0,0,0,24,0,6,9,51,15,20,11,7,0,120,3,7,8,29,15,25,12,9,0,103,0,0,0,21,3,4,0,0,0,28,0,17,37,265,65,44,25,7,0,481,0,0,0,4,0,12,24,29,26,107,0,4,6,16,3,4,9,3,0,43,5,36,44,216,219,493,570,400,126,2104,0,3,11,58,39,25,18,4,0,162,0,0,5,29,6,13,6,4,0,61
216,0,8,0,53,16,6,4,0,0,79,0,0,0,5,7,6,8,8,0,31,0,0,0,16,12,4,0,0,0,30,18,82,115,352,111,105,103,69,27,990,213,543,449,1193,582,697,680,537,303,5204,3613,8415,7173,15894,8627,9453,8547,5183,2383,69282,3,56,150,310,139,70,22,5,0,743,6929,15203,12622,22144,13688,14981,13104,7527,2905,109099,0,4,0,34,5,3,3,0,0,53,0,0,0,0,0,3,0,0,0,11,0,0,0,18,0,3,0,0,0,24,5,4,7,17,8,3,3,0,0,37,5,7,6,25,14,13,16,3,0,92,0,0,0,15,4,0,0,0,0,19,0,6,20,208,54,44,28,9,0,367,0,0,0,10,8,16,24,31,0,84,0,18,13,26,3,0,10,9,5,74,5,36,51,211,216,471,593,464,142,2197,3,10,11,58,23,15,6,0,0,135,0,0,0,26,12,12,10,3,0,61
217,0,9,9,47,6,5,0,0,3,88,0,0,0,5,3,5,10,4,0,29,0,4,0,19,4,8,3,0,0,37,0,28,26,166,70,87,53,43,22,493,146,427,363,893,491,653,594,446,269,4294,3128,7403,6379,14154,8374,9634,8560,4906,2384,64926,0,4,3,22,3,0,0,0,0,33,6039,13957,11865,22459,13774,15668,13972,7361,2998,108095,0,0,0,19,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,3,0,10,3,0,0,0,0,23,0,3,0,8,3,0,0,0,0,23,0,3,13,43,12,22,10,6,3,121,0,0,0,4,3,0,3,5,0,16,4,50,51,268,52,37,18,8,0,482,0,0,0,0,0,6,7,9,3,27,0,4,7,16,4,10,10,0,3,50,3,58,63,244,271,558,701,479,141,2531,0,0,5,24,10,7,3,0,0,44,0,3,5,27,14,11,8,3,0,70
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,5,7,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,53,15,9,4,0,0,120,64,147,167,608,169,104,55,13,7,1339,189,361,556,1604,479,429,224,58,19,3915,0,0,4,6,0,0,0,0,0,8,251,367,607,1490,623,532,330,73,13,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,3,5,0,0,21,0,0,4,5,3,0,0,0,0,18,0,0,10,22,11,4,6,0,0,57,0,0,0,0,0,4,3,0,0,12,0,0,6,0,0,0,3,0,0,5,3,6,7,52,21,42,20,15,0,170,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,12
301,0,5,15,108,69,52,26,3,6,293,0,13,16,40,39,34,26,28,8,204,0,7,8,67,61,62,29,9,3,249,12,102,127,758,456,416,407,195,132,2608,166,408,346,926,501,527,495,381,267,4017,6365,15175,12968,29492,17719,16354,13680,7626,3314,122696,0,0,0,18,6,4,3,3,0,28,12505,27890,22435,39976,22375,20633,17375,9064,3381,175644,0,0,0,9,6,5,0,0,0,15,0,0,0,38,29,28,22,10,0,123,0,10,25,178,40,10,5,3,0,267,0,0,5,13,9,10,3,0,0,42,11,37,40,170,102,87,79,22,11,567,0,3,5,31,20,10,14,13,0,109,13,84,79,577,242,185,111,55,14,1363,0,0,5,39,27,45,38,45,16,210,0,10,6,20,3,14,24,22,0,102,48,580,1039,2168,2485,2842,2335,1793,577,13860,0,10,25,255,129,156,98,33,11,713,4,27,16,127,50,58,38,30,4,347
302,0,13,27,131,75,55,27,18,4,353,0,0,3,29,18,12,18,14,5,104,0,3,23,82,38,23,13,4,0,192,18,149,209,1307,420,330,210,146,55,2849,162,297,408,1154,384,331,330,343,410,3812,6554,12891,13087,35210,15056,12419,9799,6596,3686,115298,0,12,10,53,21,22,8,9,3,133,12841,23079,20300,43152,19518,16154,12552,7982,3868,159442,3,12,26,79,22,24,8,4,0,170,0,0,0,43,14,42,14,6,0,125,4,23,37,422,42,15,8,9,0,557,0,4,4,17,3,9,3,0,0,45,7,35,42,238,92,51,44,18,3,525,0,4,8,41,20,20,13,5,0,121,5,65,173,894,288,302,222,75,53,2066,0,0,0,22,15,19,26,21,11,110,0,12,13,30,5,16,11,14,4,109,23,371,493,1689,1250,1225,956,749,286,7054,0,20,75,469,258,259,177,82,13,1363,4,19,14,135,39,40,33,13,9,310
303,4,43,214,844,563,455,321,106,44,2607,0,3,13,34,17,21,25,19,3,131,0,4,54,185,85,63,36,7,5,444,55,417,763,3018,1081,913,690,382,147,7473,307,670,826,2167,667,586,459,401,384,6475,10691,22598,24632,61310,23576,19099,14265,8254,4184,188606,4,73,172,608,151,71,25,5,7,1117,20489,37913,33658,55442,24296,19110,13782,8541,3927,217162,7,63,48,327,92,56,30,4,0,637,0,11,27,347,194,242,181,60,13,1060,3,18,57,612,64,18,10,8,0,789,3,0,21,104,93,84,57,18,9,399,17,65,82,415,166,80,42,17,7,894,0,12,14,126,49,44,56,29,6,349,95,859,2312,10945,2504,2498,1796,609,232,21849,0,0,7,109,55,124,126,93,28,548,3,51,49,144,42,58,62,26,24,458,44,455,781,2033,1462,1480,1211,867,346,8691,4,20,91,719,420,405,273,102,26,2056,7,26,44,237,60,59,30,16,7,483
304,6,31,63,277,219,133,110,25,17,885,0,11,9,22,39,19,14,24,3,139,0,3,8,95,81,88,41,16,9,338,30,227,274,1148,490,375,294,155,76,3066,79,201,303,639,242,210,203,211,180,2265,4591,12898,13612,24978,13836,10307,8715,5124,2527,96586,0,4,7,25,9,3,0,0,0,49,8996,22096,21210,28490,15891,11801,10127,6165,2597,127375,7,32,16,213,42,27,7,4,0,344,0,0,0,27,12,16,10,5,0,63,5,32,38,309,65,33,13,4,0,481,0,0,3,16,6,10,10,0,0,45,13,89,74,275,157,97,63,31,3,802,6,27,18,87,40,22,14,11,0,229,21,397,617,2091,552,376,291,105,45,4493,0,0,0,20,15,30,12,15,8,95,0,43,20,61,12,4,19,10,0,180,72,666,948,1602,1749,1608,1149,884,325,9002,0,4,36,157,131,110,87,33,6,570,8,33,37,161,98,50,41,15,0,446
