SA4_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
205,100,194,108,82,31,0,0,0,509,10,25,38,34,50,0,0,0,150,23,210,383,659,1080,2320,1503,810,6987,130,439,527,770,1157,2320,1503,810,7650,13838,14043,13769,15231,18610,17966,8902,1936,104291,1231,1448,1481,1328,1403,1380,892,471,9635,15191,15931,15772,17328,21171,21666,11297,3215,121572,62,45,21,20,3,0,0,0,152,0,13,10,14,6,0,0,0,44,11,43,83,186,291,203,80,50,946,70,101,117,214,303,203,80,50,1144,13305,15496,15415,17498,21408,20278,10616,3947,117963,1092,1199,1220,1137,1301,1386,1095,716,9141,14464,16790,16752,18848,23021,21864,11790,4716,128245,151,238,130,101,36,0,0,0,659,14,38,43,45,53,0,0,0,196,32,253,466,844,1373,2519,1584,859,7933,199,535,646,988,1460,2519,1584,859,8790,27136,29541,29184,32727,40027,38243,19515,5883,222253,2322,2642,2706,2464,2710,2762,1987,1190,18780,29655,32721,32526,36176,44190,43532,23088,7929,249821
206,32,127,60,79,26,0,0,0,319,55,128,84,38,44,0,0,0,349,50,469,515,670,753,983,789,492,4722,132,729,659,789,811,983,789,492,5391,35484,74596,47310,32521,25546,17175,8861,2868,244357,2222,4999,3015,2065,1655,1097,770,447,16255,37841,80322,50981,35375,28011,19248,10415,3804,266006,25,30,18,23,6,0,0,0,100,17,34,16,13,13,0,0,0,97,27,70,88,167,177,76,40,45,691,63,135,127,207,188,76,40,45,877,40407,80157,47331,34669,27530,20434,11511,5313,267342,2435,4909,2649,1750,1377,1092,890,724,15835,42905,85196,50110,36623,29097,21595,12443,6077,284057,47,157,80,102,26,0,0,0,415,71,163,99,51,57,0,0,0,444,75,543,604,839,920,1061,827,539,5412,195,862,790,995,1002,1061,827,539,6272,75887,154753,94645,67191,53073,37604,20365,8175,511702,4656,9905,5664,3813,3030,2179,1657,1171,32086,80744,165518,101098,72005,57113,40849,22859,9883,550062
207,10,12,31,30,5,0,0,0,92,40,65,36,26,39,0,0,0,207,29,133,212,395,500,841,1037,880,4024,82,206,278,453,548,841,1037,880,4327,25158,23002,21603,22423,20071,14778,9360,3521,139909,885,1168,788,756,567,490,460,363,5476,26119,24376,22670,23630,21188,16112,10853,4758,149715,3,9,7,7,0,0,0,0,27,4,7,5,5,0,0,0,0,29,11,21,28,62,77,70,35,76,380,18,37,39,76,87,70,35,76,441,23822,23344,24390,26039,22838,18482,13012,6721,158652,813,1013,767,739,579,585,634,710,5847,24659,24394,25194,26853,23503,19137,13688,7512,164939,16,22,39,32,10,0,0,0,123,45,73,41,36,39,0,0,0,237,37,157,236,459,582,915,1063,956,4407,101,248,314,531,632,915,1063,956,4766,48976,46344,45996,48457,42912,33259,22370,10242,298565,1696,2178,1557,1492,1149,1077,1096,1072,11322,50778,48770,47868,50484,44690,35247,24535,12274,314649
208,25,34,25,29,13,0,0,0,127,30,56,56,40,32,0,0,0,223,23,183,344,581,609,1240,1034,836,4856,79,275,426,656,658,1240,1034,836,5207,24326,24113,26315,27925,23038,16624,9075,3209,154635,793,1196,977,884,665,637,570,376,6097,25200,25576,27721,29467,24358,18507,10679,4420,165927,5,14,9,7,0,0,0,0,31,8,6,3,7,11,0,0,0,33,11,27,59,120,149,100,65,132,671,27,41,70,136,160,100,65,132,733,23606,25670,29378,31563,25640,20619,12644,6910,176030,682,1061,975,855,703,842,810,868,6800,24315,26776,30426,32552,26501,21564,13521,7908,183563,29,46,38,33,16,0,0,0,159,39,65,62,51,39,0,0,0,257,37,210,401,701,758,1341,1100,968,5525,111,320,497,784,815,1341,1100,968,5939,47930,49775,55693,59494,48678,37248,21724,10121,330659,1477,2258,1953,1736,1369,1482,1378,1239,12890,49514,52356,58144,62017,50866,40065,24201,12330,349489
209,182,205,162,105,44,0,0,0,704,36,72,89,72,56,0,0,0,325,48,298,508,719,851,1403,1016,573,5412,266,577,759,898,958,1403,1016,573,6447,31313,36978,38146,32406,26508,19110,9995,3047,197509,1568,1946,1711,1345,1043,886,663,446,9613,33143,39505,40614,34656,28513,21396,11676,4066,213566,31,41,35,22,7,0,0,0,129,13,9,13,14,10,0,0,0,55,12,39,84,164,187,122,55,61,736,50,90,134,204,204,122,55,61,924,29214,38512,39936,34669,29780,22876,12757,5568,213312,1229,1796,1538,1202,1013,967,814,807,9368,30493,40405,41601,36074,30997,23962,13627,6438,223604,213,245,198,125,55,0,0,0,832,44,88,104,89,67,0,0,0,386,59,339,590,887,1042,1528,1069,635,6148,322,667,889,1096,1159,1528,1069,635,7367,60524,75492,78086,67072,56290,41981,22751,8623,410822,2796,3745,3247,2555,2059,1846,1479,1258,18981,63637,79907,82221,70726,59510,45359,25301,10509,437166
210,27,47,22,22,9,0,0,0,121,25,53,56,28,17,0,0,0,190,39,235,321,487,636,948,662,387,3718,92,342,393,533,662,948,662,387,4029,25489,30661,29646,23693,20072,13115,7299,2434,152409,1572,2192,1764,1277,975,608,480,270,9136,27159,33196,31808,25501,21714,14669,8437,3093,165579,6,9,6,6,0,0,0,0,36,3,4,6,10,3,0,0,0,29,9,39,46,88,123,88,22,32,453,14,56,69,105,132,88,22,32,518,23504,31440,30183,25447,21582,15879,9420,4176,161627,1253,1798,1548,1186,881,693,631,511,8507,24770,33290,31796,26741,22592,16667,10075,4717,170650,32,60,28,30,10,0,0,0,159,31,64,62,40,27,0,0,0,218,42,275,369,576,762,1039,684,420,4168,111,391,468,640,794,1039,684,420,4548,48992,62096,59830,49141,41655,28994,16715,6614,314039,2830,3986,3309,2458,1852,1303,1110,782,17637,51930,66484,63605,52242,44310,31338,18511,7813,336226
211,23,22,26,20,16,0,0,0,111,37,67,76,53,42,0,0,0,271,41,286,517,824,1137,2034,1621,940,7392,96,370,618,894,1199,2034,1621,940,7772,30676,29766,32758,32239,29145,21497,11394,3087,190558,1025,1261,1158,1173,922,802,712,513,7563,31799,31399,34537,34313,31261,24332,13721,4532,205898,6,11,4,3,0,0,0,0,31,8,7,9,4,4,0,0,0,31,15,34,93,168,261,166,79,95,909,26,50,105,183,267,166,79,95,974,28185,31051,35601,35605,32600,26662,15250,6153,211105,888,1134,1133,974,921,907,1029,1034,8020,29100,32234,36842,36762,33787,27731,16357,7282,220103,35,37,29,27,14,0,0,0,143,42,75,85,60,53,0,0,0,304,54,318,609,995,1394,2201,1697,1034,8300,125,427,726,1078,1461,2201,1697,1034,8747,58860,60813,68357,67846,61746,48161,26642,9239,401668,1914,2398,2300,2141,1842,1710,1744,1540,15590,60902,63632,71380,71072,65046,52068,30085,11817,425997
212,35,88,66,25,23,0,0,0,232,60,103,68,39,33,0,0,0,301,75,397,547,841,1140,1661,1446,924,7025,173,578,683,897,1198,1661,1446,924,7555,55206,63836,60254,48675,40073,27849,15462,4810,316166,3132,4510,3206,2318,1789,1302,1087,589,17927,58506,68929,64140,51892,43062,30810,17994,6328,341651,8,31,13,14,7,0,0,0,74,8,24,12,10,6,0,0,0,54,23,55,81,179,209,153,73,80,859,41,106,109,197,224,153,73,80,986,51120,62684,61068,50976,42744,32861,19351,8561,329371,2593,3651,2838,2187,1702,1477,1361,1128,16930,53753,66444,64012,53359,44674,34490,20783,9768,347284,45,113,80,37,29,0,0,0,304,66,125,80,43,42,0,0,0,355,100,447,627,1019,1352,1815,1524,999,7877,212,685,790,1097,1422,1815,1524,999,8543,106320,126528,121317,99656,82820,60710,34816,13374,645540,5721,8158,6044,4501,3493,2776,2442,1719,34853,112253,135372,128149,105254,87733,65298,38777,16090,688939
213,51,92,114,96,61,0,0,0,420,24,97,115,80,85,0,0,0,402,69,424,700,940,1361,1727,972,403,6594,144,614,931,1124,1504,1727,972,403,7425,48494,63966,67504,47418,35862,24674,11073,2996,301995,3812,6228,5043,2980,2012,1351,921,424,22762,52453,70814,73482,51521,39381,27746,12961,3818,332176,19,53,36,30,10,0,0,0,152,7,22,14,18,13,0,0,0,77,19,62,121,246,313,172,69,33,1036,53,142,173,284,334,172,69,33,1261,45308,67280,67627,49479,39146,28494,13606,5588,316530,2824,4779,3831,2431,1722,1355,1021,825,18782,48190,72199,71635,52192,41202,30017,14698,6447,336570,71,148,156,125,71,0,0,0,575,39,119,130,99,93,0,0,0,481,92,491,819,1185,1674,1901,1040,434,7628,198,757,1107,1412,1837,1901,1040,434,8682,93800,131245,135136,96896,75016,53165,24679,8582,618522,6640,11013,8877,5403,3731,2700,1938,1247,41545,100641,143011,145115,103717,80576,57764,27656,10261,668748
214,533,287,129,86,48,0,0,0,1077,10,42,33,25,59,0,0,0,171,26,226,389,584,908,1677,1448,890,6148,570,546,552,693,1009,1677,1448,890,7392,15659,14979,16378,18167,17166,14798,8458,2280,107882,867,948,1018,1127,959,896,748,493,7062,17096,16476,17951,19988,19136,17371,10652,3666,122334,147,90,47,14,6,0,0,0,303,0,13,11,13,4,0,0,0,45,13,36,103,168,224,149,82,87,854,160,140,158,194,237,149,82,87,1205,14643,16088,18446,20423,19883,18537,11334,4376,123736,932,935,973,989,878,978,1003,912,7601,15738,17164,19583,21605,20994,19666,12419,5380,132541,680,371,178,105,48,0,0,0,1377,11,51,44,38,70,0,0,0,217,44,256,489,746,1132,1827,1526,976,7000,734,685,709,888,1251,1827,1526,976,8596,30305,31068,34826,38588,37046,33339,19791,6654,231622,1805,1879,1989,2117,1836,1869,1752,1408,14665,32838,33635,37531,41592,40137,37037,23071,9042,254875
215,4,11,6,3,8,0,0,0,23,3,27,16,15,12,0,0,0,71,14,85,127,293,506,1012,543,456,3032,24,115,144,309,528,1012,543,456,3129,7726,8467,7432,8001,9683,7917,4270,1182,54686,779,981,888,886,894,820,522,262,6024,8526,9561,8461,9196,11104,9746,5336,1897,63831,0,4,0,0,0,0,0,0,6,0,0,4,0,4,0,0,0,9,5,19,33,68,119,92,20,38,389,5,26,34,71,123,92,20,38,410,7067,8734,7914,8884,10150,8668,5285,2541,59236,634,704,688,637,676,660,608,461,5066,7712,9459,8635,9593,10947,9415,5917,3033,64712,4,9,0,3,4,0,0,0,31,8,26,19,15,15,0,0,0,79,21,101,156,360,626,1099,567,494,3426,32,136,182,376,651,1099,567,494,3536,14795,17199,15344,16889,19838,16582,9556,3727,113922,1413,1681,1566,1524,1570,1477,1130,723,11090,16235,19014,17096,18791,22053,19161,11254,4936,128539
216,8,5,3,5,7,0,0,0,27,4,10,12,8,13,0,0,0,44,30,66,103,261,377,833,558,381,2610,46,85,118,272,394,833,558,381,2685,7106,6952,6553,7545,8126,6963,4013,1016,48269,669,716,622,662,638,585,440,201,4528,7821,7754,7293,8476,9148,8378,5007,1592,55482,0,0,0,0,0,0,0,0,8,0,3,0,5,3,0,0,0,6,10,17,20,69,96,69,41,29,342,13,18,23,74,96,69,41,29,360,6627,7455,7206,8030,8795,7924,4616,2007,52655,538,623,574,520,559,561,530,351,4252,7173,8095,7796,8627,9453,8547,5183,2383,57259,10,5,3,6,7,0,0,0,35,4,11,17,14,13,0,0,0,54,39,84,128,329,469,897,591,408,2951,55,99,141,346,491,897,591,408,3038,13729,14409,13754,15576,16919,14888,8626,3015,100917,1208,1337,1195,1179,1195,1146,969,550,8789,14995,15849,15095,17103,18610,16928,10196,3977,112743
217,4,10,3,0,3,0,0,0,18,9,13,9,7,6,0,0,0,45,15,81,127,221,377,778,457,351,2407,23,105,130,237,385,778,457,351,2466,6369,6385,6119,7147,8182,7224,3598,869,45897,522,464,467,522,490,525,330,188,3508,6920,6951,6722,7902,9056,8525,4387,1413,51875,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,5,8,24,25,71,95,58,24,24,314,5,23,25,75,95,58,24,24,321,5924,6530,6735,7857,9058,8001,4417,1987,50513,442,407,441,438,482,506,462,374,3555,6379,6956,7198,8374,9634,8560,4906,2384,54393,4,8,3,4,4,0,0,0,21,9,13,9,10,6,0,0,0,46,15,99,146,292,467,833,480,376,2721,29,129,155,306,479,833,480,376,2791,12294,12915,12855,15005,17236,15226,8012,2864,96413,969,870,911,962,972,1032,794,561,7064,13297,13911,13918,16268,18691,17082,9292,3801,106267
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,9,3,7,0,0,0,24,0,6,16,3,10,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,11,0,0,9,3,9,0,0,0,27,0,6,16,3,14,4,0,0,38
299,20,15,5,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,7,10,22,18,34,6,8,113,21,18,18,24,18,34,6,8,150,348,566,515,464,353,228,53,3,2531,204,350,478,430,267,130,26,7,1896,575,939,1008,912,644,392,90,15,4576,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,16,13,4,0,7,0,0,0,0,26,376,588,400,308,323,158,49,11,2209,170,285,330,169,111,59,11,7,1140,556,878,730,479,429,224,58,19,3373,32,15,5,3,0,0,0,0,45,0,0,3,0,0,0,0,0,4,0,10,11,29,23,37,13,8,129,26,22,19,33,23,37,13,8,178,727,1152,909,768,671,386,104,11,4737,376,645,807,600,380,186,39,11,3041,1131,1819,1736,1393,1074,613,152,29,7946
301,25,20,6,18,17,0,0,0,96,23,33,50,30,33,0,0,0,173,57,238,462,765,983,1661,1220,561,5951,114,297,518,814,1030,1661,1220,561,6219,13857,11391,13929,14789,13525,10324,5061,1205,84077,481,542,549,627,560,478,379,283,3901,14458,12230,15006,16227,15110,12464,6664,2045,94193,3,11,0,9,5,0,0,0,28,4,8,15,4,3,0,0,0,38,9,50,73,186,254,222,113,52,967,17,67,93,200,264,222,113,52,1030,12505,12441,15887,16998,15633,12986,6963,2645,96066,443,477,525,520,458,475,540,616,4062,12968,12987,16509,17719,16354,13680,7626,3314,101156,37,34,13,27,19,0,0,0,123,28,40,65,31,40,0,0,0,209,68,293,537,950,1236,1882,1341,616,6918,132,364,616,1010,1294,1882,1341,616,7251,26366,23826,29819,31789,29156,23308,12024,3846,180138,924,1016,1077,1152,1015,956,919,897,7961,27424,25213,31512,33944,31466,26149,14286,5357,195353
302,194,367,139,61,21,0,0,0,781,18,92,81,45,33,0,0,0,271,43,402,538,794,859,1142,892,534,5206,259,859,760,898,911,1142,892,534,6255,12435,15218,15422,12902,10261,7177,3766,1214,78396,538,883,705,559,410,339,277,227,3950,13232,16955,16891,14360,11586,8658,4934,1979,88597,60,84,33,17,3,0,0,0,194,11,28,19,11,11,0,0,0,78,8,70,106,178,232,166,105,52,914,89,175,150,207,245,166,105,52,1187,12546,16920,16666,14452,11853,9303,6080,3062,90890,457,748,544,391,328,326,411,570,3774,13087,17849,17359,15056,12419,9799,6596,3686,95851,254,445,170,77,19,0,0,0,974,34,119,96,58,40,0,0,0,349,56,467,644,970,1094,1309,993,585,6115,347,1033,910,1109,1154,1309,993,585,7438,24982,32137,32089,27350,22113,16485,9850,4278,169288,991,1632,1250,956,741,669,691,800,7729,26322,34804,34255,29413,24008,18455,11532,5665,184450
303,50,98,57,42,16,0,0,0,265,44,78,74,55,38,0,0,0,293,55,320,533,786,785,1126,997,562,5156,146,489,658,886,839,1126,997,562,5708,23995,29052,26841,20824,16216,11150,5574,1647,135284,1086,1668,1187,897,662,495,335,162,6487,25231,31212,28691,22606,17710,12765,6905,2369,147481,9,32,17,14,4,0,0,0,69,13,15,11,15,0,0,0,0,57,12,53,90,172,208,172,91,55,857,34,96,119,200,211,172,91,55,986,23633,29943,28707,22691,18286,13639,7740,3699,148331,968,1399,1048,682,605,453,423,427,6008,24632,31438,29873,23576,19099,14265,8254,4184,155320,66,130,72,53,20,0,0,0,335,56,92,87,72,42,0,0,0,347,68,368,624,964,991,1293,1085,618,6013,185,592,780,1086,1050,1293,1085,618,6698,47624,58995,55547,43513,34494,24782,13316,5344,283614,2058,3061,2235,1575,1266,948,756,589,12494,49863,62651,58565,46177,36808,27025,15159,6553,302801
304,428,593,393,213,52,0,0,0,1676,20,67,94,99,71,0,0,0,354,48,239,428,749,658,932,783,367,4210,493,899,918,1061,781,932,783,367,6245,13683,9144,11499,11449,8486,6433,3479,936,65114,481,427,372,340,282,210,175,138,2429,14663,10472,12794,12846,9555,7583,4435,1444,73781,107,145,73,40,3,0,0,0,369,7,17,34,18,7,0,0,0,89,25,68,110,233,188,116,59,48,842,136,234,215,295,203,116,59,48,1305,13126,10197,13626,13289,9882,8367,4827,2191,75514,349,372,338,256,224,234,236,283,2280,13612,10802,14174,13836,10307,8715,5124,2527,79104,535,739,463,254,58,0,0,0,2050,31,90,129,120,82,0,0,0,444,68,304,540,984,848,1055,849,414,5052,635,1132,1129,1353,987,1055,849,414,7548,26808,19344,25126,24735,18372,14802,8300,3128,140628,829,792,709,594,504,443,413,426,4709,28277,21274,26964,26684,19864,16295,9557,3973,152886
305,152,339,117,65,24,0,0,0,700,47,108,96,89,70,0,0,0,409,80,552,617,905,846,907,654,299,4856,277,1000,825,1063,941,907,654,299,5960,20719,29417,20859,16886,12270,7519,3248,838,111758,1129,2249,1387,1023,727,518,327,178,7540,22129,32663,23072,18971,13944,8945,4236,1308,125263,45,91,23,12,9,0,0,0,184,15,36,22,20,9,0,0,0,105,27,100,108,219,172,105,51,30,805,86,226,154,253,189,105,51,30,1091,23028,30619,21109,17966,13089,8694,4307,1885,120689,1301,1974,1077,728,584,430,350,298,6750,24415,32815,22337,18947,13863,9229,4712,2206,128533,201,432,143,79,32,0,0,0,875,60,142,114,109,79,0,0,0,514,103,649,724,1128,1013,1012,705,328,5666,365,1223,979,1312,1131,1012,705,328,7052,43743,60031,41971,34851,25357,16214,7558,2716,232447,2435,4225,2464,1756,1313,945,680,474,14292,46545,65488,45413,37922,27803,18169,8943,3515,253794
306,108,225,124,75,38,0,0,0,571,30,80,82,78,79,0,0,0,340,59,302,558,942,1137,1847,970,389,6216,198,607,764,1103,1253,1847,970,389,7129,12507,12553,12758,14231,14394,11064,5212,1248,83967,1633,2000,1658,1725,1525,1240,656,287,10724,14335,15156,15177,17059,17176,14152,6843,1927,101817,76,75,31,9,8,0,0,0,206,12,15,25,16,22,0,0,0,92,22,100,143,223,241,164,81,32,1001,111,190,205,260,265,164,81,32,1297,12006,14283,15309,16371,15761,12270,6038,2118,94154,1428,1843,1500,1381,1225,995,696,422,9496,13544,16321,17012,17999,17260,13429,6814,2569,104950,185,306,158,89,49,0,0,0,778,37,92,106,96,100,0,0,0,430,86,402,706,1174,1379,2007,1048,419,7223,308,793,968,1358,1522,2007,1048,419,8428,24514,26838,28067,30599,30154,23339,11255,3367,178122,3063,3848,3155,3102,2755,2235,1351,708,20216,27879,31475,32189,35054,34431,27588,13655,4493,206767
307,46,26,12,12,4,0,0,0,98,4,10,10,16,14,0,0,0,54,20,98,158,365,552,1025,546,273,3037,68,136,184,400,572,1025,546,273,3193,6441,6022,5798,6814,7552,6370,3427,775,43199,795,852,656,776,829,663,402,182,5154,7300,7005,6634,7995,8955,8059,4369,1232,51552,8,4,5,0,0,0,0,0,21,3,4,4,4,0,0,0,0,15,5,21,42,96,127,108,45,24,466,20,30,47,101,126,108,45,24,501,5975,6482,6622,7576,8100,6788,3919,1441,46890,679,689,624,684,661,565,498,294,4689,6670,7198,7289,8361,8886,7452,4458,1756,52074,52,31,12,13,4,0,0,0,120,8,16,11,20,16,0,0,0,74,25,119,199,462,673,1130,592,302,3506,81,164,224,499,695,1130,592,302,3693,12418,12503,12413,14391,15651,13160,7343,2214,90089,1469,1535,1279,1466,1491,1223,895,479,9839,13972,14203,13919,16348,17837,15512,8831,2990,103622
308,17,9,10,5,10,0,0,0,46,17,33,23,32,21,0,0,0,130,43,219,404,789,893,1406,752,351,4851,70,259,436,825,928,1406,752,351,5022,12540,12450,12488,12278,12745,8695,3909,888,75989,1417,1895,1972,1779,1544,882,479,238,10203,14034,14602,14896,14878,15211,10972,5141,1477,91214,6,3,0,5,0,0,0,0,12,0,10,8,4,0,0,0,0,23,15,39,103,197,175,125,51,27,737,18,49,108,202,179,125,51,27,770,12003,13545,13654,13419,13396,9245,5002,1752,82017,1107,1148,1087,1021,906,678,567,406,6924,13129,14744,14850,14651,14486,10048,5618,2180,89710,22,15,11,10,16,0,0,0,59,18,40,25,35,26,0,0,0,151,59,257,507,985,1068,1526,806,378,5585,95,307,542,1027,1112,1526,806,378,5794,24545,25994,26141,25697,26139,17941,8909,2640,158008,2527,3043,3059,2802,2445,1558,1044,649,17120,27162,29341,29745,29532,29700,21026,10759,3660,180921
309,79,103,99,94,44,0,0,0,415,51,89,105,80,81,0,0,0,404,131,754,994,1537,1768,3108,2342,1183,11806,255,944,1197,1708,1886,3108,2342,1183,12628,35775,37790,37753,37337,32060,25603,14028,3232,223581,2359,3441,2768,2573,2009,1749,1307,779,16980,38389,42176,41714,41625,35961,30460,17675,5189,253192,36,34,20,15,5,0,0,0,106,12,30,29,28,17,0,0,0,107,33,115,199,370,406,362,174,114,1773,74,177,245,410,433,362,174,114,1986,36354,42021,42301,41991,37303,31704,17463,6207,255345,2422,3309,2603,2328,1923,1756,1690,1559,17590,38852,45507,45150,44722,39655,33817,19327,7881,274915,106,129,115,114,47,0,0,0,518,64,122,130,100,96,0,0,0,514,158,870,1195,1903,2176,3469,2520,1295,13577,331,1120,1439,2122,2320,3469,2520,1295,14610,72128,79814,80054,79330,69365,57308,31490,9436,478923,4780,6753,5368,4899,3933,3502,2999,2341,34571,77239,87681,86865,86348,75612,64273,37005,13071,528109
