SA4_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
303,0,32,44,112,89,46,12,4,0,350,4,54,39,293,80,58,45,35,9,609,0,9,17,143,50,58,124,112,92,599,8,56,82,171,68,28,22,9,0,453,12,192,250,1512,469,178,71,39,3,2717,0,0,8,37,32,39,28,16,5,166,6,63,214,846,293,240,212,98,16,1991,0,0,4,0,3,5,11,16,0,42,0,0,12,26,11,11,12,6,0,77,0,3,7,39,22,14,25,5,3,117,0,14,157,433,28,8,0,0,0,651,4,6,4,45,35,39,63,82,15,291,45,446,847,2035,1145,795,472,179,42,6002,0,0,0,23,21,16,28,16,3,105,6,123,140,557,108,58,24,3,0,1012,0,24,90,129,171,134,86,45,13,699,6,101,240,856,281,177,99,18,4,1784,0,3,4,73,35,43,44,24,11,247,0,13,18,80,57,51,34,14,0,260,0,14,19,119,107,117,112,85,31,606
304,0,6,6,22,12,9,9,0,0,66,4,35,28,144,86,49,42,25,12,434,0,7,11,53,48,20,51,31,24,246,4,34,42,56,25,17,13,5,0,197,4,59,86,179,91,31,21,10,6,473,0,0,3,21,10,15,9,10,0,72,4,35,124,200,106,91,93,61,15,724,0,0,0,0,0,6,4,3,4,17,0,0,9,17,6,5,10,3,0,44,0,0,8,15,5,10,5,0,0,45,0,7,48,129,4,5,4,0,0,204,0,18,16,38,42,43,66,52,18,290,21,138,336,679,569,377,253,117,34,2519,0,0,0,7,10,10,9,4,0,40,0,12,6,83,14,8,3,0,0,135,3,7,42,75,85,65,24,11,0,313,0,30,59,144,56,21,15,8,3,343,0,4,6,46,27,27,29,9,4,144,0,4,6,12,3,11,6,0,0,45,0,41,49,89,140,131,96,74,19,639
305,0,7,9,34,18,7,3,0,0,82,4,22,41,472,125,93,54,39,10,856,0,11,38,369,70,64,102,119,91,871,11,34,93,213,88,23,12,6,0,487,6,46,143,639,92,29,5,0,0,967,0,3,6,28,13,5,11,0,4,71,3,28,140,342,124,70,53,24,8,779,0,0,3,0,3,9,4,3,0,29,0,0,7,42,10,4,9,0,0,69,0,0,22,37,13,7,3,5,0,79,0,5,297,600,14,3,6,0,0,927,0,16,21,70,55,39,61,27,8,286,23,166,425,1789,870,717,400,134,16,4539,0,0,0,10,9,9,3,4,0,39,3,7,12,120,4,7,8,0,0,160,0,13,71,153,117,86,26,6,0,469,15,51,122,580,89,50,24,0,0,927,0,5,9,93,37,17,18,14,5,198,0,0,3,26,11,11,6,3,0,52,3,23,53,272,159,160,97,36,10,812
306,0,0,0,0,0,0,4,3,0,8,0,8,9,98,44,49,49,26,3,296,0,12,14,170,31,77,165,180,158,792,4,57,50,133,152,51,17,11,4,473,0,25,21,232,39,21,7,0,0,343,0,0,0,6,0,6,7,0,0,23,5,16,17,61,30,44,20,12,5,215,0,0,0,0,3,15,27,17,5,70,0,0,6,7,3,13,8,0,4,46,0,4,9,61,15,5,0,0,0,102,9,63,84,136,6,3,0,0,0,299,0,8,6,59,53,84,149,64,22,445,21,115,163,737,646,734,614,240,36,3305,0,0,0,3,0,3,5,0,0,12,0,4,3,21,0,7,0,0,0,44,0,108,202,269,232,163,91,19,8,1087,8,77,112,271,126,72,22,8,0,696,0,0,0,30,29,13,36,6,0,119,0,3,8,54,13,19,13,6,0,102,0,10,9,76,79,119,128,67,18,505
307,0,0,0,0,0,0,0,0,0,0,0,0,4,35,13,10,11,8,0,96,0,0,0,7,4,19,40,36,19,122,0,0,3,4,0,3,0,0,0,16,0,0,3,33,5,0,0,0,0,49,0,0,0,0,0,0,6,0,0,4,0,0,5,24,8,13,3,0,0,53,0,0,0,0,0,0,3,9,0,11,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,37,0,0,0,0,0,35,0,0,0,8,8,18,52,47,18,145,0,27,44,187,165,178,210,75,3,888,0,0,0,0,0,0,5,0,0,6,0,0,0,11,0,0,0,0,0,18,0,3,6,17,19,25,4,0,0,70,10,77,96,226,101,32,6,4,0,546,0,0,0,5,0,3,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,26,34,19,3,95
308,0,0,0,6,4,5,0,0,0,13,0,18,13,40,18,14,11,16,0,137,0,6,0,20,5,9,26,9,9,85,0,8,0,9,4,0,3,0,0,26,0,8,3,25,9,0,0,0,0,51,0,0,0,0,0,0,0,3,0,11,0,6,6,44,15,22,4,0,0,107,0,0,0,0,0,4,8,3,0,25,0,0,0,0,0,4,5,0,0,16,0,3,6,66,10,7,0,0,0,97,3,8,26,115,8,0,0,0,0,162,0,0,5,10,6,26,72,42,20,178,17,134,256,677,521,531,437,116,14,2709,0,0,0,0,0,0,0,0,0,5,0,14,9,38,4,5,0,0,0,65,0,12,25,53,42,22,9,4,0,173,5,130,182,343,188,54,16,6,0,924,0,0,0,9,0,3,13,6,0,26,0,0,4,38,6,0,0,3,0,54,0,4,16,43,43,62,78,41,13,291
309,0,9,11,44,33,36,18,5,7,154,0,35,46,305,143,82,95,82,27,823,0,20,27,307,89,146,248,234,90,1149,12,137,195,393,295,183,123,44,8,1382,12,107,152,711,285,174,64,31,6,1533,0,3,7,42,37,53,22,21,6,185,5,27,100,236,126,183,106,35,6,829,0,0,0,7,9,37,95,88,22,269,0,0,6,72,22,39,43,18,5,200,0,0,8,26,13,11,3,3,3,63,0,3,130,415,11,3,0,0,0,577,0,13,25,87,77,120,298,233,90,942,114,1076,2382,6910,4147,3526,2596,1253,267,22275,0,0,11,46,24,34,36,16,0,166,0,26,62,225,36,31,7,7,0,391,0,12,45,89,173,128,43,10,4,508,14,124,223,742,275,154,71,27,14,1645,0,7,13,104,59,75,126,62,28,486,0,0,12,76,48,35,26,11,0,214,3,58,80,312,285,356,367,277,74,1812
310,0,9,17,48,40,18,9,0,0,143,5,16,11,94,41,42,35,32,9,282,0,4,5,34,12,22,42,34,24,184,3,12,16,28,18,6,10,0,0,93,0,11,36,172,59,23,14,4,0,312,0,0,0,6,14,9,10,0,0,43,5,21,24,168,82,79,33,18,0,418,0,0,0,3,4,15,30,29,4,85,0,0,4,14,7,5,7,0,0,37,0,3,0,62,19,18,11,8,0,114,0,9,17,214,28,9,0,0,0,273,0,8,8,40,57,75,164,126,33,506,101,885,1303,3155,1349,1037,557,223,28,8639,0,0,0,8,5,9,10,0,4,29,5,40,25,159,29,17,6,3,0,287,0,15,52,99,85,45,24,3,0,332,14,127,258,610,346,141,55,17,3,1567,0,0,4,38,24,30,37,20,8,160,3,82,139,466,310,327,164,50,5,1552,0,14,25,89,90,149,164,90,22,639
311,0,72,58,177,86,46,23,3,0,467,0,6,15,110,53,41,67,44,9,345,0,0,7,25,25,32,62,66,17,232,0,4,18,20,22,5,6,9,3,86,4,44,53,349,134,57,26,5,0,684,3,4,6,50,26,26,19,8,0,156,22,84,44,134,72,90,47,18,7,504,0,0,0,7,7,16,30,26,5,93,0,0,0,12,7,20,17,9,3,64,0,46,174,533,150,68,46,19,3,1045,0,0,7,42,3,0,0,0,0,46,0,0,5,43,44,72,169,121,41,487,95,979,1810,4264,2100,1683,1073,381,58,12450,0,0,0,8,5,14,10,4,0,41,10,112,123,395,93,38,26,4,0,797,5,20,68,133,164,132,65,28,7,610,12,111,200,476,223,131,64,15,3,1229,0,0,0,58,22,41,57,11,3,191,3,55,87,357,233,242,148,36,5,1176,0,14,33,86,86,182,183,119,20,725
312,0,6,0,3,0,0,0,0,0,9,0,10,7,56,16,16,16,10,3,125,0,0,4,39,13,15,28,29,11,134,0,4,0,15,0,6,0,0,0,33,0,0,0,51,0,0,0,0,0,61,0,0,0,0,0,3,0,0,0,0,0,0,14,53,16,10,9,3,0,103,0,0,0,6,0,15,50,46,14,146,0,0,0,4,3,0,0,0,0,12,0,0,0,13,5,0,0,0,0,16,0,3,3,53,6,0,0,0,0,66,0,0,5,16,19,22,53,51,10,168,7,102,171,675,463,494,337,108,12,2360,0,0,0,0,0,0,0,0,0,6,0,0,0,31,5,3,0,0,0,45,0,12,10,33,55,29,9,0,0,151,13,139,177,428,219,56,17,0,0,1042,0,0,0,10,3,8,4,6,0,35,0,3,4,13,0,0,7,0,0,27,0,5,13,31,29,60,58,29,0,217
313,0,0,3,11,3,0,5,0,0,24,0,19,13,78,44,44,44,43,19,310,3,6,10,25,18,40,79,52,32,246,0,7,18,33,7,3,0,0,0,69,3,4,20,183,17,12,5,0,0,239,0,0,0,3,11,6,3,4,0,22,0,3,12,59,28,36,11,9,6,166,0,0,3,3,0,14,36,17,3,76,0,0,0,9,3,11,14,17,0,57,0,0,0,8,0,5,0,0,0,15,0,9,13,23,0,0,0,0,0,42,0,11,10,23,30,55,191,139,37,502,30,339,649,1651,1124,1001,904,395,96,6195,0,0,0,0,0,0,0,5,0,9,0,0,0,11,4,0,0,0,0,31,0,16,30,84,91,82,45,12,5,362,10,145,128,504,134,45,22,9,0,1005,0,0,0,15,13,17,36,14,3,98,0,19,31,92,61,67,45,16,0,328,0,7,16,55,88,149,182,146,42,691
314,0,20,17,44,6,20,8,4,3,116,0,23,15,152,51,34,24,20,3,329,0,10,3,43,23,39,56,43,18,241,0,11,10,20,18,6,5,0,0,68,0,32,17,122,36,4,5,0,0,214,0,4,0,11,4,3,3,3,0,25,0,7,16,63,37,35,12,8,0,184,0,0,0,0,0,8,15,10,0,35,0,0,0,8,3,10,9,6,0,42,0,4,5,59,12,14,20,3,4,113,0,10,20,190,11,7,3,0,0,237,5,9,10,29,39,45,82,51,16,280,70,448,702,1731,977,712,397,131,23,5191,0,0,0,11,0,0,3,0,0,19,0,9,0,48,8,5,5,0,0,79,0,12,46,97,111,59,29,4,4,361,5,86,158,384,233,93,37,5,0,1011,0,0,0,34,15,17,24,10,0,106,0,11,23,89,56,54,45,11,0,283,0,25,35,100,104,108,92,58,24,544
315,0,0,0,0,0,0,0,0,0,6,0,0,0,8,7,10,6,5,0,37,0,5,3,5,8,11,17,15,15,77,0,0,5,3,0,0,0,0,0,7,0,0,0,7,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,5,3,14,3,3,0,0,0,26,0,0,0,0,0,0,3,3,0,11,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,11,0,0,0,0,0,15,0,0,0,8,0,5,24,14,0,59,10,43,81,247,154,175,105,25,0,844,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,0,0,0,0,22,0,15,13,64,40,53,18,0,0,205,6,31,42,85,41,29,0,0,0,234,0,0,0,3,0,0,0,0,0,8,0,0,0,26,4,3,4,0,0,43,0,4,6,8,5,16,13,10,0,59
316,0,0,5,3,6,0,3,0,0,17,5,53,32,141,86,78,69,49,21,526,0,11,21,127,47,60,105,75,33,480,8,22,21,39,23,8,12,6,0,134,3,36,20,200,14,4,4,0,0,277,0,0,0,5,0,11,9,3,0,26,0,8,17,71,48,49,35,8,4,237,0,0,0,0,5,16,34,35,9,95,0,3,3,13,8,13,17,3,0,66,0,0,3,0,11,9,4,3,6,36,0,15,71,342,15,9,0,0,0,444,3,11,20,55,101,93,241,194,67,780,47,324,544,1932,1502,1465,1348,673,144,7978,0,0,0,4,0,3,5,0,0,20,0,5,4,49,8,5,8,3,0,77,0,9,23,70,147,90,24,12,3,378,13,80,52,218,65,22,22,3,0,474,0,9,6,58,27,17,41,16,17,187,0,0,3,9,4,9,3,4,0,35,3,43,49,142,168,229,276,183,58,1154
317,45,372,258,256,110,25,15,4,0,1085,0,4,3,26,20,23,13,15,4,116,0,0,5,17,0,6,22,18,8,86,0,11,16,27,3,3,3,0,0,65,0,22,15,128,5,0,0,0,0,172,0,0,0,0,0,0,4,4,0,6,0,8,12,64,21,15,12,0,0,140,0,0,0,0,0,6,5,5,0,11,0,0,0,7,0,0,0,0,0,12,0,5,3,57,7,5,0,0,0,77,0,12,50,263,12,3,0,0,0,340,0,0,8,8,18,20,43,52,16,159,9,58,98,300,250,218,153,79,14,1181,0,0,0,0,0,0,0,0,0,4,0,16,26,61,11,6,5,0,0,121,0,7,36,49,43,28,13,0,0,176,7,58,107,210,75,32,6,0,0,499,0,0,0,7,6,3,9,0,5,28,0,0,0,4,0,4,0,0,0,12,0,3,0,20,29,34,42,48,15,190
318,0,0,0,9,0,0,0,0,0,12,0,18,15,54,31,15,32,13,7,179,0,0,10,55,20,36,123,138,106,485,0,5,15,4,8,0,9,0,0,38,7,24,12,124,37,3,0,0,0,207,0,0,0,0,0,0,0,0,0,3,0,3,13,58,34,49,10,5,0,175,0,0,0,0,0,10,11,9,0,37,0,0,3,12,0,4,0,0,0,20,0,0,3,23,9,9,6,0,0,52,0,0,8,88,8,0,0,0,0,107,0,4,4,24,13,26,72,57,9,210,13,94,170,598,422,461,365,124,12,2260,0,0,0,0,0,0,0,0,0,0,0,8,14,28,4,3,0,0,0,62,0,30,64,139,94,66,34,0,0,436,7,70,167,265,148,52,23,3,0,730,0,0,0,17,6,10,4,7,0,42,0,0,5,7,4,5,0,0,0,27,0,8,12,57,44,89,95,46,14,366
319,0,0,0,7,7,4,3,0,0,19,0,8,7,35,25,28,35,37,7,179,0,3,0,34,12,29,88,65,43,277,4,0,4,31,3,0,9,0,0,54,0,9,21,91,8,0,4,0,0,130,0,0,0,0,0,5,0,0,0,12,0,4,14,101,27,34,14,0,0,198,0,4,0,0,3,16,48,44,9,129,0,0,0,9,0,11,5,10,0,32,0,0,0,19,0,0,3,0,0,28,0,0,13,129,10,4,0,0,0,165,0,0,9,25,25,73,234,187,58,607,17,107,158,484,610,748,1008,437,76,3629,0,0,0,0,3,0,0,0,0,9,0,11,5,29,3,7,0,0,0,55,0,7,13,34,54,39,30,0,0,184,11,75,65,183,42,25,14,4,0,408,0,0,0,9,0,12,30,10,5,71,0,0,3,22,3,6,0,0,0,36,0,8,7,35,53,115,208,139,40,599
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,7,3,0,0,25,0,0,4,18,0,0,3,3,0,32,0,0,6,9,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,14,3,0,35,0,6,13,80,46,61,87,3,0,304,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,0,0,0,10,0,9,3,3,6,0,0,0,0,22,0,0,5,10,10,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,9,6,3,0,34
401,0,0,9,37,24,20,9,0,0,102,0,23,15,87,46,45,56,16,18,315,3,25,17,174,118,326,862,854,518,2895,0,28,43,73,42,7,10,7,0,203,9,72,144,356,121,50,15,4,0,768,0,12,6,51,36,41,36,21,7,220,11,89,327,571,246,133,191,114,25,1699,0,0,0,9,5,16,35,26,12,98,0,0,0,16,0,3,0,0,0,26,0,0,3,18,6,5,3,0,0,44,3,12,106,350,11,3,6,0,0,488,0,7,17,49,50,45,163,119,35,481,9,69,114,293,209,228,186,82,12,1196,0,0,0,0,0,5,7,0,0,10,6,78,68,301,54,11,14,8,0,543,4,4,4,24,45,19,15,3,0,110,4,59,102,315,90,24,12,4,4,618,0,4,4,65,44,48,71,35,18,298,0,0,0,0,3,0,0,0,0,4,0,17,23,91,103,187,200,107,32,770
402,0,29,59,194,95,72,24,7,0,473,0,25,19,63,48,66,66,69,28,375,0,3,16,81,76,249,608,463,261,1753,0,6,11,20,12,3,3,5,0,68,0,24,60,197,85,24,0,6,0,403,3,29,18,104,59,56,62,22,0,358,14,155,110,397,100,71,63,28,10,946,0,0,0,3,6,37,91,58,19,223,0,7,6,9,7,4,5,0,0,36,4,60,199,508,138,50,20,0,0,978,0,155,345,601,47,11,6,0,0,1171,0,0,6,24,37,96,270,206,54,688,7,70,118,404,267,266,182,59,11,1382,0,0,0,6,12,10,18,8,7,60,18,303,320,689,85,25,10,3,0,1459,0,6,7,20,37,16,3,3,5,100,14,157,345,840,385,203,72,15,4,2029,0,4,17,141,102,147,207,59,36,707,0,3,6,13,11,6,0,0,0,34,0,6,20,115,139,399,347,285,82,1385
403,0,6,12,42,24,11,8,8,0,118,0,32,21,149,93,83,77,56,30,536,0,7,11,72,52,93,225,225,91,768,5,22,14,30,26,3,9,0,0,104,4,26,70,143,45,23,4,0,0,305,0,4,11,32,40,56,38,24,9,209,5,34,75,220,94,92,81,33,8,644,0,0,0,5,4,22,45,32,11,118,0,5,5,8,10,7,7,4,0,40,0,0,4,11,6,0,3,3,0,31,5,37,170,823,36,7,13,0,0,1086,0,14,26,45,53,83,305,227,54,807,8,61,90,475,369,312,268,105,17,1707,0,0,0,6,3,3,6,4,0,19,5,44,70,242,58,39,11,7,3,480,0,0,18,32,55,33,18,6,0,151,5,66,157,396,145,83,40,7,0,905,0,5,5,129,84,131,167,42,16,588,0,0,0,0,3,4,3,0,0,7,3,52,91,229,262,432,368,219,84,1734
404,0,8,26,70,47,16,12,4,0,168,0,16,17,91,42,40,28,27,19,284,3,13,19,132,84,277,590,624,424,2168,0,3,9,25,13,3,5,0,0,52,0,8,41,114,23,7,0,0,0,196,0,0,10,13,23,33,17,11,7,114,0,23,79,246,62,37,47,12,0,512,0,0,0,7,7,19,62,35,15,141,0,0,0,8,9,0,0,0,0,22,0,0,6,14,5,3,6,0,0,39,4,15,150,661,20,4,0,0,0,854,0,8,7,23,21,41,104,50,20,272,8,34,64,281,173,158,113,35,4,869,0,0,3,13,10,14,11,9,3,66,10,67,84,353,44,11,9,0,0,583,0,0,9,20,30,12,5,0,0,75,4,87,189,491,196,115,32,9,4,1124,0,6,8,89,41,64,104,52,31,393,0,0,0,6,3,0,0,0,0,7,0,8,29,87,89,156,166,69,31,633
405,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,13,9,0,39,0,0,0,4,3,19,42,46,22,137,0,0,0,0,0,0,5,0,0,3,0,3,6,4,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,9,0,0,3,8,6,0,0,0,0,21,0,0,0,0,0,0,7,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,8,10,28,94,52,11,195,3,9,9,78,80,90,69,29,4,371,0,0,0,0,0,0,4,0,0,3,0,7,3,21,7,0,0,0,0,35,0,0,0,0,12,3,0,6,0,23,0,37,25,62,21,5,6,3,0,169,0,0,0,0,6,5,9,0,4,29,0,0,0,0,0,0,0,0,0,0,0,4,5,15,17,84,75,54,12,267
406,0,0,0,3,0,0,0,0,0,3,0,4,0,8,0,4,0,10,0,35,0,0,0,5,4,7,29,34,10,88,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,13,8,6,0,0,0,27,0,0,0,0,0,0,4,5,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,20,4,0,0,0,0,24,0,0,0,3,5,13,44,37,9,103,3,10,22,83,80,76,56,11,0,349,0,0,0,0,0,0,3,0,0,6,0,0,0,22,0,5,0,0,0,32,0,0,0,3,5,4,0,0,0,21,3,30,32,101,59,15,0,3,0,240,0,0,0,0,0,3,8,5,3,21,0,0,0,5,0,0,0,0,0,3,0,0,3,10,32,97,61,51,9,267
407,0,8,0,7,7,0,0,0,0,19,0,9,9,23,9,17,20,19,3,107,0,3,3,20,8,38,78,103,52,312,0,0,0,8,0,3,0,0,0,18,0,3,9,18,7,0,0,0,0,31,0,0,0,0,0,5,6,0,0,9,3,10,26,146,24,10,10,0,3,241,0,0,0,0,0,6,20,5,0,31,0,0,0,0,3,0,3,0,0,9,0,3,11,63,22,10,0,4,0,121,0,0,13,41,6,0,0,0,0,61,0,0,0,11,12,49,233,115,29,451,5,36,71,203,175,187,176,70,9,920,0,0,0,0,0,0,3,0,0,3,3,8,14,50,12,0,0,0,0,92,0,0,0,4,16,3,6,0,0,30,10,81,98,178,72,17,11,0,0,462,0,0,0,4,6,5,15,5,0,40,0,0,0,36,3,0,0,0,0,40,0,5,6,23,32,91,173,94,24,450
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,6,6,4,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
