SA4_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
128,5,18,13,30,25,23,21,3,0,146,5,43,39,209,146,105,87,50,7,682,0,0,4,19,19,19,13,3,0,80,0,0,6,20,10,9,8,4,0,49,4,23,26,65,16,11,0,0,0,147,0,0,0,27,20,15,9,5,0,79,15,37,35,121,71,70,32,20,0,396,0,16,3,56,59,40,50,10,0,236,0,9,6,45,27,38,18,13,3,152,0,0,6,22,10,14,5,0,0,55,11,143,123,835,516,478,365,266,107,2838,151,363,304,909,444,380,306,256,150,3259,6805,15129,13860,27522,15403,13833,10933,6318,2445,112258,0,0,0,4,0,0,0,0,0,4,6216,13017,11861,21228,11929,10268,8216,4988,2877,90598,0,0,9,32,10,9,4,0,0,56,0,0,0,28,19,31,22,7,5,114,3,14,21,294,42,23,4,9,0,415,0,0,0,20,6,9,11,0,0,54,4,10,7,162,61,49,22,11,0,316
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,3,0,0,5,10,3,0,6,0,0,26,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,7,16,5,3,4,0,0,33,0,0,0,6,3,5,3,0,0,19,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,4,12,56,17,17,18,3,0,132,79,160,218,814,375,289,120,30,7,2087,258,382,658,2271,1010,949,648,166,19,6375,0,0,0,0,0,0,0,0,0,0,109,203,390,775,368,422,252,64,17,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,7,9,0,3,0,0,0,15
201,0,3,0,19,10,7,0,0,0,45,4,11,14,59,44,34,22,8,0,205,4,0,12,96,22,9,11,3,0,162,0,0,3,12,6,0,0,0,0,22,0,9,24,14,11,0,0,0,0,59,0,0,0,6,0,3,0,0,0,19,0,25,17,75,37,26,44,15,0,243,0,8,9,33,18,11,3,0,0,75,0,0,0,8,9,13,16,11,5,69,0,3,3,16,6,3,5,0,0,45,0,32,62,220,121,158,154,107,39,901,211,601,541,1126,693,728,722,435,187,5248,4685,11242,9996,20031,10917,11043,10169,5341,1624,85041,0,0,0,0,0,0,0,0,0,3,4367,9634,8491,17099,9612,9724,8377,4350,2033,73685,0,3,3,25,4,0,5,0,0,47,0,0,0,5,0,7,4,0,0,20,0,5,0,24,8,3,0,0,0,37,0,3,7,11,0,0,0,0,0,19,0,5,11,40,22,31,17,4,0,118
202,4,0,6,7,5,7,4,4,0,36,0,8,22,60,45,27,32,11,0,213,5,9,20,76,29,19,9,7,0,173,0,3,5,61,4,0,0,0,0,69,10,95,163,88,6,7,0,0,0,364,0,0,0,8,0,5,3,0,0,22,4,17,14,27,41,28,48,13,3,187,0,5,3,55,27,14,5,0,0,114,0,3,0,5,12,21,12,12,5,69,0,0,4,18,15,4,0,3,0,46,13,31,52,173,101,113,108,76,20,695,220,560,482,1135,690,759,653,458,198,5165,4680,10807,9176,18993,10303,10704,10026,5342,1781,81803,0,5,12,22,5,0,0,0,0,46,4200,9183,7885,16461,9113,9677,8573,4536,2149,71767,0,4,3,24,0,3,0,0,0,37,0,0,0,0,0,5,3,0,0,12,0,3,0,16,3,0,0,0,0,27,0,6,0,14,4,0,0,0,0,28,0,10,0,54,21,11,8,4,0,116
203,0,16,20,40,29,29,25,3,6,166,0,35,57,177,109,87,67,23,3,568,6,14,76,270,41,21,27,16,3,468,0,4,0,25,5,3,0,0,0,38,3,72,112,100,6,8,4,0,0,308,0,5,0,27,22,24,12,10,0,97,9,54,44,135,83,66,60,26,0,471,0,10,52,128,62,53,22,10,0,336,0,5,6,28,35,32,42,29,3,180,0,0,15,67,23,12,14,0,0,139,21,158,191,741,327,430,459,352,135,2803,315,880,877,1973,1022,964,986,652,242,7921,9727,20748,19410,42235,19673,18661,17397,9172,3048,160063,0,19,54,117,47,13,13,3,0,257,8756,17508,15876,33435,16739,16028,13731,7074,3240,132390,0,7,3,54,4,5,0,0,0,79,0,0,5,62,41,73,42,31,8,256,0,3,0,74,12,6,0,0,0,102,0,4,0,17,8,12,8,0,0,45,5,21,12,170,62,29,21,9,3,343
204,0,3,0,11,5,5,3,0,0,35,0,13,26,49,45,27,24,9,0,205,0,10,8,45,24,8,14,4,0,109,0,0,4,28,0,0,0,0,0,36,3,7,13,41,6,3,0,0,0,73,0,0,0,9,4,4,0,0,0,12,9,12,23,49,24,20,39,11,3,185,3,24,20,66,15,3,3,0,0,132,0,0,3,6,13,20,23,23,0,88,0,8,6,12,13,5,4,0,0,43,12,68,101,195,140,168,191,171,59,1115,235,734,671,1393,827,1058,989,593,205,6705,4703,11414,10110,19550,11275,13068,12546,6561,1946,91165,0,0,0,0,0,0,0,0,0,0,4394,9803,8064,16679,10054,11133,9703,5054,2173,77047,0,0,0,10,5,0,0,0,0,20,0,0,0,5,4,6,3,0,0,17,0,0,0,19,0,0,0,0,0,29,0,5,0,21,0,3,0,0,0,37,0,10,3,54,19,25,15,7,0,141
205,0,8,9,19,10,9,8,0,0,58,7,22,36,114,86,80,58,27,3,426,0,8,24,136,37,30,33,25,4,300,3,0,3,58,0,4,0,4,0,77,5,30,37,47,11,0,0,0,0,126,0,4,0,9,11,5,3,5,0,41,4,28,31,58,41,52,75,31,6,330,4,18,11,127,44,33,12,0,0,255,0,0,6,14,14,33,45,27,3,144,0,0,7,25,24,10,13,0,0,79,7,48,83,376,207,313,398,286,90,1808,474,1180,953,2381,1403,1704,1718,1061,425,11299,7975,18283,15191,31703,17328,21171,21666,11297,3215,147833,0,0,0,0,0,0,0,0,0,4,7162,15403,12802,27014,15198,17782,15817,7841,3109,122120,0,3,0,24,0,0,0,0,0,32,0,0,0,8,3,8,9,5,3,35,0,0,0,18,4,4,4,0,0,30,3,0,4,33,11,3,0,0,0,52,5,7,6,53,32,52,27,13,0,197
206,16,73,213,744,144,68,55,15,6,1329,4,27,131,919,221,131,135,35,8,1610,3,12,158,779,135,96,88,36,13,1327,4,27,84,623,39,22,22,0,5,831,11,43,181,806,72,22,15,4,0,1154,0,13,21,416,169,183,96,58,6,965,90,198,289,1347,383,239,161,63,9,2786,14,93,499,993,579,588,378,131,48,3328,0,3,11,170,44,41,24,22,5,316,0,0,37,166,39,27,16,3,0,286,70,387,1096,7687,1556,1149,936,676,277,13830,512,911,1989,7296,1976,1646,1135,727,342,16524,12355,21580,37841,131308,35375,28011,19248,10415,3804,299941,3,3,14,74,11,8,8,0,0,125,10897,17710,26240,69341,23358,17999,11618,5005,2184,184346,0,14,46,170,14,12,6,0,0,253,3,0,4,144,29,42,36,23,7,288,3,22,88,956,77,21,14,8,0,1190,0,0,56,79,29,27,27,8,9,236,17,49,85,902,179,83,49,10,3,1366
207,15,133,154,312,182,116,108,61,11,1099,6,57,104,310,217,181,114,66,18,1083,5,52,235,811,286,217,205,91,47,1949,11,57,65,544,123,72,105,31,3,1012,12,30,53,143,23,11,14,9,0,295,3,10,9,68,46,55,21,20,3,224,41,171,162,224,133,93,64,41,5,939,0,66,197,437,481,483,289,89,31,2067,0,0,5,21,25,32,26,14,10,128,0,0,12,62,21,36,17,3,0,147,37,267,327,1242,587,585,518,432,240,4247,194,512,734,1686,695,563,547,463,292,5688,8044,22054,26119,47044,23630,21188,16112,10853,4758,179806,0,0,4,26,7,9,4,3,0,52,7090,16717,17522,21048,14304,12147,9100,6915,4026,108874,0,12,18,84,19,7,7,0,0,150,0,0,4,26,20,19,11,8,4,91,0,4,10,87,31,12,7,4,0,160,0,3,21,54,49,41,41,16,5,223,7,29,30,141,77,46,27,11,9,381
208,14,114,93,203,84,47,45,19,4,629,11,174,265,925,770,534,348,174,48,3247,0,19,48,456,194,197,187,106,46,1243,7,4,4,135,24,7,10,6,0,198,11,33,56,140,33,13,8,0,0,297,0,20,14,132,81,102,70,31,9,470,63,232,192,380,201,196,103,42,13,1429,0,56,101,319,212,139,92,28,10,958,0,7,6,56,55,35,27,21,7,211,0,0,3,67,41,45,21,6,4,196,74,463,469,2808,1737,1438,1544,997,403,9928,216,683,628,1883,852,677,641,497,273,6351,10811,26610,25200,53302,29467,24358,18507,10679,4420,203350,0,0,3,29,10,5,4,3,0,53,9806,21415,19271,32011,20781,16327,12021,6968,4357,142959,0,6,12,64,21,15,9,0,0,122,0,0,7,92,37,51,33,8,9,237,3,18,29,265,73,26,16,0,0,431,0,4,10,86,48,48,23,10,3,233,3,40,32,276,148,80,38,13,3,635
209,12,76,72,192,87,55,48,5,4,547,3,40,100,330,221,114,48,30,3,907,10,90,275,1346,476,344,264,112,22,2942,7,10,10,128,25,19,5,4,0,207,10,45,56,162,28,14,8,0,0,327,0,9,17,189,161,162,88,48,13,687,24,89,90,268,125,84,56,15,4,763,12,111,212,837,616,647,345,94,25,2896,0,0,4,41,36,32,35,10,7,174,3,18,41,142,87,39,16,3,0,355,78,524,636,3038,1362,1190,936,531,200,8507,526,1192,1308,3255,1363,1136,960,722,379,10832,17800,35513,33143,80116,34656,28513,21396,11676,4066,266882,0,17,21,94,36,16,12,0,0,194,15679,29140,24001,47317,23689,18251,11999,5876,2730,178681,0,22,21,230,28,17,8,0,0,333,0,5,5,102,66,93,49,36,14,372,0,10,20,143,23,25,9,3,0,233,0,3,19,97,50,51,28,7,0,262,4,26,23,201,78,45,18,4,0,403
210,7,40,42,104,47,53,16,4,3,315,0,15,42,142,93,61,38,13,4,398,6,136,258,994,431,446,191,71,18,2551,0,8,5,45,6,5,5,0,0,66,5,38,46,133,26,9,0,0,0,259,13,94,150,1151,1050,1144,438,290,31,4366,7,66,41,129,55,52,26,16,5,406,7,36,82,398,356,384,206,59,27,1565,0,3,0,23,12,18,16,14,0,86,6,0,22,68,47,11,6,0,0,156,68,713,764,2842,1287,1244,906,560,182,8563,611,1382,1263,3407,1270,1037,690,502,247,10416,15502,29862,27159,65005,25501,21714,14669,8437,3093,210949,0,17,51,120,34,20,5,4,0,244,13583,23005,18238,33699,15083,11804,7240,3722,1793,128168,0,29,33,270,67,35,24,8,0,465,0,0,0,89,29,81,44,27,10,279,0,0,8,82,21,10,3,0,6,137,3,0,9,32,14,13,7,4,0,72,0,23,25,123,46,36,13,4,0,274
211,11,121,195,268,172,143,116,25,10,1063,7,62,138,417,374,266,196,86,13,1556,3,86,244,1151,460,466,415,152,34,3010,3,27,26,217,51,26,37,9,0,398,9,59,93,176,36,14,7,0,0,402,0,5,7,36,40,35,11,17,3,153,20,90,103,208,137,108,83,37,9,802,4,39,58,297,334,334,201,67,14,1354,0,5,3,34,38,64,53,32,17,249,0,3,20,66,45,46,10,3,0,192,26,191,304,1188,766,831,797,665,268,5028,332,842,857,2126,1123,1006,871,663,342,8163,14812,32836,31799,65935,34313,31261,24332,13721,4532,253546,0,4,6,69,39,32,11,3,0,169,13407,27090,24024,43288,24533,21227,16465,9257,3889,183178,0,0,7,70,20,21,8,0,0,136,0,0,0,46,16,32,17,4,3,126,0,0,9,70,16,13,3,0,0,109,3,3,17,174,160,152,90,38,8,644,0,18,26,147,99,62,41,18,8,413
212,13,213,296,450,207,185,115,24,9,1507,8,114,253,594,478,300,232,123,20,2118,71,705,1665,7310,2620,1917,1404,640,168,16486,8,30,54,461,67,41,57,5,4,727,20,131,200,653,97,20,31,10,0,1155,3,13,32,248,240,288,146,117,23,1105,28,160,168,279,153,100,52,28,5,972,32,231,640,2576,2037,2287,1194,350,156,9495,0,8,8,45,50,55,47,31,9,250,0,20,100,268,116,53,19,0,0,575,88,737,1425,4979,2679,2686,2045,1327,461,16421,1180,2484,2654,6687,2197,1848,1379,1018,465,19905,29010,59004,58506,133065,51892,43062,30810,17994,6328,429665,57,745,1722,4286,1159,542,219,82,28,8832,25373,44168,33266,49624,22907,17550,12947,7898,3940,217660,8,102,102,648,144,84,37,3,0,1128,0,8,35,500,290,394,197,110,25,1558,0,7,24,131,21,34,7,3,0,225,22,178,606,2694,1255,998,637,246,91,6708,8,37,39,147,72,36,24,11,0,377
213,25,193,153,361,195,136,74,10,0,1147,16,136,187,563,310,176,72,41,3,1498,16,163,382,1751,629,428,215,76,18,3688,0,7,16,181,31,17,20,0,0,279,17,283,505,491,68,23,17,4,0,1408,4,7,28,249,196,187,95,56,6,822,39,185,150,366,155,93,53,19,3,1064,66,478,1192,5459,3867,3963,2000,562,199,17788,0,9,14,54,42,42,33,12,8,213,0,20,50,220,89,30,10,0,0,422,144,1175,2079,7690,3779,2980,2183,1179,350,21562,1536,3143,2789,8048,2582,1961,1438,912,341,22755,32451,62232,52453,144298,51521,39381,27746,12961,3818,426866,5,41,89,274,68,46,18,0,0,539,27851,46469,31809,57953,24838,17721,10684,4623,2128,224081,10,156,125,1393,193,73,40,5,0,2000,0,0,19,422,264,326,215,91,26,1366,9,23,28,279,48,21,10,5,0,421,0,6,16,154,110,90,67,30,8,483,13,34,30,256,71,42,21,13,3,490
214,0,13,5,19,22,17,13,4,0,98,0,36,73,232,209,126,101,54,12,835,0,4,9,126,61,84,81,41,10,426,0,0,0,22,0,6,3,0,0,38,3,38,36,47,14,3,4,0,0,143,0,0,3,24,29,26,20,9,3,111,11,40,29,136,93,81,92,39,7,526,0,8,14,46,31,21,3,4,0,128,0,9,21,48,51,42,61,34,12,278,0,0,14,26,29,17,9,3,0,95,8,129,155,612,475,463,487,378,133,2841,342,873,748,1892,1202,1080,991,737,368,8246,8473,18907,17096,34419,19988,19136,17371,10652,3666,149718,0,0,0,26,21,24,5,0,0,79,7638,16174,13391,27974,15608,14395,12843,7515,3170,118707,0,0,4,11,0,4,0,0,0,25,0,0,0,39,22,32,19,6,0,126,4,6,0,48,14,10,3,0,0,78,7,0,4,52,14,14,4,4,0,95,0,28,13,127,54,61,45,11,6,341
215,0,0,0,4,3,5,0,0,0,16,3,15,24,52,37,23,13,7,0,182,0,8,0,63,12,3,6,3,0,93,5,3,5,87,0,0,0,0,0,105,4,21,44,126,21,6,6,0,0,218,0,4,10,28,38,42,23,18,3,169,0,7,0,25,17,9,14,6,0,83,0,29,25,132,59,73,30,6,0,360,0,0,0,0,0,10,10,4,0,26,0,0,0,21,12,14,0,3,0,52,14,49,67,413,131,114,112,72,31,994,223,732,616,1452,775,1021,880,601,242,6549,4219,9611,8526,18017,9196,11104,9746,5336,1897,77653,0,10,40,52,17,12,6,0,0,134,3984,7936,6608,13308,7739,8959,7624,4606,2325,63088,0,0,0,17,0,3,0,0,0,28,0,0,0,7,0,4,0,0,0,11,0,0,0,9,0,0,0,0,0,16,0,7,4,36,11,11,9,4,0,69,4,4,5,22,9,10,10,6,0,63
216,0,0,0,7,3,0,0,0,0,15,0,12,18,25,18,15,9,0,6,98,4,15,7,78,24,12,0,3,0,145,0,0,4,49,0,0,0,0,0,60,4,9,15,35,8,3,0,5,0,78,0,0,3,33,36,37,15,16,0,147,4,10,8,23,13,13,11,0,0,72,0,0,0,30,20,5,3,0,0,63,0,4,0,6,5,4,7,3,0,35,0,0,5,12,8,7,0,0,0,26,19,103,111,309,115,126,102,76,26,976,239,606,542,1177,685,749,739,514,213,5470,3894,8963,7821,15045,8476,9148,8378,5007,1592,68342,0,22,79,126,56,22,3,0,0,312,3336,7383,6056,11372,6939,7600,6618,3898,1779,54984,0,3,0,12,5,0,3,0,0,21,0,0,0,0,0,0,0,0,5,6,0,0,0,16,0,3,0,0,0,18,0,0,4,13,3,0,3,0,0,20,5,6,5,17,6,11,7,0,0,58
217,0,0,0,0,0,4,3,0,0,13,0,20,14,41,33,18,9,0,0,150,0,6,8,58,14,10,9,0,0,103,0,0,8,97,0,0,0,0,0,109,4,12,8,19,3,0,0,0,0,51,0,0,0,5,3,0,5,0,0,18,0,3,9,19,13,19,28,12,0,105,7,9,4,47,9,0,0,0,0,79,0,0,0,11,5,6,8,4,4,32,0,0,3,18,4,9,5,0,0,37,0,21,26,185,61,68,72,34,16,491,187,469,422,921,601,638,650,401,168,4453,3313,7959,6920,13672,7902,9056,8525,4387,1413,63143,0,0,5,8,0,0,0,0,0,9,2953,6742,5706,11426,7111,8029,7071,3912,1905,54852,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,13,0,0,0,3,6,0,0,0,0,9,0,0,6,32,13,11,5,0,3,70
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,7,0,0,0,24,0,0,0,17,3,10,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,17,0,0,0,7,0,3,0,0,0,16,0,0,0,5,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,6,0,0,0,8,3,3,0,0,0,12,3,6,4,11,4,0,0,0,0,25,0,0,0,3,4,7,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,7,7,47,21,6,14,0,0,116,82,152,196,811,414,269,123,20,10,2079,222,370,575,1944,912,644,392,90,15,5170,0,0,0,0,0,0,0,0,0,3,115,187,298,689,232,260,124,26,10,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,14
301,6,14,15,22,28,25,13,3,0,119,10,164,266,644,430,315,150,59,19,2056,0,10,27,82,44,39,28,16,0,250,3,7,12,47,12,9,10,3,0,110,6,20,33,34,8,6,0,0,0,112,0,0,0,9,7,9,0,0,0,36,5,39,48,95,77,72,59,22,3,424,0,10,15,41,52,39,20,5,0,190,0,16,19,54,50,38,37,18,0,229,0,0,7,60,59,70,36,5,0,242,11,127,134,539,383,400,379,220,87,2283,151,463,409,983,598,577,526,340,159,4212,6715,16212,14458,27231,16227,15110,12464,6664,2045,117124,0,0,0,7,3,0,0,0,0,16,6086,13517,10608,20516,11642,10834,9162,4993,2132,89487,0,0,0,10,0,3,0,0,0,15,0,0,0,21,13,18,11,0,0,69,0,0,12,102,29,5,5,0,0,155,0,0,3,7,4,0,3,0,0,25,3,19,23,106,49,46,42,13,8,314
302,4,26,18,75,35,17,8,10,3,191,11,51,92,400,188,99,57,19,5,918,0,22,27,151,57,57,60,19,10,402,0,7,10,111,13,11,13,0,0,167,0,40,69,60,16,11,0,0,0,207,0,0,0,23,12,3,0,0,0,49,7,41,58,145,63,46,35,11,6,417,0,14,18,68,52,39,31,12,5,240,0,10,5,41,28,19,15,13,4,125,0,5,18,77,34,22,15,4,0,168,12,163,260,1073,386,326,195,132,50,2598,179,367,434,1316,510,420,341,259,169,4008,6953,13744,13232,33846,14360,11586,8658,4934,1979,109298,0,0,6,24,6,6,8,0,0,59,6245,11199,10114,21669,10000,8355,6717,4689,2606,81589,0,0,3,44,8,3,0,0,0,67,0,0,0,27,12,26,5,4,0,70,3,16,20,228,31,9,3,0,0,311,0,4,0,14,3,4,0,0,0,30,0,13,22,141,40,33,25,0,5,281
303,3,42,73,278,119,64,47,16,7,643,7,86,230,682,331,231,116,44,8,1743,8,60,160,485,230,167,106,39,10,1266,33,162,217,1760,354,261,355,115,10,3272,8,28,54,183,33,12,11,0,0,331,0,7,11,74,39,25,4,4,3,159,19,90,101,253,91,71,55,29,7,717,7,57,180,534,467,418,246,85,27,2028,0,0,15,42,20,31,24,21,0,159,0,4,45,208,77,80,48,6,0,472,52,402,769,2673,980,892,618,340,107,6835,340,664,912,2429,844,649,522,344,173,6877,11314,23623,25231,59900,22606,17710,12765,6905,2369,182420,5,28,83,258,79,32,14,5,7,502,9972,18570,16733,27320,12307,9763,7389,4840,2619,109508,6,34,26,160,42,32,13,5,0,311,0,5,11,164,102,129,77,31,9,539,3,10,31,314,37,12,11,6,0,420,0,0,11,65,56,48,29,15,4,228,7,33,52,233,66,29,18,7,8,456
304,11,56,81,110,49,28,33,15,4,379,11,157,292,610,420,286,198,69,9,2061,6,38,57,187,97,125,87,49,5,647,4,38,42,126,51,28,51,6,0,340,0,26,32,46,7,7,7,0,0,133,0,6,8,30,11,12,5,0,0,75,37,108,154,188,89,79,64,29,9,750,8,38,62,171,146,124,87,29,11,681,0,6,15,26,38,37,20,12,0,160,0,5,26,94,60,78,44,6,5,308,19,236,300,876,489,346,240,139,36,2683,88,210,446,729,322,276,203,145,119,2537,5027,13819,14663,23264,12846,9555,7583,4435,1444,92626,0,4,3,5,4,3,0,0,0,23,4285,10673,10283,14423,8269,6189,5509,3407,1698,64731,0,19,10,107,23,13,6,0,0,168,0,0,0,16,11,7,3,0,0,40,0,18,22,159,38,20,10,0,0,263,0,4,0,10,5,8,6,0,0,29,5,43,37,153,68,45,30,15,4,411
305,11,79,96,216,39,21,15,4,0,480,3,45,191,751,261,136,66,24,10,1484,5,22,64,214,71,51,25,9,3,456,7,23,90,363,69,27,15,6,0,606,5,37,97,276,32,7,3,0,0,461,0,3,11,103,21,24,0,3,0,164,33,120,145,487,154,119,68,33,3,1153,7,59,146,220,153,79,48,14,7,738,0,3,19,72,50,37,25,9,0,212,0,0,29,141,49,34,18,0,0,282,65,313,581,3456,652,399,266,169,58,5957,200,389,986,3380,994,719,494,293,132,7589,6165,13228,22129,55736,18971,13944,8945,4236,1308,144652,0,0,5,20,4,0,3,0,0,37,5446,10769,16829,29876,12481,9296,6176,3093,1434,95394,6,10,9,77,16,3,0,0,0,124,0,0,0,53,19,13,10,3,3,103,0,27,97,1043,78,16,4,0,0,1283,0,8,5,25,3,6,3,3,0,57,12,39,73,466,111,85,33,7,0,816
