SA4_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
312,5,3,4,0,5366,5381,98,18,6,7,5243,5368,3512,212,210,12,8669,12604,6702,610,850,19,4354,12539,7139,785,1753,84,2997,12753,7347,661,2116,250,1972,12347,5416,385,1536,419,673,8433,2464,125,509,512,248,3855,547,17,77,352,46,1032,33234,2804,7056,1646,29573,74315,8,5,0,0,5010,5019,236,11,4,13,4914,5178,4612,339,337,24,7314,12635,7000,764,991,80,3252,12089,6983,797,1851,201,1998,11826,7016,565,2034,552,1101,11269,4584,256,1196,1215,316,7565,1729,92,442,1519,103,3887,297,7,81,1128,32,1549,32461,2842,6934,4731,24046,71016,13,11,4,0,10376,10398,329,32,10,18,10154,10543,8119,551,548,33,15985,25239,13705,1374,1844,96,7611,24629,14121,1583,3600,283,4997,24580,14361,1225,4146,797,3074,23611,10003,639,2728,1634,990,15993,4198,214,949,2031,349,7740,844,31,154,1478,77,2586,65701,5643,13991,6375,53615,145327
313,14,5,3,0,8114,8131,207,32,9,0,7213,7455,4177,343,237,9,9997,14770,7736,830,944,44,5400,14953,9072,1062,2207,134,3937,16417,9682,949,2779,281,2192,15878,10527,776,2663,718,858,15552,6129,293,1105,1062,330,8917,1324,50,167,807,102,2460,48875,4333,10118,3057,38147,104531,9,0,0,0,7665,7680,333,54,0,0,6589,6982,5205,570,440,39,9011,15268,8640,1145,1522,121,4809,16227,9387,1278,3290,350,3342,17644,9988,1109,3950,962,1682,17693,10045,709,3492,2429,743,17413,4398,228,1385,3477,253,9744,675,25,274,2532,108,3617,48680,5116,14351,9915,34196,112255,23,7,3,3,15776,15811,538,82,8,8,13802,14440,9383,916,672,52,19009,30033,16375,1973,2465,160,10206,31179,18463,2337,5499,486,7279,34059,19671,2051,6731,1238,3877,33568,20572,1487,6159,3154,1602,32966,10530,518,2492,4537,583,18666,2001,79,444,3341,209,6077,97555,9446,24462,12977,72349,216792
314,10,3,0,0,7414,7426,144,6,3,11,6464,6625,4665,269,225,4,8841,14004,9968,631,886,39,3974,15500,9944,756,1577,77,2411,14770,7814,447,1505,159,1049,10977,6132,260,995,323,343,8060,2973,92,350,414,112,3943,552,8,46,289,29,926,42196,2471,5597,1317,30645,82229,3,0,0,0,7133,7133,298,27,7,5,6114,6442,6231,460,410,19,8046,15176,10697,956,1378,81,3657,16768,9853,967,2351,232,2225,15627,7667,560,2229,515,877,11850,5433,300,1629,1186,354,8897,2149,89,581,1551,107,4479,268,10,103,1181,43,1604,42599,3375,8692,4770,28552,87990,8,3,0,0,14545,14561,442,38,12,12,12575,13072,10897,729,640,24,16884,29186,20664,1591,2263,117,7635,32269,19797,1716,3926,312,4640,30394,15480,1008,3732,672,1926,22820,11569,563,2626,1504,698,16960,5129,178,937,1965,220,8423,820,18,154,1471,68,2531,84801,5844,14296,6082,59195,170216
315,15,0,0,9,2508,2537,100,26,0,0,2675,2804,1436,129,60,8,4688,6325,2217,173,234,12,2530,5171,2428,248,482,50,1966,5170,2640,252,776,133,1336,5148,1671,205,638,212,558,3285,742,81,245,241,172,1480,144,9,29,88,47,326,11399,1121,2462,760,16490,32237,3,3,0,0,2258,2268,94,5,3,0,2563,2661,1606,100,85,9,4267,6071,2243,195,252,28,2317,5040,2330,223,470,116,1715,4855,2481,224,692,315,909,4627,1331,110,414,488,340,2686,506,22,124,558,88,1299,65,6,22,313,16,416,10658,887,2062,1833,14470,29910,19,7,0,7,4773,4804,191,35,6,0,5236,5463,3042,232,147,13,8959,12397,4459,370,480,40,4850,10209,4758,469,949,168,3679,10021,5124,479,1474,456,2239,9773,3006,310,1053,698,900,5970,1254,105,364,797,256,2775,213,8,48,401,65,739,22064,2012,4526,2592,30959,62149
316,8,0,7,0,11750,11764,226,20,11,3,9216,9473,5553,281,322,18,13886,20068,13252,880,1433,48,7205,22828,15910,1319,3201,136,5173,25728,16100,1158,4147,373,3380,25156,16935,837,3707,825,1545,23846,10042,328,1619,1378,514,13883,2625,73,291,1265,116,4371,80650,4887,14730,4054,52790,157110,13,6,0,0,11330,11357,447,34,18,3,9269,9769,7699,495,547,31,13095,21865,14873,1425,2129,153,6958,25539,16421,1766,4831,431,4954,28402,17101,1427,6272,1251,3073,29122,15759,859,5404,3045,1156,26219,7472,275,2271,4935,371,15322,1365,50,481,4260,137,6296,81153,6329,21959,14110,50335,173886,22,6,0,0,23083,23120,671,53,27,6,18478,19242,13251,777,869,53,26980,41927,28125,2305,3567,201,14169,48364,32333,3081,8028,565,10129,54134,33196,2579,10421,1618,6450,54274,32693,1692,9108,3868,2701,50066,17514,599,3889,6313,880,29199,3986,123,777,5530,253,10669,161801,11218,36687,18164,103122,330997
317,4,0,4,4,5553,5561,223,10,5,6,4843,5085,3642,179,183,10,6545,10562,5748,453,622,16,2526,9371,5789,540,1016,54,1786,9192,5717,401,1272,147,1209,8738,5428,267,969,305,537,7499,3251,111,376,493,193,4431,871,16,90,401,49,1430,30685,1981,4523,1437,23230,61863,23,0,0,0,5405,5427,423,31,9,0,4771,5233,4602,334,319,23,5881,11159,6066,673,865,103,2503,10210,5967,689,1639,211,1592,10102,5898,486,1869,505,968,9727,5076,286,1561,1220,435,8571,2518,101,695,1985,175,5473,444,13,138,1773,89,2458,31007,2609,7093,5823,21826,68358,28,3,0,4,10954,10992,646,43,14,7,9607,10312,8247,516,496,37,12427,21719,11812,1122,1492,119,5031,19577,11764,1232,2655,265,3375,19294,11615,883,3142,656,2171,18465,10503,551,2527,1526,972,16065,5772,213,1071,2483,373,9907,1314,28,225,2172,141,3892,61694,4591,11615,7256,45055,130221
318,9,8,0,4,7695,7713,213,18,0,0,8773,9005,4215,279,270,11,11512,16295,7383,684,951,34,5230,14281,8143,855,1802,113,3857,14767,8240,750,2358,243,2558,14144,7098,537,1782,564,1094,11078,3560,193,689,648,366,5452,803,21,103,448,92,1455,39669,3334,7948,2065,41166,94185,12,0,0,0,7676,7689,324,35,8,9,7677,8053,5225,472,368,42,9767,15873,8056,966,1315,111,4735,15174,8400,1053,2476,265,3108,15303,8268,782,2892,743,1678,14366,6242,466,1994,1636,605,10938,2636,131,751,2235,201,5955,370,16,115,1834,67,2401,39536,3920,9917,6874,35501,95753,20,12,0,9,15371,15403,536,54,9,12,16446,17056,9445,747,636,57,21280,32165,15434,1652,2263,144,9960,29457,16544,1908,4278,379,6962,30071,16513,1532,5248,981,4240,28512,13343,1000,3776,2201,1695,22014,6198,321,1438,2885,560,11404,1175,34,214,2278,157,3857,79201,7253,17866,8939,76669,189937
319,12,0,0,5,8800,8821,250,18,4,4,6614,6891,3918,320,263,16,9586,14100,7287,743,904,45,5431,14404,9532,1167,2404,152,4786,18044,12897,1289,4154,420,3610,22370,15877,1232,4422,1161,1613,24311,9247,476,1834,1565,588,13708,1907,78,282,1049,132,3445,60923,5325,14263,4417,41167,126106,11,7,5,0,8054,8083,449,37,13,4,6077,6584,5070,571,422,38,8600,14704,8317,1123,1506,137,4896,15977,10550,1430,3345,427,3913,19668,14145,1493,4990,1390,2416,24430,14816,954,4284,3326,962,24345,6581,274,1611,4766,315,13548,940,34,307,3427,107,4810,60881,5921,16484,13513,35351,132150,27,15,3,8,16857,16904,697,59,19,7,12690,13476,8988,891,688,55,18184,28800,15603,1863,2402,179,10330,30385,20086,2598,5746,583,8705,37716,27045,2778,9141,1806,6032,46806,30697,2184,8705,4491,2582,48658,15827,749,3443,6327,906,27252,2845,116,589,4474,240,8257,121805,11255,30743,17931,76523,258256
397,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,31,37,42,9,0,0,11,55,27,0,5,0,8,42,0,0,0,0,4,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,71,8,9,0,55,149,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,13,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,26,28,0,0,0,0,0,0,0,0,0,0,16,16,4,0,0,0,39,49,43,9,0,0,22,64,31,0,5,0,8,45,0,0,0,0,4,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,76,8,16,0,83,183
399,0,0,0,0,271,272,11,4,0,0,426,444,135,54,26,6,1083,1301,230,118,83,6,753,1194,242,131,195,4,472,1042,578,124,305,17,274,1297,641,130,313,63,107,1253,156,26,60,34,12,283,5,3,3,6,0,23,2006,593,977,134,3398,7108,0,0,0,5,288,291,15,9,0,0,466,493,174,60,25,0,1086,1345,248,82,99,14,439,885,281,87,195,16,306,887,641,71,299,43,124,1170,504,45,221,69,33,870,79,11,38,35,6,160,4,0,5,13,4,25,1943,363,881,194,2749,6127,3,0,0,5,556,566,22,9,0,0,894,934,314,112,46,6,2169,2649,479,204,180,16,1192,2077,522,224,395,23,776,1929,1217,195,598,62,394,2468,1146,184,528,132,140,2124,229,28,95,72,19,444,9,9,4,25,6,44,3948,959,1855,326,6142,13234
401,7,0,0,3,9222,9233,155,7,5,3,10945,11121,5615,193,225,11,14499,20544,12352,570,994,34,5643,19588,12790,843,1918,94,4104,19748,12076,653,2501,241,2879,18354,11034,466,2167,543,1420,15626,6623,158,948,804,424,8954,2013,34,185,1083,112,3430,62670,2928,8942,2827,49240,126599,7,0,0,0,9056,9066,293,24,10,6,10499,10838,7445,294,426,21,12467,20652,13549,790,1465,65,4860,20730,13137,1022,2775,263,3440,20641,12244,692,3497,761,2555,19746,10507,473,3322,2030,1391,17732,5113,180,1581,3720,493,11090,959,36,437,4167,210,5804,63261,3506,13509,11034,44965,136278,13,0,0,3,18273,18294,451,28,17,12,21446,21957,13062,484,642,32,26963,41193,25899,1351,2464,102,10498,40315,25928,1861,4694,362,7543,40385,24320,1345,5995,1006,5433,38099,21543,942,5490,2575,2815,33358,11731,339,2525,4521,919,20042,2974,70,622,5253,318,9235,125924,6437,22450,13862,94211,262885
402,8,6,0,10,13785,13806,422,34,11,10,15500,15974,10975,529,500,25,21801,33827,18411,1280,1844,61,9991,31580,15537,1472,3253,200,7135,27595,15196,1283,4157,483,4084,25199,13032,809,2935,973,1329,19080,7518,278,1029,1394,312,10533,1970,54,203,1264,76,3569,83060,5740,13933,4413,74008,181160,26,3,8,3,12794,12833,975,70,23,6,13313,14386,14209,989,799,51,17624,33671,18448,1677,2514,227,8351,31216,15156,1791,4646,677,5517,27790,14729,1506,5753,1652,3020,26664,11981,761,4140,3439,959,21282,5829,227,1555,4913,283,12799,1038,26,323,4079,90,5557,82387,7059,19757,15040,61946,186196,38,9,6,12,26578,26643,1400,103,34,11,28812,30363,25187,1515,1301,74,39423,67498,36852,2953,4357,284,18341,62792,30692,3260,7904,871,12652,55385,29920,2789,9913,2141,7102,51867,25010,1572,7079,4416,2289,40363,13345,502,2581,6310,591,23332,3013,83,520,5338,168,9116,165451,12795,33693,19454,135961,367357
403,8,0,5,5,10902,10911,176,17,3,0,10987,11183,6371,260,306,6,16130,23077,13606,854,1339,32,7763,23593,13999,1140,2756,134,5519,23546,14166,954,3492,340,3557,22516,14044,705,3005,845,1542,20143,7949,267,1203,1141,395,10946,2243,69,208,1280,94,3897,72564,4266,12314,3780,56883,149800,6,3,0,0,10379,10392,384,37,10,3,10612,11045,8569,445,517,31,14170,23736,14839,1291,2076,147,7001,25353,14256,1451,3933,381,4577,24597,14412,1167,5403,1065,2904,24956,13340,712,4756,2704,1313,22829,6083,210,1807,4297,401,12801,1162,35,455,4668,164,6486,73061,5345,18959,13299,51529,162191,11,4,8,5,21277,21302,563,49,14,3,21595,22229,14947,709,826,40,30294,46809,28445,2146,3415,177,14765,48951,28258,2586,6689,515,10097,48143,28589,2115,8894,1402,6466,47464,27380,1417,7761,3545,2859,42973,14030,476,3008,5439,797,23747,3406,105,664,5949,260,10381,145630,9614,31276,17076,108411,311995
404,3,3,5,0,6208,6220,141,6,11,0,8167,8317,5245,201,270,6,13446,19172,9213,529,847,28,5546,16161,8354,763,1837,103,4288,15350,8380,752,2571,222,3259,15181,7011,491,1946,466,1322,11238,4284,203,762,640,396,6287,1585,38,155,960,99,2831,44221,2994,8401,2425,42721,100761,12,9,4,0,5803,5825,443,38,16,6,7701,8198,6960,307,426,28,11321,19037,9454,705,1278,110,4884,16428,8429,928,2532,267,3660,15807,8189,830,3339,829,2610,15794,6589,480,2702,1948,1092,12810,3428,144,1027,3240,307,8146,789,24,302,3444,129,4690,44293,3478,11627,9872,37491,106759,15,11,4,0,12013,12052,582,48,26,6,15861,16525,12210,511,695,35,24766,38206,18671,1230,2122,139,10429,32592,16788,1694,4366,362,7948,31160,16574,1587,5905,1045,5866,30976,13595,974,4652,2414,2414,24047,7710,351,1786,3886,698,14441,2371,62,457,4409,223,7525,88510,6462,20029,12299,80216,207522
405,3,0,0,0,3129,3136,58,3,4,3,2561,2631,1499,81,66,0,3689,5336,3094,237,284,14,2025,5657,3912,382,814,49,1831,6985,5342,449,1552,159,1560,9062,5806,390,1459,412,597,8663,3255,103,499,544,203,4609,677,29,70,512,46,1332,23649,1671,4750,1696,15646,47417,5,0,0,0,2828,2833,106,8,0,0,2231,2353,1943,144,93,10,3155,5351,3524,328,413,28,1783,6073,4297,440,1041,156,1365,7307,5595,398,1587,492,925,8997,5446,257,1171,1199,322,8383,2456,64,408,1762,100,4797,337,14,72,1515,46,1977,23715,1648,4774,5168,12757,48067,9,0,0,0,5960,5968,167,12,4,3,4790,4985,3443,227,159,10,6850,10690,6616,561,697,45,3809,11731,8214,821,1853,205,3196,14294,10938,845,3141,653,2485,18061,11250,646,2625,1610,921,17043,5713,172,907,2310,308,9401,1017,39,145,2024,91,3306,47364,3317,9518,6866,28412,95480
406,19,0,0,0,2350,2367,104,9,3,0,2109,2224,1486,92,71,6,3902,5557,2421,222,241,19,2060,4970,2681,291,612,43,1830,5458,3183,344,980,129,1352,5990,2892,237,786,265,447,4623,1593,74,277,337,169,2443,395,12,50,224,43,723,14771,1286,3021,1033,14263,34373,27,0,0,0,2096,2117,146,12,5,0,1877,2034,1799,159,94,15,3249,5319,2452,255,310,34,1667,4716,2762,342,695,120,1384,5303,3143,303,1020,305,737,5505,2603,164,648,713,196,4329,1185,36,227,1047,54,2553,191,7,55,769,18,1032,14294,1273,3053,3001,11277,32906,42,0,0,0,4446,4487,243,16,5,0,3990,4259,3285,254,170,23,7150,10875,4868,473,557,51,3731,9685,5441,630,1308,166,3212,10764,6324,643,2002,434,2096,11494,5496,408,1429,977,646,8955,2772,112,506,1380,220,4997,587,20,101,990,56,1759,29065,2566,6072,4027,25542,67276
407,6,0,0,3,5358,5365,140,8,3,0,4441,4590,2806,172,135,10,6719,9832,5225,471,601,23,3717,10039,6505,646,1496,87,3314,12035,8305,732,2472,230,2409,14148,9925,637,2385,664,1050,14666,5837,239,837,890,314,8115,1413,32,141,786,70,2432,40153,2935,8070,2691,27387,81231,13,0,0,3,4845,4861,218,18,5,4,3821,4070,3465,297,229,12,5545,9551,5694,598,844,59,2830,10023,6792,716,1851,252,2388,11996,8838,715,2736,714,1511,14523,9310,466,2352,1843,601,14571,4459,153,815,2871,224,8516,728,23,161,2563,78,3549,39513,2987,8990,8322,21844,81655,17,0,0,3,10202,10226,355,29,5,6,8261,8662,6270,464,360,25,12262,19380,10910,1071,1445,82,6542,20059,13294,1363,3345,337,5701,24037,17148,1447,5215,943,3923,28670,19245,1102,4740,2511,1649,29238,10300,395,1643,3759,539,16630,2136,49,303,3349,146,5989,79663,5919,17059,11011,49227,162889
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,12
499,0,0,0,0,74,74,0,0,0,0,111,108,28,6,9,0,273,320,48,30,29,0,178,289,49,38,54,6,152,299,79,44,88,8,89,311,96,31,58,16,18,214,19,4,13,0,0,40,3,0,0,3,0,7,328,153,260,30,892,1668,0,0,0,0,112,112,4,3,0,3,88,95,39,11,12,0,243,305,50,28,26,0,137,245,42,30,28,10,73,178,91,27,45,6,27,197,80,8,31,11,13,141,6,0,6,8,0,26,5,0,0,3,0,10,311,110,152,39,702,1306,0,0,0,0,186,186,7,3,0,3,199,206,66,19,23,0,523,627,100,65,50,3,313,534,87,71,82,10,225,478,168,69,136,15,117,513,170,39,93,24,32,359,30,4,21,14,0,64,9,0,0,11,0,11,637,261,406,75,1594,2975
501,4,0,0,4,5580,5592,106,9,0,5,4053,4170,2780,151,130,10,6679,9749,6442,506,664,17,3918,11545,7408,709,1393,56,2942,12512,7956,609,2013,203,1726,12506,8076,419,1795,489,727,11501,4122,134,619,595,178,5652,945,23,95,485,49,1602,37841,2561,6713,1863,25849,74828,15,3,0,4,5352,5373,176,14,0,3,3586,3777,3751,299,252,27,5886,10211,7245,732,932,91,3480,12489,7594,835,1906,235,2474,13035,8238,639,2608,575,1305,13371,7354,353,2046,1386,446,11586,3024,88,695,2048,146,5999,456,21,148,1702,53,2381,37858,2989,8580,6071,22731,78232,20,3,4,3,10935,10963,284,26,0,7,7637,7948,6534,451,376,37,12564,19963,13687,1244,1595,116,7396,24032,15003,1549,3295,293,5415,25548,16195,1248,4621,781,3035,25879,15431,774,3845,1872,1170,23091,7145,222,1315,2642,324,11650,1405,39,240,2185,105,3986,75698,5552,15290,7940,48578,153058
502,0,0,0,0,3012,3015,46,0,0,3,2569,2623,1398,109,85,5,3575,5171,2909,286,380,15,2071,5653,3606,383,835,57,1440,6312,4286,343,1163,118,852,6760,4938,315,1229,306,385,7166,3313,129,483,468,99,4504,772,22,66,422,20,1301,21266,1590,4251,1386,14021,42513,0,0,0,0,2965,2971,110,14,8,3,2559,2686,1973,233,178,18,3315,5715,3338,444,573,43,1854,6255,3794,480,1248,138,1181,6833,4513,414,1620,356,668,7565,4856,286,1383,976,231,7731,2512,96,578,1511,56,4746,405,11,117,1251,19,1794,21502,1975,5693,4283,12845,46298,0,0,0,0,5981,5986,151,14,4,5,5129,5306,3368,343,263,25,6890,10886,6244,731,951,53,3918,11904,7400,866,2079,192,2613,13147,8800,753,2783,475,1520,14327,9795,597,2615,1285,611,14903,5827,223,1064,1973,164,9248,1180,26,188,1665,38,3095,42772,3560,9937,5671,26869,88811
503,4,0,0,0,5026,5030,87,0,7,0,6248,6339,3328,145,178,6,11900,15555,7421,411,667,20,4714,13230,7475,541,1132,50,2378,11574,6425,423,1399,105,1777,10124,5317,272,1262,231,934,8013,3078,112,537,352,366,4440,962,40,102,448,92,1644,34106,1941,5281,1205,33426,75953,6,0,0,0,5141,5143,175,14,14,0,6724,6927,4448,221,329,14,10655,15671,8050,451,850,41,3585,12980,7580,548,1508,136,1999,11778,6289,378,1902,394,1350,10317,4855,251,1712,884,702,8401,2271,88,722,1521,333,4927,506,19,223,1849,176,2769,34174,1975,7255,4843,30663,78909,8,0,0,0,10161,10172,258,13,20,0,12968,13265,7775,369,503,23,22559,31226,15464,861,1515,60,8299,26204,15052,1096,2641,189,4373,23348,12714,798,3302,505,3128,20445,10176,521,2972,1113,1631,16415,5344,195,1264,1870,694,9364,1471,53,326,2292,268,4406,68277,3915,12535,6053,64089,154860
504,4,0,0,4,8247,8253,211,9,4,5,8348,8574,6263,309,317,22,13440,20355,11884,852,1084,35,6648,20498,10847,938,1983,96,4047,17925,10059,838,2371,245,2347,15859,7698,495,1711,471,969,11344,4015,179,718,583,276,5771,1017,34,125,482,70,1725,51999,3650,8318,1950,44399,110313,13,0,0,5,7548,7566,392,22,13,6,7560,7993,8562,588,516,34,11197,20893,12230,1085,1581,120,5229,20243,10654,1163,2925,328,3292,18368,9587,890,3231,817,1754,16277,6805,446,2457,1761,707,12181,2917,125,998,2245,186,6469,513,16,227,1946,55,2763,51673,4342,11948,7254,37531,112749,18,0,5,7,15796,15820,604,28,14,8,15907,16571,14823,891,831,56,24642,41245,24110,1939,2663,150,11874,40744,21508,2101,4909,427,7348,36289,19649,1727,5605,1063,4101,32139,14502,942,4169,2230,1672,23530,6928,309,1717,2829,458,12238,1532,51,354,2429,132,4488,103674,7993,20272,9199,81923,223065
505,22,4,4,7,17743,17773,308,23,8,9,17231,17578,11121,479,528,37,26255,38421,25343,1429,2114,56,12155,41088,25264,1800,3796,207,7054,38118,22089,1335,4349,427,3603,31802,17982,833,3189,891,1326,24220,9431,313,1221,1202,407,12573,2534,74,229,1234,85,4162,114088,6294,15440,4058,85850,225736,18,3,4,0,16636,16665,765,46,18,12,16084,16927,15745,976,979,52,23233,40983,27243,2006,3266,232,10281,43031,25194,2194,5572,587,5846,39387,21323,1576,6621,1537,2932,33981,16269,888,5177,3665,1179,27168,7021,275,2238,5141,417,15091,1333,43,477,4767,144,6762,114917,8006,24353,15986,76737,239995,39,7,6,10,34378,34435,1072,75,30,19,33314,34506,26867,1459,1509,84,49491,79404,52584,3430,5380,287,22438,84122,50458,3991,9371,792,12889,77506,43416,2907,10966,1957,6532,65784,34250,1714,8365,4552,2503,51388,16450,590,3461,6342,822,27668,3868,120,707,5996,228,10928,229008,14298,39799,20044,162588,465735
506,22,3,11,8,15563,15601,475,28,16,6,18063,18590,12812,567,565,32,26272,40243,25571,1407,2030,56,11242,40310,21048,1581,3419,176,6846,33073,17834,1204,4093,473,4031,27636,14901,823,3157,881,1540,21303,7598,333,1207,1147,511,10792,2047,49,227,1093,127,3540,102305,6003,14715,3869,84201,211086,23,6,5,6,14804,14847,1083,78,22,7,16222,17408,17647,973,939,55,20975,40585,26261,1761,2732,233,9086,40074,20198,1854,4486,605,5307,32455,17314,1411,5623,1572,2724,28644,13314,826,4494,3369,1142,23153,5476,243,1755,4517,441,12428,1078,47,400,3962,134,5616,102386,7199,20452,14328,70841,215211,45,11,11,15,30367,30444,1551,106,37,18,34283,35999,30456,1536,1499,86,47250,80825,51835,3169,4764,283,20334,80385,41246,3443,7902,786,12151,65525,35145,2619,9711,2047,6757,56276,28218,1650,7653,4248,2683,44457,13076,577,2963,5661,951,23222,3116,104,622,5053,256,9154,204687,13203,35167,18200,155038,426298
