SA4_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
315,16751,9250,11548,9520,9199,8923,5437,2568,693,73897,132,116,102,75,89,75,67,22,5,677,140,166,183,148,228,757,1126,271,16,3033,143,68,90,109,201,724,1180,287,15,2817,886,1261,1865,1721,2288,2971,2780,526,51,14351,39,31,34,54,60,186,268,75,8,763,16,21,66,45,52,114,104,18,4,433,9,6,20,15,21,98,121,22,0,315,24,6,18,11,31,24,38,5,0,160,11,0,19,13,28,64,68,16,0,219,0,0,0,0,0,0,0,0,0,0,1273,1562,2288,2119,2913,4942,5678,1218,92,22090,1406,1678,2389,2189,2995,5017,5741,1246,93,22764,18155,10930,13937,11718,12196,13944,11187,3806,791,96662
316,66612,40442,39779,46366,51532,50839,46808,28055,10268,380701,45,44,45,43,61,104,123,94,43,592,214,179,205,211,160,320,560,285,41,2177,103,74,175,143,146,648,1706,1112,168,4270,1292,1796,1760,1422,1550,1948,1648,758,326,12501,3,12,17,11,15,45,154,91,17,367,6,8,15,7,21,24,38,12,3,135,11,19,76,19,29,91,268,182,26,716,0,7,5,9,9,12,5,6,4,58,9,8,13,3,15,50,134,70,9,298,0,0,0,0,0,0,0,0,0,9,1644,2104,2270,1826,1934,3129,4513,2518,586,20532,1693,2145,2312,1871,1990,3235,4641,2615,624,21127,68306,42585,42092,48234,53517,54072,51449,30667,10897,401821
317,31281,20169,20668,18832,18343,17416,15083,9458,3698,154939,29,23,21,18,27,28,51,33,20,260,39,69,41,34,49,64,67,27,11,397,7,8,19,4,14,33,65,15,0,169,564,1168,812,591,717,710,511,312,154,5539,0,9,4,3,0,3,12,6,0,40,0,12,8,0,12,0,8,3,0,39,0,5,8,5,5,11,15,10,0,50,5,12,10,0,0,4,0,0,0,26,6,9,8,5,8,5,0,0,0,45,0,0,0,0,0,0,0,0,0,0,621,1286,904,646,795,831,680,383,170,6307,650,1317,925,662,824,858,730,415,192,6569,31929,21484,21590,19496,19164,18270,15815,9874,3887,161504
318,43456,30544,30034,27712,28112,26552,20747,10956,3703,221804,35,57,54,46,56,65,77,51,24,474,66,92,109,99,119,339,582,166,24,1594,39,60,92,69,101,372,704,240,32,1720,1052,1614,1576,1139,1380,1759,1757,696,188,11165,10,17,14,16,13,56,116,46,4,295,19,15,34,30,32,57,65,10,0,266,10,14,12,16,24,98,146,34,7,359,16,17,46,17,35,34,14,5,0,175,12,16,29,17,19,42,44,17,0,190,0,0,0,0,0,0,0,0,0,0,1222,1841,1904,1402,1713,2762,3422,1226,261,15764,1263,1900,1959,1452,1769,2827,3500,1277,291,16233,44720,32446,31992,29161,29882,29377,24249,12235,3992,238041
319,48335,28728,27143,28896,35413,43473,45332,25956,7850,291117,79,81,72,53,99,138,173,129,40,862,66,35,74,79,113,336,750,311,25,1781,53,37,53,65,69,456,1354,586,59,2738,1150,1681,1637,1346,1736,2553,2429,903,294,13731,4,11,9,5,15,42,156,94,4,350,11,10,16,12,14,34,43,0,5,145,12,10,14,14,18,67,163,74,7,378,11,8,3,25,23,13,6,0,0,89,11,3,10,8,18,44,72,11,0,182,0,0,0,0,0,0,0,0,0,0,1320,1799,1824,1550,2006,3544,4976,1978,401,19396,1401,1877,1889,1604,2100,3683,5151,2115,436,20255,49736,30604,29034,30496,37513,47153,50483,28065,8289,311376
397,0,6,20,46,38,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,13,21,11,11,0,3,0,0,60,0,0,3,0,4,0,0,0,0,11,6,6,35,33,25,30,5,0,0,139,0,0,3,12,0,0,3,0,0,19,0,0,3,9,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,71,61,46,34,14,0,0,240,6,20,71,61,46,34,14,0,0,240,6,24,87,111,79,34,14,0,0,354
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,48645,38748,39386,39047,39041,36368,31705,19259,8882,301083,25,50,28,30,49,42,51,45,27,348,48,94,138,101,102,81,60,22,4,643,70,96,159,131,84,106,51,21,4,714,20,38,58,51,69,39,42,12,0,324,847,1426,1527,1056,1088,1168,925,562,368,8968,25,19,54,49,45,39,24,3,0,261,5,10,9,16,11,16,12,6,0,90,26,41,26,39,33,30,8,0,0,211,3,3,6,6,9,6,4,0,0,46,0,0,0,0,0,0,0,0,0,0,1041,1741,1986,1451,1429,1487,1128,621,376,11257,1069,1789,2009,1481,1476,1530,1176,668,401,11604,49711,40541,41397,40530,40518,37902,32880,19926,9282,312685
402,86847,54813,64989,60946,53651,50096,38736,22602,8785,441464,102,55,53,79,62,78,95,60,32,610,17,39,44,26,17,18,21,6,0,188,14,26,62,35,17,37,40,6,4,243,4,21,37,9,22,17,25,3,0,147,1340,1732,1721,1171,927,869,639,414,260,9074,5,16,13,6,14,19,17,4,0,89,0,4,4,3,10,11,6,4,0,39,6,12,8,6,3,4,6,4,0,55,0,4,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1391,1855,1888,1262,1015,982,756,436,266,9849,1491,1907,1943,1344,1080,1058,856,495,299,10462,88345,56717,66933,62289,54731,51158,39588,23094,9075,451931
403,61610,41694,44637,47252,46426,45255,40685,22858,10055,360464,27,21,44,37,37,73,97,62,48,452,19,24,26,32,34,36,47,15,0,240,6,33,74,28,29,58,38,16,0,284,8,21,29,17,27,28,17,5,0,154,1068,1497,1249,886,862,881,835,464,235,7973,6,15,12,13,19,21,19,3,0,107,0,7,4,10,6,15,15,0,0,52,21,14,26,9,21,35,18,0,0,153,0,4,0,4,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1124,1608,1422,1004,999,1087,993,506,243,8986,1154,1634,1467,1042,1034,1157,1093,568,295,9434,62763,43323,46101,48287,47462,46411,41773,23426,10343,369898
404,36187,27543,36568,31544,30115,29668,23001,13910,7272,235804,20,22,26,33,41,50,64,49,27,317,12,24,20,18,23,32,19,9,0,148,13,19,56,26,25,45,36,6,0,234,0,4,12,23,13,31,13,4,0,104,587,858,913,695,620,589,452,316,195,5236,0,9,8,6,14,16,12,4,0,78,0,0,3,3,4,15,7,5,0,33,10,3,23,6,16,12,13,0,0,81,0,0,0,6,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,622,915,1044,773,721,741,562,343,197,5931,644,938,1064,809,756,791,627,393,228,6245,36829,28475,37637,32352,30872,30456,23630,14304,7497,242051
405,18553,10156,9975,11120,13455,16761,15791,8922,3158,107889,22,31,25,32,35,51,58,43,22,316,10,0,3,14,13,30,45,3,0,133,24,11,19,29,23,85,115,24,0,331,4,0,10,3,10,37,25,9,0,104,419,580,612,536,655,881,910,384,110,5091,0,3,0,5,13,28,18,0,0,68,0,0,0,4,7,20,40,11,0,88,3,3,9,7,11,20,10,0,0,53,0,0,0,0,0,9,5,0,0,14,0,0,0,0,0,0,0,0,0,0,460,600,651,599,739,1114,1156,441,116,5879,481,633,678,631,771,1166,1214,481,140,6194,19037,10787,10654,11747,14228,17925,17003,9405,3297,114081
406,14874,8113,10124,9015,9893,10453,8107,4658,1662,76893,42,36,42,43,46,43,48,42,10,350,25,34,40,77,60,110,136,35,0,525,46,34,92,84,90,235,279,71,0,931,10,34,137,142,188,181,120,9,0,813,434,887,1980,1521,1768,1968,1226,366,77,10227,21,15,40,66,52,75,89,11,0,365,16,12,25,25,38,77,85,20,0,306,15,11,12,30,13,31,18,0,0,135,0,0,3,0,3,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,571,1025,2334,1950,2216,2680,1952,508,86,13319,611,1062,2378,1986,2262,2723,2004,551,100,13671,15482,9172,12501,11007,12152,13174,10113,5205,1761,90565
407,30007,17598,18309,19137,22785,26635,26843,15615,5731,182668,45,47,46,46,64,108,116,73,30,575,13,8,26,14,10,27,24,11,4,148,30,44,78,65,84,157,174,29,4,662,12,6,16,13,21,19,27,10,0,124,625,949,974,733,970,1395,1270,471,169,7556,3,3,9,8,9,22,34,4,0,94,3,3,26,6,12,17,34,12,0,122,6,9,11,7,11,13,3,3,0,73,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,696,1029,1138,849,1114,1658,1570,543,177,8771,740,1069,1189,897,1177,1764,1689,608,209,9351,30747,18668,19495,20039,23964,28401,28528,16232,5944,192013
497,0,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,3,0,0,0,25,0,0,0,15,7,3,0,0,0,25,0,0,0,16,10,0,0,0,0,34
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,34748,17504,18212,22203,23365,23068,20230,10612,3711,173645,53,23,58,42,62,83,119,75,28,539,10,14,17,22,9,36,26,4,0,134,16,9,31,17,20,44,46,3,5,189,8,3,23,20,22,54,56,3,0,194,11,5,4,10,35,24,0,3,0,97,859,1127,1365,1131,1165,1641,1260,461,191,9206,3,0,0,7,9,33,16,0,0,67,0,3,11,3,8,9,0,0,0,37,0,3,0,0,0,4,7,0,0,12,0,0,0,0,0,3,5,0,0,7,915,1167,1449,1214,1267,1842,1415,483,201,9958,963,1192,1511,1257,1329,1929,1535,556,224,10500,35713,18700,19718,23457,24694,24998,21763,11168,3938,184143
502,18420,10540,9919,10809,11896,12815,13241,8486,2953,99072,8,19,19,27,20,52,81,47,24,303,8,3,0,8,0,11,24,0,0,62,7,0,5,8,13,9,25,5,0,82,0,0,5,3,0,9,20,0,0,28,0,0,0,0,4,7,3,3,0,21,392,397,331,302,342,355,338,178,75,2715,0,0,0,0,4,0,9,0,0,23,0,3,3,0,5,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,410,404,353,319,374,398,421,192,75,2958,418,427,369,347,400,452,499,244,102,3262,18841,10970,10293,11150,12292,13259,13743,8732,3054,102337
503,26796,22381,28923,24845,22168,19120,15239,8843,4224,172537,34,33,57,54,52,52,38,20,10,350,16,66,82,83,91,80,28,11,3,457,11,47,99,66,61,74,40,9,0,417,9,26,78,69,73,76,19,4,3,352,0,10,21,26,47,35,16,8,0,165,883,1119,1491,1201,1134,964,888,612,294,8581,3,0,9,12,19,14,30,3,5,103,7,9,21,25,20,18,10,0,0,111,4,10,18,19,6,6,6,0,0,68,5,0,0,0,4,0,3,0,0,11,930,1291,1823,1513,1457,1262,1032,647,303,10261,969,1322,1882,1564,1507,1318,1069,667,314,10611,27766,23706,30810,26406,23669,20437,16307,9510,4535,183153
504,52561,30983,38744,38579,34119,30188,22261,11680,4230,263347,41,32,49,50,40,70,60,46,18,402,9,9,11,14,10,23,22,10,0,113,6,12,28,24,22,30,20,12,0,160,0,7,4,10,9,15,22,3,0,71,0,0,10,5,12,15,5,3,0,51,840,1038,1040,871,748,614,468,302,174,6082,0,0,0,5,0,13,11,8,0,33,9,0,13,5,9,3,5,0,0,42,0,0,6,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,868,1068,1111,931,813,713,551,334,177,6563,910,1103,1156,977,848,780,615,383,192,6968,53474,32081,39898,39560,34969,30966,22875,12071,4421,270316
505,109802,66259,74435,80055,73577,61853,48485,26480,10442,551384,73,53,68,68,73,87,105,72,38,622,15,22,36,35,17,40,41,10,0,214,27,18,51,30,36,56,60,17,4,305,8,13,23,20,25,46,39,9,0,170,6,3,7,10,15,10,11,5,0,61,1375,1672,1831,1336,1065,1013,844,489,348,9985,3,3,6,5,7,13,25,5,0,75,4,3,8,6,6,3,3,0,0,47,8,0,10,4,3,4,0,0,0,40,3,0,3,0,0,5,0,0,0,16,1460,1742,1968,1446,1170,1191,1025,541,359,10905,1533,1786,2036,1510,1241,1277,1133,611,391,11530,111338,68044,76475,81562,74817,63133,49614,27093,10834,562915
506,101563,63836,76412,76755,61994,52994,42166,22301,8836,506866,81,59,91,91,63,102,111,79,33,718,17,35,53,45,52,33,39,13,5,297,13,26,46,51,53,54,50,8,3,312,15,16,42,53,61,67,38,8,0,300,6,8,26,30,50,31,16,7,5,185,1487,1997,1884,1424,1330,1263,899,476,223,10988,3,4,6,9,14,29,29,6,0,107,5,4,9,8,9,11,8,4,0,50,0,6,12,0,3,3,0,3,0,33,5,4,4,5,7,12,13,5,0,44,1555,2098,2087,1634,1573,1507,1091,527,235,12307,1626,2166,2178,1728,1641,1612,1208,601,270,13023,103196,65998,78589,78476,63638,54609,43371,22906,9105,519886
507,85196,50862,56170,59843,55253,47702,36868,20394,8484,420778,51,47,53,67,56,79,89,81,35,559,7,71,135,77,51,36,58,20,0,457,15,27,47,40,39,66,59,12,0,304,19,20,22,33,44,53,32,7,0,225,5,10,13,25,21,29,21,5,0,114,1225,1679,1681,1264,1127,1170,924,598,303,9975,11,7,13,7,6,23,24,6,0,101,9,10,18,20,5,10,0,0,0,80,0,3,13,11,11,8,7,0,0,61,0,0,0,0,4,0,0,0,0,5,1296,1827,1940,1470,1313,1395,1123,653,301,11320,1351,1873,1998,1541,1369,1475,1212,729,339,11876,86543,52736,58167,61384,56617,49179,38073,21128,8823,432650
509,23043,11757,12708,14222,16559,19058,16675,8909,3080,126013,46,48,34,38,47,83,111,69,29,502,13,11,12,15,11,37,60,4,0,162,16,12,28,19,11,42,71,4,0,199,12,4,14,7,23,44,49,10,0,165,4,10,17,17,28,35,40,13,0,165,645,1184,1342,1170,1435,1607,996,376,134,8876,0,10,25,15,12,12,24,4,0,96,0,0,0,3,3,6,9,0,0,31,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,693,1230,1440,1248,1522,1790,1245,405,135,9709,737,1279,1477,1288,1570,1877,1352,473,162,10207,23781,13035,14180,15507,18130,20931,18033,9382,3243,136222
510,20238,9385,15937,15033,11337,8220,3124,853,179,84314,66,53,70,64,65,60,40,30,0,447,223,80,255,318,293,499,513,62,9,2259,394,64,211,358,374,764,856,128,0,3161,162,69,275,441,449,672,560,73,3,2703,82,39,126,162,197,349,376,77,0,1407,973,2152,7291,6830,7261,6718,4792,1368,108,37508,33,12,48,55,68,123,88,17,0,442,35,28,108,72,77,82,29,8,0,444,35,6,8,33,11,27,25,0,0,145,0,0,0,0,0,0,0,0,0,0,1937,2447,8326,8266,8730,9245,7238,1734,127,48058,2005,2503,8394,8330,8798,9310,7274,1762,129,48505,22249,11892,24330,23363,20138,17532,10391,2612,309,132822
511,22320,12260,14751,14517,14869,14361,10156,5106,1631,109964,38,43,53,53,83,69,74,23,13,457,77,26,99,94,100,211,312,43,0,962,117,37,94,124,106,252,444,50,3,1232,44,43,105,112,109,259,284,20,0,969,23,29,60,63,72,164,261,36,0,714,1179,2016,4814,4204,4416,4742,3976,1388,176,26904,13,11,17,21,38,95,73,8,0,287,10,4,11,22,13,39,17,3,0,119,12,3,4,6,17,3,18,0,0,57,0,0,0,0,0,0,0,0,0,0,1469,2171,5215,4647,4859,5760,5388,1559,182,31248,1506,2213,5266,4701,4946,5836,5460,1582,190,31702,23831,14472,20017,19219,19812,20196,15615,6688,1826,141673
597,0,42,113,170,111,60,13,0,0,511,0,0,0,0,0,0,0,0,0,0,0,7,3,24,59,23,22,0,0,134,0,4,8,11,32,21,8,0,0,82,0,4,24,68,28,40,24,0,0,192,0,0,11,20,13,16,3,0,0,64,0,81,342,647,628,346,104,29,0,2175,0,0,4,3,18,18,5,0,0,42,0,0,17,10,8,6,0,0,0,47,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,93,403,785,784,472,161,32,0,2739,3,93,403,785,784,472,161,32,0,2739,3,137,518,957,896,533,176,32,0,3250
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,40656,26732,38071,30558,28422,28281,24461,13899,5380,236459,49,30,43,45,50,59,57,61,18,416,14,55,58,36,35,64,45,11,0,310,40,93,188,116,75,105,67,19,6,709,13,50,74,57,69,87,49,8,0,409,8,22,46,35,48,49,59,15,0,288,17,14,56,28,39,62,35,9,3,260,745,1186,1169,826,844,821,644,311,186,6727,9,4,10,10,11,7,5,0,0,53,8,13,28,20,9,17,4,4,0,98,0,0,0,0,0,0,0,0,0,0,847,1430,1630,1124,1137,1216,909,372,195,8866,890,1466,1676,1169,1191,1272,964,434,210,9285,41548,28204,39747,31729,29613,29553,25431,14326,5593,245742
602,24483,15750,18367,16226,18068,19693,17690,10009,3576,143870,41,25,46,35,40,55,74,46,26,377,20,29,43,21,31,37,39,15,0,238,20,52,70,48,63,65,56,16,0,398,28,26,51,31,25,63,38,7,3,279,4,18,32,5,29,18,18,3,0,124,14,12,33,19,22,23,11,5,0,149,469,853,713,515,646,655,489,288,89,4713,3,5,10,4,3,12,0,0,0,35,0,9,12,12,0,9,0,0,0,45,0,0,0,0,0,0,0,0,0,0,547,1000,961,666,825,901,648,329,95,5980,587,1029,1002,695,857,947,722,378,124,6356,25071,16785,19368,16926,18932,20643,18414,10385,3695,150226
603,6258,3512,3775,4408,5196,6671,5957,2662,696,39145,7,14,12,6,17,28,15,13,0,116,5,4,10,9,10,15,14,5,5,74,17,14,31,37,33,49,31,9,0,223,9,6,11,4,31,47,24,0,0,133,11,4,18,13,6,21,11,0,0,97,0,7,21,13,10,26,17,0,0,102,159,209,241,177,201,315,207,65,16,1598,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,197,240,344,253,304,482,307,94,21,2245,204,257,352,260,318,512,321,102,24,2358,6466,3773,4132,4670,5516,7182,6276,2764,722,41502
604,18902,11400,12540,11839,14062,15910,14166,8160,2770,109747,33,30,28,28,28,58,66,48,27,340,4,12,17,5,14,24,26,4,0,114,7,22,50,30,38,59,42,4,0,259,19,17,37,29,38,50,37,8,0,233,8,6,20,17,12,13,18,3,0,98,12,9,46,17,33,45,16,0,0,181,443,695,677,490,558,566,364,155,72,4013,0,0,11,3,0,8,0,0,0,19,0,0,6,0,4,5,3,0,0,22,0,0,0,0,0,0,0,0,0,0,504,758,863,593,703,767,503,175,75,4943,538,787,897,618,726,825,570,227,97,5285,19443,12188,13429,12452,14790,16738,14731,8389,2867,115026
697,0,0,4,4,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,0,0,0,0,30,0,3,17,28,18,16,7,0,0,90,0,0,9,11,8,9,4,0,0,41,0,0,3,0,0,3,0,0,0,8,0,0,0,5,0,0,0,0,0,9,5,9,20,17,47,48,21,4,0,175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,14,63,71,82,75,33,7,0,347,5,19,63,71,82,75,33,7,0,350,5,21,62,80,90,75,33,3,0,366
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,27594,15639,24170,20785,17113,13570,8830,3417,783,131901,28,80,59,33,25,41,24,15,0,311,192,239,478,301,271,403,442,95,7,2424,397,212,625,520,554,1002,1148,229,19,4702,139,159,338,311,389,478,504,94,9,2420,172,173,310,283,336,598,683,221,27,2800,169,152,335,256,342,544,543,156,9,2511,13,15,24,43,66,100,86,26,0,365,672,687,1094,845,741,698,373,150,40,5307,37,41,69,62,70,75,59,6,0,415,0,0,0,0,0,0,0,0,0,0,1795,1682,3273,2609,2760,3891,3831,978,113,20940,1823,1763,3335,2642,2787,3939,3859,990,110,21248,29418,17406,27502,23427,19906,17510,12685,4411,895,153156
702,19415,12190,15175,12321,10182,8191,4445,1404,307,83626,88,95,106,62,60,48,16,7,0,483,164,169,266,190,204,541,580,114,7,2223,360,194,529,431,523,1257,1528,261,8,5089,170,203,497,418,567,896,845,104,5,3702,149,127,309,233,376,859,909,185,7,3161,95,92,277,245,263,547,510,78,6,2110,31,46,55,42,50,155,151,24,0,552,687,707,1386,1113,1120,929,383,69,14,6409,25,5,64,38,54,63,58,19,0,326,0,0,0,0,0,0,0,0,0,0,1667,1544,3365,2719,3162,5250,4971,841,44,23572,1753,1637,3478,2781,3217,5298,4989,849,48,24051,21170,13820,18656,15108,13401,13484,9432,2249,357,107676
