SA4_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
303,23,230,241,1030,177,92,53,4,0,1854,0,61,182,346,380,296,186,101,43,1597,19,182,532,2141,736,603,380,87,29,4703,6,7,11,184,69,93,99,59,34,562,0,18,39,141,113,101,74,24,3,515,4,30,38,223,186,239,233,164,77,1192,13,90,173,556,232,147,127,38,13,1384,18,171,476,1278,705,497,237,106,24,3512,15,122,301,942,444,348,211,83,26,2504,69,308,450,3887,855,747,749,197,21,7289,20,64,133,581,173,73,51,7,0,1101,0,17,16,122,60,42,9,4,3,268,36,158,205,547,191,139,112,45,11,1437,13,100,394,1382,1031,871,571,193,75,4632,0,0,26,73,40,52,48,39,8,283,0,8,100,398,160,139,87,12,8,911,106,826,1532,5687,2061,1804,1312,719,255,14306,646,1329,1743,4596,1512,1232,985,749,557,13352,22003,46225,49863,121211,46177,36808,27025,15159,6553,371026
304,0,30,14,139,28,17,6,0,0,236,5,26,79,172,208,140,64,31,9,726,4,43,130,453,184,124,92,32,3,1075,4,4,6,107,60,65,70,17,25,346,0,5,6,19,14,21,4,5,0,73,5,73,97,180,256,240,198,123,60,1221,14,111,152,259,123,78,85,30,9,844,27,309,575,1226,896,540,401,140,32,4152,10,62,111,393,208,262,174,83,21,1324,4,63,75,350,127,94,114,11,0,845,5,53,95,187,93,28,32,4,0,490,0,16,8,59,24,16,6,4,0,126,65,214,297,426,211,169,122,57,11,1575,11,71,128,447,367,260,198,54,27,1565,0,18,25,46,72,53,37,39,10,301,0,10,38,181,139,159,84,19,5,645,49,464,578,2028,975,718,536,291,110,5749,167,410,751,1365,558,489,409,353,299,4804,9619,26715,28277,48236,26684,19864,16295,9557,3973,189213
305,3,20,21,198,13,16,14,0,0,275,0,24,174,331,274,183,60,6,10,1067,23,109,336,1461,291,199,120,25,9,2570,0,13,11,235,80,51,48,30,21,479,0,0,3,48,21,14,9,5,0,101,4,44,115,501,287,301,184,81,30,1543,22,135,237,461,101,52,51,8,5,1069,6,80,362,1430,484,260,155,49,17,2854,5,51,127,416,140,82,55,16,15,909,12,53,214,972,186,89,63,13,3,1608,12,63,224,961,147,52,28,4,0,1490,0,7,12,182,33,33,5,11,0,288,76,259,327,1086,287,222,128,58,10,2453,14,108,349,619,320,172,116,42,14,1755,9,12,40,140,72,64,36,17,8,392,0,0,61,248,104,72,33,8,0,524,124,581,1247,7245,1282,806,532,317,112,12247,380,767,2176,6250,1680,1291,906,584,325,14357,12156,26288,46545,110896,37922,27803,18169,8943,3515,292245
306,0,9,7,47,6,9,4,0,0,85,13,221,383,770,629,423,268,49,10,2765,15,176,243,1013,501,473,259,57,8,2744,0,8,0,89,46,29,75,11,4,268,0,4,11,70,23,37,30,9,4,180,0,11,33,161,164,239,243,136,34,1015,0,13,13,52,53,35,30,14,3,204,5,62,128,369,247,162,112,55,3,1127,0,12,21,108,47,58,45,25,3,318,6,12,16,292,26,14,5,4,0,370,8,80,117,518,215,100,41,8,0,1088,6,0,0,25,15,17,6,4,0,65,11,56,66,333,134,174,208,89,13,1078,0,37,55,192,102,40,24,10,0,456,0,3,9,77,44,74,56,23,4,282,0,3,30,87,85,70,45,9,0,332,35,231,384,2417,1023,977,806,512,155,6539,1019,2611,2685,6839,3242,3006,2400,1277,589,23660,13444,33536,27879,63664,35054,34431,27588,13655,4493,253748
307,0,4,0,15,0,3,0,0,0,28,0,9,13,34,48,49,11,0,3,165,18,171,188,562,256,142,69,12,0,1416,0,3,0,7,6,4,16,6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,52,52,36,6,201,0,4,5,5,11,4,0,0,0,32,11,42,52,178,103,85,45,17,0,533,0,0,3,21,5,5,3,4,0,42,4,5,6,130,6,14,4,0,0,169,0,9,12,35,27,14,3,0,0,102,0,0,0,0,0,0,0,0,0,3,3,7,15,41,34,42,44,17,4,213,0,0,6,37,7,8,0,0,0,57,0,0,7,7,5,12,7,8,0,50,0,4,12,37,25,35,22,9,0,143,3,26,63,432,120,163,140,109,30,1070,509,1370,1297,2880,1534,1736,1422,1002,428,12187,7421,17581,13972,28130,16348,17837,15512,8831,2990,128622
308,3,26,11,64,5,7,3,0,0,117,0,18,48,117,110,78,22,6,0,390,12,272,358,988,493,269,143,30,8,2584,0,0,0,21,9,10,20,4,7,71,0,0,6,40,11,3,4,3,0,73,0,3,21,92,73,129,131,84,19,548,6,4,5,19,30,20,5,3,0,98,23,165,240,565,411,218,79,42,5,1744,8,34,41,186,80,14,11,3,0,377,0,9,6,55,5,4,3,0,0,86,0,37,48,173,78,32,11,3,0,382,0,0,0,12,3,0,3,0,0,18,3,48,30,129,66,90,78,26,3,477,0,25,84,197,101,30,13,0,0,456,0,3,6,32,13,38,34,22,3,148,0,14,41,132,99,56,34,3,3,380,21,79,125,639,294,295,256,143,45,1898,776,2043,2086,5419,2758,2654,1708,1015,476,18943,14167,33152,27162,59088,29532,29700,21026,10759,3660,228246
309,6,41,92,353,79,48,17,5,0,639,0,26,98,219,366,258,127,36,9,1147,29,251,513,2418,983,844,462,128,34,5669,4,13,30,304,160,176,302,137,67,1198,0,7,18,109,94,79,59,28,6,404,4,99,162,594,543,732,761,563,176,3626,12,92,96,280,174,173,151,35,12,1021,32,498,998,2761,1784,1373,830,359,83,8720,0,42,99,274,124,114,126,60,13,860,24,83,147,888,244,146,132,43,10,1726,26,180,234,1000,381,183,75,10,3,2092,3,16,14,133,126,108,66,41,4,523,44,320,340,1074,409,444,386,148,34,3220,13,85,208,571,272,135,87,27,4,1403,0,48,72,256,221,176,198,129,40,1146,0,8,79,386,231,186,145,39,9,1084,94,762,1298,6562,2728,2543,2388,1528,579,18490,1566,3803,4178,11035,4738,4069,3557,2594,1393,36925,34220,78452,77239,174546,86348,75612,64273,37005,13071,640778
310,7,74,47,301,46,25,19,3,0,520,4,38,97,234,221,113,62,20,7,791,22,260,538,1697,896,528,257,85,17,4303,0,0,4,93,53,57,88,40,15,358,8,156,305,903,672,657,328,107,16,3158,3,26,36,200,175,308,304,191,52,1293,6,44,29,131,68,65,35,11,0,380,8,110,245,821,447,324,147,78,18,2199,4,55,112,548,234,160,104,41,11,1271,9,14,19,283,41,29,28,5,0,432,0,41,61,311,123,59,31,6,0,639,0,9,0,25,22,12,4,3,0,86,21,100,123,296,160,131,111,35,6,979,32,301,630,2998,2091,1796,1038,320,126,9345,0,5,30,53,81,68,53,50,10,348,0,12,84,287,147,81,39,12,6,670,126,1109,1867,4707,1848,1333,895,493,137,12516,1209,2875,2578,5782,2243,1977,1546,986,456,19654,25834,55025,47914,105514,45864,39407,28192,14646,4732,367126
311,21,215,239,741,138,68,49,9,0,1480,5,46,116,324,373,276,159,65,16,1376,18,221,398,1430,730,606,343,93,30,3868,0,0,0,109,58,82,107,29,14,404,8,99,197,694,493,506,295,85,12,2390,3,24,60,172,189,381,350,228,58,1454,3,12,39,110,82,73,65,14,0,393,0,75,246,825,469,395,269,115,37,2435,4,35,55,311,106,71,78,58,13,731,10,42,58,553,139,128,114,28,9,1083,5,210,328,672,131,66,27,4,0,1441,0,9,18,108,72,33,24,10,0,268,13,78,85,283,94,123,94,40,3,808,9,38,101,496,305,223,118,31,16,1336,0,4,8,53,58,78,68,29,8,315,3,19,69,242,145,114,62,25,4,682,109,765,1460,4101,1979,1856,1446,754,242,12710,1599,3681,3101,6959,2726,1969,1580,998,448,23057,25678,54545,47545,100102,44589,38061,29951,14808,4487,359767
312,3,6,0,63,5,9,0,0,0,82,0,22,25,94,105,52,24,5,0,328,19,271,340,1088,517,260,141,20,0,2658,0,6,6,42,13,15,10,3,0,91,0,5,0,15,11,8,3,6,0,46,0,7,21,66,64,112,111,44,11,442,4,3,5,17,20,10,3,0,0,57,18,113,203,633,365,229,71,17,6,1664,8,24,15,99,26,12,11,3,0,188,0,7,9,128,4,0,0,0,0,140,4,39,53,159,105,46,7,4,0,421,0,0,0,8,4,10,0,0,0,19,0,18,31,139,46,44,59,17,0,352,0,8,32,88,32,19,12,0,0,196,0,0,4,48,17,21,17,13,6,130,0,15,51,155,96,118,42,9,9,492,24,94,144,918,254,270,225,140,31,2095,733,1818,2280,6749,3108,2712,1521,840,328,20095,10972,24589,20946,49868,24580,23611,15993,7740,2586,180894
313,0,0,4,25,6,9,3,3,0,51,0,28,78,201,201,199,126,22,9,870,23,264,285,1255,458,387,244,85,19,3023,0,0,4,53,25,39,69,25,12,229,0,35,58,165,141,125,94,37,0,662,0,17,35,117,163,294,376,303,96,1410,0,11,12,31,54,39,33,7,0,182,10,106,211,588,407,317,242,120,23,2019,3,7,10,70,32,40,50,31,3,252,4,8,43,536,13,9,14,0,0,626,5,34,61,279,114,54,19,8,0,571,0,3,0,6,14,9,3,3,0,36,8,58,73,198,112,148,159,36,0,794,0,9,30,117,106,56,39,5,3,372,0,8,29,52,61,59,85,62,22,377,0,7,30,116,72,95,55,11,0,381,15,168,222,1017,604,568,677,427,160,3844,666,1750,1567,3581,1856,1716,1652,1225,584,14585,14159,33796,30248,61217,34059,33568,32966,18666,6077,264752
314,0,16,6,91,12,5,4,0,0,135,3,22,75,211,243,134,61,15,7,777,11,181,323,1061,607,328,154,27,6,2697,0,0,3,88,30,39,40,22,8,232,0,22,63,173,128,106,85,15,0,597,6,46,75,212,200,211,186,119,39,1097,0,15,24,68,58,41,13,10,3,239,17,328,480,1248,889,472,234,94,21,3779,0,23,20,183,78,79,53,25,9,470,4,10,17,111,22,5,10,3,0,177,0,45,97,250,82,36,11,4,0,520,0,0,0,12,9,11,0,0,0,37,13,81,112,238,137,103,67,34,8,784,0,22,24,87,54,20,13,5,0,230,0,23,42,87,86,56,56,27,9,385,0,18,60,238,153,130,58,16,0,677,23,294,327,1549,761,590,425,245,85,4303,407,900,843,2207,906,628,559,374,173,7009,14455,33024,27638,61455,30394,22820,16960,8423,2531,217700
315,0,5,0,18,3,0,0,0,0,30,4,31,32,120,90,103,36,3,0,422,4,64,89,270,133,124,50,15,0,743,0,0,5,9,0,0,3,0,4,19,0,0,6,40,10,6,10,0,0,68,0,6,5,18,14,34,21,16,0,104,0,5,4,4,11,7,5,0,0,26,15,47,35,193,60,41,21,5,0,413,0,5,6,46,7,9,4,0,0,80,0,0,0,32,0,0,0,0,0,38,0,3,9,47,25,10,0,0,0,97,3,0,0,8,0,0,0,0,0,9,0,4,11,57,22,20,28,3,5,143,0,20,18,113,5,0,0,0,0,165,0,0,0,7,4,4,4,3,0,26,3,4,17,48,24,24,3,0,0,135,6,23,34,317,94,115,98,75,11,775,444,974,1044,2601,1254,1308,743,410,103,8882,5926,11759,10269,22604,10021,9773,5970,2775,739,79827
316,0,13,7,80,9,7,6,0,4,126,5,17,41,157,302,210,110,20,9,872,17,159,136,783,308,250,141,37,9,1837,0,21,14,152,70,46,97,46,26,466,0,4,13,21,14,12,10,9,4,82,8,85,104,318,343,480,568,371,132,2401,4,69,29,74,66,65,47,7,4,368,18,321,470,1380,1038,726,555,218,61,4795,0,13,15,120,58,47,37,28,10,331,0,20,20,213,21,7,3,0,0,289,13,86,82,359,222,78,33,7,0,888,0,0,5,36,11,12,11,5,0,80,52,185,214,642,324,338,346,156,28,2297,4,52,48,238,73,35,17,5,0,479,0,34,43,156,131,135,147,102,31,786,3,7,68,224,215,238,132,49,15,937,57,371,356,2082,1070,1090,1100,804,302,7229,676,2099,1946,5141,2787,2656,2447,1804,966,20521,18947,48899,42362,90295,54134,54274,50066,29199,10669,398840
317,0,28,38,93,22,11,3,0,0,196,0,15,72,112,122,74,30,4,5,436,13,118,214,582,234,143,85,16,0,1393,0,0,0,22,4,12,11,9,6,62,0,0,5,15,5,5,0,5,0,36,3,9,7,47,48,75,93,93,31,407,15,24,43,102,39,36,10,0,0,269,4,43,165,322,216,155,86,43,16,1057,3,48,34,221,89,25,16,10,0,447,3,18,27,424,20,10,16,0,0,522,0,21,20,93,43,18,6,0,0,202,15,9,0,16,8,10,6,0,0,60,9,32,59,127,62,55,71,30,3,463,0,18,13,94,30,14,11,0,3,180,0,0,3,13,14,16,19,15,9,84,0,11,55,154,142,105,55,22,3,553,38,346,520,1194,405,304,190,148,45,3182,358,780,1033,2080,931,905,848,652,352,7948,9603,22232,21303,41295,19294,18465,16065,9907,3892,162059
318,5,16,17,53,11,6,3,0,0,110,0,44,154,294,263,138,91,18,3,1001,11,137,335,821,445,322,171,39,0,2285,0,0,0,33,19,14,16,6,0,100,0,3,5,16,14,9,15,3,0,65,0,23,22,127,94,182,168,87,31,737,3,5,13,41,41,17,20,4,0,138,11,83,172,402,232,162,79,23,9,1173,5,19,62,140,46,39,26,9,5,354,0,11,6,47,4,4,0,0,0,74,7,43,62,161,93,57,12,0,0,445,0,0,3,5,9,3,0,0,0,26,12,42,77,275,90,69,85,22,4,669,3,19,39,158,76,57,33,0,0,381,0,0,8,43,24,26,28,22,4,155,0,19,49,130,68,56,31,12,4,362,64,390,569,1292,541,483,364,273,76,4047,781,2051,2930,5314,2418,2061,1487,901,373,18313,13210,31133,32464,61617,30071,28512,22014,11404,3857,234283
319,0,14,10,59,4,7,0,0,0,97,0,11,31,83,145,117,75,12,3,480,18,147,146,724,380,428,322,67,6,2228,0,0,0,24,13,29,62,25,8,155,0,0,6,40,16,9,8,0,0,82,0,12,18,72,102,237,424,300,79,1251,0,6,9,32,40,24,31,5,0,147,15,91,117,344,304,287,191,91,34,1467,7,25,15,86,34,33,29,12,3,244,0,12,33,261,9,11,5,0,0,323,6,54,58,289,135,67,15,3,0,625,0,7,0,13,18,11,6,5,0,69,11,48,55,166,84,143,170,63,25,769,6,24,28,157,62,51,24,4,0,351,0,8,16,24,32,65,63,74,14,288,0,8,11,59,73,66,56,19,6,307,25,147,147,872,450,605,713,538,159,3650,800,2181,1968,4509,2915,3486,3535,2342,865,22595,13533,35955,30381,59189,37716,46806,48658,27252,8257,307745
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,82,32,8,0,0,0,128,0,0,16,116,45,5,3,0,0,183
399,0,4,5,3,4,4,0,0,0,14,0,10,6,15,7,3,6,0,0,41,0,3,14,20,7,11,4,0,0,61,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,4,0,0,7,3,4,0,11,7,16,13,5,0,64,0,0,0,4,0,0,0,0,0,3,6,0,3,30,13,17,14,3,0,89,0,0,3,7,0,0,0,0,0,9,0,0,0,41,0,0,0,0,0,45,0,0,3,7,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,0,7,20,12,16,3,0,0,62,0,0,0,21,0,0,0,3,0,24,0,0,0,3,0,7,0,0,0,13,0,0,0,0,3,6,7,0,0,15,6,17,50,240,31,32,32,7,0,408,67,124,317,1087,430,386,268,51,11,2744,504,932,1495,4724,1929,2468,2124,444,44,14670
401,17,156,116,525,80,24,20,10,0,947,4,10,12,46,96,43,19,7,0,242,9,105,221,879,241,136,104,38,7,1742,0,9,10,172,112,131,158,91,53,743,0,0,8,3,4,0,0,5,0,19,8,38,52,198,199,332,400,219,99,1537,9,119,208,399,150,105,108,49,12,1159,16,154,198,540,338,228,165,82,24,1745,29,241,216,882,338,141,80,52,13,1994,5,27,64,356,57,59,36,9,0,625,11,59,88,331,108,30,27,6,0,663,4,13,4,54,31,26,29,27,7,199,44,167,214,443,173,190,162,100,20,1513,14,124,440,775,438,237,155,44,13,2235,0,6,16,59,71,111,91,65,21,444,0,6,34,122,77,43,39,11,0,335,64,516,723,2862,1108,926,882,669,380,8129,333,807,1242,2968,1369,1321,1232,944,636,10852,14304,35190,40250,81513,40385,38099,33358,20042,9235,312377
402,52,568,611,1187,137,45,15,7,0,2625,0,7,11,42,84,37,10,9,3,200,18,313,696,2225,994,743,377,99,24,5499,0,4,20,291,205,330,427,148,100,1531,0,9,6,20,14,4,6,0,0,51,0,16,34,207,244,797,784,669,223,2979,3,39,51,142,76,68,66,10,3,462,14,93,205,478,280,214,104,59,12,1454,18,126,175,924,237,98,74,31,8,1698,0,15,30,278,32,12,18,7,0,395,14,57,92,657,165,87,26,8,0,1106,0,11,9,90,43,33,22,11,5,238,15,89,97,321,127,126,104,34,9,922,15,161,390,1996,1400,1389,834,183,73,6439,4,10,25,67,88,192,170,115,58,720,4,37,66,198,87,61,26,4,0,487,114,1163,2195,5860,2567,2070,1654,1037,466,17118,965,2136,2176,5337,2304,1998,1831,1361,722,18831,28752,59599,57005,130289,55385,51867,40363,23332,9116,455707
403,12,87,116,428,111,67,32,10,0,868,0,7,25,70,114,53,26,7,4,306,8,135,281,1097,482,373,216,72,16,2676,0,13,22,291,175,309,352,106,68,1339,0,0,0,3,4,5,7,0,0,21,0,82,184,463,514,839,758,487,217,3547,8,55,109,217,123,80,80,22,3,702,15,279,357,830,612,293,199,97,18,2705,8,45,87,375,127,83,58,30,12,822,0,8,24,158,23,17,8,0,0,244,9,45,65,296,118,36,21,6,0,595,0,3,7,33,19,13,9,8,0,94,29,135,142,435,198,185,169,85,16,1408,5,52,126,355,198,137,100,15,6,989,3,38,71,155,166,199,135,100,48,912,0,13,36,121,81,69,24,7,5,349,76,565,737,2692,1207,1151,1082,851,367,8728,454,1163,1255,3233,1576,1612,1545,1173,680,12691,19171,43693,43524,95760,48143,47464,42973,23747,10381,374859
404,30,139,132,587,62,18,13,0,4,991,0,3,17,43,47,15,14,3,0,139,14,177,375,1247,500,354,190,50,20,2916,0,8,15,197,93,147,225,133,135,952,0,0,4,8,7,0,0,0,0,14,3,25,70,179,164,305,317,181,74,1321,5,25,39,156,46,37,31,5,0,350,16,106,135,412,202,122,56,35,7,1078,9,26,54,284,65,18,17,7,6,480,0,10,17,238,17,15,5,4,0,315,8,43,78,346,107,40,20,4,0,642,4,6,7,48,21,12,14,3,5,114,17,58,67,258,93,94,62,18,4,664,30,211,667,1958,1349,1444,837,272,135,6896,0,9,25,66,34,66,44,33,10,270,0,5,19,64,37,20,12,0,0,153,56,511,942,3119,1299,1082,992,722,432,9150,355,738,895,2620,1117,1169,869,752,379,8888,12519,24309,28569,70801,31160,30976,24047,14441,7525,244347
405,0,7,3,29,3,4,0,0,0,49,0,0,0,6,16,15,6,3,4,50,3,59,55,194,72,63,57,15,4,521,0,0,0,3,18,12,18,8,0,62,0,0,0,0,0,0,0,0,0,0,4,9,6,37,43,151,151,104,28,538,0,3,3,8,9,7,6,0,0,34,0,16,23,93,62,40,24,15,3,272,0,5,6,27,10,7,3,0,0,59,0,4,4,22,0,0,0,0,0,34,0,9,11,40,41,14,3,0,0,113,0,0,0,0,0,0,3,4,0,3,0,18,13,46,32,39,45,7,0,194,0,6,6,30,12,4,4,3,0,71,0,0,3,12,14,19,23,22,8,94,0,0,5,22,8,15,3,3,0,49,3,20,33,207,84,148,180,106,48,839,242,729,624,1498,1050,1260,1191,812,349,7769,5491,13519,10949,22419,14294,18061,17043,9401,3306,114487
406,0,0,0,37,0,5,0,0,0,49,0,3,7,11,9,8,3,0,0,44,4,57,64,281,133,85,58,18,5,712,0,0,0,14,0,7,13,5,4,40,0,0,0,5,0,0,0,0,0,6,0,7,10,29,54,179,146,132,37,599,0,0,0,7,8,3,0,0,0,18,3,36,34,89,87,25,27,11,0,308,0,7,7,96,9,3,6,0,0,135,0,0,0,22,0,0,0,0,0,26,0,9,10,37,24,10,5,0,0,86,0,0,0,4,4,0,0,0,0,9,3,11,0,23,19,23,16,7,3,100,3,11,7,36,16,9,0,0,0,78,0,0,0,10,10,31,20,16,3,94,0,4,3,28,19,11,0,0,0,71,12,16,36,291,110,144,156,131,44,946,291,756,664,1731,970,952,747,490,205,6812,4820,10552,8747,20565,10764,11494,8955,4997,1759,82646
407,5,19,19,75,13,0,0,0,0,138,0,0,0,9,36,14,15,0,0,75,12,142,192,538,250,182,85,27,0,1437,0,0,0,17,15,20,38,13,12,110,0,0,0,38,3,0,0,0,0,45,0,9,17,54,64,203,342,197,66,938,0,0,4,14,11,12,7,0,0,56,10,64,70,194,109,95,64,23,7,634,0,9,3,82,18,5,5,5,0,129,0,0,4,89,5,5,0,0,0,105,5,69,96,148,56,16,7,0,0,399,0,3,0,17,19,14,21,4,0,77,3,23,16,103,67,76,91,36,5,421,7,29,18,156,52,31,22,0,0,315,0,7,9,20,24,59,59,41,14,234,0,5,20,50,37,28,25,7,0,174,6,94,156,610,222,276,363,246,115,2087,432,1188,1140,2602,1748,2028,2058,1378,656,13226,9039,21783,18888,39443,24037,28670,29238,16630,5989,193709
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,3,5,0,0,0,0,12
499,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,6,17,47,4,10,5,0,0,89,24,49,61,214,82,93,54,7,0,587,140,262,394,1159,478,513,359,64,11,3377
501,4,35,9,73,11,9,3,3,3,147,0,6,6,34,40,23,6,0,0,116,17,210,257,827,334,138,75,10,0,1871,0,0,5,41,22,24,40,14,24,171,0,0,0,7,4,0,0,0,0,11,0,13,39,158,171,292,295,159,41,1180,0,11,15,62,38,49,37,10,0,228,11,157,288,697,610,378,241,105,35,2529,6,19,7,58,25,12,8,4,0,131,5,5,9,281,0,0,4,0,0,306,3,46,26,132,82,40,15,5,3,363,0,0,0,8,0,6,0,0,0,9,3,40,39,145,99,113,135,38,3,614,5,13,22,126,47,23,16,0,0,249,0,3,6,54,60,96,74,43,14,346,0,21,69,202,166,161,107,22,9,753,22,128,133,903,401,464,357,202,63,2676,446,1283,1013,3011,1844,1684,1482,916,419,12092,10232,25456,18914,43997,25548,25879,23091,11650,3986,188747
