SA4_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
302,0,0,0,0,18,32,25,32,4,0,6,4,0,0,4,133,0,0,0,0,4,22,96,23,13,3,3,8,0,0,4,170,0,5,23,45,66,52,159,90,20,14,20,10,3,5,11,525,12,21,18,47,171,208,709,408,83,103,68,131,49,12,27,2066,0,14,31,11,9,33,6,4,0,0,0,0,0,0,3,110,0,7,19,7,3,12,25,19,6,5,3,7,0,0,0,109,6,10,24,65,328,303,357,139,14,22,26,27,25,9,17,1363,76,90,59,56,94,69,155,56,11,8,10,12,5,5,19,728,6,44,33,19,11,0,0,5,0,4,3,0,0,0,3,143,3,10,20,51,159,171,115,91,18,14,26,49,15,0,13,750,15,10,69,79,225,314,2995,1752,402,389,587,682,199,36,129,7883,4,18,8,21,36,66,147,63,10,9,8,10,7,4,4,421,0,0,0,0,17,20,178,296
303,0,0,0,0,20,99,343,362,68,65,47,38,24,23,28,1117,0,0,0,14,15,73,215,130,39,38,41,28,23,8,6,637,0,5,35,89,95,109,203,166,25,36,50,34,22,11,13,894,18,113,128,130,1003,1655,7928,4694,1154,1269,1127,1573,557,88,414,21849,3,18,168,70,42,181,40,16,0,0,0,0,0,0,5,548,6,34,27,20,41,41,112,70,37,17,18,16,11,3,10,458,0,10,29,84,572,536,491,159,20,31,31,36,19,7,35,2056,166,132,92,68,140,111,191,102,22,23,15,25,8,4,22,1112,60,246,323,83,64,34,29,38,3,0,0,0,0,0,27,914,4,17,34,178,775,1196,788,545,175,116,137,189,123,54,99,4446,19,21,71,133,267,627,5304,3327,761,853,1262,1524,512,88,269,15020,3,26,35,58,150,279,401,168,45,36,35,57,47,0,18,1376,0,6,0,8,68,100,325,530
304,0,0,0,0,4,8,11,22,3,0,0,0,0,0,0,49,0,0,0,5,8,43,75,80,15,24,50,28,8,8,0,344,0,5,34,84,82,94,200,127,35,31,25,39,19,17,7,802,10,23,25,25,216,358,1115,870,297,365,393,526,183,27,60,4493,4,8,31,9,7,21,8,3,0,0,0,0,3,0,0,95,4,13,15,0,13,7,17,20,0,4,3,41,20,10,0,180,0,3,23,51,172,139,97,26,9,3,20,6,4,6,12,570,120,95,58,56,125,94,263,82,24,14,22,23,23,8,21,1030,5,12,8,3,6,0,11,8,0,0,3,0,0,0,3,65,4,10,29,64,187,203,176,109,36,44,49,64,58,31,15,1071,13,7,78,96,169,279,1121,852,169,209,252,279,120,49,45,3735,6,18,15,25,69,100,152,83,18,51,30,53,36,8,15,687,0,0,5,15,116,93,325,388
305,0,0,0,3,4,13,28,32,0,0,0,4,0,6,5,96,0,0,0,4,5,16,72,60,13,22,24,17,14,7,0,255,0,8,51,94,125,148,329,285,59,81,110,116,60,25,14,1503,4,42,24,38,179,288,1276,1205,584,735,799,1152,385,54,118,6882,0,16,40,8,15,41,19,13,0,0,0,0,0,0,3,146,8,10,10,3,11,14,44,32,7,24,21,16,15,3,6,210,3,11,18,55,154,105,100,42,9,14,13,19,4,3,8,564,86,73,64,59,116,134,271,132,35,50,56,101,44,28,22,1267,27,160,171,42,17,14,4,20,0,7,4,6,0,0,77,553,9,12,21,57,207,250,253,242,87,92,116,152,136,52,36,1713,8,14,70,69,132,243,1100,1004,359,420,604,804,332,91,71,5310,7,19,5,31,48,120,170,98,34,51,59,78,54,5,12,795,0,7,0,16,47,50,257,390
306,0,0,0,0,0,6,3,3,0,0,0,0,0,7,3,20,0,0,0,0,0,6,14,7,0,5,3,8,0,0,0,39,0,8,45,90,93,95,157,82,14,18,32,31,18,4,15,708,15,4,6,15,67,66,298,208,38,61,61,92,32,0,21,998,9,34,92,14,3,9,3,3,0,0,0,0,5,0,13,171,6,6,11,11,3,7,22,3,4,3,3,0,0,4,4,95,0,10,31,26,48,53,98,53,7,17,11,13,4,0,18,393,104,226,201,149,246,170,313,125,16,21,27,39,13,0,53,1701,11,30,28,14,3,0,0,0,5,0,0,0,0,0,9,104,5,8,14,25,45,41,47,61,15,3,19,22,10,6,6,316,3,18,41,65,75,95,779,661,169,123,184,287,112,21,85,2712,7,29,40,37,26,70,105,79,33,26,39,54,22,3,12,580,0,0,3,7,20,12,14,16
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,5,11,22,16,22,26,21,5,0,7,0,0,0,5,133,0,0,0,0,9,8,46,16,10,3,3,15,3,0,0,122,3,0,20,7,0,0,0,0,0,0,0,0,0,0,0,34,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,4,10,13,18,25,24,4,4,5,5,3,0,8,121,26,66,44,22,41,16,28,16,0,3,5,4,6,3,8,290,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,3,3,6,0,6,6,0,0,3,5,0,0,0,40,0,8,5,0,0,7,94,89,25,23,25,40,11,0,11,346,4,8,0,5,3,11,17,3,0,0,4,19,6,0,7,92,0,0,0,0,0,0,0,6
308,0,0,0,0,0,0,13,13,3,0,7,0,4,0,0,46,0,0,0,0,0,8,60,25,4,10,17,13,4,0,0,136,5,5,10,26,37,22,66,51,12,21,14,24,6,6,10,320,0,11,6,8,4,34,115,101,33,102,136,143,37,15,27,768,0,5,23,6,3,8,0,3,0,0,3,0,0,0,3,53,0,0,3,0,3,0,5,20,3,3,4,12,0,6,0,63,0,0,8,15,45,39,77,39,8,7,10,14,20,0,11,306,31,90,75,45,65,29,60,38,8,11,4,10,5,0,16,491,0,4,17,6,0,0,0,8,0,0,0,0,0,0,0,41,0,5,5,0,7,7,21,12,0,0,3,0,0,0,0,78,0,0,14,10,10,25,453,308,60,85,83,98,51,33,27,1249,0,3,5,6,13,19,24,31,7,4,13,6,22,0,9,170,0,0,0,5,11,6,11,24
309,0,0,0,0,18,29,48,29,3,0,6,3,0,0,0,144,0,0,5,0,6,35,148,58,5,17,19,33,10,0,0,353,3,18,91,205,243,270,548,366,85,99,119,123,82,34,33,2314,19,50,46,55,452,679,2612,1940,586,593,639,676,276,26,163,8813,12,108,348,113,51,178,54,13,6,0,0,3,0,0,35,917,32,109,127,59,72,58,83,56,9,13,17,14,3,3,22,678,9,20,47,92,246,194,283,109,15,16,24,23,14,10,36,1134,281,653,345,253,452,268,407,180,35,38,46,53,29,10,80,3131,19,134,196,53,27,22,20,30,0,7,0,3,0,0,31,550,8,15,31,116,260,319,273,251,68,78,77,92,79,36,32,1737,38,27,107,104,146,268,2124,1506,463,405,634,715,256,55,145,7009,7,52,35,73,126,209,280,181,48,47,55,52,33,9,40,1252,0,0,11,34,129,105,276,301
310,0,0,0,0,5,19,131,130,24,19,16,25,12,24,17,411,0,0,0,0,0,27,316,143,16,22,15,5,4,4,4,570,0,9,26,41,45,56,87,79,5,14,12,14,4,3,14,408,9,10,6,6,86,102,608,340,79,63,80,118,26,16,37,1574,0,13,59,20,8,51,12,5,0,0,0,0,0,0,9,181,5,7,3,0,6,7,88,28,5,3,9,8,5,0,11,167,0,6,21,71,281,338,480,218,39,30,30,32,19,6,47,1629,162,207,156,113,161,86,150,45,8,9,7,6,5,5,35,1158,5,11,22,11,10,4,5,9,0,0,0,0,0,0,3,71,0,4,10,20,66,56,84,63,7,16,19,19,19,0,10,401,10,12,43,57,70,215,3035,1824,331,383,418,461,175,48,119,7194,11,13,33,18,45,87,151,75,14,15,22,23,15,0,18,538,0,5,0,5,34,39,157,217
311,0,0,0,0,19,101,501,1051,141,141,88,134,102,63,39,2380,0,0,0,0,10,19,77,57,11,14,5,4,0,0,3,206,0,4,31,51,70,57,95,68,8,17,6,6,3,7,10,429,10,25,37,24,138,181,849,413,98,99,103,151,52,7,77,2259,0,36,166,65,31,122,40,11,0,0,0,3,0,0,14,488,0,12,27,10,16,21,54,39,4,3,0,5,6,0,0,207,3,5,42,89,406,463,642,284,57,54,49,50,19,6,37,2200,136,242,157,143,197,100,119,47,6,10,4,4,0,0,40,1208,4,38,51,24,24,14,3,7,0,4,0,0,0,0,3,165,0,3,7,40,140,144,152,79,15,9,5,17,16,0,25,652,10,12,47,61,81,143,2115,1350,325,324,436,491,134,34,89,5650,9,27,23,39,58,92,185,87,14,15,28,15,4,0,21,623,0,0,0,10,19,26,107,378
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,15,6,7,0,3,0,0,0,79,0,0,15,23,29,32,58,57,18,19,10,19,8,0,3,294,0,6,3,8,16,17,158,80,21,22,16,79,7,0,4,441,0,4,15,5,4,8,0,3,0,0,0,0,0,0,0,37,0,0,5,0,5,3,0,0,0,6,0,15,3,0,0,43,0,6,6,18,21,22,74,48,5,10,4,6,4,0,4,223,38,99,66,33,55,33,85,39,6,5,15,17,12,0,13,505,0,5,10,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5,5,9,6,10,12,0,0,0,3,3,0,0,60,4,3,8,6,8,20,297,222,67,69,59,81,31,16,18,902,0,7,7,0,0,10,48,42,9,9,10,16,11,0,6,188,0,0,0,0,4,0,3,18
313,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,24,6,7,45,58,75,59,125,65,10,5,24,5,12,9,13,514,13,21,16,11,35,44,170,112,34,31,45,67,15,0,13,620,0,12,57,17,5,18,5,0,9,0,3,0,0,0,5,130,7,14,18,7,10,9,8,12,0,0,0,0,0,0,5,90,0,7,15,48,153,134,156,58,11,17,8,22,3,3,28,675,133,237,146,98,164,71,136,52,9,0,4,19,4,3,30,1119,0,26,20,15,4,0,0,12,0,0,3,7,0,0,8,95,0,9,12,22,27,19,26,33,6,4,10,10,10,4,9,197,16,7,49,35,40,33,302,195,44,31,27,34,25,9,30,877,3,20,21,12,23,26,43,32,11,10,4,16,10,0,10,248,0,0,0,0,17,8,22,25
314,0,0,0,0,0,20,19,16,0,4,0,0,0,0,0,70,0,0,0,0,0,14,62,28,0,0,6,0,0,0,5,106,0,4,13,44,51,67,142,64,10,3,18,6,15,3,4,449,0,0,3,11,42,62,336,196,57,39,39,56,9,4,16,865,0,3,22,10,6,26,0,5,0,0,0,0,0,0,0,76,4,6,9,5,4,9,44,16,3,13,0,0,0,4,4,116,0,4,13,41,187,240,259,152,18,26,22,32,12,5,17,1029,71,93,68,57,109,66,161,74,10,15,5,15,10,0,14,769,0,14,12,4,0,4,4,5,3,0,0,0,0,0,0,58,0,3,13,14,36,41,45,32,10,6,11,11,14,0,3,234,3,5,50,51,59,121,1798,1075,205,231,212,252,73,23,49,4203,6,13,15,16,25,41,80,35,4,3,14,5,4,0,4,264,0,0,3,5,14,15,86,129
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,0,0,3,9,4,12,13,17,3,3,0,0,3,0,5,78,0,0,3,0,4,7,16,15,6,5,9,28,9,0,3,102,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,11,0,0,0,11,27,32,45,20,0,16,8,18,4,0,14,193,8,25,18,9,22,14,29,21,0,0,4,7,3,0,8,167,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,14,0,0,5,0,0,5,90,80,15,26,27,22,8,11,7,290,0,4,0,5,3,9,14,13,3,0,7,18,0,0,4,65,0,0,0,0,0,0,3,0
316,0,0,0,3,0,0,3,14,0,0,0,0,0,0,0,28,0,0,0,0,0,0,20,14,4,6,6,6,0,0,0,56,6,17,88,171,167,188,361,313,47,60,58,75,58,17,22,1654,12,15,19,19,38,52,218,185,36,44,44,98,30,0,22,822,10,34,69,36,13,20,10,3,3,0,0,0,4,0,11,219,15,19,28,13,7,9,18,12,0,0,0,6,0,0,9,149,7,16,28,56,69,66,86,39,4,11,10,10,9,0,7,416,166,441,293,188,371,227,380,148,36,40,28,40,17,10,71,2466,6,31,43,22,13,11,3,15,0,0,3,0,0,5,3,154,8,0,24,21,36,40,54,51,16,4,18,28,18,8,7,338,22,19,80,57,37,70,669,662,139,206,183,193,70,12,52,2482,14,43,21,22,34,49,103,67,26,23,13,14,4,0,9,435,0,0,6,10,8,5,33,51
317,0,0,0,0,0,8,23,69,16,25,5,3,0,0,5,146,0,0,0,0,0,7,55,48,6,17,11,12,7,0,0,169,0,4,19,22,24,33,58,73,8,13,13,16,6,3,0,295,0,4,6,3,24,36,225,128,46,54,42,135,33,3,13,750,0,6,23,7,0,0,0,0,0,0,0,0,0,0,0,40,4,3,0,4,0,0,18,22,0,0,6,15,0,0,0,72,0,7,3,4,28,36,67,21,11,14,3,11,4,0,0,202,42,97,48,34,54,17,58,16,4,5,3,6,0,0,6,388,3,0,5,4,8,0,0,0,0,0,0,0,0,0,0,22,0,0,8,7,19,12,20,30,5,6,16,14,18,0,3,163,4,6,19,8,13,27,582,489,166,202,227,332,153,26,33,2290,0,6,8,5,4,13,22,17,10,7,11,18,3,5,5,134,0,0,3,13,16,11,26,41
318,0,0,0,0,0,0,7,25,0,3,0,3,0,9,0,41,0,0,0,3,0,4,27,24,3,3,0,4,5,0,0,80,0,9,28,58,36,58,111,63,19,10,18,22,13,4,8,460,7,11,12,7,31,20,135,90,23,36,47,34,8,3,7,473,0,10,16,3,4,3,3,0,0,0,0,0,0,0,3,45,0,0,7,0,0,6,19,17,3,0,6,15,0,0,4,81,0,9,11,31,66,50,70,41,5,0,17,7,5,0,10,312,76,125,96,61,108,56,133,64,7,14,13,16,7,0,8,786,3,33,42,14,6,9,7,11,0,4,0,5,0,0,4,133,0,4,6,12,30,12,36,17,4,4,5,12,11,0,4,154,0,5,35,15,26,56,695,410,90,94,114,172,96,26,28,1861,6,13,7,4,9,27,61,38,4,8,21,7,5,0,0,220,0,0,0,0,4,3,8,19
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,9,0,3,0,3,6,3,0,51,4,15,51,80,64,64,100,50,9,6,12,9,12,8,6,490,6,19,5,3,27,27,107,91,23,15,25,34,8,0,10,409,0,23,53,19,10,7,5,4,0,0,0,0,0,0,9,111,10,6,17,6,0,4,11,0,6,0,8,17,8,0,4,106,5,3,14,17,41,61,85,42,4,4,12,23,11,0,14,341,148,374,259,171,179,93,112,34,12,10,13,14,5,4,51,1480,0,11,30,0,0,0,0,0,0,0,0,0,0,0,4,47,4,3,12,17,10,14,22,20,5,0,0,8,0,0,4,123,13,3,38,19,22,23,227,268,75,60,71,85,29,22,27,983,7,21,27,12,14,25,36,35,6,3,15,29,14,6,13,265,0,0,0,6,3,0,12,14
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,6,6,0,0,9,6,3,9,0,46,0,0,0,0,6,0,8,4,6,6,12,24,4,4,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,3,3,0,0,0,0,0,0,3,16,4,4,14,5,4,3,6,12,6,0,7,26,8,3,11,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,14,0,0,0,0,3,3,6,8,3,0,8,3,6,0,0,48,0,3,0,3,0,0,0,0,0,0,5,8,4,0,0,34,0,0,0,0,0,0,0,0
401,0,0,0,0,13,25,65,82,3,13,6,0,6,0,0,212,0,0,0,0,0,16,137,141,29,52,54,35,25,8,5,520,3,4,40,89,113,97,166,92,15,28,36,40,26,4,11,759,9,28,20,54,292,471,3156,2906,955,1122,1045,1450,456,44,175,12185,9,57,120,45,29,53,13,10,0,0,4,0,0,0,3,338,14,53,24,8,22,28,70,59,8,20,17,10,16,7,5,366,3,7,15,23,44,21,18,0,0,9,6,0,0,0,0,162,310,517,164,112,196,118,173,80,10,19,20,27,21,3,44,1809,27,716,750,127,46,20,21,36,6,5,0,8,0,0,49,1818,0,6,31,83,261,258,277,257,120,127,136,165,184,38,44,1991,21,31,93,120,160,266,2061,1581,563,699,1160,1419,624,80,97,8979,3,20,17,22,39,58,114,105,38,20,45,35,24,3,3,552,0,6,0,18,137,139,221,429
402,0,0,0,0,21,308,2194,2599,367,358,361,497,140,122,101,7068,0,0,0,0,9,21,328,315,55,48,54,50,41,0,15,933,0,4,32,41,50,70,106,42,11,3,9,9,5,4,10,390,8,32,31,62,228,280,1791,1174,276,247,235,280,81,18,72,4822,8,74,273,104,39,196,92,6,0,3,0,0,0,0,24,822,8,49,36,13,13,20,79,66,15,22,18,35,8,3,7,383,4,0,9,20,85,105,182,51,3,5,28,25,12,3,8,542,338,799,404,165,113,73,96,45,4,9,0,7,5,0,73,2134,12,337,514,129,54,32,18,30,5,7,4,0,0,0,46,1183,3,9,8,27,121,114,184,149,54,60,44,56,55,5,20,914,29,15,89,79,84,239,6664,3966,1133,1177,1917,2277,906,64,239,18882,0,12,21,24,51,66,187,101,25,22,22,47,12,0,7,611,0,0,6,3,46,158,448,812
403,0,0,0,0,0,7,38,39,9,4,7,36,0,13,4,150,0,0,4,0,6,16,83,141,8,22,26,16,25,0,7,340,0,9,47,97,114,96,168,102,13,32,18,45,25,6,8,780,3,10,26,46,159,219,1663,1102,307,301,265,369,108,13,69,4667,11,72,155,56,23,65,17,5,0,0,0,0,0,0,15,430,6,60,46,19,39,29,85,29,15,16,18,18,19,0,10,413,0,14,12,29,76,55,62,14,8,7,3,0,5,0,9,291,272,673,355,184,250,120,268,104,10,21,15,17,14,0,57,2379,15,408,459,109,39,22,27,35,5,0,5,4,0,0,39,1160,5,4,15,39,101,104,124,96,29,43,37,67,51,11,14,720,22,23,133,88,85,202,2032,1147,297,288,414,488,191,26,78,5515,5,33,10,33,43,63,98,117,22,29,33,30,17,0,14,549,0,3,0,8,168,155,287,318
404,0,0,0,0,0,19,172,161,32,27,8,29,3,23,5,479,0,0,0,0,0,4,131,93,12,24,58,34,12,5,0,369,0,5,28,36,53,46,67,50,14,19,24,17,6,8,3,383,9,58,57,89,177,208,961,726,198,243,163,252,48,4,55,3249,13,144,258,87,44,270,83,5,3,4,0,0,0,0,13,934,5,52,29,12,26,23,103,85,17,26,15,40,9,0,11,446,0,0,5,14,37,18,40,16,8,10,8,4,0,0,6,167,334,342,146,66,85,74,109,79,5,12,15,28,20,0,49,1356,40,1110,1519,305,89,45,49,115,13,11,0,16,7,0,119,3432,4,0,15,13,36,63,102,89,28,25,27,40,22,13,11,492,8,5,89,69,57,131,2526,1818,646,803,1159,1477,571,57,127,9552,0,6,3,17,24,58,63,61,27,26,27,17,27,0,12,370,0,0,0,4,46,70,119,224
405,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,5,0,0,0,0,20,0,8,6,14,11,11,27,7,0,0,5,4,4,0,5,92,3,0,0,5,0,5,27,19,16,5,5,8,3,0,3,90,0,16,15,0,4,0,0,0,0,0,0,0,0,0,0,40,0,3,5,0,0,0,3,4,0,8,0,5,0,0,0,21,0,0,5,0,9,4,4,5,0,0,0,0,0,0,0,22,67,199,77,48,44,22,31,10,5,0,0,0,0,0,14,526,0,25,24,8,0,0,0,8,0,0,0,0,0,0,5,75,0,0,5,3,0,3,4,11,0,0,0,0,0,0,0,34,9,3,6,5,3,13,65,54,11,14,22,29,13,0,8,255,0,8,3,0,4,6,10,3,7,3,3,0,0,0,5,50,0,0,0,0,0,3,5,0
406,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,22,0,0,8,3,3,3,16,8,0,4,0,0,0,0,5,46,0,0,0,0,0,0,23,19,11,10,15,7,3,0,7,100,0,27,61,28,4,3,0,0,0,0,0,0,0,0,6,137,0,0,0,0,0,0,8,0,0,0,0,4,8,0,0,19,0,0,0,0,0,10,18,14,0,0,0,0,0,0,5,43,29,130,63,33,16,5,12,16,3,0,0,4,0,0,17,336,0,20,54,11,3,0,4,5,0,0,0,0,0,0,12,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,6,0,5,154,119,24,49,101,62,30,10,13,583,0,0,0,3,0,3,17,8,6,3,0,12,3,0,8,58,0,0,0,0,0,3,3,6
407,0,0,0,0,0,14,64,137,13,26,0,13,9,0,12,290,0,0,0,0,0,0,6,10,0,4,4,4,5,0,0,38,0,7,18,24,21,24,37,11,3,3,0,5,0,0,6,171,0,8,6,8,8,11,143,140,48,54,58,72,12,3,13,583,4,32,55,9,3,4,0,0,0,0,0,0,0,0,9,122,0,4,0,0,9,0,3,6,0,0,3,13,0,0,0,37,0,3,4,9,13,7,10,13,0,0,4,16,0,0,3,80,148,331,150,55,91,32,65,16,6,5,3,12,4,0,23,932,4,110,171,26,12,7,4,0,0,0,0,0,0,0,30,366,5,0,3,11,0,4,12,10,6,6,0,5,5,0,8,77,13,3,23,49,49,80,275,173,54,72,88,138,46,5,18,1089,0,13,0,7,9,8,21,24,16,9,15,32,21,0,0,165,0,0,0,0,5,3,9,10
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
