SA4_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
503,0,115,..,1632,107,1738,19,1755,..,1194,172,1369,9,1378,..,505,142,650,4,653,..,26,0,26,0,26,..,363,66,425,0,433,..,146,34,178,5,188,..,159,14,166,0,171,..,351,40,389,8,394,..,275,22,299,3,308,..,467,31,492,4,500,..,306,35,341,0,342,..,16,0,16,0,16,..,186,28,218,7,216,..,169,4,176,0,176,..,520,33,557,7,562,..,223,0,228,0,228,..,234,11,247,4,246,..,1149,48,1199,8,1207,..,952,67,1022,15,1029,..,237,7,245,0,246,..,311,54,365,0,367,..,47,3,51,0,51,..,668,167,836,3,840,..,2357,160,2515,46,2560,..,17607,2069,19676,183,19855,..,403,37,442,3863,4300,68087,18008,2105,20115,4042,92241,136054,..,..,..,..,136054,..,453,8,458,3,460,..,614,39,654,12,665,..,90,0,94,0,97,..,1781,280,2061,14,2076,..,5161,959,6125,35,6157
504,0,152,..,3948,447,4393,58,4449,..,1580,208,1793,11,1800,..,331,41,369,3,371,..,89,57,140,0,146,..,174,49,224,0,223,..,267,45,312,0,312,..,354,29,386,4,387,..,305,76,383,6,385,..,416,60,477,3,483,..,262,22,281,9,284,..,178,25,207,0,210,..,35,4,36,0,36,..,469,78,546,5,547,..,890,34,924,4,930,..,396,28,421,0,421,..,1394,60,1453,14,1470,..,508,38,543,5,546,..,3189,154,3342,22,3366,..,543,54,600,3,606,..,383,30,408,5,419,..,525,100,625,4,624,..,54,20,73,0,73,..,1959,1116,3073,19,3089,..,5126,874,6001,99,6103,..,25718,4792,30511,300,30812,..,668,114,785,5531,6314,101354,26393,4905,31295,5825,138478,202437,..,..,..,..,202437,..,1066,16,1082,5,1091,..,2109,399,2510,11,2520,..,386,9,395,9,397,..,1581,610,2190,20,2206,..,2560,925,3488,36,3523
505,0,216,..,6341,613,6955,53,7013,..,3762,432,4195,42,4237,..,816,95,908,7,915,..,184,99,288,0,288,..,351,90,445,0,444,..,1924,335,2263,17,2276,..,449,15,469,3,471,..,999,169,1164,7,1173,..,1072,99,1179,3,1185,..,1293,120,1408,17,1424,..,636,71,706,0,706,..,50,6,54,0,56,..,777,129,905,0,905,..,894,19,911,5,915,..,790,70,861,5,863,..,1264,30,1296,7,1303,..,804,86,895,8,906,..,3753,212,3969,27,3990,..,1688,172,1854,18,1873,..,374,32,405,10,409,..,937,164,1104,3,1111,..,142,42,185,3,189,..,3496,2011,5501,29,5533,..,9558,1860,11417,171,11588,..,52771,9110,61880,533,62410,..,1475,239,1716,9719,11438,220381,54244,9350,63593,10259,294235,434382,..,..,..,..,434382,..,5417,70,5487,30,5515,..,4431,807,5243,30,5276,..,352,17,369,0,370,..,3030,934,3970,28,3996,..,6056,1699,7755,61,7814
506,7,654,..,12924,1211,14133,143,14278,..,1745,197,1949,21,1964,..,658,109,768,7,773,..,241,97,334,4,339,..,1122,466,1595,10,1602,..,63,3,67,0,67,..,2510,155,2667,30,2701,..,809,194,1008,6,1012,..,472,43,518,4,520,..,469,40,506,9,519,..,374,43,424,5,424,..,140,7,145,0,145,..,229,30,254,4,260,..,1921,58,1984,10,1997,..,2655,316,2970,33,3009,..,2599,107,2703,11,2717,..,1799,138,1946,13,1956,..,8982,623,9600,75,9674,..,1121,124,1242,12,1254,..,2305,220,2527,16,2544,..,1099,215,1309,12,1321,..,407,139,543,0,548,..,1147,379,1533,10,1545,..,10526,2027,12560,234,12791,..,65704,10581,76284,804,77085,..,1482,264,1744,11416,13158,175081,67179,10846,78025,12218,265325,350367,..,..,..,..,350367,..,1917,26,1949,6,1953,..,4918,713,5638,47,5678,..,568,18,586,16,602,..,6004,1355,7359,62,7418,..,17326,5232,22563,263,22823
507,0,145,..,3179,284,3460,44,3504,..,2425,356,2778,14,2798,..,541,58,602,3,601,..,53,4,60,0,60,..,512,208,726,6,728,..,74,7,82,0,82,..,587,37,625,5,625,..,592,59,654,11,659,..,401,42,437,0,441,..,1153,216,1370,10,1383,..,397,47,443,0,443,..,90,3,91,0,91,..,689,140,831,0,836,..,1281,42,1325,15,1341,..,1477,160,1635,14,1649,..,1968,94,2064,12,2076,..,684,27,709,6,712,..,5405,325,5733,42,5777,..,1350,134,1484,21,1503,..,499,25,532,6,530,..,781,148,927,3,929,..,69,10,84,0,85,..,522,142,661,11,674,..,4454,438,4887,113,5003,..,34181,4311,38490,397,38885,..,936,114,1049,8544,9594,177065,35114,4424,39535,8944,225539,348470,..,..,..,..,348470,..,2087,40,2124,18,2143,..,1186,91,1279,6,1287,..,360,11,374,8,378,..,2781,534,3314,28,3341,..,7216,1697,8918,85,9000
509,0,7,..,114,19,131,6,133,..,179,17,198,8,204,..,32,11,36,0,36,..,10,0,10,0,10,..,18,3,23,0,23,..,9,0,9,0,9,..,74,7,85,0,84,..,8,6,17,0,17,..,64,5,73,0,73,..,23,0,22,3,28,..,23,0,27,0,27,..,5,0,5,0,5,..,16,5,22,0,22,..,306,13,324,5,327,..,83,7,88,0,89,..,341,12,354,0,357,..,161,41,206,3,210,..,897,71,966,14,984,..,64,6,64,0,64,..,22,0,23,0,23,..,109,30,137,0,140,..,0,0,0,0,0,..,61,32,97,4,101,..,780,187,969,20,985,..,3491,488,3980,60,4035,..,155,27,179,5473,5654,57872,3646,511,4161,5532,67561,116589,..,..,..,..,116589,..,684,15,699,5,702,..,46,7,51,0,56,..,224,10,230,5,231,..,72,25,106,0,106,..,249,97,343,4,347
510,0,20,..,330,33,358,4,360,..,83,3,93,0,93,..,37,4,40,0,40,..,8,5,15,0,15,..,23,0,27,0,27,..,16,4,15,0,15,..,45,3,46,0,46,..,17,0,15,0,15,..,27,0,32,0,32,..,54,0,53,0,53,..,21,0,22,0,22,..,11,0,11,0,13,..,18,0,18,0,18,..,272,3,279,0,278,..,114,8,127,0,127,..,336,17,350,9,353,..,189,15,206,0,206,..,916,51,960,9,969,..,161,7,170,0,171,..,33,4,39,0,39,..,274,42,321,9,321,..,12,4,15,0,15,..,79,14,93,0,93,..,3850,266,4119,94,4217,..,6912,526,7442,140,7579,..,380,109,485,6001,6482,27939,7299,633,7931,6138,41999,59297,..,..,..,..,59297,..,306,4,308,0,309,..,97,11,106,3,115,..,6325,485,6808,186,6994,..,123,12,137,0,134,..,398,59,458,5,462
511,0,20,..,322,38,357,3,354,..,155,17,169,0,169,..,26,3,29,0,29,..,14,4,16,0,16,..,26,9,33,0,33,..,4,0,6,0,6,..,96,5,102,3,106,..,24,0,23,0,23,..,17,0,18,0,21,..,88,14,98,0,104,..,26,6,29,0,29,..,36,0,41,0,41,..,11,0,11,0,11,..,282,5,287,0,293,..,108,4,107,0,110,..,322,14,337,5,340,..,203,47,254,4,257,..,920,65,981,11,994,..,122,4,129,0,124,..,29,0,32,0,32,..,240,54,292,0,292,..,8,0,8,0,8,..,146,86,226,0,226,..,1783,110,1894,37,1931,..,5108,492,5605,73,5673,..,292,27,322,6114,6431,45067,5402,523,5925,6182,57177,92630,..,..,..,..,92630,..,777,18,792,5,796,..,103,9,107,0,114,..,1868,120,1985,28,2019,..,60,21,80,3,78,..,355,87,445,4,445
597,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,19,25,29,7,0,7,19,58,232,..,..,..,..,232,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
599,0,0,..,8,0,9,0,3,..,13,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,16,0,20,0,20,..,29,0,29,0,29,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,48,10,53,3,59,..,215,26,236,7,244,..,30,0,25,1247,1280,1896,241,28,263,1253,3416,4079,..,..,..,..,4079,..,23,0,23,0,23,..,15,4,21,0,21,..,21,3,23,0,24,..,8,0,8,0,8,..,19,8,29,0,29
601,0,57,..,3943,364,4307,41,4350,..,283,23,307,0,309,..,190,14,203,0,207,..,30,0,30,0,30,..,193,43,239,0,239,..,6,0,6,0,6,..,186,12,200,0,198,..,98,24,125,5,126,..,213,32,244,0,244,..,189,9,193,0,193,..,117,4,120,3,123,..,9,0,9,0,9,..,49,3,55,6,57,..,196,4,199,4,205,..,142,8,151,0,154,..,259,12,268,0,271,..,95,0,94,0,94,..,693,22,715,4,726,..,478,38,524,3,527,..,125,11,139,0,139,..,206,30,238,3,242,..,27,3,32,0,32,..,518,79,594,6,599,..,1393,300,1694,57,1753,..,14222,1604,15823,187,16015,..,380,52,435,5059,5495,105054,14602,1661,16263,5246,126562,204029,..,..,..,..,204029,..,341,8,346,0,352,..,562,90,653,5,656,..,93,0,92,0,92,..,1003,149,1150,8,1161,..,5553,720,6281,54,6334
602,0,15,..,1336,310,1650,28,1674,..,104,12,118,3,117,..,63,4,69,4,70,..,13,0,14,0,14,..,70,8,75,0,75,..,3,0,6,0,6,..,72,3,78,0,78,..,75,30,103,0,104,..,52,3,59,0,59,..,27,0,28,0,28,..,42,0,44,0,44,..,0,0,0,0,0,..,9,0,9,0,9,..,102,0,106,3,108,..,26,0,26,3,30,..,145,4,151,0,153,..,65,4,75,0,69,..,344,8,357,8,368,..,141,9,149,3,149,..,54,3,52,0,52,..,88,13,102,0,102,..,10,0,10,0,10,..,124,21,142,0,142,..,769,182,949,29,977,..,4536,726,5259,80,5341,..,222,31,250,3488,3744,67772,4750,761,5508,3576,76859,132706,..,..,..,..,132706,..,132,0,131,0,131,..,174,17,184,11,190,..,55,6,60,0,60,..,207,34,247,0,250,..,1023,121,1147,6,1154
603,0,4,..,100,4,99,0,105,..,12,0,12,0,17,..,23,5,27,3,28,..,0,0,0,0,0,..,17,4,22,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,21,0,21,..,7,0,12,0,12,..,18,5,19,0,19,..,0,0,0,0,0,..,4,0,4,0,4,..,16,0,16,0,16,..,16,0,16,0,16,..,22,0,21,0,21,..,9,0,9,0,9,..,62,0,69,0,69,..,41,0,48,4,47,..,0,0,0,0,0,..,25,0,25,0,25,..,3,3,6,0,6,..,17,5,15,0,15,..,128,7,136,3,139,..,757,47,803,13,820,..,47,0,47,1364,1412,18180,802,47,852,1373,20414,37212,..,..,..,..,37212,..,30,0,26,0,26,..,15,0,18,0,23,..,12,0,12,0,12,..,25,0,28,0,28,..,129,16,140,4,146
604,0,8,..,473,37,505,3,515,..,26,0,26,0,23,..,27,0,34,0,34,..,3,0,3,0,3,..,12,6,19,0,19,..,0,0,0,0,0,..,35,7,36,0,39,..,10,0,10,0,10,..,23,0,23,0,23,..,14,0,16,0,16,..,24,5,28,0,28,..,7,0,7,0,7,..,6,0,10,0,10,..,87,0,86,0,85,..,26,5,26,0,26,..,98,0,100,0,97,..,58,0,59,0,59,..,264,4,267,0,272,..,88,7,94,0,96,..,21,0,21,0,21,..,64,15,80,0,80,..,0,0,0,0,0,..,50,15,64,0,65,..,413,47,463,13,476,..,2150,226,2378,30,2402,..,129,3,137,3068,3199,53739,2282,231,2511,3095,59349,104929,..,..,..,..,104929,..,135,3,135,0,135,..,83,18,96,0,102,..,33,0,36,0,36,..,73,23,99,3,95,..,404,93,494,3,495
697,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,11,..,..,..,..,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
699,0,0,..,4,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,10,0,15,..,37,3,37,0,41,..,0,0,0,115,122,459,35,3,44,118,616,978,..,..,..,..,978,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,3,0,3,0,3
701,0,67,..,3068,188,3255,29,3289,..,241,11,262,8,267,..,92,6,93,0,94,..,85,36,122,0,122,..,126,31,159,0,159,..,8,0,8,0,8,..,481,37,516,0,516,..,25,5,28,0,31,..,46,0,50,0,53,..,265,33,294,3,299,..,65,0,71,0,71,..,23,0,22,0,22,..,20,0,20,0,20,..,970,44,1010,3,1021,..,604,92,689,7,700,..,1388,46,1436,17,1451,..,473,49,524,0,523,..,3436,231,3660,35,3694,..,268,15,282,0,286,..,210,22,233,0,241,..,495,129,618,5,622,..,13,0,13,0,13,..,556,191,745,0,744,..,2235,285,2523,66,2591,..,15294,1859,17149,189,17339,..,426,74,503,5467,5967,45853,15716,1935,17655,5660,69161,93277,..,..,..,..,93277,..,205,3,211,5,212,..,242,20,265,4,265,..,1244,102,1350,41,1391,..,551,149,695,4,705,..,1719,364,2082,14,2095
702,0,13,..,634,54,689,9,702,..,60,5,63,6,61,..,32,0,39,0,39,..,15,8,13,0,13,..,34,3,34,0,34,..,3,0,3,0,3,..,238,29,266,4,268,..,12,4,10,0,10,..,12,0,12,0,12,..,31,4,37,0,38,..,13,0,15,0,21,..,42,10,49,0,49,..,0,0,0,0,0,..,173,12,175,4,182,..,60,3,62,0,60,..,279,5,281,0,281,..,67,0,72,0,72,..,572,19,593,3,595,..,107,0,105,0,105,..,18,0,19,0,19,..,89,15,96,0,96,..,6,0,6,0,6,..,81,43,128,0,128,..,15555,2303,17858,432,18286,..,18384,2602,20984,478,21465,..,385,79,460,3428,3891,18864,18773,2679,21450,3912,44220,38314,..,..,..,..,38314,..,115,0,119,0,119,..,147,8,157,3,154,..,28868,4697,33560,831,34396,..,76,21,94,0,94,..,353,63,417,5,420
797,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,15,63,..,..,..,..,63,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
799,0,0,..,8,4,6,0,6,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,0,0,0,..,11,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,176,14,193,19,216,..,253,23,279,22,298,..,60,0,66,572,636,745,316,24,341,590,1675,1605,..,..,..,..,1605,..,0,0,0,0,0,..,5,0,9,0,9,..,236,28,261,33,293,..,0,0,0,0,0,..,12,0,12,0,12
801,8,478,..,11899,752,12651,108,12756,..,1329,157,1485,13,1495,..,630,47,677,7,682,..,170,47,215,0,223,..,1119,349,1467,13,1482,..,360,39,403,0,403,..,1281,87,1371,15,1390,..,519,74,594,0,601,..,522,40,556,0,558,..,453,28,483,3,488,..,463,53,512,5,522,..,263,15,274,5,277,..,548,68,612,3,618,..,957,12,971,14,989,..,641,35,676,0,676,..,1306,24,1331,12,1343,..,379,14,388,3,393,..,3278,86,3365,21,3392,..,1895,243,2136,22,2157,..,1122,66,1187,15,1202,..,703,144,856,3,859,..,163,20,180,3,186,..,2225,586,2809,31,2835,..,7162,919,8089,158,8240,..,51042,5978,57020,573,57592,..,935,144,1076,7970,9046,163226,51983,6119,58101,8541,229869,323454,..,..,..,..,323454,..,702,9,711,8,719,..,3336,501,3836,26,3865,..,286,8,293,0,291,..,3528,670,4192,26,4225,..,11792,2485,14275,111,14391
897,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
899,0,0,..,6,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,13,0,13,..,37,5,43,0,43,..,0,0,0,34,34,196,37,5,43,34,273,400,..,..,..,..,400,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,8,0,8,0,8
901,0,3,..,5,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,8,7,12,0,12,..,16,0,16,0,15,..,240,89,332,4,340,..,270,100,366,7,374,..,9,0,9,0,9,..,6,0,3,0,3,..,5,6,11,0,11,..,0,0,0,0,0,..,3,4,6,0,6,..,352,15,364,6,369,..,777,170,947,19,966,..,8,6,15,302,318,980,786,175,958,324,2263,1948,..,..,..,..,1948,..,8,0,8,0,8,..,0,0,0,0,0,..,12,0,17,0,12,..,47,17,63,0,62,..,137,98,236,4,242
997,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
