SA4_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
202,12164,6483,6287,6165,6224,5286,3712,1387,333,48035,1779,1582,1795,1947,2192,2818,3113,1654,466,17335,124,204,301,393,622,1052,1463,976,381,5515,9,16,54,92,235,540,936,839,349,3065,1911,1800,2144,2425,3044,4411,5512,3467,1198,25916,1410,898,1039,935,1034,1005,794,487,244,7849,15483,9176,9464,9523,10303,10704,10026,5342,1781,81803,11863,5682,5922,6204,6152,5477,3826,1430,459,47017,1290,2071,2508,2453,2652,3179,3288,1857,763,20059,89,433,694,697,933,1393,1687,1088,577,7591,4,34,97,186,407,801,1025,894,507,3958,1377,2541,3294,3344,3989,5375,6003,3840,1848,31605,1339,782,784,824,903,948,758,575,429,7337,14583,9002,10002,10373,11037,11797,10588,5839,2737,85960,24023,12161,12208,12369,12374,10764,7543,2811,794,95050,3066,3649,4298,4398,4836,5995,6403,3508,1232,37393,214,638,994,1095,1549,2445,3155,2066,961,13103,16,52,144,274,644,1339,1960,1732,856,7025,3291,4339,5436,5766,7028,9782,11515,7313,3050,57527,2746,1682,1824,1761,1937,1950,1553,1063,672,15189
203,24530,14135,15722,13884,12568,10040,7045,2697,689,101308,3395,3156,3529,3841,4088,4733,5229,2891,882,31739,212,394,578,674,993,1629,2429,1665,601,9154,5,24,57,147,342,789,1473,1248,591,4678,3614,3570,4158,4663,5424,7149,9130,5797,2072,45570,2338,1699,1997,1814,1687,1468,1223,675,284,13179,30472,19410,21876,20360,19673,18661,17397,9172,3048,160063,23779,12061,14253,14103,12750,10895,7809,3011,891,99563,2488,4131,4879,4841,4755,5490,5711,3449,1459,37211,165,762,1168,1218,1497,2060,2713,2017,996,12586,6,51,140,272,614,1130,1662,1450,1096,6410,2656,4938,6184,6331,6866,8680,10085,6918,3551,56207,2286,1499,1413,1481,1433,1346,1312,819,462,12048,28720,18497,21849,21909,21052,20919,19209,10747,4904,167815,48307,26204,29974,27987,25318,20937,14852,5709,1583,200868,5883,7289,8407,8682,8844,10221,10940,6342,2342,68945,376,1150,1744,1894,2487,3687,5134,3678,1597,21745,10,70,197,412,958,1921,3139,2695,1688,11090,6265,8511,10343,10994,12289,15832,19216,12713,5621,101779,4619,3202,3408,3293,3118,2819,2539,1490,742,25231
204,12588,7291,6775,6339,6858,6684,4854,1796,427,53602,1793,1516,1666,1982,2422,3308,3672,1953,537,18845,142,228,269,412,661,1187,1851,1150,381,6280,11,12,41,125,238,655,1151,1076,405,3717,1939,1765,1976,2516,3319,5151,6672,4176,1329,28849,1590,1061,945,997,1096,1230,1019,582,189,8712,16120,10110,9700,9852,11275,13068,12546,6561,1946,91165,12540,5938,6076,6443,6929,6816,4667,1854,611,51880,1384,1884,2282,2462,2805,3519,3781,2224,879,21223,107,388,596,711,969,1497,1827,1275,610,7986,8,29,90,197,433,894,1189,965,596,4406,1499,2308,2973,3369,4209,5911,6798,4467,2078,33614,1501,914,842,914,1060,1109,946,641,359,8276,15539,9160,9890,10723,12199,13837,12421,6958,3050,93770,25132,13224,12851,12775,13789,13504,9525,3647,1041,105488,3172,3406,3949,4443,5226,6827,7458,4181,1419,40069,247,623,864,1123,1636,2688,3679,2427,985,14271,15,46,134,320,671,1553,2341,2042,1002,8127,3437,4070,4947,5888,7527,11060,13477,8648,3406,62463,3085,1970,1787,1913,2152,2342,1963,1218,550,16982
205,20345,10761,10678,10109,10437,10711,8085,2996,640,84768,2953,2458,2835,3037,3612,5411,6511,3422,877,31104,231,355,493,615,1022,2009,3132,2087,627,10574,7,23,73,156,428,1093,2145,1754,611,6299,3191,2833,3400,3817,5065,8515,11793,7264,2113,47979,2726,1599,1848,1850,1827,1948,1790,1036,461,15082,26260,15191,15931,15772,17328,21171,21666,11297,3215,147833,19771,9316,10162,9905,10410,11009,7954,2986,820,82327,2178,3053,3855,3783,4392,5992,6606,3767,1375,35002,168,622,1101,1128,1615,2574,3286,2218,960,13668,0,54,163,337,788,1592,2248,1701,881,7770,2348,3731,5119,5249,6794,10152,12144,7685,3216,56437,2653,1422,1510,1602,1646,1852,1766,1118,684,14258,24772,14464,16790,16752,18848,23021,21864,11790,4716,153015,40113,20083,20841,20009,20843,21721,16041,5987,1457,167094,5132,5512,6692,6820,8005,11400,13114,7189,2249,66108,400,973,1588,1745,2640,4577,6419,4305,1585,24238,5,82,235,498,1218,2685,4394,3454,1493,14063,5539,6564,8516,9064,11855,18666,23927,14952,5327,104415,5379,3015,3362,3451,3468,3802,3563,2160,1147,29342
206,28971,29093,60064,36725,24172,16512,8686,3493,929,208649,2493,5208,12287,8664,6528,6517,5693,3200,1126,51710,114,595,1733,1430,1353,1856,2198,1720,708,11705,7,38,123,205,381,781,1194,1137,643,4508,2610,5837,14142,10298,8263,9151,9081,6055,2483,67920,2360,2906,6113,3955,2948,2351,1485,858,391,23372,33939,37841,80322,50981,35375,28011,19248,10415,3804,299941,28778,29759,59236,34761,24433,17000,9912,3827,1260,208965,1821,8437,16401,9656,7269,6885,6366,4052,1870,62759,83,1449,3175,1838,1732,2205,2514,2176,1211,16384,0,45,233,277,473,864,1307,1405,1092,5701,1906,9938,19812,11775,9470,9954,10186,7633,4172,84845,2331,3207,6152,3576,2716,2148,1497,979,655,23260,33016,42905,85196,50110,36623,29097,21595,12443,6077,317072,57749,58855,119299,71485,48605,33508,18599,7320,2185,417615,4313,13649,28688,18314,13795,13400,12055,7254,2993,114470,196,2047,4906,3271,3085,4059,4716,3892,1923,28086,7,84,357,482,848,1649,2502,2548,1741,10208,4516,15779,33952,22072,17732,19109,19265,13696,6652,152767,4690,6111,12275,7535,5664,4497,2978,1845,1044,46632
207,26218,20940,19286,17928,17523,13796,7983,3765,1196,128625,2315,3380,3187,3101,3976,4761,4812,3513,1506,30547,92,310,412,422,690,1213,1726,1823,919,7605,6,15,38,57,145,367,781,1140,805,3357,2408,3703,3638,3584,4809,6338,7319,6474,3232,41517,1463,1482,1459,1153,1305,1056,816,608,337,9672,30094,26119,24376,22670,23630,21188,16112,10853,4758,179806,25708,18529,18489,19925,19658,15026,9453,4417,1525,132729,1625,4209,3812,3411,4675,5425,5670,4709,2446,35992,73,549,671,568,938,1377,2158,2392,1644,10370,0,38,72,92,228,460,882,1405,1299,4492,1696,4799,4561,4074,5843,7264,8708,8510,5397,50852,1328,1333,1341,1197,1353,1214,973,759,593,10083,28731,24659,24394,25194,26853,23503,19137,13688,7512,193669,51925,39465,37772,37856,37180,28826,17430,8186,2718,261349,3936,7585,7000,6516,8650,10189,10485,8224,3956,66537,161,861,1086,993,1628,2588,3884,4214,2561,17979,6,51,115,154,378,825,1665,2546,2107,7848,4103,8503,8205,7662,10647,13600,16030,14986,8624,92365,2792,2811,2798,2347,2656,2266,1784,1364,927,19753
208,32263,20095,19709,21152,21280,15120,8362,3437,1065,142489,2966,3330,3694,4352,5282,5790,5641,3478,1363,35898,101,294,480,578,929,1532,2343,1836,863,8956,14,6,40,93,244,547,1123,1244,775,4077,3078,3634,4220,5016,6451,7863,9107,6554,3007,48935,2083,1465,1646,1551,1728,1370,1034,691,350,11922,37420,25200,25576,27721,29467,24358,18507,10679,4420,203350,31631,17866,19358,22485,22883,16032,9752,4234,1615,145851,2031,4394,4987,5239,6195,6310,6574,4498,2483,42712,82,660,859,928,1373,1966,2737,2404,1703,12711,3,28,82,161,353,747,1234,1479,1424,5506,2118,5078,5924,6325,7922,9021,10546,8379,5616,60930,1980,1370,1494,1616,1749,1448,1267,904,679,12503,35726,24315,26776,30426,32552,26501,21564,13521,7908,219288,63888,37965,39065,43638,44165,31149,18113,7672,2679,288342,4995,7724,8685,9590,11472,12099,12215,7976,3846,78611,184,955,1342,1497,2300,3497,5079,4236,2573,21672,13,33,119,247,598,1292,2355,2719,2200,9581,5192,8713,10153,11340,14374,16894,19657,14931,8625,109864,4062,2839,3139,3166,3478,2821,2302,1600,1029,24431
209,44914,25768,30204,30313,23502,16302,8884,3360,827,184080,4554,4422,5650,6506,6759,7055,6604,3617,1252,46405,235,419,827,1008,1462,2210,2851,2167,799,11972,12,25,99,181,474,1017,1719,1653,748,5926,4793,4861,6577,7700,8692,10278,11172,7429,2796,64301,3605,2520,2721,2604,2462,1932,1335,882,442,18501,53315,33143,39505,40614,34656,28513,21396,11676,4066,266882,43382,22184,28606,29470,23352,16754,9361,3623,1123,177851,3171,5324,7523,7563,7563,7966,7607,4439,1875,53029,157,856,1601,1776,2187,2923,3516,2628,1354,17000,6,57,161,343,656,1430,1995,1942,1337,7926,3335,6244,9279,9685,10403,12317,13121,9002,4567,77955,3461,2070,2516,2455,2311,1930,1483,993,748,17973,50174,30493,40405,41601,36074,30997,23962,13627,6438,273777,88298,47950,58809,59778,46857,33052,18245,6987,1947,361934,7718,9747,13172,14065,14325,15020,14209,8047,3124,99439,386,1274,2427,2790,3650,5131,6369,4796,2154,28967,15,79,258,528,1126,2440,3713,3596,2088,13846,8127,11105,15855,17381,19097,22592,24296,16438,7367,142255,7066,4587,5236,5058,4775,3861,2813,1876,1192,36472
210,37708,21295,25800,23759,17071,11707,5661,2341,620,145960,3844,3258,4009,4669,4887,5544,4549,2601,891,34244,212,293,539,773,1149,1917,2147,1590,643,9258,10,28,74,151,327,929,1384,1278,668,4865,4064,3574,4615,5593,6367,8397,8082,5466,2210,48367,3596,2289,2781,2454,2068,1609,928,633,262,16614,45364,27159,33196,31808,25501,21714,14669,8437,3093,210949,36597,18484,24390,22681,16752,11554,6176,2469,765,139872,2563,3705,5250,5335,5600,5879,5185,3311,1391,38219,153,629,1106,1204,1690,2400,2613,2028,1091,12920,8,38,145,259,713,1209,1594,1566,1046,6578,2734,4371,6506,6801,7999,9493,9392,6895,3528,57718,3403,1912,2398,2315,1986,1555,1105,710,418,15791,42733,24770,33290,31796,26741,22592,16667,10075,4717,213385,74302,39780,50185,46441,33820,23265,11837,4806,1393,285836,6408,6962,9261,10000,10487,11429,9731,5911,2283,72462,368,920,1645,1975,2835,4318,4760,3613,1739,22178,23,62,219,419,1049,2141,2979,2844,1717,11446,6798,7945,11122,12401,14363,17891,17471,12366,5736,106083,7001,4203,5178,4767,4051,3153,2030,1344,684,32412
211,39832,24469,23523,25415,23306,17978,10311,4023,985,169860,4664,4670,5053,6001,6919,8006,7570,4431,1360,48682,264,514,751,975,1451,2333,3329,2567,944,13116,17,36,75,167,432,1035,1847,1895,838,6336,4945,5221,5877,7143,8802,11370,12745,8888,3141,68129,2873,2110,2002,1976,2203,1908,1279,810,406,15555,47647,31799,31399,34537,34313,31261,24332,13721,4532,253546,38338,20468,22146,25626,23570,18618,11590,4582,1384,166327,3342,5852,6634,7226,8061,8789,8708,5439,2214,56267,228,947,1500,1669,2325,3089,3877,3185,1596,18422,15,57,188,365,824,1398,2074,2100,1389,8405,3586,6854,8328,9267,11216,13273,14659,10725,5195,83092,2724,1780,1767,1950,1973,1893,1483,1053,706,15332,44650,29100,32234,36842,36762,33787,27731,16357,7282,264753,78176,44938,45671,51041,46875,36599,21901,8606,2377,336184,8006,10520,11688,13234,14988,16793,16282,9872,3573,104947,491,1457,2248,2644,3779,5418,7208,5748,2539,31539,28,92,268,535,1248,2433,3917,3997,2224,14743,8528,12076,14202,16408,20009,24647,27403,19616,8331,151225,5598,3894,3768,3924,4180,3801,2758,1862,1113,30892
212,73779,46507,54565,49177,35517,24354,12994,5324,1450,303667,7438,6874,7780,8884,9857,10770,9245,5706,1809,68359,334,671,1057,1396,2171,3441,4144,3227,1261,17703,23,55,141,295,680,1553,2484,2486,1245,8959,7796,7600,8974,10576,12710,15764,15867,11413,4319,95017,6433,4404,5392,4383,3667,2944,1942,1251,558,30978,88013,58506,68929,64140,51892,43062,30810,17994,6328,429665,71828,40404,49942,47570,34549,24229,14295,6027,1788,290637,4976,8073,9534,9682,10880,11437,10490,6611,2890,74572,241,1418,2028,2164,3107,4072,4667,3787,2112,23596,17,82,263,488,1215,2073,2900,2948,2056,12053,5239,9572,11823,12333,15208,17581,18055,13342,7065,110218,6047,3772,4673,4108,3602,2865,2143,1422,919,29545,83109,53753,66444,64012,53359,44674,34490,20783,9768,430395,145609,86907,104509,96749,70068,48579,27290,11349,3239,594298,12414,14943,17313,18567,20742,22203,19728,12310,4705,142932,579,2087,3084,3566,5275,7513,8810,7008,3377,41296,46,142,398,780,1895,3630,5382,5431,3303,21009,13034,17173,20798,22910,27918,33349,33923,24754,11381,205238,12473,8174,10063,8493,7274,5809,4087,2673,1476,60524
213,78476,40524,54206,55200,34377,21704,11084,3600,836,300010,7946,6331,8277,10171,9853,9916,8347,3871,1076,65794,415,615,1102,1562,2152,3124,3889,2377,732,15968,22,54,163,327,712,1518,2487,2035,766,8090,8378,7001,9541,12066,12722,14561,14725,8285,2570,89849,7836,4926,7073,6218,4421,3119,1935,1072,410,37012,94690,52453,70814,73482,51521,39381,27746,12961,3818,426866,76796,35436,53261,52322,33276,21640,11541,3761,1105,289138,5175,7561,10552,11088,10639,10521,9240,4736,1894,71406,326,1238,2329,2457,3178,4100,4371,2808,1405,22202,19,72,298,605,1306,2123,2885,2317,1311,10937,5518,8870,13183,14147,15126,16745,16494,9860,4610,104548,7301,3881,5759,5166,3785,2817,1981,1073,729,32500,89611,48190,72199,71635,52192,41202,30017,14698,6447,426189,155277,75960,107462,107521,67659,43340,22625,7366,1941,589150,13120,13892,18831,21258,20493,20441,17583,8614,2975,137199,736,1850,3432,4017,5331,7229,8264,5186,2125,38170,39,128,456,935,2028,3641,5371,4355,2078,19027,13895,15873,22723,26208,27852,31306,31220,18149,7178,194399,15137,8813,12827,11386,8206,5935,3917,2145,1141,69505
214,21893,12653,11593,12114,12695,10227,6917,3005,752,91842,2982,2681,2965,3514,4116,4907,5210,3295,937,30600,219,322,475,696,1016,1679,2460,1956,795,9612,9,18,54,109,369,783,1549,1609,771,5290,3206,3021,3489,4323,5508,7365,9215,6858,2505,45503,2276,1424,1392,1510,1788,1541,1237,790,408,12367,27378,17096,16476,17951,19988,19136,17371,10652,3666,149718,21372,10472,10809,12368,12848,10800,7813,3356,902,90746,2199,3258,3964,4314,4867,5448,5891,4089,1485,35527,157,628,956,1142,1616,2202,2899,2265,1150,13015,4,33,122,297,627,1129,1686,1703,1273,6886,2364,3924,5042,5762,7110,8783,10482,8051,3906,55421,2230,1340,1305,1448,1646,1415,1372,1007,572,12344,25968,15738,17164,19583,21605,20994,19666,12419,5380,158508,43267,23128,22398,24487,25545,21028,14726,6356,1651,182588,5177,5941,6926,7833,8985,10358,11101,7382,2425,66131,375,944,1427,1842,2628,3881,5364,4220,1942,22627,15,60,175,412,1002,1916,3238,3313,2046,12172,5574,6944,8532,10083,12610,16149,19700,14914,6409,100927,4508,2767,2700,2957,3434,2957,2607,1796,980,24709
215,10612,5990,6603,5433,5427,5439,3569,1411,411,44890,1543,1369,1500,1519,1888,2764,2823,1614,581,15594,112,158,270,323,545,1079,1422,936,327,5184,5,23,43,82,231,615,950,794,300,3045,1662,1544,1818,1929,2658,4453,5198,3349,1216,23820,1549,999,1140,1098,1108,1213,975,580,281,8946,13825,8526,9561,8461,9196,11104,9746,5336,1897,77653,10517,5033,6079,5236,5385,5252,3463,1534,595,43104,1138,1523,1952,1817,2067,2752,2766,1895,912,16832,84,324,455,523,819,1215,1400,1079,558,6450,0,21,91,177,439,805,952,808,508,3802,1219,1868,2498,2514,3327,4775,5126,3780,1971,27077,1463,808,881,884,881,922,831,599,462,7730,13207,7712,9459,8635,9593,10947,9415,5917,3033,77914,21133,11019,12685,10666,10814,10690,7033,2946,1009,87994,2683,2888,3453,3339,3958,5519,5591,3508,1493,32425,195,485,723,846,1365,2296,2825,2020,881,11633,6,46,135,255,667,1411,1908,1605,810,6841,2882,3413,4309,4444,5983,9231,10320,7128,3185,50899,3012,1802,2022,1980,1992,2136,1806,1183,740,16675
216,9883,5560,5346,4806,5115,4576,2987,1271,324,39868,1456,1196,1288,1312,1763,2294,2602,1474,458,13845,100,175,217,301,496,878,1204,900,305,4580,4,8,39,63,196,498,835,857,317,2820,1558,1385,1541,1678,2460,3674,4637,3229,1085,21245,1415,879,871,804,905,907,751,505,191,7227,12854,7821,7754,7293,8476,9148,8378,5007,1592,68342,9591,4769,5160,4750,4724,4451,3041,1226,391,38115,1088,1376,1659,1633,1989,2408,2517,1689,680,15051,79,281,448,487,791,1079,1336,933,501,5935,3,35,80,154,355,698,937,813,508,3586,1179,1687,2182,2275,3140,4188,4790,3433,1692,24574,1254,717,748,773,760,812,715,519,294,6596,12019,7173,8095,7796,8627,9453,8547,5183,2383,69282,19476,10329,10502,9560,9842,9024,6034,2507,718,77982,2548,2576,2950,2946,3758,4706,5114,3161,1146,28902,184,455,665,789,1287,1956,2538,1835,804,10509,8,51,115,214,552,1199,1776,1662,828,6405,2735,3077,3723,3955,5601,7864,9424,6663,2776,45816,2665,1590,1616,1583,1667,1720,1467,1026,481,13818
217,8920,5049,4990,4547,4915,4835,3402,1300,336,38290,1159,1007,1128,1214,1618,2272,2601,1351,425,12784,67,120,170,230,434,809,1153,791,255,4035,0,13,24,54,158,382,661,542,245,2076,1231,1146,1327,1503,2212,3466,4415,2681,926,18896,1122,725,636,681,777,753,704,401,157,5951,11270,6920,6951,6722,7902,9056,8525,4387,1413,63143,8684,4265,4474,4472,4906,4887,3430,1422,491,37033,829,1272,1542,1553,1880,2451,2567,1561,768,14429,48,237,364,434,663,971,1127,834,435,5107,5,16,66,131,256,597,748,622,392,2833,879,1521,1965,2117,2799,4020,4447,3021,1599,22378,967,591,522,605,669,729,686,463,292,5515,10531,6379,6956,7198,8374,9634,8560,4906,2384,64926,17601,9312,9460,9016,9815,9728,6830,2723,827,75320,1991,2282,2667,2774,3498,4727,5170,2917,1194,27215,117,362,533,661,1099,1781,2281,1623,695,9146,3,22,94,184,411,979,1411,1168,638,4913,2111,2662,3295,3614,5009,7486,8862,5705,2524,41274,2083,1313,1152,1289,1450,1478,1391,865,446,11466
297,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,7,0,0,0,25,0,0,6,16,3,10,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,9,0,0,0,29
299,273,237,381,275,225,184,109,24,0,1707,56,96,127,147,137,98,73,24,0,755,7,14,28,48,48,44,53,18,0,260,0,7,10,12,39,36,25,3,4,138,58,118,167,203,228,174,153,43,4,1152,263,221,392,530,468,284,133,19,8,2314,594,575,939,1008,912,644,392,90,15,5170,258,206,345,176,105,153,66,13,3,1322,44,121,161,128,88,80,47,16,9,696,6,39,40,48,68,34,20,12,3,264,0,8,21,27,38,46,23,9,0,164,48,165,223,204,190,155,91,40,10,1124,235,183,312,354,183,122,67,9,6,1475,549,556,878,730,479,429,224,58,19,3915,535,449,725,446,326,333,176,41,10,3028,100,209,293,272,223,178,121,42,7,1453,10,59,71,99,114,75,74,23,4,520,0,10,25,37,80,78,52,15,5,303,109,278,386,408,411,335,242,85,14,2271,501,403,707,880,652,410,198,23,9,3785
301,19038,11094,8899,10698,10623,8276,4801,1831,373,75632,2157,2092,2127,2776,3381,3854,3923,2141,604,23046,153,235,306,494,781,1356,1818,1265,473,6876,4,17,37,93,300,652,1232,1049,410,3795,2316,2342,2467,3363,4452,5858,6974,4459,1485,33723,1572,1018,866,941,1150,976,698,369,180,7771,22923,14458,12230,15006,16227,15110,12464,6664,2045,117124,18397,9108,8576,10944,10885,8501,5310,2066,545,74335,1639,2563,2919,3576,4053,4315,4265,2490,1022,26849,134,412,639,910,1254,1720,2035,1458,725,9295,5,35,92,178,486,903,1368,1160,725,4945,1778,3001,3647,4666,5792,6950,7670,5105,2475,41079,1359,858,763,900,1040,905,699,455,293,7278,21535,12968,12987,16509,17719,16354,13680,7626,3314,122696,37437,20203,17474,21642,21507,16774,10109,3897,925,149967,3801,4655,5044,6356,7433,8174,8182,4628,1628,49894,287,647,938,1403,2035,3070,3853,2725,1197,16168,10,48,126,274,782,1558,2600,2209,1133,8741,4096,5347,6113,8030,10250,12804,14642,9566,3961,74796,2931,1874,1630,1843,2187,1881,1398,826,473,15048
302,17741,10153,12493,12293,9361,6306,3340,1391,425,73508,1588,1948,2752,2905,3028,3010,2710,1477,557,19982,76,217,436,508,738,1013,1340,932,393,5644,0,15,41,103,240,517,782,813,387,2892,1660,2176,3233,3515,4004,4536,4823,3227,1338,28514,1296,908,1229,1084,996,738,492,318,216,7279,20697,13232,16955,16891,14360,11586,8658,4934,1979,109298,16963,9048,12160,11962,9404,6526,3863,1791,636,72358,1197,2741,3773,3482,3335,3286,2960,2088,1026,23883,75,466,798,782,1030,1271,1494,1293,763,7967,6,30,89,168,440,675,947,1003,743,4093,1268,3237,4664,4427,4810,5230,5398,4387,2525,35940,1211,804,1024,970,836,659,540,424,523,6995,19449,13087,17849,17359,15056,12419,9799,6596,3686,115298,34709,19201,24651,24255,18769,12840,7198,3183,1057,145870,2784,4681,6525,6386,6365,6299,5670,3570,1581,43860,146,682,1236,1284,1771,2281,2834,2227,1154,13613,5,48,132,269,676,1188,1726,1814,1127,6988,2932,5412,7894,7942,8807,9764,10222,7613,3870,64461,2508,1710,2254,2051,1840,1401,1034,742,739,14272
303,30365,19897,24470,22145,15610,10289,5558,2120,543,131000,2483,3257,4074,4108,4287,4380,3838,2148,689,29258,133,383,570,639,950,1339,1704,1256,468,7439,8,22,76,121,295,622,968,966,456,3530,2616,3664,4717,4867,5524,6341,6508,4371,1612,40225,1949,1673,2025,1673,1465,1079,700,410,213,11195,34937,25231,31212,28691,22606,17710,12765,6905,2369,182420,29493,17871,23285,22187,15686,10929,6257,2376,794,128878,1788,4480,5151,4794,4863,4676,4344,2635,1186,33918,92,724,1080,1055,1281,1653,1865,1583,897,10228,6,48,130,225,474,776,1044,1158,816,4672,1890,5245,6363,6068,6622,7104,7248,5376,2902,48821,1905,1517,1794,1615,1267,1060,758,502,489,10909,33286,24632,31438,29873,23576,19099,14265,8254,4184,188606,59862,37774,47753,44328,31293,21223,11810,4498,1336,259878,4274,7735,9229,8906,9153,9054,8176,4783,1874,63176,227,1105,1653,1695,2232,2992,3570,2840,1367,17665,14,68,201,347,761,1398,2011,2125,1271,8203,4513,8905,11080,10941,12150,13447,13752,9747,4509,89042,3859,3190,3812,3291,2741,2144,1462,914,703,22105
