SA3_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
12404,0,0,0,3,4,25,57,32,8,136,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,47,0,0,0,0,0,60,0,0,0,4,5,0,28,13,11,72,0,4,18,80,57,66,29,12,0,273,0,0,0,8,5,11,11,10,0,30,0,0,0,8,0,3,0,0,0,16,0,0,0,0,0,7,0,0,0,19,0,10,10,75,31,39,17,3,0,187,0,0,0,9,3,0,3,0,0,18,0,0,0,4,0,0,0,0,0,4,0,0,0,3,10,20,23,10,0,73,0,4,0,3,0,7,0,0,0,18,0,3,10,20,13,4,8,0,0,65,0,0,0,10,5,4,0,0,0,24,0,0,0,5,0,0,0,0,0,9,0,4,0,33,6,5,5,0,0,57,0,0,0,0,3,0,0,0,0,4,0,4,0,19,0,8,5,0,0,35
12405,0,0,0,5,10,47,53,30,9,151,0,0,0,8,10,11,8,8,4,50,0,10,0,12,8,5,0,0,0,44,0,0,7,61,0,0,0,0,0,72,0,0,0,3,3,8,12,8,0,30,9,64,127,336,133,96,38,10,3,810,0,0,0,4,4,3,4,0,0,23,0,19,21,97,21,9,7,5,0,185,0,0,0,0,0,3,0,0,0,8,8,36,81,447,221,215,173,32,20,1233,0,0,0,6,9,12,17,6,6,48,0,11,41,71,46,36,25,4,5,251,0,0,0,6,12,40,32,13,3,115,0,5,0,7,4,3,9,0,0,20,0,0,0,25,14,27,23,11,0,100,0,7,10,75,25,43,29,8,3,197,0,0,0,7,0,3,0,0,0,13,0,3,3,50,19,20,4,0,0,98,0,0,0,29,31,27,11,4,4,99,0,6,5,14,0,3,6,0,0,33
12501,0,0,0,0,0,0,8,8,7,22,0,0,5,9,6,3,3,0,0,27,0,7,14,85,57,31,24,15,4,227,0,16,1206,1645,26,12,5,0,0,2923,0,0,7,5,0,4,3,0,0,18,3,25,77,159,62,47,28,9,0,407,0,0,0,0,0,3,14,11,0,31,14,109,86,475,84,40,15,3,0,836,0,0,0,4,0,0,6,0,0,12,0,18,84,543,179,157,128,35,9,1163,0,0,0,25,11,10,15,3,11,69,0,0,6,8,8,18,0,0,0,42,0,0,0,9,0,7,10,8,0,32,6,7,9,56,15,10,8,4,0,121,0,5,10,38,29,18,7,0,0,107,0,10,33,183,88,135,81,34,14,586,3,0,7,254,26,17,22,0,0,330,5,3,22,246,39,14,6,0,0,340,4,17,30,226,280,274,219,106,15,1168,4,22,8,31,7,11,5,0,0,88
12502,0,0,0,0,0,5,8,12,4,31,0,0,0,3,8,4,8,0,6,27,0,0,0,27,11,25,14,3,0,76,0,0,3,40,8,0,0,0,0,52,0,0,0,5,0,0,6,11,6,31,4,21,61,109,73,73,29,16,8,392,0,0,0,6,0,3,0,0,0,7,3,93,15,238,16,7,0,0,0,373,0,0,0,0,3,6,4,0,0,17,0,28,45,274,117,101,75,24,4,675,0,0,0,13,10,13,20,9,4,71,0,0,0,0,0,3,0,0,0,12,0,0,4,0,6,13,17,15,4,50,3,15,24,39,31,24,19,3,0,158,0,8,16,57,31,14,17,8,0,151,0,10,21,126,65,88,56,23,13,394,0,9,14,93,54,36,32,0,0,237,0,3,10,90,42,15,8,0,3,172,0,0,0,18,23,21,13,3,4,85,0,23,12,26,6,4,9,3,4,97
12503,0,0,0,8,3,31,180,178,77,480,0,0,10,32,14,17,11,15,14,107,0,0,10,99,53,49,27,12,5,256,0,7,504,1040,61,22,18,0,0,1651,0,0,4,0,0,0,8,14,13,39,9,71,164,347,179,108,56,20,9,963,0,0,0,7,13,8,15,11,3,67,20,149,164,613,78,47,20,3,3,1106,0,0,5,3,9,6,4,0,0,21,3,33,99,643,298,298,218,65,21,1664,0,0,0,15,7,26,45,17,28,140,0,6,12,47,43,39,8,9,0,176,0,0,0,7,4,19,20,20,10,74,0,9,9,18,9,12,7,7,3,72,0,0,9,25,28,16,12,0,0,101,0,0,22,140,82,67,47,37,11,411,0,0,13,103,16,10,12,3,0,154,0,20,39,201,62,58,25,8,0,407,6,11,18,195,213,202,107,58,6,813,6,20,13,27,8,6,3,4,0,87
12504,0,0,0,6,6,26,78,90,35,239,0,4,4,30,7,20,20,11,0,97,0,0,0,44,33,17,22,3,3,135,6,17,609,1001,35,15,0,0,0,1694,0,3,0,0,0,7,9,15,7,44,16,73,112,332,144,137,76,30,11,927,0,0,0,7,3,5,4,4,0,20,7,78,63,379,39,30,15,9,0,616,0,3,5,16,6,9,3,0,0,37,12,69,129,873,284,264,176,55,4,1867,0,4,9,40,17,47,46,9,15,181,0,3,7,29,9,16,10,0,0,69,0,4,6,19,12,19,17,36,11,131,6,32,28,64,27,37,34,4,0,230,0,11,29,80,43,30,19,14,10,241,8,50,122,729,362,332,203,111,46,1973,3,0,3,107,26,12,16,3,0,177,0,14,21,213,53,36,19,6,0,357,0,0,6,58,77,53,50,25,6,276,9,64,19,71,15,6,11,4,0,200
12601,0,0,0,0,0,3,4,0,0,3,0,0,0,4,6,5,8,0,0,18,0,0,0,10,9,7,8,5,0,39,0,0,24,61,6,0,0,0,0,95,0,0,0,8,5,5,10,10,5,40,3,14,45,59,39,51,43,23,0,276,0,0,0,0,0,0,3,0,3,6,0,27,9,71,9,5,6,0,0,132,0,0,0,4,8,3,10,5,0,24,0,32,16,195,42,34,24,6,5,350,0,0,0,4,12,5,13,0,3,47,0,0,0,0,0,0,0,0,0,0,0,5,4,13,8,9,9,15,0,67,0,21,25,32,20,13,18,0,0,131,0,10,19,53,43,23,23,13,3,183,0,17,18,103,71,88,53,22,3,379,3,15,20,117,43,43,43,11,0,289,0,10,9,63,28,8,7,4,0,123,0,0,0,8,0,4,3,0,0,24,3,33,25,31,14,14,6,6,3,137
12602,0,0,0,4,4,13,23,23,7,73,0,0,8,18,11,11,3,5,4,63,0,0,11,42,17,20,17,11,0,114,0,4,110,272,5,3,0,0,0,394,0,5,8,9,14,9,11,22,9,81,4,36,58,208,151,158,86,44,6,757,0,0,0,9,9,15,21,11,0,63,12,31,21,191,11,6,11,4,0,284,0,0,0,9,16,11,11,3,4,53,12,69,95,857,214,208,147,47,16,1657,0,0,0,67,25,39,28,12,9,187,0,0,0,0,5,0,5,0,0,7,0,5,0,34,22,25,36,36,13,179,3,38,25,115,66,43,44,22,9,369,4,21,31,147,81,53,46,29,31,433,3,10,27,174,69,95,79,49,21,529,8,20,20,307,79,33,40,13,0,520,0,11,25,337,88,52,26,12,4,550,0,3,5,47,13,23,19,8,6,117,19,46,53,150,33,35,27,7,3,380
12701,0,0,0,14,17,47,110,80,14,279,0,0,0,40,19,33,32,8,0,138,0,0,0,9,4,11,3,0,0,26,0,8,17,479,14,20,0,0,0,548,0,0,0,6,8,8,18,11,3,55,12,177,240,479,151,89,37,16,0,1198,0,0,0,49,49,67,65,19,8,257,5,53,61,283,73,28,11,0,0,519,0,0,0,8,4,0,5,0,0,15,3,34,93,599,248,320,210,37,11,1555,0,0,0,38,27,29,22,15,5,138,0,32,52,104,95,101,43,17,6,451,0,0,0,22,8,29,24,16,9,106,0,11,8,7,9,10,6,0,0,56,3,10,14,74,47,18,9,14,0,182,0,0,10,62,18,24,17,4,0,137,0,0,0,24,21,8,5,0,0,54,0,9,6,182,59,44,21,3,0,321,0,8,4,59,53,25,14,6,0,174,0,15,22,37,6,8,8,0,0,107
12702,0,0,0,8,3,62,178,150,43,442,0,0,4,15,4,17,31,12,0,92,0,0,4,20,26,26,19,5,4,93,0,0,9,25,6,0,6,0,0,43,0,0,5,0,3,3,13,15,10,40,12,111,226,390,111,72,44,12,0,981,0,3,5,44,45,101,135,50,21,392,0,3,10,48,10,12,10,0,0,95,0,0,4,0,3,0,0,0,0,6,3,35,84,414,194,215,278,52,16,1285,0,0,0,17,18,37,61,36,35,198,0,23,59,128,114,78,37,6,0,450,0,0,0,6,4,17,22,20,4,77,0,4,0,16,3,9,8,4,0,53,0,0,0,11,11,0,10,8,0,36,0,5,0,13,5,16,20,8,3,78,0,0,5,35,18,18,16,0,0,94,0,15,45,453,106,101,65,10,3,805,3,39,10,60,74,52,65,35,6,341,0,8,26,35,9,6,6,0,0,92
12703,0,0,0,0,3,13,40,42,17,117,0,0,4,35,18,34,28,9,18,146,0,0,7,28,10,5,9,0,0,61,0,6,102,496,35,17,10,0,0,675,0,0,0,7,3,0,10,5,3,35,14,97,185,457,163,113,37,18,0,1084,0,5,11,128,76,108,89,42,4,466,10,63,91,417,115,50,20,0,0,767,0,0,0,4,10,0,0,0,0,10,0,40,81,576,283,337,177,49,19,1566,0,0,5,40,38,66,65,20,21,257,0,16,26,98,86,78,36,9,3,353,0,0,0,9,12,16,22,18,11,92,5,9,6,22,11,9,15,0,0,80,0,11,15,53,43,36,36,16,5,217,0,3,15,63,43,41,27,18,3,211,0,0,0,37,17,11,10,0,0,66,0,3,20,168,50,35,17,5,3,303,0,8,15,83,72,40,29,15,0,263,3,23,20,46,5,3,0,7,3,110
12801,0,0,0,3,0,6,35,38,8,85,0,0,4,3,3,11,11,5,0,34,0,0,0,3,5,7,3,0,0,19,0,0,3,22,4,0,0,0,0,37,0,0,0,21,12,14,27,25,20,121,7,25,57,269,213,150,97,63,17,896,0,5,4,43,28,45,27,10,4,159,0,3,0,14,0,7,3,0,0,30,0,0,3,9,10,9,6,0,0,44,3,14,26,189,98,84,63,14,0,495,0,3,0,68,32,19,25,11,9,170,0,0,0,0,5,0,3,0,0,17,0,3,6,38,35,45,60,55,8,247,0,9,16,22,18,16,18,3,0,99,0,7,20,125,80,56,43,25,5,369,0,0,0,16,9,8,3,3,0,45,0,0,0,25,8,8,11,0,0,52,0,14,17,147,61,15,10,0,0,265,0,3,0,15,9,9,8,0,3,52,8,17,22,112,42,34,27,14,4,277
12802,0,0,0,0,6,8,20,25,11,72,0,0,0,7,9,17,10,6,8,62,0,0,0,11,0,4,7,0,0,21,0,0,13,74,4,0,0,0,0,94,0,0,0,12,7,10,23,19,17,103,0,20,44,192,168,147,70,28,12,673,0,0,5,25,35,54,59,16,8,201,0,0,5,13,5,0,4,0,0,28,0,0,0,3,8,13,9,0,0,40,9,15,19,206,63,68,57,19,7,464,0,0,0,62,18,30,32,11,5,153,0,0,0,5,5,0,6,0,0,11,0,3,8,39,36,39,51,34,10,223,0,4,8,18,4,18,13,3,0,74,5,18,24,108,72,59,49,23,0,357,0,0,0,16,6,15,5,3,0,45,0,0,4,28,6,7,7,0,0,56,0,6,3,118,42,17,4,3,0,187,0,0,0,5,9,6,0,3,0,27,10,28,28,84,34,31,30,7,0,240
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,7,0,3,5,0,0,17,0,0,3,29,16,29,15,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,11,0,0,3,19,0,5,3,0,0,32,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,5,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,3,10,4,5,3,0,0,28,0,0,0,8,0,0,0,0,0,7,0,0,0,30,0,0,0,0,0,34,0,0,0,6,6,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,16,5,0,0,0,0,30
20101,0,0,0,0,0,9,13,9,6,38,0,0,0,11,0,4,3,0,0,18,0,0,0,8,3,0,4,0,0,11,0,0,34,64,0,0,0,0,0,103,0,0,6,8,8,17,110,98,32,274,3,28,33,160,83,99,77,22,13,520,0,0,0,0,0,3,0,0,0,7,0,0,10,48,8,0,0,0,0,72,0,0,0,8,17,0,0,0,0,25,0,18,27,194,60,49,33,10,0,398,0,0,0,10,0,6,3,5,5,33,0,0,0,4,0,0,3,4,0,14,0,5,4,26,20,31,56,53,13,214,0,4,11,15,14,3,5,0,0,48,3,9,9,49,20,18,15,8,0,132,0,7,10,68,15,7,3,3,0,114,0,0,0,27,5,0,0,0,0,37,0,6,9,63,21,13,0,0,0,116,0,0,0,5,4,0,0,0,0,6,0,16,22,48,21,32,23,5,0,166
20102,0,0,0,4,5,9,17,6,0,34,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,15,0,0,0,0,4,8,34,24,17,83,0,4,7,54,42,55,45,10,0,220,0,0,0,0,0,4,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,21,7,6,6,0,0,54,0,0,0,5,4,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,17,22,10,3,82,0,0,0,4,0,0,0,0,0,13,0,3,0,6,15,8,9,3,0,40,0,0,3,5,0,7,0,4,0,22,0,0,0,3,0,0,0,0,0,7,0,0,0,9,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,16,17,9,14,0,0,59
20103,0,0,0,0,0,7,7,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,6,10,30,15,6,65,0,3,3,17,31,35,22,10,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,4,48,15,11,13,3,0,99,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,22,15,5,45,0,0,0,0,3,3,0,0,0,9,0,0,0,5,4,3,0,0,0,17,0,0,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,6,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,23
20201,0,0,0,0,0,0,10,7,0,10,0,0,0,13,3,3,0,3,0,17,0,9,28,225,67,40,26,11,3,400,0,0,7,48,0,0,0,0,0,58,0,0,0,3,0,4,35,33,14,96,3,17,28,105,59,90,44,27,4,364,0,0,0,0,0,0,0,0,0,4,0,3,3,35,5,0,0,0,0,51,0,0,3,8,14,8,0,0,0,34,4,14,31,194,73,50,30,8,0,404,0,0,0,3,4,0,4,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,26,38,32,9,136,0,0,4,9,7,0,4,0,0,22,0,11,18,42,29,10,3,11,0,125,0,12,13,57,18,10,9,3,8,123,0,0,0,29,0,0,0,0,0,33,3,94,151,128,12,11,0,0,0,399,0,0,0,3,0,0,0,0,0,6,0,8,15,31,15,6,3,5,0,98
20202,0,0,0,3,4,9,10,4,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,9,0,0,0,7,0,0,0,0,0,6,4,3,0,11,18,22,43,15,4,120,0,8,17,73,79,85,52,22,3,338,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,6,4,0,0,27,0,0,8,38,20,10,12,0,0,92,0,0,0,7,4,5,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,3,6,20,24,27,16,6,106,0,0,0,4,0,3,3,0,0,8,0,6,5,25,14,15,11,4,0,86,0,0,0,10,0,7,6,4,0,27,0,0,0,27,0,0,0,0,0,33,0,5,5,13,7,0,4,0,0,34,0,0,0,0,0,0,0,3,0,9,6,5,9,26,24,19,20,9,3,112
20203,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,17,0,0,0,12,4,12,15,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,7,7,23,12,8,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,4,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,18
20301,0,0,0,0,3,7,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,13,12,0,46,0,0,4,26,31,17,18,6,0,104,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,7,4,0,0,23,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,11,6,6,43,0,0,0,0,6,0,0,0,0,3,0,0,0,10,4,4,3,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,3,0,0,29
20302,0,0,0,4,0,13,42,19,5,91,0,0,8,27,11,7,3,3,0,59,0,11,39,131,55,29,20,3,0,290,0,4,22,126,0,0,0,0,0,156,0,8,5,21,14,40,208,165,82,553,12,50,92,363,199,179,102,43,20,1062,0,0,0,37,45,78,111,64,30,350,8,42,67,130,11,8,4,3,0,270,0,0,0,17,23,10,0,3,0,58,6,49,100,509,201,161,107,24,4,1158,0,0,0,47,26,34,52,31,40,226,0,0,0,4,0,0,0,0,0,17,0,15,4,69,54,125,134,125,41,577,0,15,22,50,20,21,25,6,0,151,5,17,50,116,56,52,35,20,9,362,4,18,43,188,33,25,27,8,0,346,0,0,4,42,6,3,0,0,0,59,3,91,113,174,65,33,12,0,0,485,0,0,0,12,20,11,14,10,0,76,9,24,39,140,33,28,38,8,0,315
20303,0,0,0,4,11,17,60,37,8,127,0,0,5,7,3,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,22,0,3,3,18,15,19,72,54,22,212,3,29,29,192,91,96,101,32,4,579,0,0,0,7,0,0,7,4,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,5,7,6,10,0,0,30,0,7,17,59,26,33,15,8,0,161,0,0,0,21,11,4,10,4,4,51,0,0,0,4,0,0,0,0,0,6,0,8,5,38,28,56,84,44,14,274,3,8,0,13,7,9,3,0,0,32,4,12,19,75,53,41,24,6,0,233,0,0,0,15,6,4,7,0,0,34,0,0,4,11,0,0,0,0,0,10,0,3,0,44,19,6,0,0,0,76,0,0,0,0,6,4,0,0,0,3,9,9,16,89,30,25,30,14,0,225
20401,0,0,0,3,0,4,12,10,7,33,0,0,0,4,4,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,6,10,10,13,38,28,7,109,0,12,15,69,71,85,63,19,6,348,0,0,0,0,0,6,3,0,0,11,0,0,0,8,0,0,0,0,0,12,0,0,0,4,4,3,3,0,0,16,0,13,11,66,31,37,20,0,0,174,0,0,0,3,5,4,7,0,3,22,0,0,0,0,0,4,0,0,0,5,0,0,0,17,8,30,37,31,11,129,0,3,0,0,5,0,0,0,0,14,0,7,4,24,8,16,14,4,0,73,0,6,0,18,6,6,3,0,0,34,0,0,0,15,0,0,0,0,0,23,0,3,8,36,26,11,4,0,0,84,0,0,0,5,0,0,0,0,0,11,0,8,0,16,13,14,19,3,0,72
20402,0,0,0,0,0,0,3,4,4,9,0,0,5,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,3,8,29,0,0,0,0,0,42,0,0,0,10,8,9,33,25,8,92,0,5,14,44,41,56,29,19,0,205,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,15,0,0,0,0,4,3,4,0,0,15,0,8,9,87,17,16,28,0,0,164,0,0,0,0,0,0,0,0,3,6,0,0,0,4,0,3,0,0,0,10,0,0,0,6,4,25,18,15,0,73,0,0,0,0,3,0,0,0,0,13,0,0,6,15,12,7,3,9,0,53,0,3,0,16,7,3,5,0,0,35,0,0,5,7,0,0,0,0,0,13,0,0,5,26,11,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,11,4,12,12,5,0,58
20403,0,0,0,0,0,3,9,0,0,12,0,0,0,3,5,0,0,0,0,10,0,5,0,13,3,0,0,0,0,21,0,7,25,40,0,0,0,0,0,63,0,0,3,5,8,16,61,35,7,143,4,26,21,89,97,89,64,19,9,406,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,8,0,0,0,3,11,0,0,0,0,15,3,23,22,123,40,41,28,8,0,280,0,0,0,3,4,4,4,3,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,30,32,23,10,131,0,0,0,3,7,0,0,0,0,18,0,0,9,33,21,16,4,3,0,94,0,4,0,15,7,7,0,0,0,34,0,0,3,21,4,0,0,0,0,31,0,12,0,22,25,7,0,0,0,67,0,0,0,0,0,0,0,0,0,4,0,8,5,37,14,25,17,0,0,107
20501,0,0,0,0,0,0,15,6,0,26,0,0,4,14,4,10,5,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,24,89,55,23,211,0,12,24,71,66,65,61,24,0,322,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0,0,0,0,20,0,0,0,11,6,6,0,0,0,20,4,4,9,73,32,29,15,6,0,164,0,0,0,3,3,6,9,10,4,33,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,32,46,37,8,148,0,0,0,5,3,5,0,0,0,21,6,11,9,25,21,21,14,6,3,102,0,3,0,38,14,9,9,0,0,74,0,0,3,46,0,0,0,0,0,53,5,0,7,32,24,5,0,0,0,78,0,0,0,0,0,0,0,0,0,7,0,5,0,24,14,15,16,3,0,72
