SA3_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
30201,11,36,245,4108,6373,1751,297,101,12919,0,57,251,172,20,0,0,12,521,0,64,502,1434,389,0,0,24,2414,0,124,758,1607,416,0,3,36,2938,0,19,205,95,41,0,0,3,370,0,22,267,38,0,0,0,5,334,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,18,0,48,497,135,42,6,0,9,735,0,0,0,3,0,0,0,0,3,0,5,0,0,5,5,0,0,16,15,211,1501,5853,6826,1759,298,145,16610
30202,19,122,1409,9707,6013,2089,323,163,19856,14,252,458,264,3,0,4,32,1025,11,249,736,1252,49,4,0,23,2326,21,507,1202,1513,53,4,6,54,3358,27,435,940,284,22,0,4,32,1742,21,230,1597,224,13,3,0,33,2120,7,115,814,181,0,0,0,12,1125,15,260,704,144,4,0,0,17,1140,0,4,6,0,0,0,0,0,17,75,1036,4056,833,41,3,8,90,6143,39,78,35,0,0,0,0,17,175,5,4,8,0,4,0,0,3,27,166,1748,6704,12054,6112,2100,337,339,29556
30203,10,83,782,4443,3459,848,190,69,9889,0,34,146,77,30,0,0,4,289,3,125,501,1178,46,0,5,28,1884,5,162,647,1254,72,0,5,30,2173,12,341,909,148,3,5,0,27,1452,16,115,1323,137,4,0,0,28,1614,9,468,926,226,20,0,0,22,1673,0,147,436,52,0,0,0,8,645,0,4,5,0,0,0,0,0,14,35,1075,3602,563,34,5,3,82,5400,0,0,3,4,6,0,0,0,15,0,4,3,6,7,0,0,0,17,53,1322,5042,6271,3572,856,198,183,17496
30204,16,122,1591,8329,5930,1114,232,194,17540,4,114,424,654,13,0,0,51,1252,4,134,648,1251,87,5,0,29,2159,7,247,1071,1899,101,5,5,81,3410,19,381,703,400,12,0,0,46,1557,15,45,288,43,4,0,0,43,434,15,72,69,6,0,0,0,5,171,0,0,0,0,0,0,0,0,0,3,8,11,0,3,0,0,0,23,48,501,1072,452,16,4,0,91,2182,0,20,0,3,0,0,0,109,140,0,9,12,13,5,0,0,3,32,79,897,3743,10701,6049,1113,234,475,23305
30301,23,63,833,5082,5519,2378,333,118,14353,0,45,301,250,5,0,0,11,611,14,143,732,2227,279,15,3,37,3449,15,180,1035,2474,282,17,0,45,4057,4,66,147,125,0,0,0,12,353,0,23,421,79,3,0,0,5,526,0,82,447,71,0,0,0,48,649,0,35,51,5,0,0,0,0,86,3,4,3,0,0,4,0,0,9,8,200,1059,279,9,4,4,71,1629,18,71,22,7,0,0,0,4,125,0,4,7,3,6,3,0,6,29,69,516,2956,7849,5818,2402,336,241,20194
30302,36,206,1911,6225,4461,2059,492,130,15510,0,28,58,19,0,3,0,3,107,13,326,965,1567,146,15,8,30,3070,15,355,1022,1587,149,19,8,28,3182,119,1462,2055,557,69,26,13,77,4371,33,501,3748,583,19,6,6,53,4944,19,498,1479,414,5,4,0,67,2494,13,478,1160,271,10,0,0,30,1960,3,7,4,3,0,3,0,0,18,187,2944,8442,1835,110,36,21,232,13791,0,0,10,3,0,0,0,0,20,4,17,21,5,0,4,4,11,62,234,3518,11410,9658,4716,2118,516,400,32556
30303,20,120,666,7307,8033,3052,705,220,20127,15,44,200,250,16,0,0,7,542,0,54,547,2217,258,10,5,52,3148,22,103,744,2466,280,12,6,60,3688,32,247,270,232,7,3,0,22,818,10,97,611,129,0,0,0,9,855,4,144,732,168,0,0,0,16,1064,0,36,183,67,0,0,0,4,294,3,3,12,3,0,0,0,0,27,41,525,1814,597,9,8,0,60,3051,28,151,119,18,0,0,0,10,337,0,13,13,9,5,0,0,5,43,109,912,3344,10403,8330,3068,716,348,27243
30304,35,161,923,5008,3398,1298,349,100,11268,4,51,194,83,4,0,0,5,344,5,105,369,622,101,14,0,24,1244,12,154,568,709,110,14,3,28,1590,9,274,570,162,21,0,0,14,1053,18,70,303,51,12,0,0,7,465,0,5,68,8,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,9,4,8,6,3,0,0,21,26,354,947,234,35,8,0,24,1624,0,0,3,0,0,0,0,0,3,3,14,4,7,6,0,0,0,33,83,689,2439,5957,3542,1312,351,154,14522
30305,15,128,363,4544,9843,2312,362,192,17758,0,11,124,231,23,0,0,7,403,0,27,207,2557,394,4,0,59,3247,0,39,336,2787,416,4,0,62,3651,0,31,108,22,11,0,5,0,175,0,4,5,12,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,0,33,117,33,11,3,9,5,216,10,28,4,5,0,5,0,0,42,3,6,0,9,12,0,0,4,42,24,235,814,7380,10288,2330,369,264,21711
30306,14,111,303,4309,5527,1899,533,190,12884,7,56,159,140,29,3,0,5,403,5,6,305,2003,193,29,5,32,2582,8,62,466,2149,226,28,5,39,2981,0,14,21,7,0,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,6,3,6,5,0,33,0,16,31,15,3,9,5,9,87,10,52,7,4,0,0,0,8,82,0,3,7,3,0,0,0,0,11,35,252,804,6484,5754,1930,541,240,16042
30401,0,20,111,3520,5093,1422,217,76,10464,0,0,43,64,22,0,0,0,127,0,4,74,551,51,4,0,7,691,0,4,116,620,72,4,0,5,819,3,35,11,0,0,0,0,0,52,0,10,27,16,0,0,0,4,56,0,12,31,9,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,59,70,24,3,0,0,4,156,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,79,302,4165,5166,1429,217,86,11444
30402,7,56,261,3368,7751,2798,610,99,14949,0,53,99,111,10,0,0,6,277,0,0,36,241,29,0,0,3,312,0,53,138,356,36,0,0,13,595,0,27,31,26,9,7,3,0,98,0,0,7,16,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,3,3,10,0,0,36,0,36,51,43,14,8,3,0,149,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,8,10,141,450,3761,7809,2811,614,105,15706
30403,10,78,610,3281,3674,1728,366,62,9813,4,34,52,46,8,0,0,4,155,0,105,402,889,122,14,0,14,1552,4,141,453,938,124,14,0,20,1709,10,277,1165,383,59,7,5,23,1930,7,248,2481,645,29,0,12,32,3455,4,208,1565,553,26,0,0,20,2373,0,49,348,350,12,0,0,0,766,0,8,0,0,3,0,0,0,8,17,785,5568,1935,126,12,16,71,8526,0,3,4,8,0,0,0,0,13,0,15,16,16,3,3,0,0,58,32,1018,6655,6176,3931,1757,392,153,20114
30404,13,75,764,6291,6574,1673,296,90,15784,0,26,230,86,7,0,0,9,360,0,21,264,604,83,6,0,4,990,0,51,493,691,88,6,0,12,1345,6,238,577,330,57,3,5,13,1223,11,134,409,94,0,0,0,8,659,5,33,231,47,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,14,26,406,1218,471,60,8,5,23,2217,0,0,0,0,0,0,0,0,0,0,7,4,4,11,0,0,0,24,39,537,2485,7457,6731,1693,299,129,19370
30501,21,149,574,1953,1417,598,229,65,5008,7,18,31,14,10,3,0,4,92,9,124,343,487,83,5,14,11,1081,15,146,378,501,94,12,14,16,1172,141,1267,1027,178,37,14,15,57,2735,152,1090,2635,656,51,4,3,66,4662,222,2112,4320,1522,92,13,4,121,8417,306,5671,8154,1940,163,12,7,183,16431,3,147,291,30,8,0,0,8,487,821,10285,16424,4322,358,40,35,439,32726,5,23,25,9,0,5,0,0,63,16,71,66,17,4,4,5,23,210,883,10673,17470,6801,1877,652,281,550,39182
30502,10,49,818,3141,3212,1507,288,52,9074,0,25,76,69,7,0,0,0,177,0,73,690,1842,127,8,0,30,2780,0,97,772,1909,134,8,0,27,2956,26,474,1121,284,25,3,0,29,1973,13,279,1608,385,17,3,5,26,2335,3,47,355,162,28,0,0,10,600,0,133,99,34,6,0,0,0,277,0,0,5,6,0,0,0,0,15,41,928,3194,869,82,8,7,62,5192,3,0,0,0,0,0,0,0,4,4,9,9,12,4,0,0,6,40,60,1084,4786,5931,3426,1529,302,150,17266
30503,19,164,1529,5387,5087,2671,589,128,15567,0,39,106,33,5,0,0,5,193,8,182,856,1637,116,19,14,33,2871,8,216,958,1671,126,22,19,40,3059,65,1015,2247,555,79,10,10,60,4055,51,828,4722,723,52,5,11,89,6477,145,1907,4201,1058,53,7,5,86,7460,35,2258,3034,559,33,0,3,65,5989,0,0,13,6,0,7,0,0,30,302,6014,14218,2896,222,29,27,306,24007,0,5,11,0,5,0,0,0,24,10,47,54,21,12,0,3,11,149,336,6444,16764,9987,5440,2726,637,486,42816
30504,14,108,1322,4609,4420,2146,434,85,13132,4,16,12,10,0,0,0,4,47,12,58,371,583,77,13,5,14,1144,16,72,389,590,79,18,5,23,1189,52,590,850,347,62,11,11,26,1953,21,280,2240,460,20,3,3,23,3048,9,318,1122,224,8,0,5,11,1708,0,620,1116,360,18,0,0,13,2127,0,3,0,0,3,0,0,0,12,90,1807,5331,1393,111,21,13,80,8846,0,8,13,5,3,4,0,0,32,9,11,27,22,4,0,5,3,83,127,2006,7086,6617,4615,2185,461,187,23286
30601,22,129,777,6428,7909,1288,235,167,16950,3,84,532,200,27,0,0,19,867,6,66,682,134,18,0,0,22,916,4,146,1217,334,49,0,0,38,1787,6,84,684,188,13,3,0,16,986,0,62,546,172,9,0,0,7,802,3,49,206,59,6,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,5,202,1435,419,25,3,6,23,2115,25,45,25,14,0,0,4,8,126,7,13,115,30,9,5,0,9,184,74,532,3570,7227,7990,1290,242,242,21166
30602,44,250,1636,11849,9396,1666,452,416,25713,27,337,1390,334,26,0,0,80,2193,35,344,1298,257,18,6,10,42,2000,56,677,2688,588,37,6,10,127,4191,142,931,2430,325,25,9,4,115,3980,29,486,1370,477,10,0,9,46,2414,6,37,318,173,4,0,0,9,548,0,61,191,147,8,0,0,10,414,0,3,4,4,0,0,0,0,17,177,1512,4310,1123,44,15,9,173,7372,63,149,34,32,8,3,0,20,309,13,47,60,16,5,0,6,41,201,353,2646,8729,13609,9501,1689,483,783,37788
30603,70,390,1662,5583,2559,474,88,285,11108,0,58,391,83,11,4,0,23,567,0,21,138,40,5,0,0,3,211,0,82,526,123,18,4,0,28,777,6,92,288,67,18,0,3,34,503,0,0,22,0,3,0,0,0,27,0,0,11,9,3,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,97,318,78,24,6,0,34,561,62,95,48,35,20,5,0,36,301,0,15,14,14,5,0,4,11,67,140,672,2572,5837,2620,480,94,389,12813
30604,27,177,490,1514,913,99,29,69,3312,0,14,176,76,5,0,0,5,282,0,16,166,69,10,0,0,3,263,0,27,343,147,18,0,0,10,552,8,69,328,60,8,0,0,15,481,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,77,326,60,9,0,0,15,493,11,43,20,11,8,0,7,9,112,3,22,15,10,5,0,9,0,69,58,349,1194,1741,947,98,38,106,4533
30605,130,660,2184,6640,3727,635,172,301,14452,3,45,207,70,13,3,0,22,359,0,12,35,5,0,0,0,0,52,3,62,241,71,14,3,0,23,414,0,128,403,71,9,0,0,30,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,128,403,71,9,5,0,30,656,45,114,66,44,20,0,6,68,362,15,35,16,21,9,3,4,11,119,198,1000,2908,6856,3775,650,187,432,16007
30701,80,363,1609,5972,4632,920,295,264,14131,5,82,445,357,65,15,5,33,1014,0,4,49,44,11,0,0,6,113,5,87,490,404,78,12,5,41,1126,6,34,92,54,3,0,0,7,197,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,96,56,3,0,0,7,204,27,55,24,44,15,0,6,12,189,0,17,19,28,21,3,3,9,98,113,555,2241,6506,4743,941,314,327,15743
30702,56,306,1456,6626,4673,827,202,265,14416,0,71,429,68,4,0,5,12,590,0,4,40,18,3,0,0,0,70,0,78,466,87,7,0,7,16,669,0,8,14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,28,29,84,30,14,5,4,4,15,187,0,8,13,19,3,3,4,11,53,93,483,1976,6744,4699,837,217,305,15344
30703,78,352,1876,6612,4459,812,203,271,14659,0,102,568,155,16,4,0,27,870,0,3,22,23,3,5,0,3,56,0,104,590,178,21,3,0,33,927,0,23,107,20,0,0,0,9,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,107,22,0,0,0,9,166,24,44,14,17,10,0,0,9,124,6,8,18,27,4,4,6,12,75,107,527,2597,6852,4503,821,202,339,15952
30801,47,260,550,3249,3155,560,174,179,8173,0,20,162,154,20,6,0,7,370,3,11,100,84,14,3,0,5,222,3,26,267,245,36,3,0,14,590,8,68,296,144,5,0,3,9,535,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,68,302,144,5,0,3,9,538,33,50,16,14,11,5,0,12,136,7,36,13,23,19,6,7,6,119,94,445,1149,3679,3221,567,184,215,9557
30803,95,637,4267,16461,13615,2335,506,630,38552,10,180,1092,515,50,0,0,79,1931,12,174,265,179,21,5,0,19,683,23,360,1355,691,73,5,6,101,2615,26,342,960,322,31,10,5,51,1743,0,3,67,36,0,0,0,0,100,0,13,77,32,0,0,0,0,126,3,17,52,36,0,0,0,0,111,0,5,5,11,4,0,0,0,34,26,376,1168,433,40,11,6,55,2110,53,120,36,32,11,0,0,29,293,8,26,23,34,12,6,7,18,124,211,1518,6848,17651,13751,2349,531,839,43693
30804,9,108,412,2267,1386,265,79,116,4648,0,19,64,9,4,0,0,5,99,0,0,6,3,0,0,0,0,13,0,17,68,11,7,0,0,5,114,0,35,89,18,3,0,0,3,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,0,11,0,37,93,19,3,0,3,3,161,13,18,10,10,0,0,0,6,53,0,0,6,5,0,0,0,0,16,29,183,590,2310,1403,267,85,131,4995
30805,87,339,1291,8018,8360,1202,232,284,19810,5,89,229,212,84,19,6,11,649,9,26,305,364,27,0,0,16,746,9,111,533,577,109,21,9,23,1397,3,121,678,294,13,0,0,19,1134,15,28,119,30,3,0,0,6,198,0,8,155,46,0,0,0,0,214,0,4,80,5,0,0,0,0,89,0,0,0,3,0,0,0,0,4,15,162,1027,374,21,0,0,22,1639,25,117,51,22,8,0,0,51,273,7,19,7,15,5,0,0,13,66,142,750,2914,9005,8501,1226,247,395,23181
30901,13,83,617,4537,4955,1335,254,141,11934,6,58,1186,436,53,4,4,29,1770,4,68,1608,1577,213,32,12,64,3564,11,117,2791,2016,260,34,10,93,5331,18,248,1182,300,23,8,4,39,1814,7,386,2526,397,31,0,0,54,3406,14,198,942,308,16,0,0,18,1491,16,508,1215,447,28,0,0,41,2263,0,3,6,0,0,4,0,0,19,52,1345,5874,1447,94,8,3,156,8984,24,62,19,6,3,0,0,7,120,3,16,34,14,4,0,0,21,90,102,1626,9332,8021,5322,1386,270,416,26463
30902,19,64,516,4836,4326,998,211,132,11109,7,79,741,443,26,7,7,21,1332,3,117,735,1769,236,25,8,43,2936,13,197,1480,2216,264,25,8,62,4272,69,328,1274,214,51,3,7,51,2005,3,305,1815,297,20,4,3,36,2488,6,168,897,365,26,0,3,12,1480,9,43,528,177,13,0,0,12,779,0,10,4,6,6,6,0,0,33,86,861,4527,1053,117,22,12,112,6792,7,35,49,12,0,0,0,3,112,3,11,16,10,9,0,0,8,50,136,1164,6587,8127,4718,1041,232,327,22328
30903,13,67,1154,4869,4495,1093,205,142,12052,25,133,2125,1875,90,5,3,82,4329,18,205,1115,3236,476,25,9,74,5164,43,336,3233,5106,568,32,13,152,9489,12,276,691,121,9,0,0,47,1159,19,338,1647,377,17,3,0,43,2450,0,236,915,378,25,0,0,23,1575,0,130,1131,592,37,0,0,25,1912,0,0,4,7,0,0,0,0,16,28,980,4387,1474,86,11,6,139,7102,20,130,92,10,0,0,0,10,262,0,22,34,22,4,0,0,5,93,107,1531,8905,11486,5154,1136,229,452,28995
30904,27,164,702,2766,2076,575,258,96,6658,0,6,87,26,3,0,0,0,121,0,0,8,16,3,6,0,0,30,0,6,100,39,7,5,0,0,152,0,0,18,0,0,0,0,0,18,0,3,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,11,0,8,23,4,0,0,0,0,41,12,33,13,9,9,0,0,3,78,0,9,4,5,9,5,0,0,28,37,210,843,2817,2097,585,261,104,6954
30905,18,83,296,2574,4494,1367,486,102,9409,0,15,89,298,10,3,4,9,425,0,0,178,896,262,9,0,12,1361,0,16,269,1199,272,13,5,21,1783,0,0,3,0,0,0,0,0,3,0,12,0,13,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,25,9,10,5,0,0,61,3,25,25,23,10,6,0,4,94,4,19,7,3,4,0,0,5,31,0,0,5,4,5,0,0,0,21,28,141,602,3796,4776,1385,489,131,11348
30906,23,111,643,5984,7949,1891,562,213,17370,3,22,371,515,35,5,4,13,975,0,78,595,2757,252,25,0,71,3784,6,106,965,3268,290,31,8,87,4760,9,87,502,359,26,0,6,34,1027,12,133,152,41,3,0,0,6,354,0,57,80,53,4,0,0,3,199,0,0,0,0,0,0,0,0,0,5,8,21,15,4,4,0,0,55,23,288,750,475,42,3,5,43,1628,31,238,119,5,0,0,4,23,416,0,0,10,6,6,0,0,0,20,82,747,2477,9734,8285,1925,577,369,24204
30907,48,149,1508,7979,25929,3915,850,509,40884,13,60,1108,2065,341,10,3,62,3666,6,36,321,3434,543,20,0,66,4425,17,91,1431,5496,884,27,10,121,8086,7,8,73,117,71,0,0,0,277,0,17,299,190,29,0,0,7,556,0,22,269,214,22,0,0,4,527,0,9,65,56,0,0,0,0,129,0,11,33,7,3,6,0,0,62,9,65,741,579,130,7,0,18,1546,20,97,84,25,12,3,0,10,259,8,15,15,57,55,0,0,11,161,98,422,3783,14148,27006,3954,859,664,50934
30908,11,38,127,4109,4613,942,163,96,10095,0,31,216,846,48,0,0,14,1155,6,68,711,3882,594,29,11,66,5363,6,100,929,4724,642,31,12,84,6522,5,106,40,15,0,0,0,23,189,7,207,609,220,6,0,5,7,1059,0,74,445,120,18,0,0,15,673,86,338,702,141,4,0,0,20,1291,0,0,4,0,3,0,0,0,9,96,724,1795,499,40,0,5,61,3222,0,0,0,0,0,0,0,0,0,0,6,4,7,5,0,0,4,27,110,866,2856,9338,5293,972,182,246,19866
30909,15,74,420,4569,4385,1086,319,128,10993,11,206,1040,662,41,9,5,39,2020,0,234,658,1433,290,36,5,40,2698,18,443,1695,2095,326,41,15,84,4718,36,243,659,329,24,7,5,32,1331,8,616,1221,164,4,4,0,57,2079,40,752,1473,98,0,0,4,41,2407,23,705,1839,450,27,0,0,42,3091,0,8,4,8,0,6,0,0,34,108,2329,5200,1048,55,13,13,176,8941,4,13,12,9,6,0,0,0,42,0,27,37,31,5,0,0,9,98,145,2884,7364,7746,4781,1141,346,394,24799
30910,7,16,84,1291,2186,794,164,61,4605,0,40,208,261,42,3,0,12,573,8,30,367,946,251,19,7,32,1651,4,68,578,1201,293,25,7,39,2226,12,298,535,95,19,3,5,38,1010,13,502,1394,173,22,0,0,53,2155,28,480,862,237,21,4,4,33,1661,144,1737,3517,989,57,7,0,120,6577,0,0,0,0,0,0,0,0,0,199,3014,6310,1496,119,21,6,244,11400,4,24,32,6,0,0,10,0,80,8,46,50,22,4,0,3,14,152,219,3173,7053,4016,2603,842,192,362,18462
31001,26,174,1133,9787,7235,1243,296,301,20196,11,127,296,157,11,0,0,24,629,6,107,348,2948,300,0,0,79,3801,18,228,645,3108,322,4,3,111,4429,10,119,45,28,0,0,0,8,202,3,52,105,18,0,0,0,8,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,11,0,0,3,63,18,173,159,77,13,0,0,17,459,9,66,25,0,0,0,0,8,107,0,7,14,33,10,0,0,6,68,71,654,1974,12991,7577,1253,302,438,25266
31002,83,407,2224,8950,8449,1502,469,425,22521,0,58,185,114,45,0,0,29,439,0,0,10,22,7,3,3,0,44,0,58,198,135,55,0,5,31,484,0,5,10,11,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,13,0,9,11,11,0,0,0,0,37,28,118,67,27,5,0,6,14,263,5,22,14,9,7,0,0,50,113,121,620,2513,9135,8525,1512,481,520,23419
31003,36,495,2708,16331,14541,2238,489,457,37299,35,445,876,817,91,3,6,71,2339,13,178,457,731,43,4,5,30,1450,44,626,1335,1553,132,5,8,94,3795,5,266,361,140,23,3,3,45,846,0,33,49,4,0,0,0,0,91,0,9,0,0,0,0,0,0,12,4,20,18,9,0,0,0,0,45,0,16,4,7,3,0,5,0,34,14,347,435,155,22,3,0,43,1027,3,19,15,18,16,0,0,0,77,0,10,8,10,11,0,0,4,49,103,1494,4501,18064,14721,2253,503,610,42244
31004,20,322,703,9285,16932,1754,304,415,29729,0,241,644,560,180,0,4,43,1686,0,27,278,1049,211,9,0,41,1617,3,270,921,1619,393,7,0,90,3302,0,98,32,36,10,0,0,10,183,0,10,17,13,0,0,0,0,36,0,15,62,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,8,7,7,7,0,0,0,29,0,135,118,50,16,0,0,10,331,4,46,15,3,0,0,0,3,79,0,0,7,4,7,0,0,5,27,37,776,1763,10957,17350,1763,313,513,33469
31101,6,76,415,1822,1823,307,82,81,4611,20,85,223,137,7,0,0,10,486,9,17,79,92,4,0,0,9,205,24,107,300,231,14,0,0,19,691,0,0,9,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,9,8,0,0,0,0,16,11,46,10,9,9,0,0,0,82,0,0,5,0,0,5,3,5,16,42,230,729,2067,1843,311,86,96,5404
31102,6,59,839,6008,5188,707,165,242,13228,3,82,476,286,24,0,0,25,901,3,88,622,821,28,0,0,30,1601,4,168,1101,1108,54,0,5,58,2496,8,174,329,171,13,3,0,31,725,0,74,88,3,0,0,0,7,170,0,9,72,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,9,18,11,0,0,0,0,32,4,259,496,186,13,3,0,47,1008,0,12,7,0,0,0,0,7,31,0,0,5,6,3,0,0,5,20,22,502,2443,7312,5259,714,170,360,16783
