SA3_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
11602,0,3,6,53,26,19,8,0,4,117,0,17,16,84,21,22,18,10,0,182,0,0,0,26,8,47,46,40,20,188,0,5,3,11,3,3,0,0,0,26,0,18,52,167,114,57,24,10,3,449,0,0,3,60,46,34,19,13,5,188,4,28,39,135,74,51,61,18,0,405,0,0,0,13,18,38,102,59,18,242,0,5,0,26,15,25,12,7,3,89,0,0,0,25,28,20,14,3,4,94,0,16,69,555,110,22,16,3,0,792,0,4,0,13,11,10,17,10,0,70,13,125,245,468,209,112,57,16,0,1246,0,0,0,8,6,4,0,0,0,23,10,139,91,552,125,77,40,13,0,1044,0,0,3,11,9,0,0,0,0,23,18,135,295,1266,661,465,297,50,7,3191,0,3,3,26,24,17,26,5,4,113,0,4,17,39,19,24,12,6,0,115,0,0,17,18,31,20,17,10,5,119
11603,0,45,116,303,140,115,56,16,4,809,0,5,3,9,8,8,13,16,4,53,0,0,0,11,10,27,34,32,13,134,0,3,9,0,0,0,0,0,0,12,0,0,10,24,12,13,6,4,0,70,0,3,10,107,61,70,62,25,6,339,0,9,3,38,18,21,12,6,6,112,0,0,0,6,9,42,116,78,15,275,0,0,9,15,9,30,24,13,0,106,0,4,5,48,24,13,9,4,0,109,0,12,26,267,21,9,4,0,0,331,0,0,0,6,0,12,17,12,9,45,25,192,315,720,232,135,66,20,3,1710,0,0,0,9,7,9,12,9,0,42,21,197,175,736,245,133,56,6,0,1568,0,5,6,9,4,3,0,0,0,27,13,141,425,1500,838,923,541,119,24,4518,0,0,0,10,9,18,24,11,5,71,5,53,96,203,185,182,106,26,6,852,0,0,0,5,13,41,27,19,0,112
11701,0,10,11,46,34,46,16,4,6,176,7,4,33,574,40,27,9,3,3,701,0,4,7,97,32,18,38,36,15,246,0,0,8,27,12,4,0,0,0,59,0,5,11,70,22,12,3,3,0,121,0,6,0,15,16,20,18,22,3,96,0,4,35,175,29,39,29,7,0,319,0,0,0,0,5,6,26,21,7,73,0,0,0,14,0,10,3,0,0,30,0,0,5,12,0,0,0,0,0,19,0,6,18,55,0,0,0,0,0,81,0,0,3,10,9,4,4,0,3,35,0,13,56,217,119,83,57,21,8,576,0,0,0,10,4,3,9,4,4,40,3,6,25,82,4,5,3,0,0,132,0,3,0,0,7,0,0,0,0,15,0,14,39,245,83,67,28,18,3,494,0,7,0,38,13,11,19,4,0,88,0,0,0,8,6,4,0,4,0,20,0,0,5,52,16,31,15,11,0,126
11702,0,0,0,5,3,5,0,3,0,18,0,0,5,100,41,20,11,6,3,182,0,5,6,55,29,23,32,44,33,218,0,0,7,24,10,4,0,0,0,50,0,0,0,23,9,4,0,0,0,39,0,3,3,15,27,33,53,36,14,193,0,5,16,72,23,17,13,4,0,149,0,0,0,0,0,6,7,4,6,26,0,0,0,9,4,0,0,3,0,21,0,0,0,0,4,3,3,0,0,17,0,0,32,81,15,0,3,0,0,136,0,6,0,16,4,5,5,0,0,38,0,4,24,248,122,121,63,6,3,591,0,0,0,12,13,16,32,21,9,100,0,0,4,22,0,5,0,0,0,27,0,0,0,10,5,4,4,0,0,21,0,6,18,135,50,14,16,9,0,255,0,0,0,20,7,9,8,3,0,39,0,0,0,0,0,0,0,0,0,9,0,0,3,57,28,22,15,11,0,137
11703,0,0,0,49,20,9,9,0,0,83,4,0,25,1054,151,91,35,22,4,1380,5,5,48,782,81,68,76,51,18,1135,4,19,64,296,141,52,22,4,0,606,4,20,85,690,108,31,23,10,0,966,0,6,6,87,53,58,41,26,11,280,3,14,183,812,202,125,104,35,5,1478,0,0,0,10,9,8,19,18,8,76,0,0,6,38,18,13,10,0,0,79,0,0,45,58,6,12,5,6,0,132,0,0,97,169,12,0,0,0,0,285,0,5,15,150,45,26,28,16,6,290,9,22,249,1515,606,553,315,78,19,3357,0,0,0,34,8,15,12,5,4,80,0,0,41,192,13,10,3,0,0,253,0,0,4,24,21,17,5,0,0,74,0,5,85,735,155,78,35,11,0,1099,3,0,3,178,36,25,35,17,4,301,0,0,0,6,4,6,3,0,0,14,0,3,24,340,138,101,69,35,8,719
11801,0,0,0,12,4,0,6,12,8,47,0,11,8,544,109,49,34,9,12,771,0,9,16,395,62,43,49,61,41,674,5,17,8,51,35,17,14,7,0,148,0,7,9,39,21,9,7,8,0,102,0,0,0,16,18,32,14,16,3,99,0,4,0,49,49,32,37,16,3,199,0,0,0,3,5,10,20,13,8,49,0,0,0,16,0,7,0,0,0,18,0,0,0,6,0,0,0,0,3,14,0,3,17,22,4,0,0,0,0,40,0,9,3,73,18,13,20,19,7,164,12,17,70,592,324,272,167,73,22,1538,0,0,0,6,0,5,3,0,0,21,0,0,3,19,6,5,6,0,0,36,0,0,3,10,24,11,0,3,0,57,0,10,24,155,49,27,10,3,0,279,0,3,4,69,22,16,73,13,25,215,0,0,0,4,0,3,0,0,0,7,0,4,3,146,79,45,40,33,9,360
11802,0,3,7,24,29,27,19,8,4,120,0,16,51,1210,170,80,37,24,5,1598,0,8,14,246,53,56,80,98,54,617,0,11,12,45,20,17,4,0,0,115,3,4,27,68,23,18,9,4,0,155,0,3,3,34,27,43,31,16,20,176,6,3,137,186,91,95,122,51,7,693,0,0,0,0,3,3,33,37,10,97,0,0,0,24,6,10,14,9,0,65,0,0,17,14,6,7,0,0,0,41,0,6,40,65,3,3,0,0,0,116,3,8,0,51,21,22,15,15,4,141,14,36,91,510,269,246,145,41,12,1352,0,0,0,10,10,7,6,0,3,36,0,8,18,73,3,5,0,3,0,106,0,0,0,5,19,6,6,4,0,43,3,11,45,217,84,40,22,11,3,437,0,4,3,80,28,31,64,15,22,247,0,0,0,7,0,12,3,0,0,26,0,6,10,169,64,79,56,32,3,425
11901,0,26,49,217,143,117,46,11,0,613,0,12,4,47,40,14,22,20,8,167,0,0,3,40,48,95,147,195,135,664,0,0,0,17,9,3,5,4,0,48,3,6,29,136,87,108,51,51,19,494,13,97,247,1672,1347,1401,1070,515,117,6475,7,16,38,218,58,59,45,8,4,458,0,0,0,4,5,15,47,39,14,128,0,0,0,24,14,27,26,22,7,115,0,5,12,34,19,13,14,3,0,101,0,3,81,240,38,13,9,0,0,384,0,0,0,14,3,9,8,7,3,54,4,81,184,389,139,154,78,16,0,1057,0,3,19,78,119,185,222,109,34,762,9,97,209,764,192,97,37,7,0,1415,0,0,0,0,10,4,0,0,0,21,5,44,85,297,141,117,76,12,0,780,0,0,0,34,14,29,29,19,15,135,0,4,17,47,28,46,22,3,0,181,0,4,0,3,16,19,21,13,8,85
11902,0,7,22,86,52,39,12,8,3,221,0,5,0,53,23,18,15,11,3,117,0,4,11,86,47,91,173,219,109,743,0,0,9,21,14,3,4,0,0,50,4,14,35,170,115,159,109,69,31,701,9,49,92,600,606,791,735,457,111,3445,3,44,114,605,219,87,54,23,6,1150,0,0,0,0,0,7,14,19,10,54,0,0,0,21,16,15,24,21,0,104,0,18,56,544,96,59,15,6,0,790,5,20,532,1145,72,18,7,4,0,1799,0,0,0,3,4,3,4,10,0,17,5,36,108,222,131,91,46,17,0,650,0,0,0,22,14,37,42,18,8,149,28,107,279,953,173,98,26,4,0,1678,0,0,6,9,5,10,3,4,0,38,7,32,58,388,120,115,80,24,0,816,0,0,0,20,5,6,8,4,6,46,0,0,0,21,20,21,7,4,0,77,0,0,0,11,3,13,5,8,0,50
11903,0,0,0,18,12,18,4,8,0,65,0,6,0,46,26,19,22,13,3,140,0,3,7,46,25,59,104,118,70,436,3,5,4,18,16,10,4,0,0,55,0,9,12,70,36,23,18,16,5,187,0,4,17,195,191,182,137,96,17,847,3,12,51,271,96,105,122,34,9,702,0,0,0,0,0,11,29,19,10,76,0,0,0,12,9,3,8,7,7,44,0,0,3,20,4,18,3,6,0,58,4,31,1335,2585,95,7,10,0,0,4062,0,0,0,11,9,3,8,9,0,47,0,41,125,282,161,150,71,26,4,861,0,4,0,95,109,184,195,98,23,716,3,8,47,127,9,20,3,0,0,218,0,0,0,5,8,6,0,0,0,22,8,51,82,441,141,98,43,16,5,882,0,0,0,30,11,13,14,4,4,83,0,0,0,7,10,8,8,0,0,38,0,7,0,13,19,26,26,12,3,111
11904,0,0,6,58,23,12,14,4,0,116,4,16,7,169,45,28,16,12,8,300,0,4,11,150,45,90,128,167,132,734,4,4,11,44,36,17,10,3,0,121,0,5,14,88,22,27,16,0,0,171,6,31,63,413,429,464,268,115,31,1817,5,11,45,244,54,45,58,26,4,503,0,0,0,5,10,17,55,49,15,151,0,0,6,24,13,18,15,7,0,74,0,0,3,19,10,12,4,7,4,60,3,38,1170,2249,112,20,6,0,0,3601,0,3,0,14,12,4,8,14,6,60,3,20,87,344,213,206,99,24,3,996,0,10,30,205,171,312,471,290,68,1562,0,5,25,152,22,12,9,0,0,222,0,0,0,13,11,5,3,6,0,38,9,53,105,688,159,150,68,27,6,1262,0,0,0,101,24,13,30,7,3,189,0,0,0,14,10,7,3,0,0,30,0,0,4,38,17,34,33,13,10,139
12001,0,0,0,18,10,10,5,0,0,33,0,10,3,155,74,48,17,17,4,328,3,14,21,167,114,228,418,432,257,1657,0,7,13,19,13,6,4,0,0,66,0,36,61,555,160,125,74,38,14,1059,0,4,5,63,59,62,41,27,7,284,0,0,17,149,54,31,52,29,9,343,0,0,0,3,6,9,20,22,5,56,0,0,0,20,3,5,10,0,0,34,0,0,0,19,10,3,3,6,0,34,0,0,96,94,9,0,0,0,0,205,0,5,0,9,11,9,8,14,3,58,3,18,31,178,139,109,62,28,8,579,0,0,0,13,9,8,5,0,0,31,3,5,12,72,17,7,9,0,0,121,0,0,0,4,12,11,5,0,0,26,0,22,27,229,42,32,24,6,0,376,0,0,0,35,10,13,16,4,3,79,0,0,0,0,3,0,0,0,0,4,0,0,3,25,28,31,24,12,5,129
12002,0,3,0,12,0,3,0,0,0,18,0,9,4,162,79,45,21,11,7,326,0,6,7,84,33,39,73,66,65,375,0,0,3,15,10,12,3,0,0,43,0,0,6,28,6,0,5,5,0,48,0,0,0,16,8,8,13,4,0,49,0,9,6,42,21,21,16,0,0,108,0,0,0,0,3,8,8,13,8,43,0,0,0,3,4,4,0,0,0,13,0,0,4,3,0,0,0,3,0,8,0,0,9,18,0,0,0,0,0,29,0,0,0,23,15,9,14,11,5,79,0,13,17,214,206,114,89,25,7,686,0,0,0,6,3,4,0,0,5,24,0,0,0,16,3,4,0,0,0,20,0,0,0,4,12,5,0,0,0,16,0,4,4,56,13,11,11,9,0,110,0,0,0,13,5,6,8,5,0,41,0,0,0,3,0,5,0,0,0,5,0,3,4,51,59,46,39,11,0,219
12003,0,0,6,17,17,5,9,0,0,56,0,9,7,193,78,59,34,18,5,400,0,13,14,201,97,194,337,430,271,1557,0,11,12,64,34,16,6,5,0,157,8,51,154,915,284,267,135,97,36,1939,0,4,13,129,166,218,230,160,45,961,4,10,122,631,116,84,74,43,6,1091,0,0,0,4,9,5,9,22,6,50,0,0,3,26,5,19,12,0,0,72,0,0,11,36,17,39,8,19,4,125,3,22,2578,2570,86,11,8,0,0,5274,0,8,6,15,17,14,11,8,3,68,12,35,95,375,209,192,92,25,14,1049,0,0,0,10,5,11,12,8,0,50,4,29,36,159,23,26,13,0,0,291,0,0,0,7,14,9,9,4,0,51,6,43,82,578,157,94,96,12,4,1071,0,0,0,41,31,36,42,13,8,169,0,0,0,3,0,4,4,3,0,17,0,0,5,52,39,34,25,19,8,186
12101,0,0,3,7,3,7,0,0,3,28,0,7,9,105,76,42,24,13,7,283,0,5,5,99,28,37,52,78,52,351,20,77,65,254,174,78,38,12,0,725,5,54,67,406,136,83,41,29,9,831,0,0,5,23,28,40,26,28,9,147,3,16,56,325,139,91,100,43,11,782,0,0,0,0,0,0,3,3,0,10,0,0,0,9,8,6,4,3,0,37,0,0,0,5,7,3,3,6,0,21,0,3,120,241,16,0,0,0,0,380,0,7,9,30,37,7,17,20,11,134,8,37,87,344,262,202,125,51,10,1125,0,5,0,7,7,14,6,5,8,42,3,8,4,77,21,10,3,4,0,127,0,3,0,9,32,29,23,14,9,125,8,51,42,353,103,45,26,0,0,633,5,3,3,66,16,14,28,10,6,153,0,0,0,0,0,0,0,0,0,0,0,10,3,52,51,46,31,27,9,227
12102,0,0,0,7,0,5,3,0,0,15,0,4,3,45,41,19,15,13,4,137,0,0,0,17,14,31,44,31,22,161,3,15,16,26,31,15,7,7,0,122,4,36,83,267,186,84,53,32,0,756,0,0,0,16,16,32,20,31,8,127,0,16,23,132,54,55,67,28,8,394,0,0,0,0,3,3,7,6,0,18,0,0,3,9,10,9,3,0,0,34,0,0,7,13,10,7,4,0,3,51,0,10,170,562,44,3,0,5,0,800,0,0,3,8,23,12,13,22,8,98,3,33,43,152,160,116,66,32,8,614,0,0,0,0,0,0,0,0,0,8,0,30,11,108,24,15,10,0,0,196,0,0,4,3,14,14,3,0,0,40,12,45,54,349,123,72,37,19,0,709,0,0,0,25,26,22,39,12,0,135,0,0,0,0,4,0,0,0,0,5,0,4,11,29,40,42,36,27,4,188
12103,0,0,0,4,3,4,4,3,0,16,0,12,20,52,49,46,33,18,5,229,0,3,8,24,15,26,57,51,24,214,11,45,33,64,52,35,28,12,0,284,3,91,118,328,274,153,103,53,14,1139,0,5,0,12,18,22,21,6,7,83,0,24,40,168,153,123,103,81,16,700,0,0,0,3,0,0,4,0,0,10,0,0,0,4,3,8,3,6,4,29,0,0,0,10,4,5,6,5,0,37,0,0,14,44,5,3,0,0,0,64,0,15,17,14,29,24,24,20,13,146,0,40,117,160,207,223,117,93,39,997,0,0,0,5,9,4,0,0,0,11,0,6,5,47,14,7,7,5,0,91,0,0,0,3,47,40,23,16,0,128,0,19,20,100,51,25,20,11,3,242,0,3,5,26,17,21,29,8,6,117,0,0,0,0,0,0,0,0,0,5,0,14,10,28,52,62,35,34,21,253
12104,0,0,0,11,7,6,5,0,0,23,0,8,3,132,57,54,27,14,0,295,0,12,3,139,48,30,39,28,13,315,7,37,16,96,68,42,21,10,0,294,0,12,10,89,49,16,12,11,0,199,0,0,0,10,9,14,3,3,0,44,3,5,16,105,63,39,51,20,3,299,0,0,0,0,0,6,9,3,0,15,0,0,0,13,4,6,4,0,0,30,0,0,0,0,0,3,0,0,6,12,0,0,91,128,10,0,0,0,0,226,0,6,9,42,31,20,31,15,5,161,5,28,66,329,247,234,146,87,14,1157,0,0,0,9,0,8,4,0,0,31,0,0,3,36,4,3,0,0,0,49,0,0,0,12,16,21,9,3,5,62,0,15,27,166,48,27,16,14,3,317,0,4,5,62,22,14,21,12,7,145,0,0,0,4,0,0,0,0,0,11,0,7,8,86,74,56,54,37,6,333
12201,0,0,0,0,3,0,0,0,0,4,5,11,7,68,55,30,15,9,3,189,0,3,8,90,16,13,23,11,9,167,4,3,4,15,8,14,0,0,0,48,0,0,0,12,7,0,3,3,0,24,0,0,0,5,7,0,0,0,0,15,0,0,0,13,14,7,5,4,0,47,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,21,0,19,9,34,25,11,5,13,3,124,3,13,32,204,132,105,67,27,10,594,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,0,0,0,11,0,0,0,5,11,7,6,0,0,29,0,3,3,19,6,5,0,0,0,37,0,0,0,15,0,5,4,7,0,33,0,0,0,0,0,0,3,0,0,4,0,9,8,65,55,36,23,11,3,212
12202,0,0,0,0,7,7,0,0,0,11,0,4,8,23,43,20,19,11,0,128,0,0,5,18,16,21,38,39,13,141,0,5,3,4,6,10,7,3,0,38,0,6,0,7,4,0,5,0,0,23,0,0,0,3,10,11,5,0,0,24,3,0,0,3,12,12,8,3,0,38,0,0,0,0,0,0,0,7,0,7,0,0,0,0,3,4,3,0,0,9,0,0,0,0,0,0,4,0,0,10,0,0,4,11,0,0,0,0,0,11,0,4,6,13,26,15,28,31,17,139,0,17,28,124,132,136,118,43,12,610,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,6,10,0,0,0,16,0,5,9,26,12,4,4,0,0,65,0,0,0,9,6,4,12,7,0,42,0,0,0,4,0,0,0,0,0,5,0,0,7,20,36,44,34,24,5,179
12203,0,0,0,4,0,6,5,0,6,21,0,23,19,146,139,75,35,30,8,480,0,3,14,159,69,126,224,209,94,891,0,10,26,43,48,24,19,4,3,166,0,11,18,83,36,27,32,8,4,224,0,3,0,11,19,33,8,13,3,96,0,4,17,32,36,43,27,25,3,188,0,0,0,0,0,12,9,4,5,24,0,3,0,4,0,0,5,5,0,21,0,0,0,4,0,0,0,0,0,5,3,0,183,344,17,3,0,0,0,550,0,16,10,46,46,40,37,69,35,296,4,32,90,599,420,329,171,71,21,1728,0,0,0,3,3,13,9,7,0,33,0,3,7,25,5,9,3,0,0,54,0,0,0,7,29,18,10,4,3,73,3,24,51,214,81,65,41,14,0,502,0,8,0,46,30,25,31,5,4,154,0,0,4,3,9,0,0,0,0,14,0,21,26,91,119,100,87,62,26,530
12301,0,8,15,62,34,15,10,3,0,140,0,4,0,46,29,25,8,14,6,134,0,0,5,8,19,52,54,37,21,197,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,18,0,5,0,34,27,21,6,9,0,103,0,0,7,22,8,8,12,5,0,62,0,0,0,12,3,15,33,22,6,82,0,0,0,9,11,22,9,4,0,50,0,0,0,7,0,0,4,0,0,13,0,0,7,32,3,0,0,0,0,46,0,0,0,0,8,12,20,6,7,53,3,21,48,179,109,74,42,16,0,498,0,0,0,4,13,5,4,0,0,28,0,3,10,38,19,10,0,3,0,89,0,0,0,7,5,0,0,0,0,9,0,13,14,121,36,24,15,0,0,231,0,0,0,17,14,8,15,9,0,63,0,0,4,14,22,19,9,0,0,72,0,3,5,19,38,38,57,28,6,193
12302,0,16,82,317,131,97,37,15,9,709,0,10,9,43,24,24,36,18,3,163,0,0,5,26,25,45,83,60,34,288,0,4,12,8,6,5,3,0,0,37,0,7,7,41,9,9,3,3,0,92,6,9,20,244,184,171,107,41,7,782,0,8,7,73,30,40,36,16,0,212,0,0,0,0,3,12,55,31,12,116,0,0,10,32,34,48,57,26,0,202,0,0,0,31,13,9,8,5,5,66,11,60,206,1327,199,37,21,4,0,1868,0,0,0,10,9,15,63,18,10,113,16,232,366,799,314,219,115,39,5,2095,0,0,6,33,17,30,30,11,0,122,6,102,119,469,136,102,28,3,0,963,0,4,3,15,11,8,3,0,0,40,10,77,224,762,375,325,215,51,12,2040,0,0,0,43,29,42,69,23,7,216,0,40,93,249,176,215,105,28,0,918,0,7,3,29,37,75,115,63,16,342
12303,0,0,0,5,3,0,4,0,0,16,0,0,0,16,19,20,19,10,0,74,0,0,0,4,9,17,28,21,10,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,18,13,10,8,0,68,0,0,0,0,6,5,0,0,0,12,0,0,0,4,4,7,32,26,0,69,0,0,0,4,0,5,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,9,5,12,22,14,5,54,0,10,15,48,48,41,33,11,5,203,0,0,0,3,0,8,4,0,0,21,0,0,0,3,4,0,0,0,0,11,0,0,0,0,7,0,3,0,0,10,0,0,6,14,0,6,4,0,0,33,0,0,0,3,5,5,5,3,0,23,0,0,0,8,0,0,0,0,0,8,0,0,4,5,17,21,25,14,10,90
12401,0,0,0,8,0,0,0,0,0,17,0,3,0,35,34,34,40,22,5,176,0,0,0,14,6,20,34,9,10,90,0,0,8,5,6,4,5,0,0,30,0,0,3,3,4,11,0,4,0,28,0,0,0,8,8,10,3,7,0,31,0,0,0,9,20,8,19,3,0,73,0,0,0,0,3,6,19,6,0,37,0,0,0,3,3,5,7,0,0,28,0,0,0,0,0,0,5,0,0,5,0,0,3,18,0,0,0,0,0,27,0,4,5,12,14,22,67,39,13,168,0,14,13,112,124,147,114,32,6,563,0,0,0,0,0,3,3,0,0,5,0,0,0,9,4,5,0,0,0,23,0,0,0,11,10,9,5,0,3,33,0,12,6,48,18,10,10,0,0,103,0,0,0,17,10,18,27,3,0,83,0,0,0,5,4,6,0,0,0,12,0,7,5,30,35,60,80,37,19,265
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,8,6,49,33,25,14,15,0,145,0,24,5,70,40,41,42,35,9,262,0,4,0,29,15,59,98,74,25,311,0,4,0,9,8,0,4,0,0,19,0,3,17,80,39,25,8,0,0,177,0,4,6,61,46,55,30,15,0,216,0,8,10,39,31,17,27,3,0,136,0,0,8,21,21,62,172,105,27,409,0,0,0,21,16,18,22,6,0,81,0,0,0,19,5,0,7,3,0,28,0,13,45,219,32,15,8,0,0,337,0,0,4,9,12,33,67,33,9,166,11,92,146,469,235,186,98,28,0,1254,0,0,0,8,7,13,10,3,0,39,5,38,45,162,48,30,12,3,0,334,0,0,6,6,10,0,0,0,0,31,4,70,127,492,224,161,90,31,7,1192,0,5,0,21,16,9,24,4,11,90,0,4,26,46,33,30,12,6,0,156,0,4,7,36,46,100,84,50,11,334
12404,0,0,0,4,3,4,0,0,0,13,0,3,3,29,5,15,12,11,0,78,0,0,0,3,5,15,26,13,3,68,0,5,0,3,4,0,0,0,0,4,0,0,0,9,6,3,4,4,0,14,0,0,0,15,13,10,4,3,0,44,0,0,0,14,8,6,0,3,0,30,0,0,0,4,8,29,74,44,12,162,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,9,45,0,0,0,0,0,52,0,0,0,5,0,11,23,11,3,56,0,7,9,84,58,49,24,4,3,245,0,0,0,4,4,16,10,7,5,42,0,0,3,13,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,5,0,7,5,46,11,9,4,3,0,86,0,0,0,9,3,3,3,0,0,14,0,0,0,0,3,0,0,0,0,6,0,0,4,7,17,22,22,13,0,83
