SA3_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
30302,0,0,0,30,9,3,0,0,0,43,1930,3272,4471,8838,3241,2457,1524,758,318,26813,0,6,3,36,5,4,0,0,0,62,0,0,4,36,13,18,24,8,0,108,0,3,6,176,8,4,0,0,0,196,0,0,0,0,0,0,6,0,0,6,3,6,4,63,30,19,7,4,0,143,0,0,3,25,12,0,0,5,0,43,0,12,182,251,17,32,29,16,7,547,0,0,0,13,0,10,4,9,0,34,0,3,5,11,0,3,5,3,3,32,12,54,132,378,253,200,160,86,25,1294,0,0,3,29,16,10,5,9,0,68,0,0,12,47,13,11,3,0,0,83,0,0,7,57,26,13,13,10,4,126,0,0,0,8,15,23,23,38,16,123,5,3,53,79,19,15,6,0,0,169,11,57,106,698,63,24,19,7,0,986,0,0,16,27,8,5,3,3,0,69,0,7,8,110,19,7,7,0,0,158
30303,0,3,7,51,12,7,3,0,0,86,2104,4178,3467,5046,2357,1835,1280,906,324,21495,0,11,7,32,22,5,0,0,0,76,0,0,0,29,17,25,24,10,0,104,0,0,6,31,6,3,0,0,0,47,0,0,3,16,12,3,5,0,0,42,0,4,8,37,23,11,6,4,0,94,0,0,0,6,10,3,5,4,0,29,18,154,457,1437,306,291,223,82,21,2988,0,0,0,9,0,10,16,11,3,49,0,6,5,12,8,7,6,3,0,48,3,42,76,189,168,148,135,80,35,885,0,0,7,85,36,44,32,12,4,225,0,3,5,18,6,11,0,0,0,41,0,0,0,16,16,12,25,15,3,100,0,0,0,8,6,15,34,42,29,141,15,53,72,238,69,90,54,16,5,605,11,125,280,1089,256,66,70,25,9,1922,3,4,15,68,20,14,13,13,0,151,0,3,16,59,23,9,4,8,0,126
30304,0,4,8,30,7,7,0,0,0,48,1143,2256,1932,3654,1644,1212,734,441,176,13190,5,0,8,14,4,0,0,0,0,23,0,0,0,24,6,10,12,4,0,56,0,0,4,20,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,9,0,0,4,26,13,0,3,0,0,49,0,0,0,6,5,0,4,0,0,21,0,21,92,238,64,68,48,28,6,572,0,0,0,0,0,8,9,11,0,30,0,0,0,0,0,3,0,0,0,9,0,29,29,122,111,93,72,45,14,516,0,4,8,18,4,3,7,4,0,52,0,0,0,24,5,0,3,0,0,32,0,6,0,14,13,14,8,10,3,71,0,0,3,0,4,7,8,11,0,33,5,3,23,68,18,25,16,3,0,159,5,34,135,662,74,19,11,6,0,944,3,0,4,29,7,3,4,6,0,56,0,8,4,61,7,0,0,0,0,87
30305,0,21,41,164,28,9,5,0,0,270,2303,4100,2535,3445,1495,1209,817,427,115,16438,0,3,5,24,9,9,3,0,0,55,0,0,0,39,25,24,16,0,3,103,0,0,4,17,4,0,0,0,0,24,0,0,0,17,10,16,4,0,0,54,0,0,0,15,3,4,0,3,0,35,0,0,0,5,8,5,7,5,0,31,13,114,164,1307,239,227,253,56,20,2396,0,0,0,15,8,11,18,10,3,59,0,11,14,36,12,12,8,3,0,94,3,22,64,109,109,169,120,101,35,732,0,0,17,101,80,58,31,14,3,299,0,0,0,6,0,4,5,0,0,20,0,0,0,9,8,7,26,15,6,72,0,0,0,0,0,4,6,18,3,38,4,33,38,271,72,84,86,12,0,599,9,134,199,1437,273,110,70,40,6,2273,6,7,6,71,9,6,8,9,0,115,0,9,37,61,25,12,3,0,0,150
30306,0,15,26,74,23,10,3,0,0,144,1411,2419,1808,2165,938,873,769,507,144,11029,0,13,5,44,14,8,11,0,0,97,0,0,6,42,11,25,19,4,0,102,0,0,0,11,0,0,0,0,0,12,0,0,4,13,16,12,11,3,0,54,0,3,0,11,5,3,7,0,0,30,0,0,0,3,0,3,11,0,0,17,15,123,299,1290,340,358,264,81,34,2810,0,0,0,9,5,16,9,5,3,45,0,5,0,5,4,4,3,0,0,25,0,12,28,62,59,82,88,67,19,425,0,0,15,54,36,35,25,14,3,172,0,3,0,8,0,5,0,0,0,23,0,0,0,9,3,12,18,12,0,60,0,3,0,0,3,11,13,23,8,58,7,21,48,231,48,92,59,18,3,527,8,67,293,1055,110,46,46,19,6,1651,0,3,19,49,19,15,14,9,5,137,0,5,13,56,6,10,6,3,0,89
30401,0,0,0,4,0,0,0,0,0,3,900,2077,1521,2474,1209,957,832,445,128,10543,0,0,0,7,9,12,5,0,0,28,0,0,0,0,0,6,0,0,0,3,0,4,4,29,4,5,0,0,0,47,0,0,0,0,0,0,0,0,0,4,0,13,0,19,17,3,3,5,0,64,0,0,0,10,4,7,4,0,0,21,0,25,15,116,35,76,45,18,6,339,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,6,0,0,18,5,42,37,125,125,163,126,93,29,732,0,0,6,30,32,24,25,4,5,130,0,5,0,7,8,3,6,6,0,34,0,9,8,10,15,16,29,17,5,100,0,0,0,0,0,0,0,0,0,0,0,9,9,31,7,21,26,9,0,95,0,22,27,94,64,46,20,14,4,297,0,0,3,15,3,5,14,0,0,44,0,11,22,87,46,23,10,7,0,203
30402,0,0,0,3,0,0,0,0,0,5,1143,3291,2438,2642,1993,1511,1206,783,268,15267,0,0,0,16,3,3,0,0,0,24,0,0,0,0,0,0,4,0,0,8,0,0,0,21,5,4,0,0,0,36,0,0,0,0,0,0,3,0,0,3,3,15,11,28,24,17,5,9,0,114,0,0,0,9,10,5,3,0,0,22,10,53,29,192,51,38,30,13,4,409,0,0,0,0,0,7,0,0,0,6,0,0,0,4,0,0,7,0,0,15,12,134,183,229,366,294,229,164,48,1662,0,0,9,13,9,14,5,0,0,57,0,5,10,13,20,11,3,0,0,64,3,7,3,36,32,19,21,15,3,149,0,0,0,0,0,5,0,0,0,11,0,20,16,25,27,11,14,7,0,124,0,40,35,192,93,67,30,24,9,487,0,7,9,11,3,5,6,5,3,45,0,16,9,66,45,14,8,4,0,157
30403,0,0,5,11,3,0,0,0,0,10,1026,2386,3920,3897,1771,1437,1192,687,229,16549,3,8,5,84,10,0,0,0,0,109,0,0,0,7,0,0,3,0,0,8,0,3,4,56,4,0,0,0,0,78,0,0,0,0,0,0,0,0,0,6,0,15,15,44,21,11,11,0,0,131,0,3,4,29,11,5,0,8,0,57,3,119,239,526,97,47,37,17,5,1099,0,0,0,7,0,5,0,3,0,13,0,16,4,21,0,0,0,0,0,45,18,92,159,187,219,173,122,107,23,1099,0,0,0,10,10,11,9,4,0,47,0,3,8,29,8,4,5,0,0,68,0,5,10,43,26,18,20,12,0,145,0,5,0,4,0,0,5,0,0,13,0,44,68,70,24,32,13,0,0,252,8,90,107,494,98,25,13,12,0,858,8,22,31,76,23,7,11,5,0,173,0,15,17,101,35,13,9,3,0,181
30404,0,0,0,5,0,0,0,0,0,5,1643,3670,3053,5055,2649,1714,1398,827,273,20274,0,0,0,6,4,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,4,46,4,0,0,0,0,63,0,0,5,3,0,0,0,0,0,3,0,7,3,27,22,8,9,0,0,80,0,0,3,4,9,5,3,0,0,19,0,13,27,62,18,13,13,3,3,145,0,0,0,0,0,5,0,0,4,11,0,4,0,3,3,0,0,0,0,12,9,94,108,294,273,224,116,110,36,1276,0,3,0,15,16,11,10,0,0,55,3,9,0,25,12,6,4,0,0,62,0,0,14,31,16,10,16,10,4,101,0,0,3,0,3,0,3,0,0,9,0,6,8,12,7,3,4,0,0,42,0,26,21,162,48,14,11,13,6,305,0,3,3,9,0,3,6,0,0,27,0,6,4,31,17,0,7,6,0,73
30501,3,0,0,23,0,0,0,0,0,33,1010,1612,3970,9262,2865,2338,1572,653,149,23434,0,4,11,27,11,7,0,0,0,52,0,0,0,17,3,9,0,0,0,35,0,7,37,490,20,5,4,0,0,565,0,0,4,4,0,6,0,0,0,12,5,7,11,132,29,17,21,0,0,226,0,4,3,75,9,7,0,0,0,102,7,52,703,669,107,83,58,25,10,1709,0,0,0,11,5,3,3,4,0,29,0,3,7,30,0,3,0,5,0,49,7,36,175,720,277,316,181,101,19,1830,0,0,7,33,17,15,4,3,0,76,3,6,28,161,15,5,9,5,0,235,0,6,12,147,36,24,24,17,3,273,0,0,0,11,5,16,49,67,54,197,0,28,150,148,37,14,23,3,0,408,41,102,172,907,89,41,24,14,4,1394,0,4,47,62,15,3,4,5,0,151,0,16,9,181,25,10,7,0,0,251
30502,0,0,0,6,3,0,0,0,0,7,1211,2334,2285,4734,2119,1489,868,327,124,15495,0,0,0,5,0,0,0,0,0,9,0,0,0,10,7,4,0,3,0,23,0,3,9,75,8,4,0,0,0,100,0,0,0,0,0,0,0,0,0,5,0,11,9,35,18,8,3,3,0,97,0,0,0,13,6,0,0,0,0,20,0,7,20,59,5,10,12,0,0,110,0,0,0,0,0,0,4,0,0,7,0,0,0,6,0,0,0,0,0,18,17,85,89,338,235,220,102,54,22,1158,0,6,8,14,10,4,4,3,0,44,0,5,3,34,5,8,3,0,0,66,0,0,5,28,17,9,9,7,0,78,0,0,0,3,4,3,6,6,3,25,0,3,9,28,6,6,0,0,0,44,4,13,29,154,20,11,9,0,0,233,0,6,3,16,5,4,0,0,0,26,0,4,4,46,5,4,4,0,0,67
30503,0,0,0,12,0,0,0,0,0,13,2018,3734,5174,11528,4413,3321,2081,1016,314,33607,0,6,0,39,4,3,0,0,0,51,0,0,0,18,5,5,4,3,0,29,0,9,24,270,20,10,0,0,0,336,0,0,0,4,0,3,0,0,0,8,8,18,16,108,39,19,8,0,0,223,0,0,4,25,8,4,0,0,0,40,6,26,150,244,40,36,24,8,3,530,0,0,0,6,0,7,7,0,4,25,0,8,0,25,8,0,7,0,0,55,11,100,194,699,345,352,219,103,25,2035,0,3,9,53,14,12,7,3,0,100,0,17,13,93,27,7,6,3,0,166,0,4,0,41,28,17,26,16,7,147,0,0,0,7,0,0,7,11,3,32,4,13,55,89,22,20,15,3,3,230,12,57,118,662,87,40,21,20,5,1010,0,3,12,43,9,5,8,0,0,84,4,12,6,121,31,3,6,5,0,188
30504,0,0,5,5,0,0,0,0,0,15,1344,3141,4064,6193,2891,1948,1333,603,154,21669,0,0,0,10,3,0,3,0,0,18,0,0,0,6,0,0,0,0,0,3,0,3,10,91,10,5,0,0,0,117,0,5,0,4,0,0,0,0,0,8,4,17,9,63,24,13,5,0,0,140,0,0,6,24,4,5,4,0,0,41,3,24,189,218,33,22,21,8,0,514,0,0,0,0,0,0,4,0,0,8,3,0,0,9,0,0,0,0,0,14,10,91,154,361,288,250,141,74,17,1374,0,0,4,15,10,4,6,3,0,38,0,3,0,47,15,7,4,0,0,85,0,5,11,39,23,19,16,12,0,126,0,0,0,0,3,4,9,6,0,18,9,14,36,43,11,8,9,0,0,128,6,15,54,201,40,13,7,10,0,343,0,3,11,17,0,0,0,3,0,39,0,0,4,64,10,10,3,0,0,94
30601,0,5,3,0,0,0,0,0,0,9,1438,3690,2554,4676,2778,2433,1759,643,143,20116,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,6,0,5,3,37,17,21,10,9,0,102,0,0,0,4,6,4,0,0,0,15,0,13,12,42,15,11,9,4,0,103,0,0,0,0,0,7,0,10,4,21,0,4,3,0,0,0,0,3,0,15,0,51,71,287,293,436,337,212,38,1732,0,0,3,12,4,4,3,3,0,36,0,0,0,37,11,7,5,4,0,73,0,3,3,45,33,50,48,51,10,241,0,0,0,0,0,3,0,4,0,8,0,6,9,18,3,11,4,0,0,42,0,21,21,160,41,21,7,11,4,284,0,4,4,11,7,0,11,0,5,38,0,0,0,4,7,3,0,0,0,16
30602,0,0,0,4,0,0,0,0,0,9,2708,6014,4954,8952,4676,4112,3068,1372,372,36219,0,0,0,12,0,0,0,0,0,14,0,0,0,0,5,0,0,0,0,10,0,0,0,45,4,0,0,0,0,52,0,0,0,0,8,0,3,0,0,11,0,5,8,41,18,16,22,9,3,114,0,0,3,31,5,0,0,3,0,43,3,8,18,83,32,37,27,7,4,220,0,0,0,0,9,3,17,11,0,44,0,3,0,6,0,3,7,0,0,24,0,31,52,280,230,352,366,191,41,1543,0,6,11,18,12,25,11,5,0,89,0,0,10,47,13,14,15,6,0,109,0,0,8,50,17,49,59,58,17,256,0,0,0,0,0,7,8,3,3,26,0,3,9,44,3,7,8,4,0,82,7,40,62,414,73,41,15,10,9,673,0,17,20,51,18,7,15,6,0,129,0,0,0,10,0,3,6,0,0,21
30603,0,0,0,0,0,0,0,0,0,0,908,2086,1633,2557,1698,2149,1796,818,225,13867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,16,0,0,0,0,0,0,3,5,5,18,0,0,0,0,0,0,0,0,0,4,0,9,5,29,40,84,106,75,17,357,0,0,0,13,3,7,6,4,0,23,0,0,0,11,0,0,5,0,4,20,0,0,0,8,5,12,22,22,6,70,0,0,0,0,0,0,3,0,4,13,0,0,0,0,0,0,0,0,0,4,4,20,36,258,22,24,10,6,0,378,0,0,0,3,4,3,6,4,0,21,0,0,0,0,0,0,0,0,0,0
30604,0,0,0,0,0,0,0,0,0,0,230,573,451,830,625,660,541,242,51,4201,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,4,0,0,21,0,0,0,34,0,0,0,0,0,36,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,51,43,83,66,50,13,309,0,0,0,4,0,0,0,0,0,4,0,0,4,12,6,0,0,0,0,20,0,0,0,13,4,15,8,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,20,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
30605,0,0,0,0,0,0,0,0,0,0,942,2488,1781,2991,1985,2229,2075,1063,246,15796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,3,0,6,0,8,11,3,0,31,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,5,5,3,17,0,0,0,3,0,0,0,0,0,3,0,8,16,48,71,151,177,143,43,659,0,0,0,7,3,7,4,0,0,17,0,0,5,14,3,8,0,0,0,41,0,0,7,16,20,28,38,42,10,157,0,0,0,0,0,0,5,3,0,4,0,0,0,6,0,0,0,0,0,5,0,4,11,45,8,3,7,4,0,80,0,0,0,32,0,0,6,5,5,45,0,0,0,0,4,0,3,0,0,5
30701,0,0,0,0,0,0,0,0,0,0,1361,2840,2121,4000,2290,2426,1936,952,263,18187,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,10,5,3,4,0,0,26,0,0,0,17,0,0,0,0,0,13,0,0,5,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,8,34,31,40,58,31,4,212,0,0,0,6,3,4,0,0,0,17,0,0,10,19,0,0,0,0,0,29,0,0,3,4,0,4,6,6,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,5,4,9,68,4,0,0,0,0,99,0,0,0,10,4,0,0,0,0,11,0,0,0,5,0,0,0,0,0,5
30702,0,0,0,0,0,0,0,0,0,0,1207,2734,2225,3573,2202,2410,2067,1127,332,17876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,21,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,11,0,3,0,4,0,0,0,0,0,7,0,0,0,6,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,24,76,90,65,13,296,0,3,0,8,6,3,5,0,0,23,0,0,0,4,0,0,5,0,0,11,0,0,0,9,3,3,19,7,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,10,29,10,0,6,0,0,45,0,0,0,6,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
30703,0,0,0,0,0,0,0,0,0,0,978,2503,1914,3087,2019,2380,2370,1229,343,16824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,3,3,22,0,0,0,0,0,5,0,0,0,13,0,0,0,6,0,3,0,0,0,17,0,0,0,0,0,3,5,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,22,42,102,165,129,21,488,0,0,0,3,0,0,4,0,0,13,0,0,0,0,0,0,3,3,0,6,0,0,0,8,3,15,25,21,3,70,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,4,8,35,7,0,3,4,0,51,0,0,0,6,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3
30801,0,0,0,0,0,0,0,0,0,0,978,2092,1498,3076,1446,1303,714,272,56,11430,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,16,0,0,0,4,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,21,65,31,23,5,177,0,0,0,13,3,3,0,0,0,15,0,0,0,3,0,0,0,4,0,6,0,0,0,5,0,0,4,4,0,23,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,49,3,0,0,0,0,59,0,0,3,9,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3
30803,0,0,5,11,10,0,0,0,0,25,3431,7779,6570,11817,5590,6221,4983,2466,783,49632,0,3,0,28,7,4,0,0,0,42,0,0,0,0,4,0,0,0,0,6,0,3,15,38,30,7,0,0,0,106,0,0,0,0,0,0,0,0,0,0,4,10,0,35,12,4,3,3,0,76,0,0,0,0,0,0,3,0,0,3,0,26,11,141,21,10,4,7,0,223,0,0,0,0,0,0,0,3,5,15,0,0,3,5,0,0,0,0,0,11,0,29,40,121,144,240,221,191,48,1040,0,0,8,38,19,13,4,0,0,83,0,0,0,9,8,10,0,0,0,35,0,0,3,13,17,23,34,26,9,118,0,0,0,4,0,0,0,0,6,15,0,0,0,11,7,4,5,0,0,24,9,24,23,237,49,14,10,6,0,372,0,0,0,6,4,0,0,3,0,19,0,0,0,11,3,3,0,0,0,17
30804,0,0,0,0,0,0,0,0,0,0,417,911,670,1431,713,765,546,313,70,5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,8,55,10,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,12,11,8,6,63,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,5,0,0,0,0,16,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
30805,0,0,0,0,0,0,0,0,0,0,1925,4358,3064,6211,3346,3410,2240,828,188,25572,0,3,3,5,4,0,0,0,0,22,0,4,0,0,6,0,0,0,0,5,0,0,0,6,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,9,0,17,10,6,3,0,0,45,0,0,0,5,0,0,0,0,0,6,0,3,3,11,9,0,4,0,0,29,0,0,0,0,3,0,6,0,0,18,0,3,0,10,0,0,4,0,0,27,0,17,29,86,137,209,164,81,19,733,0,5,3,16,9,10,3,4,0,50,0,4,0,8,3,4,5,0,0,27,0,0,3,11,11,19,23,22,10,94,0,0,0,0,0,4,4,0,3,11,0,0,0,3,0,0,0,0,0,10,6,17,12,127,30,8,9,4,0,213,0,4,4,3,0,0,9,0,0,18,0,0,0,10,0,0,0,0,0,13
30901,0,0,0,0,0,0,0,0,0,0,1488,2870,2616,5788,2953,2470,2116,1125,351,21783,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,6,0,21,0,7,44,477,23,3,0,4,0,555,0,0,0,0,0,0,0,0,0,7,4,4,3,64,23,26,11,12,0,145,0,4,0,42,8,0,4,0,0,58,3,15,23,80,27,37,35,10,3,228,0,0,0,10,3,13,8,22,7,56,0,0,0,4,0,3,5,12,3,28,4,40,96,371,244,283,251,172,57,1524,0,0,0,9,7,5,0,0,0,19,0,3,0,54,8,9,12,0,4,93,3,0,0,31,9,15,39,24,14,139,0,0,0,4,0,8,13,16,3,42,3,10,3,17,4,9,9,3,3,55,0,4,7,71,11,4,6,3,0,118,0,3,3,10,3,4,5,0,0,29,0,0,0,15,3,0,6,0,0,33
30902,0,0,0,0,0,0,0,0,0,0,1454,2991,2531,5226,2756,2599,2261,1075,411,21302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,17,251,27,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,6,6,46,11,8,13,0,0,87,0,0,3,11,4,5,0,0,0,24,0,3,7,11,4,5,0,9,0,40,0,0,0,0,0,0,6,3,0,16,0,0,0,0,0,4,5,6,0,21,8,29,64,251,179,219,195,165,54,1160,0,0,0,8,0,4,8,0,0,27,0,0,6,29,4,6,0,6,0,57,0,6,0,19,12,11,26,31,12,122,0,0,0,0,0,0,0,4,6,12,0,0,0,9,3,0,0,3,0,12,0,3,4,33,8,0,3,3,3,60,0,5,4,4,0,0,8,0,0,21,0,0,0,9,0,0,0,0,0,7
30903,0,0,3,11,10,0,0,0,0,29,1329,2703,2538,4406,2562,2504,2390,1601,452,20476,0,9,5,23,13,7,0,0,0,48,0,0,0,32,27,35,24,12,0,131,0,0,10,70,7,4,3,0,0,95,0,4,0,0,0,0,3,0,0,7,0,5,3,28,19,5,20,8,0,97,0,0,0,9,3,0,6,3,0,23,0,34,55,221,53,79,50,13,3,511,0,0,0,8,6,12,15,16,11,69,0,6,3,13,7,11,19,12,3,65,9,24,93,243,238,363,411,381,126,1891,0,4,7,11,21,10,13,5,3,64,0,3,0,30,15,14,6,8,0,72,0,0,6,19,12,26,54,45,19,179,0,0,0,3,0,8,12,18,3,49,0,3,6,32,9,12,8,7,0,94,7,13,61,236,41,21,15,15,0,413,0,0,7,8,12,7,13,0,7,51,0,3,11,41,18,14,5,8,0,98
