SA3_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
30901,9433,6710,10105,8740,8493,7633,6803,4035,1589,63541,0,4,8,17,3,9,11,6,6,63,46,45,81,78,57,116,131,58,8,624,19,33,40,47,52,147,368,226,34,962,208,270,342,266,266,290,208,73,41,1978,0,0,6,5,0,3,18,11,3,48,3,3,5,8,3,0,9,5,0,31,0,0,0,3,5,19,56,21,7,104,0,0,3,4,0,0,0,0,0,14,9,0,17,3,8,33,34,6,5,116,0,0,0,0,0,0,0,0,0,0,294,360,497,408,398,611,816,394,93,3868,295,366,506,423,402,622,825,405,99,3938,9729,7069,10615,9163,8895,8254,7627,4439,1683,67473
30902,9207,5733,7296,7391,7246,6992,6107,3398,1513,54884,4,6,10,3,4,13,10,11,0,61,44,46,56,67,55,126,185,80,39,704,15,8,28,37,26,128,335,226,55,856,146,186,256,205,226,315,251,94,53,1729,0,0,0,0,3,12,21,25,7,62,5,0,3,0,5,6,8,0,0,29,3,0,0,0,0,8,29,13,4,65,0,3,0,0,0,6,0,0,0,6,9,0,0,8,3,15,14,22,4,72,0,0,0,0,0,0,0,0,0,0,218,245,351,316,321,610,842,451,167,3530,226,251,362,320,322,620,855,465,172,3585,9433,5984,7659,7709,7568,7606,6963,3860,1683,58468
30903,9032,6799,7596,7740,8965,9245,9251,6192,2120,66931,3,5,3,0,3,14,14,15,3,75,23,14,24,23,23,39,58,22,9,239,4,13,13,11,9,31,67,41,0,200,156,215,200,152,158,166,158,88,25,1323,4,0,6,0,0,3,7,4,4,24,0,0,4,0,3,5,5,5,0,18,0,0,0,0,3,7,27,15,0,48,10,0,3,0,3,0,0,0,0,26,0,0,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,201,245,243,196,202,252,334,172,48,1890,201,252,248,198,213,265,350,190,48,1960,9233,7051,7842,7936,9173,9505,9594,6380,2172,68895
30904,3426,1839,1624,2443,2997,3041,2463,1224,284,19343,4,9,0,0,6,9,6,4,5,33,0,12,7,11,5,20,28,11,0,92,0,0,9,4,0,0,7,12,0,33,70,97,148,125,122,170,117,28,0,872,0,9,4,0,0,0,5,0,0,16,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,10,0,0,8,3,0,3,3,0,0,0,0,0,13,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,80,118,173,149,130,186,169,50,0,1055,82,125,174,149,134,195,178,54,4,1090,3507,1963,1800,2592,3133,3241,2641,1277,290,20433
30905,7887,4205,3171,5065,5495,4051,3046,1520,488,34926,0,0,3,0,0,11,7,6,0,27,14,7,13,3,4,19,22,9,5,100,0,6,9,4,4,0,9,15,6,50,50,86,77,57,40,68,34,25,0,435,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,63,98,110,72,49,93,69,52,9,622,63,103,112,78,54,108,73,55,9,649,7955,4303,3278,5146,5548,4164,3119,1575,494,35580
30906,13395,7979,8175,9501,9552,7980,6215,3630,1177,67601,6,9,3,7,10,13,14,6,0,70,62,87,89,41,28,31,46,7,7,405,0,7,7,0,5,6,27,13,5,78,127,184,171,111,97,93,90,37,12,914,0,0,6,0,0,3,3,7,0,10,0,0,0,0,0,4,6,0,0,15,0,0,0,0,3,6,8,9,0,25,0,0,0,0,0,4,4,0,0,6,19,9,23,11,5,3,0,0,0,74,0,0,0,0,0,0,0,0,0,0,211,282,296,168,131,150,183,66,28,1522,217,294,303,172,138,163,198,76,28,1592,13617,8270,8477,9677,9690,8145,6409,3707,1205,69196
30907,35834,19864,22022,22683,20262,14859,11051,5416,1486,153484,18,20,12,13,11,3,19,19,4,114,25,29,57,43,32,73,79,42,8,382,7,8,11,12,23,42,47,36,0,194,357,548,470,292,282,239,169,88,16,2460,0,0,0,0,3,7,9,0,0,27,0,8,0,4,0,9,9,4,0,33,0,0,5,3,4,9,13,6,5,43,0,4,0,0,0,4,0,0,0,17,12,0,8,4,4,4,5,0,0,43,0,0,0,0,0,0,0,0,0,0,401,603,554,355,354,373,334,175,33,3191,422,622,569,367,366,382,348,194,41,3306,36255,20482,22586,23053,20622,15247,11405,5612,1529,156784
30908,9070,6907,7037,7301,6840,5581,4987,3213,1410,52351,3,9,8,7,6,5,4,7,0,45,5,49,18,16,23,13,19,14,9,167,3,13,10,12,3,8,16,13,6,79,114,206,136,123,136,107,102,97,42,1068,0,8,0,0,0,0,3,0,0,14,0,11,3,0,0,0,0,9,0,14,0,0,0,0,6,0,7,0,0,17,0,4,0,0,3,0,0,0,0,12,0,3,3,0,4,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,123,291,173,146,167,139,156,131,54,1379,130,297,181,155,170,145,162,131,52,1425,9205,7205,7217,7454,7008,5730,5145,3347,1467,53776
30909,8767,9433,10093,7785,7853,6966,5777,3928,1797,62404,19,13,8,4,4,18,11,8,8,98,18,51,27,19,26,39,73,40,6,299,6,19,16,9,15,33,75,59,4,229,136,289,272,218,195,234,210,185,105,1850,0,0,0,3,3,3,9,9,0,36,0,4,0,0,8,0,0,0,0,14,0,7,0,0,0,7,5,6,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,7,0,0,24,0,0,0,0,0,0,0,0,0,0,162,363,322,250,245,321,386,302,111,2483,185,379,333,255,253,340,394,308,122,2580,8950,9815,10422,8041,8106,7312,6176,4243,1913,64984
30910,4899,4743,7125,5535,5720,5852,5534,3187,815,43405,10,9,15,9,12,10,4,12,0,83,54,75,105,61,104,146,156,69,18,783,19,35,43,62,48,153,303,237,42,952,276,357,427,350,351,388,326,151,44,2679,6,6,4,3,6,17,21,7,5,69,6,8,6,9,10,0,10,5,0,52,0,3,7,4,5,8,34,7,10,77,0,0,0,0,6,0,4,0,0,7,4,4,7,0,0,22,38,12,7,86,0,0,0,0,0,0,0,0,0,0,367,489,601,485,526,731,893,491,125,4710,378,496,614,494,537,743,897,513,129,4790,5279,5238,7737,6028,6252,6592,6435,3695,944,48198
31001,15859,10440,12497,11239,9666,7774,5123,2929,1138,76666,20,13,14,19,17,21,13,11,4,118,7,16,14,16,3,17,9,7,7,91,6,3,10,0,3,6,4,0,0,44,247,368,278,172,145,146,83,43,49,1534,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,3,0,0,3,261,386,301,188,158,178,106,53,53,1689,275,398,318,205,177,196,119,59,55,1804,16136,10838,12818,11439,9843,7975,5240,2990,1193,78478
31002,12161,7442,6930,7550,8772,9159,7762,3905,1019,64708,3,13,10,13,16,10,28,37,39,175,4,18,5,7,13,29,26,10,0,117,0,5,11,3,3,8,16,9,0,60,176,277,216,208,233,292,252,97,24,1769,4,4,3,0,7,5,0,0,0,18,0,3,0,0,6,5,5,0,0,14,0,0,4,0,0,3,9,3,0,17,0,5,0,0,0,4,0,0,0,10,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,187,310,239,225,256,351,307,118,28,2010,182,325,253,233,273,358,337,156,67,2182,12346,7762,7181,7785,9052,9512,8099,4061,1092,66893
31003,24080,14242,16089,14770,14183,12639,9070,5152,1856,112087,13,16,21,19,23,18,33,39,41,221,11,7,12,10,21,16,19,13,7,109,0,5,13,12,5,12,8,7,0,62,389,532,475,326,286,300,228,144,87,2758,0,0,0,3,0,0,0,3,0,14,0,0,3,0,0,4,0,0,0,19,0,0,0,0,6,0,4,0,0,7,0,0,0,0,4,0,0,0,0,9,0,0,0,3,6,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,405,544,516,354,319,332,270,164,94,2993,416,560,529,374,335,356,299,205,139,3213,24497,14798,16623,15146,14522,12992,9372,5360,1995,115305
31004,27435,14022,16723,16344,11779,8360,5071,2127,460,102326,24,15,15,18,7,10,8,9,0,105,6,13,11,5,7,18,7,6,0,81,0,3,0,7,7,3,15,3,0,48,322,379,329,228,185,154,102,34,20,1757,0,0,0,4,3,4,0,0,0,9,5,0,9,0,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,334,405,348,255,211,193,131,46,24,1938,351,416,369,270,215,206,138,53,24,2038,27787,14441,17086,16610,11994,8563,5216,2186,483,104368
31101,2633,1476,1344,1638,1925,1951,1849,999,365,14177,0,3,0,0,3,9,0,3,3,26,3,0,0,0,0,5,5,4,0,18,0,0,0,0,0,3,4,0,0,12,31,63,45,41,46,73,67,24,12,403,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,66,49,40,49,88,80,29,12,444,38,70,46,42,51,96,78,32,16,471,2668,1545,1392,1673,1977,2042,1933,1032,379,14644
31102,9353,5698,6928,5718,5369,4696,4010,2387,707,44868,9,6,12,9,13,10,15,10,5,90,5,6,7,9,7,7,3,3,8,58,0,0,0,7,5,3,5,0,4,23,136,177,201,120,114,91,48,25,3,919,0,0,0,0,0,0,6,0,0,11,3,4,3,0,0,0,0,0,0,15,0,0,0,0,0,4,5,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,143,187,212,136,124,115,71,33,12,1034,158,193,223,146,140,125,85,39,17,1123,9516,5891,7150,5865,5505,4824,4095,2424,724,45990
31103,21906,13020,14075,12083,10504,9509,6340,2866,823,91128,8,13,20,11,15,10,17,4,4,97,10,10,5,12,12,14,21,12,0,97,5,5,7,3,0,3,5,3,0,34,276,312,321,201,162,127,93,48,7,1559,0,3,0,0,0,0,3,0,0,7,0,3,0,0,4,4,0,0,0,16,0,0,3,0,0,0,5,3,0,9,0,5,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,293,340,339,220,184,149,134,70,13,1739,300,350,359,229,194,156,154,81,14,1834,22204,13370,14431,12316,10699,9667,6491,2946,836,92962
31104,15113,7727,8033,8494,8190,6146,4128,1654,324,59819,6,9,4,10,5,6,8,4,0,53,7,7,0,7,10,12,20,11,0,73,5,3,0,4,7,6,17,0,3,42,160,174,162,94,68,78,85,32,13,859,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,0,0,0,0,11,6,4,3,0,0,0,0,0,0,16,0,5,0,0,5,0,0,0,0,11,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,175,187,174,103,86,102,130,52,16,1027,179,190,183,105,91,108,137,56,21,1077,15293,7923,8213,8604,8280,6258,4272,1711,347,60895
31105,13184,7993,8589,8607,7768,6744,5647,3022,1078,62627,11,6,4,10,3,6,19,10,5,75,5,8,5,8,5,14,17,0,0,73,3,11,4,0,3,3,5,9,0,35,168,224,212,151,156,132,115,100,50,1312,3,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,8,3,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,240,230,164,163,156,148,111,53,1456,201,251,235,167,163,159,174,117,63,1530,13379,8243,8829,8776,7933,6900,5814,3144,1140,64158
31106,16737,10089,10600,10961,9489,7650,6816,3423,1013,76791,28,9,12,13,20,9,19,13,0,129,8,4,12,8,7,11,5,4,0,55,9,3,9,5,0,10,9,5,0,40,232,287,248,178,148,118,106,46,10,1375,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,16,0,0,0,0,4,3,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,248,298,270,186,161,146,121,49,13,1511,275,308,283,205,185,157,148,66,13,1643,17019,10397,10882,11166,9681,7811,6963,3490,1026,78428
31201,6964,3646,5632,4894,4564,4064,2422,1144,346,33673,0,12,8,15,13,16,14,10,3,92,24,45,96,100,103,213,282,119,12,989,17,13,59,31,35,157,361,155,10,841,140,850,2417,2745,3052,2514,843,194,27,12771,0,0,16,6,15,24,46,13,0,124,0,10,18,37,35,26,24,3,0,143,0,3,4,6,4,17,34,10,4,79,3,0,5,7,0,4,0,0,0,21,0,0,3,0,3,0,9,5,0,23,0,0,0,0,0,0,0,0,0,0,188,918,2613,2944,3241,2964,1586,498,47,15003,193,926,2626,2956,3252,2982,1602,506,50,15095,7157,4576,8259,7849,7814,7049,4030,1653,391,48773
31202,24041,13434,14341,14907,14828,14448,10239,5317,1884,113427,30,20,21,19,31,38,39,23,4,232,16,29,21,30,46,140,238,80,8,602,15,12,11,12,24,97,246,109,0,541,393,661,668,566,672,920,714,303,101,5005,8,4,4,12,0,27,46,19,0,124,7,8,20,3,15,11,22,4,0,103,0,0,11,4,6,26,48,10,0,102,3,5,6,3,4,5,9,5,0,31,0,0,0,0,0,4,7,10,0,27,0,0,0,0,0,0,0,0,0,0,443,722,749,630,768,1231,1336,532,117,6534,472,747,776,642,799,1270,1377,549,124,6762,24514,14182,15117,15547,15629,15715,11612,5868,2007,120196
31203,3770,2322,3185,2889,2885,2793,2140,888,234,21094,35,111,105,56,47,51,40,14,0,454,43,42,67,58,57,182,283,66,0,795,45,33,60,47,59,281,328,93,6,943,240,229,513,331,385,613,502,122,5,2944,12,10,7,10,10,29,46,17,0,147,4,4,16,4,9,19,24,3,0,83,12,11,11,17,9,45,44,13,0,160,0,0,13,0,0,0,3,0,0,23,3,5,24,3,7,13,25,4,3,88,0,0,0,0,0,0,0,0,0,0,352,338,712,466,539,1182,1261,319,19,5188,382,444,818,524,588,1235,1299,332,19,5643,4157,2769,3999,3408,3476,4025,3441,1216,253,26738
31301,4123,2545,2014,2801,3915,5636,7948,4992,1311,35277,4,3,0,3,12,15,20,18,9,81,10,4,5,6,7,23,24,21,9,106,8,4,8,3,9,16,58,26,0,132,122,88,86,89,106,175,190,77,25,961,0,0,0,0,0,4,3,4,0,7,0,0,0,5,7,3,3,0,0,14,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,5,0,0,9,0,0,0,0,0,0,0,0,0,0,136,101,109,103,127,225,289,132,33,1253,145,104,112,101,137,238,308,149,39,1332,4257,2643,2121,2907,4060,5876,8260,5139,1354,36610
31302,16877,9854,11257,9573,9144,8065,6979,3934,1385,77058,20,14,12,5,6,12,21,22,5,115,5,12,12,8,3,16,11,0,0,72,0,4,26,14,5,10,11,8,0,79,250,355,323,224,178,165,149,72,34,1751,0,0,0,0,0,3,9,0,0,13,0,0,0,3,3,3,3,0,0,20,0,0,11,0,0,3,0,0,0,22,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,256,376,371,253,198,203,186,81,41,1965,279,390,382,260,204,212,208,103,49,2085,17158,10243,11647,9829,9346,8282,7186,4034,1429,79145
31303,2366,1426,2028,1989,1902,1882,1740,751,221,14306,5,3,9,9,0,0,6,3,0,39,0,0,0,0,0,0,8,5,0,15,0,0,0,0,0,4,6,3,0,18,63,54,49,52,65,71,97,21,11,483,0,3,0,0,3,6,3,0,0,12,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,51,55,52,68,83,113,31,11,534,68,56,62,57,76,85,125,36,11,570,2434,1478,2087,2048,1983,1971,1861,783,229,14877
31304,14087,8988,8130,8622,9033,7645,6117,3232,956,66818,13,17,8,11,8,12,17,5,0,91,9,10,3,5,9,9,7,8,0,65,0,3,14,5,0,9,8,12,0,57,188,256,179,144,114,113,105,42,18,1144,0,0,0,0,0,0,5,6,0,11,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,196,271,193,151,132,146,127,67,20,1299,209,282,203,160,142,158,148,73,19,1394,14294,9271,8333,8784,9178,7803,6263,3307,977,68212
31305,9616,6179,5432,7082,8712,8688,8491,5126,2012,61341,7,7,4,9,14,15,25,17,3,101,0,6,8,12,13,25,34,13,3,113,5,6,0,0,12,24,44,27,6,120,196,237,244,232,253,270,223,91,43,1786,0,0,0,0,0,0,14,4,0,21,0,5,0,4,0,5,3,3,0,23,0,0,0,0,3,7,4,7,0,18,0,0,0,0,0,5,0,0,0,8,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,203,249,257,258,283,327,322,139,52,2101,214,264,258,264,297,344,346,155,54,2204,9835,6443,5695,7346,9008,9027,8838,5283,2070,63539
31401,18404,10792,9002,12145,13948,10628,7533,3689,869,87013,10,0,5,8,10,3,13,8,0,55,0,9,9,3,7,17,27,14,3,98,4,0,9,4,5,3,15,6,5,48,175,242,208,125,139,101,106,67,34,1204,0,0,0,0,4,3,7,0,0,23,0,0,0,0,0,0,7,0,0,20,0,4,0,0,0,4,9,0,0,14,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,187,256,237,143,166,132,175,93,41,1423,196,261,239,141,170,139,184,98,46,1482,18599,11053,9245,12286,14122,10763,7723,3786,913,88493
31402,20638,10933,13584,13689,10695,7093,5160,2785,1043,85616,12,3,15,8,4,8,9,16,5,81,3,4,16,11,6,15,12,10,0,80,5,7,3,8,5,3,8,4,3,48,204,296,222,152,128,94,105,44,16,1263,0,0,4,0,5,0,0,0,0,9,4,0,0,0,0,0,4,0,0,5,0,0,0,0,0,9,3,0,0,14,0,0,0,3,0,4,3,0,0,10,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,222,310,250,172,149,126,139,58,20,1440,234,314,259,181,151,131,153,70,26,1518,20873,11250,13846,13868,10844,7224,5311,2852,1061,87136
31403,7796,4917,5541,5584,4864,4159,3495,1694,528,38583,4,7,3,0,0,7,5,0,6,32,0,3,3,0,0,7,9,5,0,31,0,4,3,0,4,0,0,4,3,18,92,165,147,77,106,81,53,33,5,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,95,179,153,77,110,88,75,41,12,831,102,185,162,83,110,96,79,43,11,866,7895,5103,5701,5660,4978,4260,3578,1737,537,39451
31501,7195,3843,4677,3863,3794,3324,2037,833,134,29702,79,65,70,47,54,50,33,6,0,406,57,33,89,59,78,277,277,28,0,908,74,28,48,52,93,284,285,42,0,911,373,455,671,515,747,951,837,143,16,4708,21,9,16,26,21,70,72,10,0,241,15,13,39,20,26,63,35,0,4,222,0,0,11,0,12,33,19,4,0,75,4,0,10,4,8,4,5,0,0,39,3,0,8,0,14,18,37,5,0,97,0,0,0,0,0,0,0,0,0,0,546,539,902,684,994,1703,1566,241,18,7194,622,610,968,735,1053,1750,1600,245,16,7602,7816,4455,5642,4594,4844,5077,3639,1076,157,37303
31502,6585,3891,4882,3890,3431,3130,1633,807,185,28438,37,36,22,20,26,17,14,7,0,176,79,103,65,76,89,304,495,125,8,1335,60,25,26,47,70,287,521,135,4,1174,333,602,940,985,1147,1260,1079,200,12,6566,17,18,13,19,20,67,104,31,0,290,0,5,20,15,22,27,50,11,0,148,5,4,7,15,12,48,59,9,0,154,15,7,7,9,24,16,20,5,0,100,10,0,9,5,6,22,17,5,0,66,0,0,0,0,0,0,0,0,0,0,517,765,1084,1168,1380,2031,2340,525,28,9838,557,802,1109,1187,1404,2047,2352,533,29,10015,7145,4690,5986,5079,4835,5176,3983,1337,219,38450
31503,2967,1512,1988,1772,1981,2473,1768,932,372,15760,12,13,10,9,10,10,20,9,5,99,11,31,21,11,54,186,351,119,9,795,10,17,16,5,44,150,370,112,8,728,181,205,253,223,394,758,863,176,25,3074,4,4,6,12,20,46,96,33,0,230,8,0,0,6,5,15,15,5,0,56,0,3,0,5,4,20,45,11,0,89,0,0,4,0,5,5,10,0,0,23,0,0,0,0,3,23,15,0,0,49,0,0,0,0,0,0,0,0,0,0,213,261,304,261,534,1208,1776,455,44,5056,228,272,312,271,540,1217,1792,467,45,5153,3198,1783,2301,2046,2520,3690,3562,1400,414,20912
31601,10746,7359,5901,7069,7762,6337,5769,3924,1702,56585,6,6,4,12,8,12,13,15,0,69,4,22,5,9,11,7,18,6,3,77,3,8,4,6,13,15,22,13,0,87,108,269,182,107,116,115,103,50,50,1090,0,0,0,4,0,0,0,4,0,9,0,0,0,0,3,4,3,0,0,11,0,0,0,0,0,0,13,3,0,19,0,0,0,0,0,5,0,0,0,7,5,0,5,0,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,123,298,200,125,136,141,161,77,56,1323,127,306,202,127,142,157,174,89,60,1390,10881,7668,6104,7203,7909,6494,5950,4009,1761,57975
31602,16162,9879,9999,11160,11895,11587,11013,7465,2910,92063,8,9,12,4,12,23,25,22,14,130,24,20,24,29,19,50,84,54,5,320,13,11,25,13,22,61,177,115,20,450,338,415,436,351,380,468,421,208,93,3115,0,0,0,0,3,0,27,8,4,56,0,4,3,5,6,0,7,5,0,30,0,10,66,6,9,16,61,37,3,199,0,0,0,0,0,4,0,0,0,14,7,0,0,4,8,3,30,9,0,61,0,0,0,0,0,0,0,0,0,3,379,461,555,406,438,598,818,453,134,4248,391,473,567,408,455,616,847,468,146,4373,16554,10356,10565,11570,12345,12201,11854,7936,3055,96438
31603,8487,6138,7663,7341,7904,8728,7932,4402,1764,60369,0,8,3,3,9,20,18,19,9,96,117,105,105,91,60,124,221,98,19,941,30,16,32,35,33,273,859,612,82,1972,238,316,375,297,350,509,418,159,44,2710,0,0,3,0,5,14,59,37,6,121,3,0,0,0,6,5,12,0,0,31,0,4,9,7,8,31,122,103,13,304,0,0,3,0,4,4,7,0,0,15,0,0,0,0,0,19,59,30,0,113,0,0,0,0,0,0,0,0,0,0,386,437,533,438,464,986,1760,1039,155,6210,387,447,539,442,474,1007,1777,1050,164,6303,8874,6591,8204,7790,8377,9733,9713,5456,1930,66672
