SA3_CODE_2021,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_used_home_Eng_only_M,Lang_used_home_Eng_only_F,Lang_used_home_Eng_only_P,Lang_used_home_Oth_Lang_M,Lang_used_home_Oth_Lang_F,Lang_used_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
40303,32222,34066,66290,1632,1565,3199,4193,3988,8180,2113,2094,4207,1991,2017,4003,3502,3511,7011,4066,4413,8479,4434,4673,9100,3971,4212,8186,3328,3832,7158,2143,2417,4555,861,1350,2205,30968,32905,63863,1258,1169,2428,187,190,381,7,4,13,12,6,13,207,201,406,24088,25271,49359,7379,8025,15396,26682,27842,54522,4745,5428,10173,29007,30506,59508,577,510,1091,4111,3901,8016,1810,1878,3684,1097,1253,2346,1323,1799,3126,17879,19551,37429,3630,3361,6989,2446,2901,5344,860,911,1769,610,744,1349,105,134,236,30471,32065,62534,1437,1938,3379
40304,86451,90077,176533,4850,4631,9480,11299,10541,21845,5308,5007,10310,5118,4836,9957,10689,10873,21559,10933,11794,22726,11278,11671,22951,10731,11817,22546,9634,10817,20454,5070,5733,10803,1545,2355,3902,82679,86999,169672,3782,3073,6856,1528,1660,3188,42,50,98,53,42,99,1622,1757,3380,65174,66832,132013,17648,19730,37376,77088,80022,157114,5852,6713,12564,78463,81504,159961,1322,1234,2559,10739,10016,20752,3852,3908,7759,1416,1813,3225,2146,4030,6179,33031,38588,71616,14899,13631,28532,12669,12952,25625,3846,3680,7527,2158,2331,4488,193,194,390,81391,85129,166522,3275,3808,7081
40401,57723,60717,118442,3085,3033,6116,6105,5798,11896,3063,2770,5834,3884,3769,7654,8941,8977,17921,7558,7823,15377,7509,7784,15290,7278,7766,15038,5573,6558,12135,3338,4175,7508,1402,2266,3676,55572,58781,114350,2153,1940,4090,903,946,1847,27,33,58,35,35,62,962,1008,1968,39586,41054,80639,16029,17555,33585,40264,41644,81910,15327,16931,32256,50269,53023,103295,855,829,1683,5830,5512,11346,2402,2319,4722,1626,1821,3449,2171,3143,5314,28340,30340,58681,7330,6898,14227,5952,6284,12237,1935,2197,4128,2313,3182,5500,486,794,1281,54728,57465,112193,2305,2693,5000
40402,29939,30910,60848,1658,1570,3228,3147,3028,6175,1627,1501,3124,1969,1875,3839,4387,4330,8713,3988,4136,8125,3927,4150,8079,4279,4360,8637,3091,3320,6416,1343,1716,3058,530,937,1466,28755,29902,58660,1184,1009,2192,855,857,1714,17,26,50,25,26,49,902,908,1811,19997,20250,40241,8553,9406,17961,20669,21144,41814,7882,8531,16405,25889,26836,52726,441,386,825,2944,2859,5805,1221,1231,2452,712,838,1554,1046,1613,2656,12835,14021,26852,4290,3828,8120,3638,3512,7155,1359,1479,2842,1275,1625,2900,340,545,885,28105,29255,57357,1523,1406,2932
40403,31927,33125,65057,1638,1535,3175,3203,3037,6236,1532,1560,3091,2466,2559,5027,5846,5731,11575,4620,4468,9087,3915,3883,7792,3632,3669,7303,2570,2937,5505,1612,2264,3876,897,1484,2385,30731,32063,62796,1196,1063,2261,363,376,735,13,9,25,21,11,27,398,392,786,20967,21662,42630,9866,10530,20398,21315,21951,43264,9484,10185,19666,26141,27497,53637,467,447,911,3067,2949,6022,1257,1357,2620,1218,1415,2630,1688,2218,3903,17424,18187,35611,3665,3491,7162,2829,3104,5931,893,923,1815,970,1424,2395,217,346,561,30201,31310,61502,1418,1655,3077
40501,18939,19036,37975,975,915,1889,2638,2365,5005,1192,1064,2258,936,870,1808,1896,1908,3805,2162,2354,4517,2500,2633,5130,2768,2816,5582,2353,2343,4700,1165,1249,2412,353,523,872,17971,18232,36205,967,802,1772,232,259,489,12,11,22,3,5,4,245,272,518,15819,15733,31548,2054,2309,4365,17529,17571,35097,467,576,1043,17381,17483,34862,262,262,521,2483,2227,4713,887,819,1703,204,344,547,261,703,966,6070,7565,13640,3427,3076,6504,3006,2676,5684,1062,849,1911,769,688,1456,43,32,75,17499,17621,35124,1049,1221,2278
40502,11372,11319,22691,579,530,1115,1382,1336,2717,589,590,1181,488,422,907,1051,1042,2090,1070,1150,2226,1405,1451,2854,1875,1815,3687,1774,1655,3425,899,942,1844,261,396,658,10694,10762,21453,680,564,1242,254,284,533,12,3,19,4,6,9,263,291,552,9486,9345,18836,1068,1175,2237,10364,10294,20663,308,340,647,10373,10267,20638,127,116,246,1281,1240,2521,386,436,825,77,104,180,130,309,437,3216,3991,7207,2138,1895,4033,1978,1741,3716,765,602,1372,573,484,1056,19,22,37,10318,10273,20591,1019,1053,2068
40503,13495,13673,27164,714,671,1384,1628,1580,3214,759,719,1476,731,614,1339,1338,1353,2691,1294,1389,2683,1649,1731,3373,2128,2080,4210,1868,1853,3719,1060,1190,2245,332,499,826,12616,12965,25581,877,708,1582,548,560,1106,6,16,25,10,17,28,562,598,1163,11545,11590,23132,969,1109,2084,12133,12274,24404,435,510,949,12361,12506,24864,150,138,287,1494,1454,2947,474,480,959,82,141,224,145,357,501,3311,4283,7594,2751,2444,5190,2337,2136,4476,950,807,1758,843,800,1644,47,44,95,12217,12415,24635,1446,1383,2830
40504,13421,13235,26652,539,568,1102,1357,1231,2586,594,462,1058,478,448,926,1054,1046,2102,1130,1180,2304,1438,1499,2935,2292,2293,4581,2664,2539,5204,1487,1420,2903,391,556,948,12305,12337,24646,1117,896,2005,438,484,925,15,12,23,15,10,24,464,502,971,11124,10906,22028,1161,1319,2485,12146,12033,24178,252,288,545,12181,12080,24254,114,111,233,1228,1132,2355,366,333,694,51,104,158,115,315,435,3241,4029,7269,2649,2487,5142,2710,2456,5163,1010,828,1839,852,653,1497,21,24,39,11885,11860,23740,1448,1360,2809
40601,28810,28279,57092,1626,1586,3207,3792,3553,7348,1606,1463,3070,1439,1332,2769,3349,3382,6734,3206,3216,6425,3822,3736,7564,4210,3984,8195,3420,3217,6638,1780,1974,3760,566,823,1385,26656,26511,53167,2154,1767,3922,1785,1889,3679,45,25,69,28,30,61,1854,1955,3805,23592,22872,46461,2977,3387,6364,25148,24885,50034,1410,1537,2949,25559,25283,50844,377,388,771,3444,3233,6673,1013,1003,2010,162,272,435,355,916,1272,8000,9709,17703,5535,4767,10305,4778,4143,8924,1554,1307,2856,1322,1174,2499,77,78,152,25606,25539,51144,3852,2987,6846
40602,13365,12193,25560,799,813,1613,1594,1617,3208,762,652,1421,791,701,1487,2212,1932,4146,1763,1501,3264,1635,1560,3199,1784,1521,3302,1212,1112,2320,662,573,1236,161,214,367,12303,11432,23732,1067,762,1828,2858,2873,5734,25,22,48,33,46,91,2921,2946,5864,10603,9869,20471,1334,1201,2539,9522,9094,18618,1882,2003,3887,10856,10512,21369,187,208,392,1419,1438,2858,399,373,768,60,84,143,206,415,626,3123,3840,6961,2292,1880,4171,2496,1689,4186,772,589,1363,737,602,1334,89,74,157,10669,10761,21431,7920,3228,11143
40701,27030,28565,55593,1121,1006,2125,2808,2689,5495,1290,1226,2518,953,925,1873,1962,2122,4085,2339,2544,4882,3095,3247,6338,4116,4627,8746,5199,5713,10913,3236,3229,6466,906,1236,2144,25094,26918,52012,1933,1649,3581,471,412,879,11,14,26,13,5,17,491,424,921,20999,21895,42895,4427,5105,9528,24910,26293,51201,726,927,1657,24601,26002,50597,272,234,504,2630,2538,5165,894,932,1828,179,268,452,388,885,1275,9295,10959,20253,4862,5025,9883,4754,4882,9639,1610,1443,3052,1021,912,1940,64,44,112,24484,26083,50562,2035,2297,4328
40702,33741,33115,66851,1721,1745,3464,4258,3967,8228,2034,1840,3876,1774,1566,3339,3829,3631,7453,3848,3896,7738,4410,4285,8692,4731,4640,9376,4322,4036,8359,2139,2436,4570,676,1069,1750,31727,31310,63036,2010,1801,3811,787,726,1511,22,25,38,26,19,45,835,766,1596,27742,27141,54885,3627,3704,7327,28975,29084,58063,1988,1935,3928,29314,29552,58867,415,432,848,3962,3669,7626,1309,1300,2610,208,365,572,486,1157,1643,9090,11728,20820,6194,5607,11798,6033,4711,10743,2137,1572,3705,1706,1466,3163,276,174,452,29895,29892,59788,3476,2687,6164
40703,36221,35040,71259,1767,1676,3441,4087,3974,8062,2045,1788,3831,1864,1580,3448,4038,3803,7839,3849,3578,7436,4535,4463,9002,5296,5254,10552,5143,4824,9963,2744,2849,5589,851,1247,2096,34209,33403,67613,2010,1629,3646,1515,1411,2926,18,26,42,33,24,56,1568,1457,3026,29377,28248,57628,4000,4219,8217,30407,30155,60564,2659,2638,5298,31438,31213,62655,371,352,724,3722,3667,7388,1304,1246,2547,226,315,546,484,1039,1518,9405,11474,20876,6182,5738,11921,7061,5570,12635,2543,2039,4582,2289,2045,4333,207,174,381,32141,31965,64106,4007,3072,7074
49797,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34
49999,1873,1506,3377,77,56,140,128,139,262,74,112,186,108,95,206,320,305,627,289,245,534,299,178,478,311,197,513,214,141,359,40,26,64,7,10,11,0,0,0,1873,1506,3377,199,180,376,0,0,0,7,3,6,203,180,384,1248,1010,2262,282,249,530,1230,1034,2261,148,167,314,1267,1065,2335,10,13,25,96,110,200,33,61,92,18,22,39,39,54,94,435,417,850,280,228,509,291,256,543,113,70,185,64,31,95,10,6,21,0,0,0,0,0,0
50101,28080,29249,57332,1521,1488,3016,4106,3896,8006,1623,1450,3074,1002,857,1856,2701,2843,5544,3624,4193,7816,3940,4069,8001,3580,3979,7556,3640,3781,7420,1829,1877,3702,520,814,1332,24836,26928,51762,3244,2319,5565,512,477,986,13,11,22,13,3,19,530,497,1030,20568,21242,41814,5418,6196,11616,24535,25723,50256,1534,1806,3341,24324,25519,49840,395,395,788,3811,3576,7382,1127,1033,2164,174,198,370,435,1184,1615,10673,12783,23453,2542,2539,5080,5539,5362,10902,1096,946,2039,604,523,1127,78,51,131,24065,26038,50102,3023,3261,6282
50102,53276,54279,107549,3167,2935,6104,7610,7019,14629,3345,3289,6638,2693,2544,5246,6068,6350,12419,6713,6941,13649,6976,7348,14325,7002,7323,14330,5962,6023,11985,2880,3216,6102,857,1285,2133,48790,51236,100025,4485,3046,7534,1779,1793,3575,13,18,36,39,44,81,1838,1848,3689,40260,40866,81127,9639,10622,20259,45637,47124,92765,3762,4342,8102,45972,47624,93599,850,767,1621,7100,6569,13666,2249,2278,4520,402,559,966,804,1968,2772,15999,19937,35939,5351,5561,10908,13406,12173,25584,2798,2324,5125,1428,1361,2787,162,126,282,47143,49965,97109,4079,3086,7167
50103,11911,11949,23863,565,556,1116,1469,1355,2822,622,629,1248,473,379,851,985,1023,2006,1207,1359,2569,1601,1619,3216,1929,2061,3989,1900,1789,3684,942,903,1843,226,286,508,10799,11063,21856,1113,892,2003,293,287,575,15,17,29,4,7,8,306,301,611,8806,8767,17574,2034,2235,4266,10397,10500,20901,550,593,1148,10339,10422,20760,140,147,286,1320,1225,2542,385,427,807,53,62,110,110,312,420,3671,4593,8271,1102,1217,2323,3024,2506,5535,681,514,1189,382,308,689,57,37,98,10257,10521,20782,1474,1231,2703
50201,51979,55660,107641,2866,2800,5672,6601,6562,13159,3015,2971,5986,2623,2686,5306,5171,5715,10886,5653,6255,11904,6312,6833,13147,6760,7565,14327,7166,7731,14903,4504,4746,9248,1301,1794,3095,46784,52294,99072,5199,3363,8559,1450,1522,2967,36,36,73,18,31,52,1508,1590,3097,35488,37662,73150,12909,14969,27879,45485,48827,94318,2924,3793,6715,44688,48255,92950,791,772,1565,6175,6118,12299,2041,2180,4221,561,789,1350,808,1974,2781,16834,20086,36927,5080,5646,10720,12389,12996,25383,2921,2733,5658,1586,1507,3092,141,119,264,45947,51101,97049,2408,2875,5283
50301,34905,36829,71735,1518,1422,2941,4879,4588,9464,2969,2978,5947,2630,2595,5224,3489,3416,6900,3584,4147,7729,4747,5224,9973,4270,4597,8870,3601,3918,7515,2355,2621,4980,865,1314,2184,32922,35088,68010,1985,1737,3728,213,250,462,3,4,13,0,9,12,215,261,479,22575,23588,46159,10952,11874,22826,28781,29787,58567,4739,5660,10396,30226,31751,61977,564,516,1081,4721,4447,9163,2694,2755,5450,1776,1777,3554,1286,1723,3007,22605,23960,46564,1457,1554,3012,2053,2783,4831,743,793,1536,223,282,500,42,55,98,31485,33436,64921,2995,3446,6444
50302,55115,55410,110530,2716,2504,5222,4959,4816,9772,2058,2165,4225,3710,4333,8043,12067,12257,24325,9647,8827,18480,6826,6550,13375,5852,5719,11574,4417,4484,8897,2083,2302,4386,778,1452,2226,51726,52797,104528,3385,2614,5998,440,450,886,15,10,27,6,8,18,461,474,937,30734,30617,61351,20845,22138,42988,39188,38295,77482,12196,14195,26397,42324,42431,84758,833,702,1539,4751,4616,9362,1772,1867,3641,1801,2315,4118,3267,4310,7574,35202,36340,71545,2648,2457,5106,4057,4256,8315,977,870,1840,616,899,1512,194,292,486,48468,49843,98318,7344,6134,13475
50401,41790,42676,84462,2589,2428,5021,4578,4150,8733,2002,1859,3865,2554,2430,4982,6774,6920,13689,6481,6451,12929,5369,5460,10831,4775,4934,9712,3832,4302,8133,2142,2477,4621,698,1249,1949,39594,41089,80681,2196,1587,3781,677,688,1368,23,17,45,28,27,61,733,740,1472,25225,25312,50534,14505,15670,30179,29819,29820,59632,9814,11056,20869,35088,36050,71141,760,671,1437,4315,3929,8248,1550,1536,3085,1012,1017,2029,1640,2349,3991,21214,22674,43892,2909,2661,5568,5704,5809,11522,1306,1263,2573,1111,1469,2583,274,385,661,38835,40238,79069,1735,1731,3466
50402,22643,21152,43792,1121,1054,2177,2729,2507,5232,1369,1260,2630,1324,1002,2331,2763,2155,4921,2932,2600,5532,3173,3050,6223,3139,3073,6220,2451,2548,4995,1284,1386,2668,356,514,870,21013,20193,41207,1628,955,2582,1151,584,1732,24,6,28,37,5,41,1207,592,1802,16192,14910,31102,5277,5362,10639,18280,18576,36855,1333,1636,2963,18384,18833,37213,307,305,612,2567,2365,4927,978,954,1930,317,364,679,394,827,1226,8410,9570,17979,1945,1860,3808,5502,3927,9428,891,786,1673,485,440,924,158,49,199,18919,19940,38866,2561,812,3368
50403,73672,74650,148324,5705,5254,10956,11064,10330,21396,4885,4442,9326,4696,4559,9260,10820,11813,22634,11092,11189,22281,9382,9855,19239,7946,8263,16210,5074,5332,10400,2345,2605,4950,678,997,1678,69331,72124,141457,4342,2528,6868,2275,2425,4702,64,54,119,53,62,113,2392,2542,4939,45725,45787,91506,24204,25858,50066,52984,52964,105946,16659,18122,34780,62210,62776,124984,1637,1429,3062,10441,9703,20145,3526,3376,6898,1345,1570,2919,1878,3420,5299,29574,33125,62701,6288,6079,12365,12725,11936,24664,2675,2475,5151,1522,1749,3265,498,708,1208,68069,70573,138640,3401,3504,6904
50501,79502,81136,160641,4418,4166,8584,11018,10364,21390,5365,4953,10317,4822,4226,9052,8116,8275,16389,10457,10989,21444,11225,11604,22833,10433,11373,21801,8847,9311,18157,3747,4135,7877,1044,1750,2794,74792,78246,153042,4715,2885,7601,650,639,1288,34,24,59,23,21,41,706,682,1384,48075,48327,96402,28709,30794,59503,68849,69538,138390,7817,9460,17279,70259,71921,142177,1446,1350,2796,10683,10001,20688,4272,4199,8469,1986,2018,4000,1932,3182,5108,38916,42384,81305,6418,6245,12669,12351,12087,24446,2441,2257,4700,897,1131,2033,144,184,330,74430,77636,152061,2124,2391,4518
50502,101037,107110,208149,6456,6054,12510,11814,11263,23082,5315,4947,10259,5906,6140,12049,16452,17572,34023,15746,16124,31870,12859,13195,26057,10723,11536,22258,8413,10103,18519,5257,6750,12003,2093,3425,5514,95789,103232,199021,5252,3877,9132,1125,1209,2332,38,23,61,26,32,58,1184,1266,2453,58511,61540,120051,37338,40906,78242,68392,71817,140207,27169,30287,57455,82646,88274,170919,1774,1719,3497,11148,10665,21806,4355,4194,8549,2533,2932,5465,3881,5834,9719,53408,57988,111395,6240,6217,12460,11776,13118,24894,2832,3120,5950,2481,3389,5864,820,1082,1896,93312,100252,193561,4716,5249,9963
50503,102522,105984,208506,7469,7240,14706,16146,15144,31290,7097,6765,13859,6846,6559,13403,13848,15137,28995,14889,15918,30810,14029,14585,28617,10647,11075,21721,6962,7753,14711,3570,4214,7781,1024,1592,2616,96567,102753,199325,5953,3234,9180,1797,1945,3745,61,60,121,51,51,103,1910,2061,3969,56915,57983,114898,40753,44259,85017,76757,79029,155783,20546,22665,43210,86004,89346,175349,2196,2106,4299,15280,14360,29639,5196,5240,10436,2148,2477,4617,2454,4839,7294,42600,48741,91341,8764,8563,17327,16698,15788,32486,3540,3387,6925,1842,2226,4070,760,1010,1771,95278,101032,196307,3065,3424,6492
50601,46604,47583,94184,3850,3656,7505,7481,7107,14584,2721,2684,5404,2667,2680,5350,6711,7429,14140,7707,7815,15526,5572,5471,11039,4577,4755,9336,3306,3710,7019,1589,1703,3289,426,581,1006,44221,46123,90345,2384,1453,3839,1314,1372,2682,21,21,43,27,32,64,1366,1417,2785,27652,27807,55458,16394,17598,33992,33219,33701,66921,10683,11534,22213,38591,39155,77747,1073,950,2024,6962,6641,13602,1926,2031,3962,740,896,1634,1213,2181,3394,18171,20648,38823,3772,3801,7575,8133,7624,15761,1764,1618,3383,840,878,1716,222,250,477,43247,45070,88312,1916,2001,3915
50602,38172,37142,75312,2174,2222,4390,3661,3475,7133,1599,1526,3126,2868,2859,5725,8001,7712,15720,6363,5860,12221,4720,4350,9070,4138,3809,7947,2823,2973,5790,1330,1551,2880,499,819,1318,35907,35578,71485,2264,1561,3826,806,837,1638,26,19,48,22,7,25,854,865,1717,20833,20003,40835,14728,15062,29790,25099,23798,48899,10313,11047,21359,28691,27838,56532,544,531,1074,3402,3229,6628,1173,1186,2359,1187,1266,2454,1937,2683,4621,20317,20613,40932,2559,2246,4805,4750,4311,9061,1019,932,1948,722,908,1625,287,282,565,34510,34369,68876,3220,2748,5966
50603,49396,49742,99139,2805,2590,5394,6324,5940,12261,3056,3017,6072,4335,3773,8103,8055,7335,15390,6990,7309,14301,5985,5976,11957,4934,5344,10281,3918,4423,8341,2186,2667,4849,809,1385,2191,47267,48298,95563,2130,1445,3578,577,650,1231,20,9,31,21,26,43,618,689,1301,22577,22559,45143,24673,25250,49924,26376,26467,52839,20622,20962,41584,36044,36549,72590,781,727,1507,6092,5674,11766,2557,2644,5203,2375,2151,4523,2468,3114,5580,27143,27465,54604,2860,2791,5653,5280,5662,10949,1347,1400,2746,996,1207,2205,300,450,751,46174,46845,93017,2006,2348,4358
50604,63485,62887,126376,4340,4170,8513,9091,8659,17753,4043,3753,7795,4420,4035,8452,8758,8866,17620,10134,9731,19859,8278,7942,16225,6373,6571,12945,4954,5225,10175,2388,2770,5162,717,1156,1869,60787,61142,121933,2699,1742,4445,1713,1616,3332,29,16,45,36,32,71,1777,1667,3448,33186,31949,65130,27140,28129,55269,36962,36568,73536,22036,22953,44991,49163,48908,98072,1145,1155,2296,8501,8096,16596,3019,2962,5982,1618,1745,3365,1965,3114,5077,26677,28105,54784,4675,4496,9169,10720,9829,20549,2334,2169,4501,1667,1791,3462,799,916,1712,58624,59578,118198,3423,2751,6170
50605,29108,29654,58762,1755,1562,3318,4125,3917,8038,1845,1759,3608,1705,1460,3163,3137,3315,6450,3904,4066,7970,3919,3963,7889,3531,3689,7218,2962,3266,6227,1686,1902,3593,539,750,1292,27304,28535,55838,1801,1119,2922,639,670,1306,12,10,23,14,8,26,663,688,1350,19811,19806,39615,7997,8788,16791,24318,24550,48865,3417,3984,7399,25552,26008,51556,479,462,944,3924,3735,7659,1354,1362,2717,563,574,1137,626,1138,1765,11840,13555,25395,2593,2493,5089,5562,5201,10765,1235,1037,2276,582,592,1171,123,136,259,26909,28082,54993,1094,1100,2193
50606,16103,16138,32242,1405,1370,2778,2723,2529,5249,964,1013,1975,867,872,1741,2276,2620,4898,2407,2376,4782,2067,2012,4076,1699,1704,3405,1081,1054,2133,500,455,955,113,138,249,15023,15520,30550,1082,616,1693,442,419,864,13,14,26,18,14,36,472,448,920,11355,11350,22711,3950,4170,8119,13278,13674,26955,1667,1831,3494,13638,14072,27717,385,342,731,2593,2392,4981,648,735,1385,189,253,442,299,651,951,5082,6430,11512,1544,1538,3076,3503,2945,6442,724,531,1254,267,208,477,51,27,81,14475,15365,29839,837,506,1349
50607,21275,22177,43448,1042,987,2031,2280,1939,4216,1370,1098,2471,1729,1741,3465,3307,3302,6604,2796,2925,5723,2538,2739,5276,2388,2771,5155,2263,2508,4773,1121,1382,2503,439,794,1233,20026,21122,41150,1247,1053,2297,315,292,604,3,11,13,12,10,25,335,312,644,13015,13266,26281,7208,7871,15075,16032,16321,32350,4126,4765,8895,17721,18377,36104,334,313,644,2179,1840,4024,1172,971,2144,962,974,1944,956,1222,2183,13032,13688,26721,1107,1193,2295,1942,2252,4192,484,474,957,237,308,549,58,102,155,19154,20268,39421,1649,1616,3270
50701,57054,58771,115824,4061,3708,7765,7528,7292,14818,3256,3117,6378,3626,3696,7320,8536,9119,17653,9047,9228,18277,7706,7822,15520,6072,6511,12579,4332,4736,9066,2210,2446,4655,684,1097,1782,53865,56769,110635,3190,1999,5191,1066,1078,2153,22,7,27,26,25,42,1111,1113,2224,35546,36033,71578,18852,20621,39473,42542,43177,85716,11701,13286,24992,48325,49922,98247,1219,1086,2306,7160,6955,14120,2439,2489,4918,1226,1527,2755,1696,2945,4644,25726,29225,54950,4609,4224,8832,8977,8418,17396,1894,1818,3708,1324,1479,2800,259,331,588,53045,55777,108823,1962,2132,4093
50702,19324,20592,39910,1073,994,2065,1951,1953,3907,963,1016,1982,1005,1154,2156,2541,2759,5303,2681,2765,5448,2714,2848,5556,2703,2829,5531,2141,2313,4455,1118,1287,2407,436,668,1107,17891,19444,37330,1435,1149,2576,290,305,591,10,7,18,6,12,11,301,321,621,12686,13672,26362,5416,5853,11272,15975,16895,32872,2094,2612,4709,16593,17913,34509,311,290,605,1831,1859,3680,755,836,1595,438,607,1042,674,1143,1813,10603,12115,22713,1209,1063,2268,2186,2142,4328,489,494,987,425,530,955,78,102,179,17141,18700,35845,1999,1718,3711
50703,23482,22379,45867,1932,1871,3809,3457,3141,6600,1385,1230,2620,1609,1413,3020,3988,3861,7857,4018,3693,7718,2950,2719,5670,2031,2106,4134,1301,1416,2717,628,685,1314,179,236,416,22201,21652,43850,1285,735,2014,1198,719,1916,21,16,36,50,20,62,1267,751,2016,14387,13319,27705,7842,8074,15915,16232,16219,32453,4697,5113,9812,18176,18190,36365,478,532,1010,3222,2932,6146,933,893,1819,371,437,807,647,1168,1808,8523,9616,18139,1934,1796,3730,4831,3682,8510,888,775,1666,471,457,926,153,116,261,20490,21190,41675,2164,900,3057
50704,50918,55210,106127,2593,2505,5099,6775,6489,13260,3325,3370,6691,3197,3175,6374,5497,5682,11181,6463,7274,13737,6704,7401,14104,6295,7119,13415,5675,6442,12123,3128,3645,6774,1261,2102,3363,48201,53292,101495,2722,1915,4632,420,450,872,9,10,22,13,16,30,445,481,927,31895,33910,65808,17172,19615,36781,39116,41585,80696,9848,11790,21636,44234,47780,92015,860,810,1674,6530,6266,12800,2806,2947,5760,1695,1807,3494,1578,2300,3880,28662,31404,60074,3014,3210,6225,5736,6907,12642,1319,1477,2796,693,1048,1741,140,216,357,47613,52060,99669,1908,2854,4766
50705,67085,68591,135678,4816,4335,9148,10329,9951,20284,4536,4249,8784,4142,3968,8106,8950,9380,18324,8860,9524,18382,8747,9141,17886,7755,7800,15559,5146,5757,10901,2947,3268,6210,853,1225,2083,61693,65770,127467,5390,2821,8212,1663,1726,3391,42,53,89,62,58,117,1771,1829,3605,42870,43853,86720,19759,21550,41310,57543,59190,116738,4967,6083,11049,55827,57986,113812,1368,1140,2510,9688,9332,19020,3138,3137,6273,900,1151,2053,1359,3005,4364,23195,27159,50359,6753,6626,13383,13670,13277,26945,2785,2710,5499,1141,1237,2372,161,166,327,60053,64374,124433,3547,3032,6579
