SA3_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,11,3,3,3,0,7,0,0,32,0,14,14,63,36,24,24,6,4,179,0,0,0,6,4,0,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,9,7,16,9,3,0,0,0,38,0,0,0,20,23,23,13,9,0,86,6,9,9,33,22,24,20,9,0,122,5,0,9,13,18,13,11,4,0,63,0,4,4,4,18,36,28,8,10,111,0,0,4,8,0,7,0,0,0,21,0,20,30,116,145,238,244,157,72,1036,111,267,222,475,242,254,258,216,125,2169,3002,6575,5905,11294,5944,6198,5475,3032,1015,48441,0,0,0,0,0,0,0,0,0,3,2632,5631,5282,10130,5112,4821,3883,1991,807,40290,0,0,0,0,0,0,0,0,0,7,0,0,0,7,3,12,10,6,0,53,0,0,0,25,9,3,0,0,0,34,0,0,0,7,8,4,0,0,0,25,0,6,8,46,16,14,4,5,0,92
10704,0,15,3,9,13,4,4,3,0,56,5,10,23,104,56,34,42,12,3,291,0,0,28,47,9,17,8,0,4,118,0,7,0,21,3,0,0,0,0,33,0,22,49,74,21,0,0,3,0,180,0,3,10,28,46,65,18,24,9,192,10,33,36,83,42,35,29,21,4,279,4,8,70,89,40,46,37,20,0,311,0,0,5,11,24,39,31,7,7,127,0,0,5,13,11,12,0,0,0,47,23,131,167,503,251,253,229,193,68,1816,108,258,439,747,320,294,247,200,77,2694,3672,7914,9702,17666,8332,7914,6138,3716,1330,66376,0,5,8,9,0,3,0,0,0,21,3284,6649,8043,12704,6307,5749,4255,2507,1281,50771,0,0,11,52,4,5,0,0,0,69,0,0,0,32,12,20,17,19,4,108,0,0,10,49,9,0,0,0,0,73,0,4,0,9,3,0,0,0,0,12,3,13,14,114,43,31,14,0,4,234
10801,0,0,0,0,0,0,0,0,0,0,3,0,0,5,11,6,14,8,0,55,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,4,0,0,3,0,3,0,3,4,10,3,3,3,32,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,3,4,4,0,18,0,0,0,0,0,0,0,0,0,0,0,3,5,20,19,26,39,41,13,162,46,107,86,171,162,196,252,168,62,1249,590,1627,1339,2464,1857,2538,3143,1951,633,16139,0,0,0,0,0,0,0,0,0,0,565,1459,1122,2219,1570,2250,2472,1514,776,13952,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,4,0,0,12,3,9,6,0,0,35
10802,0,0,0,5,0,4,0,0,0,4,0,5,0,6,11,10,9,11,0,44,0,0,3,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,6,9,3,5,0,0,0,0,22,0,0,0,0,0,3,0,0,0,4,0,0,5,11,7,9,19,9,0,59,0,0,5,8,9,0,0,0,0,20,0,0,0,0,0,3,6,3,0,17,0,0,0,0,7,3,0,0,0,5,6,3,4,30,22,34,46,40,11,202,113,248,223,439,262,360,373,196,63,2280,1296,2882,2611,4789,2845,3978,4206,2165,626,25394,0,0,0,0,0,0,0,0,0,0,1117,2555,2073,3913,2489,3405,3126,1704,751,21131,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,16,3,13,9,4,4,41
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,9,0,0,23,11,19,11,64,17,39,29,17,11,220,0,0,0,0,0,0,0,0,0,0,9,25,5,41,21,34,22,15,3,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
10804,0,0,0,5,3,3,4,0,0,21,0,5,17,48,24,24,29,22,5,170,0,6,5,10,9,3,3,5,0,36,0,0,0,0,0,0,0,0,0,4,0,7,11,10,9,0,0,0,0,30,0,0,0,3,3,6,0,4,0,19,0,17,15,23,14,15,25,18,3,136,0,4,0,8,7,0,0,0,0,21,0,3,3,6,5,3,9,10,3,44,0,0,0,8,9,4,9,0,0,36,4,23,25,83,64,66,96,85,28,475,78,196,213,425,236,288,343,263,135,2178,2006,5106,4399,7750,4908,5551,6386,4104,1377,41583,0,0,0,0,0,0,0,0,0,0,1760,4555,4040,7025,4508,5297,5295,3358,1528,37369,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,5,0,5,0,16,4,0,0,0,0,29,0,0,0,3,0,0,0,0,0,5,0,10,5,37,15,11,14,6,0,96
10805,0,0,0,4,0,3,0,0,0,8,0,4,3,10,12,7,13,10,4,73,0,0,0,3,0,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,4,8,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,3,9,5,17,21,5,4,69,0,3,0,0,3,0,6,0,0,12,0,0,0,5,6,7,9,4,0,27,0,0,0,0,7,8,6,3,0,17,0,7,0,44,28,36,67,58,14,253,74,250,199,371,258,366,357,232,78,2182,1278,3407,2740,4805,3168,4301,4867,2683,749,27996,0,0,0,0,0,0,0,0,0,0,1221,2867,2258,4441,2884,3889,3808,2124,919,24420,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,3,5,0,0,0,0,3,0,0,0,16,7,9,8,0,0,47
10901,0,4,0,5,0,0,0,0,0,14,6,3,6,28,15,16,9,3,0,93,0,6,5,23,3,4,7,0,0,52,0,0,0,3,0,0,0,0,0,3,0,8,7,9,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,8,4,10,15,11,13,8,0,60,0,7,4,14,9,6,4,0,0,32,0,0,0,4,3,9,7,7,0,28,0,0,0,10,3,3,0,0,0,15,4,47,37,163,94,81,67,51,21,573,129,264,260,505,268,297,246,150,54,2173,2154,4402,4011,7930,3887,4086,3622,1950,596,32640,0,0,0,0,0,0,0,0,0,0,1905,3753,3526,6612,3434,3540,3108,1752,790,28423,0,4,0,25,4,0,0,0,0,31,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,3,16,8,7,3,0,0,36
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,40,8,7,8,6,0,69,34,100,94,230,130,132,138,59,26,946,399,862,727,1439,852,1039,860,425,127,6720,0,0,0,0,0,0,0,0,0,0,369,642,519,1054,642,790,590,320,125,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10903,0,0,0,0,0,0,0,0,0,4,0,4,3,10,5,9,3,5,0,33,0,3,0,16,4,0,0,0,0,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,8,0,0,0,3,0,5,3,0,0,11,0,0,0,6,5,0,0,0,0,11,0,0,0,3,0,0,3,3,0,14,0,3,0,3,0,0,0,0,0,11,0,4,3,19,11,11,29,21,0,112,75,223,179,371,216,308,353,205,93,2023,1105,2557,2014,3896,2485,3162,3656,2016,661,21550,0,0,0,0,0,0,0,0,0,0,948,2192,1725,3430,2193,2765,2745,1644,674,18316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,15
11001,0,0,0,5,0,0,0,0,0,7,0,3,10,16,14,8,5,0,0,66,0,0,0,21,3,3,5,0,0,40,0,0,0,3,0,0,0,0,0,10,0,0,0,4,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,14,4,18,8,13,7,7,0,71,0,11,0,22,3,6,0,0,0,32,0,0,0,0,5,0,5,0,0,15,0,0,3,9,5,4,0,5,0,22,5,35,31,141,43,30,29,18,6,342,85,204,357,358,172,212,149,130,47,1706,1045,2324,2609,4127,2033,2399,2030,1207,333,18111,0,0,0,0,0,0,0,0,0,3,858,1954,2135,3054,1765,2007,1663,1089,409,14928,0,3,0,29,4,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,9,13,4,8,9,7,0,46
11002,0,0,4,0,0,0,0,0,0,6,0,3,0,6,8,6,3,0,0,31,0,0,0,3,0,0,4,0,0,4,0,0,0,10,0,0,0,0,0,10,0,6,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,3,6,9,26,18,14,9,3,0,85,0,0,0,8,9,4,0,0,0,13,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,4,0,8,0,5,11,31,9,18,24,15,4,124,77,217,193,407,256,296,308,202,58,2024,983,2371,1948,3625,2273,2849,2924,1676,442,19092,0,0,0,0,0,0,0,0,0,0,831,2044,1677,3046,1978,2401,2243,1412,591,16226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,11
11003,0,0,0,0,0,0,0,0,0,0,0,3,4,12,4,3,0,0,0,31,0,3,0,5,6,0,0,0,0,14,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,20,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,22,12,9,9,17,0,70,108,303,225,518,269,308,225,107,21,2084,831,1779,1394,2940,1559,1763,1279,680,183,12412,0,0,0,0,0,0,0,0,0,0,606,1416,1106,2308,1159,1296,952,574,218,9644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,7
11004,0,0,0,0,3,0,5,0,0,13,0,6,4,32,17,14,7,0,0,88,0,0,0,13,5,3,0,0,0,27,0,0,8,90,0,0,0,0,0,100,0,6,8,12,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,4,0,0,15,9,7,15,9,0,56,10,29,18,109,17,4,5,0,0,178,0,0,0,3,0,0,4,5,0,16,4,4,0,4,6,0,0,0,0,22,0,14,14,97,26,27,27,13,5,212,163,435,401,816,416,419,397,265,127,3432,2796,6159,4983,9792,4866,5027,4604,2602,817,41646,0,0,0,0,0,0,0,0,0,0,2255,5110,4159,8384,4303,4582,3875,2549,1063,36283,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,18,0,9,4,0,0,38
11101,0,9,4,4,9,4,4,4,0,36,8,17,17,81,54,36,34,6,0,249,0,0,0,20,9,8,8,3,0,48,0,0,0,6,0,5,0,0,0,9,0,15,7,25,0,4,0,0,0,54,0,0,0,7,0,3,4,0,0,17,6,16,14,41,30,24,19,10,3,171,0,0,0,20,14,6,3,0,0,43,0,0,0,14,18,24,16,9,9,91,0,0,0,16,3,4,4,0,0,30,0,37,29,168,101,82,105,80,45,639,69,224,231,547,261,281,287,202,99,2197,3527,8279,7372,14402,7984,7778,6863,4083,1336,61622,0,0,0,3,3,0,0,0,0,9,3231,7253,6250,12745,7002,7112,6240,3844,1813,55493,0,3,0,10,0,0,3,0,0,19,0,0,0,5,0,9,5,3,0,24,0,6,3,25,4,0,4,0,0,43,0,6,0,6,3,4,0,0,0,19,0,10,0,62,29,16,10,3,0,133
11102,0,3,0,3,0,5,3,0,0,20,6,19,28,55,41,32,32,14,0,216,3,0,5,7,11,3,5,0,0,36,0,0,0,6,0,0,0,0,0,6,0,4,8,24,3,4,0,0,0,42,0,0,0,0,4,0,0,0,0,5,0,7,11,21,20,17,19,5,0,99,0,0,0,16,0,3,0,0,0,25,0,0,0,0,13,6,8,9,5,38,0,0,4,21,9,8,8,5,0,50,3,11,27,95,68,84,79,57,22,453,80,192,149,404,178,207,229,179,79,1684,2524,5301,4922,9649,4964,5163,4970,2992,1027,41502,0,3,0,0,0,0,0,0,0,7,2321,4737,4265,8530,4371,4603,4240,2565,1235,36861,0,6,0,27,0,0,0,0,0,30,0,0,0,3,0,4,8,0,0,15,0,0,0,9,0,3,0,0,0,15,0,0,0,15,6,4,10,0,0,31,0,0,4,18,3,11,10,10,0,56
11103,3,6,8,36,0,10,0,6,0,70,0,21,43,127,57,44,21,3,4,325,0,7,15,49,28,16,9,11,5,140,0,0,6,28,0,0,3,0,0,39,0,10,33,49,5,5,3,0,0,107,0,0,0,11,12,10,0,3,0,32,16,36,38,133,47,38,29,13,0,352,3,26,41,102,35,25,13,3,0,246,0,3,6,20,10,17,13,5,9,92,0,4,30,42,20,3,4,0,0,94,33,183,194,623,197,169,141,126,55,1716,125,345,669,1135,479,432,405,270,136,4008,4813,10334,12542,25539,10635,9930,8013,4462,1632,87900,6,40,17,66,7,5,3,0,0,144,4372,8642,10733,19748,8921,8466,6756,4013,2209,73861,0,12,16,80,9,5,0,0,0,127,0,0,0,16,6,24,20,6,0,82,0,0,0,94,18,3,0,0,0,111,0,0,0,20,5,3,4,0,0,36,0,9,16,118,35,18,18,3,3,227
11201,0,8,5,5,0,4,6,0,0,26,0,10,11,62,51,41,45,22,5,251,0,0,0,12,4,0,9,0,0,25,0,4,0,9,0,5,0,0,0,17,0,11,10,16,4,0,0,0,0,55,0,0,0,10,6,0,0,0,0,9,5,22,15,89,54,46,73,27,4,333,0,0,6,7,5,0,0,0,0,25,0,0,0,6,6,6,14,8,5,49,0,0,0,12,10,6,9,4,0,38,10,29,43,405,148,103,96,61,16,917,146,349,318,890,435,460,472,236,121,3432,2151,5120,4019,9675,5520,6004,5972,2850,976,42285,0,0,0,0,0,0,0,0,0,0,1835,4265,3318,7231,4610,4888,4610,2384,1169,34307,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,6,6,168,16,7,4,0,0,207,0,0,4,10,0,0,0,0,0,15,0,7,19,107,44,28,28,6,0,241
11202,0,0,0,0,5,0,0,0,0,14,0,6,8,23,22,19,17,6,0,105,0,0,0,7,6,0,4,0,0,17,0,3,0,6,0,0,0,0,0,5,0,7,4,7,4,0,0,0,0,20,0,0,0,5,0,0,0,0,0,5,0,10,6,21,14,23,32,8,0,110,0,6,0,10,4,5,0,0,0,26,0,0,0,0,0,8,0,4,4,19,0,0,0,4,8,4,6,0,0,25,3,18,18,102,38,73,61,26,5,346,144,435,310,665,419,504,403,214,83,3177,1771,4655,4041,7279,4493,5421,4768,2204,712,35340,0,0,0,0,0,0,0,0,0,0,1547,3902,3301,6327,3868,4379,3694,1969,931,29925,0,0,0,6,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,0,0,21,0,0,0,3,0,0,0,0,0,6,0,3,0,23,14,10,13,4,0,73
11203,0,4,4,0,6,8,3,0,0,29,0,16,7,72,38,33,36,13,8,232,0,0,0,7,0,5,3,4,0,24,0,0,0,5,0,0,0,0,0,11,0,8,18,15,7,0,4,3,0,52,0,0,0,3,9,4,0,0,0,15,3,17,18,38,42,38,31,16,7,199,0,0,3,6,9,0,0,0,0,23,0,0,6,7,14,18,20,8,9,79,0,0,9,7,7,7,17,4,0,46,3,29,24,147,74,94,105,78,42,608,117,363,317,721,440,467,421,314,161,3326,2354,5965,4700,9430,5814,6509,6552,3955,1527,46804,0,0,0,0,0,0,0,0,0,0,2103,4919,3963,7857,4759,5681,5199,3074,1581,39134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,15,0,9,14,157,17,3,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,7,4,65,25,30,13,8,0,149
11301,0,0,0,0,0,0,0,0,0,0,3,15,16,38,23,18,5,4,0,117,0,3,4,13,7,3,0,0,0,36,0,0,0,55,0,0,0,0,0,50,0,3,6,7,3,0,0,0,0,18,0,0,0,10,13,15,6,0,0,42,0,0,5,0,6,4,3,0,0,23,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,3,6,0,13,0,0,5,15,10,6,0,0,0,41,0,9,22,161,54,44,30,16,7,352,99,292,227,565,303,288,253,154,72,2257,1586,3410,3080,6350,3096,3186,2359,1309,477,24857,0,8,3,9,4,0,0,0,0,23,1370,2816,2319,4028,2303,2368,1733,1080,552,18565,0,0,0,13,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,3,0,0,0,17,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,4,3,0,0,7
11302,0,0,0,0,0,0,0,0,0,0,0,6,7,28,21,4,0,0,0,70,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,13,0,0,0,4,3,3,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,8,10,16,16,4,78,20,93,44,128,86,99,77,77,20,639,383,998,768,1565,930,1157,971,602,150,7516,0,0,0,0,0,0,0,0,0,0,408,820,647,1279,744,842,776,397,209,6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
11303,0,0,0,0,3,0,0,0,0,17,0,8,22,46,25,17,9,9,0,139,0,11,9,55,18,4,6,0,0,100,0,0,0,23,0,4,0,0,0,27,0,0,4,7,0,0,0,0,0,21,3,10,0,0,5,0,0,0,0,18,9,5,3,18,17,8,17,3,0,73,0,5,17,30,4,6,0,0,0,66,0,0,0,6,3,0,3,3,0,14,0,0,3,7,10,9,6,0,0,35,7,44,54,177,57,45,48,33,10,466,139,326,475,706,360,388,368,283,119,3159,3189,6736,6645,12101,5570,5769,5145,2863,962,48977,0,3,8,6,6,3,0,0,0,22,2907,5696,5640,9758,4884,5193,4403,2678,1289,42447,0,3,4,29,3,0,0,0,0,48,0,0,0,0,0,5,0,0,0,3,0,0,0,8,5,0,0,0,0,14,0,0,0,8,0,0,0,0,0,7,0,0,0,14,7,6,3,0,0,42
11401,0,0,0,0,6,0,7,0,0,26,0,4,9,38,24,24,40,21,0,147,0,5,0,21,4,6,0,3,0,37,0,0,0,6,0,0,0,0,0,6,0,7,8,24,0,4,0,0,0,50,0,0,0,0,0,3,0,0,0,7,3,10,22,28,25,28,43,15,3,179,0,0,6,13,13,3,0,0,0,40,0,3,0,3,4,14,27,15,3,74,0,0,0,9,7,7,3,0,0,28,0,20,13,106,69,103,176,163,45,703,163,414,364,714,443,519,476,345,126,3565,2811,6083,5366,11052,5988,7690,8361,4848,1419,53607,0,0,0,0,0,0,0,0,0,0,2443,5267,4311,8908,5034,6410,6410,3403,1433,43624,0,4,0,9,0,0,0,0,0,16,0,0,0,0,4,4,6,3,0,9,0,0,0,18,3,4,0,0,0,26,0,4,0,7,0,0,4,0,0,10,0,0,5,31,16,20,16,7,0,101
11402,0,12,6,0,9,7,0,3,0,29,0,13,8,36,34,31,21,22,4,158,0,0,3,8,4,3,0,3,0,24,0,0,4,3,4,0,4,6,0,23,0,4,0,21,4,5,0,0,0,40,0,0,0,0,0,7,0,0,0,9,3,8,13,27,16,19,24,11,0,133,0,4,5,3,5,0,4,0,0,13,0,0,0,3,4,7,6,8,3,34,0,0,0,8,3,4,0,4,0,20,3,17,7,74,58,89,104,78,21,455,51,134,112,227,178,183,182,162,110,1333,1288,3176,2583,4907,3210,3405,3562,2423,751,25301,0,0,0,0,0,0,0,0,0,0,1214,2819,2240,3869,2736,2811,2906,1845,611,21044,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,4,0,0,0,9,0,3,4,0,0,12,0,0,0,4,0,0,0,0,0,5,0,6,9,10,15,21,14,9,6,79
11501,8,72,84,72,52,49,59,19,6,408,16,120,159,312,252,201,98,37,12,1216,0,38,105,320,286,362,255,91,31,1486,4,11,16,135,33,27,51,13,0,288,0,11,21,45,11,10,11,0,0,108,0,0,3,18,44,37,9,11,0,131,22,75,87,87,58,33,25,13,0,402,0,16,15,81,99,87,47,10,0,351,0,5,7,9,10,15,11,6,4,74,0,4,12,19,33,22,9,0,0,97,24,166,199,533,361,379,290,195,63,2211,74,215,193,394,191,142,125,119,51,1505,3853,11809,10330,17697,10526,8967,7355,3997,1336,75876,0,0,3,55,40,44,23,5,3,174,3363,8924,7102,7086,4841,3797,3343,2421,1260,42136,0,3,10,106,56,46,19,0,0,245,0,0,0,14,14,15,7,5,5,55,0,0,13,61,15,15,0,0,3,107,0,4,5,17,18,10,6,0,0,61,0,14,15,39,21,12,10,4,0,119
