SA3_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
30303,0,14,53,161,105,80,63,14,16,515,0,0,0,6,0,0,4,0,0,19,0,0,7,28,15,6,10,0,0,67,10,84,136,464,191,193,143,82,34,1331,47,124,186,444,144,135,90,95,66,1323,2140,5244,5405,12514,5154,3997,3119,2005,924,40497,0,7,17,98,29,13,8,0,0,167,4091,8358,6785,9691,4793,3793,2812,2058,911,43289,0,14,10,65,32,7,0,0,0,138,0,3,3,67,36,47,43,18,3,211,0,4,9,72,12,7,0,8,0,105,0,0,9,24,23,15,8,0,0,82,4,16,23,78,30,14,13,0,0,182,0,0,7,19,15,9,7,12,0,62,31,294,858,3380,726,675,479,186,60,6688,0,0,0,24,10,24,24,16,7,113,0,7,9,32,12,5,16,7,11,101,11,113,161,338,282,253,236,167,87,1649,0,0,20,182,85,98,73,35,3,497,0,3,13,32,14,18,7,7,0,83
30304,3,0,25,92,52,53,33,12,3,274,0,0,0,0,5,0,0,0,0,7,0,0,0,9,4,3,0,0,0,13,6,34,64,321,97,83,71,39,7,715,21,58,91,206,54,53,57,45,34,620,1182,2384,2523,6412,2557,2000,1427,956,515,19954,0,11,11,49,6,10,0,0,0,81,2274,4339,3815,7195,3238,2418,1563,1064,548,26453,5,6,9,25,3,0,0,0,0,48,0,0,0,37,17,23,25,10,0,110,0,0,9,54,6,4,0,0,0,60,0,0,0,5,0,7,4,0,0,18,0,6,13,65,27,5,3,3,0,115,0,0,7,9,8,0,7,0,0,31,4,46,156,551,179,164,100,53,19,1275,0,0,0,5,4,17,15,16,3,66,0,0,0,0,0,3,8,0,0,11,5,55,51,252,174,164,137,89,34,956,0,4,6,40,16,20,10,7,0,108,0,0,0,46,9,5,3,4,3,66
30305,0,8,48,267,182,131,68,29,10,750,0,3,0,3,0,3,3,5,0,20,0,0,26,67,34,17,11,6,0,171,13,113,217,594,280,217,160,65,42,1695,75,186,147,443,135,104,76,64,74,1290,2456,4964,3929,11412,4179,3459,2510,1116,535,34560,0,42,80,281,50,18,13,0,0,483,4609,8041,4910,6889,3041,2419,1734,951,356,32945,0,8,10,51,19,13,4,0,0,100,0,0,9,73,48,53,28,10,3,220,0,3,3,39,10,3,0,0,0,59,0,0,0,41,37,32,19,8,5,134,0,7,4,27,8,8,0,3,0,62,0,0,0,20,8,17,15,6,6,70,20,220,302,2979,565,616,516,103,46,5374,0,0,0,21,20,22,35,22,0,123,0,20,23,67,21,22,17,3,0,187,4,49,123,212,208,285,235,176,71,1363,0,0,28,229,160,126,75,22,9,650,0,0,3,14,0,5,3,0,0,30
30306,0,3,28,153,126,92,79,25,8,515,0,0,0,0,0,0,4,4,0,10,0,3,7,29,11,11,6,0,0,65,8,107,146,323,174,143,113,60,20,1096,60,130,120,325,105,75,81,48,35,977,1389,3159,3081,7916,2898,2730,2241,1155,533,25103,0,16,47,118,41,15,6,0,0,248,2660,4787,3519,3958,1787,1686,1622,1089,428,21544,0,23,15,97,25,27,18,0,0,195,0,3,10,72,30,49,33,6,0,206,0,0,0,25,3,0,0,0,0,36,0,0,4,29,34,39,24,6,0,129,0,3,8,24,10,3,7,0,3,57,0,0,0,11,9,6,15,3,4,42,32,230,541,2852,807,830,553,169,72,6089,0,0,3,26,9,35,24,16,5,111,0,10,8,16,13,12,9,6,3,69,8,27,47,102,106,128,147,117,58,744,0,7,22,118,80,74,53,22,4,378,0,3,3,11,9,5,0,0,3,30
30401,0,9,24,104,128,88,73,14,14,446,0,0,0,3,4,4,3,0,0,19,0,0,0,23,9,21,10,4,0,68,3,18,35,157,85,96,68,44,23,533,8,25,38,73,38,30,30,24,11,283,804,2187,1828,4215,2414,2175,1830,912,465,16827,0,0,0,4,0,0,0,0,0,10,1672,4000,2947,4958,2483,2021,1813,967,401,21266,0,5,4,23,16,16,3,0,0,65,0,0,0,0,8,6,0,4,0,14,0,14,4,60,9,16,3,0,0,110,0,3,0,7,0,0,0,0,0,19,0,17,4,38,22,13,15,8,0,122,0,3,0,4,9,10,3,0,0,40,0,45,32,264,126,149,99,29,18,769,0,0,0,0,0,12,0,9,0,20,0,0,4,6,0,4,11,3,0,32,6,79,63,238,212,304,235,180,76,1392,0,0,14,65,66,53,50,9,4,257,0,3,0,22,9,12,11,5,0,64
30402,0,0,8,33,33,19,3,0,0,97,0,4,3,7,18,9,3,12,0,57,0,6,4,33,44,43,19,3,0,147,3,57,69,238,157,114,88,42,27,799,11,45,33,97,57,54,45,72,87,508,1096,3744,2735,5251,3962,2902,2368,1493,703,24257,0,0,0,3,3,0,0,0,0,11,2185,6384,4454,5505,4186,3106,2625,1738,694,30877,0,0,0,25,8,10,5,3,0,45,0,0,0,8,0,3,4,0,0,16,0,5,3,47,14,6,5,0,0,92,0,0,0,0,0,0,5,0,0,7,6,27,17,68,45,39,16,9,4,227,0,5,4,15,10,4,0,0,0,44,7,107,66,464,133,93,66,26,5,968,0,0,0,0,4,7,0,0,0,14,0,0,0,6,0,0,7,5,0,19,24,246,359,453,665,562,419,307,100,3137,0,0,12,34,26,16,7,3,0,101,5,4,19,28,38,17,6,4,0,119
30403,6,19,26,124,41,28,22,8,0,281,0,6,6,7,8,5,3,3,0,40,0,3,6,20,9,14,11,3,0,68,20,105,116,465,123,81,73,35,13,1040,32,65,154,264,76,51,80,65,53,841,1140,3210,5814,7848,3411,2432,2207,1265,574,27897,0,4,7,7,4,4,0,0,0,24,2010,4685,8060,7589,3743,3014,2618,1549,641,33913,7,25,7,166,16,3,0,0,0,221,0,0,0,8,0,3,5,0,0,18,3,7,16,116,17,3,0,0,0,164,0,0,0,6,0,0,0,0,0,4,0,30,36,97,44,25,10,3,0,255,10,13,8,57,13,3,0,8,0,123,13,234,475,1215,249,109,101,41,16,2446,0,0,0,14,3,3,3,3,0,28,0,37,13,44,4,0,3,5,0,103,29,168,313,357,383,323,242,187,50,2053,0,0,9,39,18,14,15,11,0,97,0,13,22,51,21,10,19,3,0,133
30404,0,0,3,19,16,7,11,3,0,59,0,5,4,5,12,4,0,0,0,28,0,0,0,26,8,12,3,0,0,55,0,45,48,282,120,83,63,34,17,696,27,68,77,199,66,73,45,39,28,639,1554,3757,3234,7654,4049,2809,2312,1453,779,27597,0,0,0,7,0,0,0,0,0,7,3128,7018,5748,10446,5478,3659,3065,1905,865,41317,0,0,5,3,3,0,0,0,0,15,0,0,0,9,3,5,0,0,0,9,0,9,7,79,14,7,0,0,0,120,0,0,5,0,3,3,0,0,0,12,5,22,11,71,46,14,16,6,0,196,0,0,5,9,6,9,3,0,0,33,0,20,49,143,41,30,21,8,6,321,0,0,0,0,3,6,9,4,0,24,0,5,0,8,3,0,0,0,0,16,13,171,211,554,488,418,254,214,97,2423,0,4,10,30,21,25,17,7,0,115,5,13,5,56,33,11,4,3,0,128
30501,0,24,111,226,105,55,48,17,3,592,0,0,7,22,3,5,4,0,6,54,0,0,14,33,4,13,3,0,0,69,17,86,323,1691,224,137,92,45,17,2630,48,144,573,1350,277,217,177,115,59,2963,1179,2400,8014,18759,4777,3748,2653,1245,566,43341,3,0,10,41,9,0,6,0,0,53,2030,3288,8243,16953,5416,4565,3127,1319,428,45379,0,10,13,49,14,5,4,0,0,98,0,0,0,38,14,12,3,4,0,77,0,24,96,1010,48,11,3,0,0,1207,0,0,8,16,9,8,6,0,0,40,6,8,35,297,65,36,27,5,5,489,0,11,19,152,12,12,4,0,0,216,16,112,1528,1671,334,185,138,56,25,4065,0,0,0,17,9,9,9,4,0,55,0,3,12,35,3,4,13,9,0,84,15,93,389,1253,485,535,323,181,33,3300,0,0,17,66,35,27,11,9,0,168,7,15,60,275,27,23,18,5,6,422
30502,0,0,4,22,14,16,9,6,0,66,0,9,5,20,6,4,3,6,0,48,0,0,0,16,10,8,0,0,0,37,9,37,55,444,92,67,52,34,7,791,37,73,118,335,108,85,56,31,24,869,1206,2542,2978,7934,3320,2336,1379,642,317,22659,0,0,0,7,4,0,0,0,0,11,2321,4542,4725,9741,4433,3093,1824,777,345,31794,0,0,0,4,0,0,0,0,0,13,0,0,0,28,8,5,3,4,0,54,0,9,8,162,25,3,3,5,0,214,0,0,0,4,3,0,0,0,0,12,10,16,15,96,34,23,11,3,0,208,0,0,0,27,8,0,4,0,0,45,0,14,42,150,36,25,15,8,10,294,0,0,0,5,0,0,3,0,0,20,0,0,0,13,0,3,0,0,0,24,33,163,180,646,444,391,163,88,32,2138,0,6,10,31,20,16,10,3,0,92,0,6,6,71,17,22,5,0,0,133
30503,6,15,61,109,39,18,10,9,0,270,0,0,3,7,4,10,8,0,0,42,0,0,10,43,22,11,15,0,0,100,25,99,201,1135,194,120,74,45,14,1903,62,108,360,882,215,196,116,109,59,2111,2184,4651,8061,18798,6623,4790,3174,1813,899,51001,0,0,0,12,0,0,0,0,0,16,4009,7598,11155,22512,9007,6668,4294,2263,959,68466,0,13,6,81,11,3,0,0,0,110,0,0,4,31,16,7,0,3,3,58,0,16,54,607,39,9,5,5,0,728,0,0,0,8,3,4,0,0,0,21,10,31,36,268,74,61,14,6,0,505,0,7,5,45,17,8,4,0,0,80,4,63,321,641,140,87,57,22,4,1353,0,0,0,20,0,13,6,7,9,59,0,13,0,49,10,0,3,4,0,87,28,199,372,1223,612,601,352,208,59,3651,0,0,16,88,41,21,15,7,0,196,3,25,16,189,44,21,9,3,4,309
30504,0,4,19,41,16,8,5,0,0,90,0,0,0,12,8,6,0,6,0,36,0,0,10,13,15,5,0,0,0,40,20,49,87,519,124,87,45,25,9,959,24,53,135,310,88,76,60,40,43,827,1421,3478,5363,9664,4222,2989,2029,1015,427,30598,0,0,5,5,0,0,0,0,0,15,2668,6168,8205,12382,5920,4070,2793,1323,438,43965,0,0,3,16,4,0,3,0,0,37,0,0,0,5,3,0,0,0,0,11,0,5,17,191,24,5,3,0,0,252,0,7,0,11,0,0,0,0,0,23,7,29,31,140,51,22,14,5,0,303,6,4,7,52,14,8,3,0,0,91,3,44,404,512,86,62,37,14,5,1174,0,0,0,0,0,0,0,0,3,16,3,0,4,7,0,3,0,0,0,21,28,194,292,654,484,417,253,131,41,2491,0,0,9,36,16,12,12,7,0,102,0,11,12,96,24,12,11,6,4,165
30601,0,0,6,24,8,0,3,0,0,53,0,0,0,18,12,16,3,4,3,55,0,0,8,17,11,11,11,0,0,58,9,30,37,241,159,133,83,46,10,753,56,146,169,399,239,182,132,72,26,1428,1497,3949,3164,7792,4729,4026,2802,1220,385,29552,0,6,3,5,0,0,0,0,0,17,2849,7143,5034,9655,5686,4905,3461,1355,357,40444,0,0,5,8,0,0,0,0,0,18,0,0,0,5,0,0,3,0,0,6,0,0,0,54,13,3,0,0,0,69,0,0,6,9,0,0,0,0,0,19,4,12,15,102,40,44,28,13,0,266,0,0,0,12,6,7,4,0,0,28,0,18,22,115,46,25,24,5,0,264,0,0,0,0,3,15,3,11,3,38,3,4,17,3,0,7,0,3,0,41,5,112,144,619,641,837,635,383,82,3462,0,0,13,31,18,9,11,0,3,88,0,9,4,67,25,22,15,14,0,148
30602,0,13,20,85,41,17,3,0,0,187,0,0,3,16,4,7,5,0,0,36,0,3,11,31,7,10,4,0,0,66,11,65,117,644,256,213,170,113,26,1622,259,593,667,1711,589,535,376,243,147,5109,2974,6839,6274,15457,7280,6224,4754,2465,1015,53288,0,0,0,9,0,0,0,0,0,9,5365,11751,9678,18082,9107,8049,6078,2871,1025,72004,0,0,0,15,5,0,0,0,0,17,0,0,0,7,0,5,5,3,0,22,0,0,0,109,11,3,4,0,0,132,0,0,0,14,16,0,6,0,0,47,0,4,15,103,44,38,37,20,4,270,0,0,9,73,9,4,3,4,0,102,3,22,36,250,114,107,53,20,9,610,0,0,0,4,3,4,17,21,8,66,3,3,0,11,0,5,11,3,3,41,6,61,109,619,439,641,638,369,93,2977,0,11,23,48,36,41,15,14,0,190,0,9,21,112,21,28,31,10,3,222
30603,0,0,0,10,3,4,0,0,0,21,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6,3,0,0,0,14,0,8,13,114,47,45,35,19,11,290,72,181,151,435,251,240,200,99,45,1677,922,2115,1654,3901,2235,2678,2142,1118,457,17219,0,0,0,0,0,0,0,0,0,0,1744,3966,3054,5231,3363,4156,3378,1630,546,27065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,4,0,10,7,4,6,3,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,12,11,3,8,0,5,38,0,0,0,0,0,3,4,6,5,20,0,0,0,0,0,0,0,0,0,4,3,14,14,96,84,196,195,126,31,757,0,0,0,20,15,8,0,4,0,50,0,0,0,27,6,6,4,0,4,36
30604,0,0,0,5,5,0,0,0,0,9,0,0,0,6,0,0,0,0,0,12,0,0,0,0,4,0,3,0,0,7,0,5,12,115,28,20,20,5,0,205,24,62,71,233,96,101,87,44,15,723,269,643,489,1596,848,1001,755,343,88,6031,0,0,0,0,0,0,0,0,0,0,463,1134,825,1665,1164,1309,1007,443,108,8124,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,8,9,5,0,52,0,0,0,73,0,0,0,0,0,70,0,0,0,9,4,3,0,5,0,17,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,10,118,100,163,124,88,17,627,0,0,0,9,0,4,0,0,0,17,0,0,6,32,7,5,0,0,0,49
30605,0,4,0,3,3,5,0,0,0,19,0,0,0,3,4,10,7,0,0,28,0,0,0,11,9,11,5,3,0,44,0,14,8,128,55,60,61,39,13,379,75,255,216,526,277,305,282,160,94,2188,892,2679,1958,4585,2918,3332,2982,1672,618,21646,0,0,0,0,0,0,0,0,0,0,1759,4842,3412,6188,4150,4615,4099,2148,615,31820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,14,0,4,0,4,0,0,0,0,0,4,0,5,0,23,8,13,19,8,0,79,0,0,0,6,0,0,0,0,0,8,0,8,3,39,5,9,5,0,0,67,0,0,0,0,3,3,15,12,7,41,0,0,0,0,0,0,0,0,0,4,0,19,28,121,154,330,335,281,82,1348,0,0,6,13,10,5,10,3,0,43,0,0,5,23,14,13,6,10,0,61
30701,0,0,0,7,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,5,0,0,0,12,0,5,5,0,0,29,0,3,15,93,20,18,13,9,4,179,118,316,273,658,288,288,222,160,87,2412,1462,3063,2404,5663,2788,2751,2052,1253,479,21915,0,0,0,0,0,0,0,0,0,3,2691,5499,4127,8337,4531,4630,3629,1953,637,36031,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,5,6,15,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,3,0,21,4,8,10,0,0,45,0,0,0,19,0,4,0,0,0,26,0,0,5,33,12,6,5,0,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,5,23,88,55,98,97,69,10,440,0,0,3,14,12,14,0,0,0,40,0,0,13,27,0,0,0,0,0,45
30702,0,0,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,6,0,0,0,9,11,6,0,0,0,22,0,0,8,34,14,32,21,11,6,115,65,192,181,384,225,239,199,167,90,1736,1198,3029,2261,4688,2833,2905,2328,1458,626,21321,0,0,0,0,0,0,0,0,0,0,2334,5475,4198,7360,4526,4730,3969,2263,824,35680,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,46,34,0,0,0,0,111,0,0,0,0,0,0,0,0,0,3,0,0,0,11,5,8,6,0,0,30,0,3,5,12,0,0,0,0,0,18,0,0,0,8,12,5,5,0,0,30,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,14,51,62,164,173,135,33,641,0,7,3,11,6,7,4,0,0,40,0,0,0,4,4,3,4,0,0,19
30703,0,0,0,7,0,6,0,0,0,9,0,0,0,0,0,5,0,0,0,7,0,0,0,3,4,11,6,5,0,20,0,0,7,52,26,44,35,31,10,207,51,181,150,325,216,263,245,184,86,1696,905,2529,2002,4139,2742,3233,3070,1751,650,21025,0,0,0,0,0,0,0,0,0,0,1822,4819,3691,6422,4215,4914,4739,2512,834,33969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,16,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,4,11,5,14,14,11,4,55,0,0,0,0,4,5,4,0,0,20,0,0,0,21,12,8,7,4,0,52,0,0,0,0,0,8,4,14,0,27,0,0,0,0,0,0,4,0,0,4,3,0,8,58,109,227,327,251,47,1035,0,0,0,15,14,6,10,0,0,39,0,0,3,4,0,6,4,4,0,17
30801,0,0,7,10,3,0,0,0,0,17,0,0,0,0,0,3,0,0,0,7,0,0,4,19,5,4,0,0,0,32,0,3,16,50,16,15,17,7,0,125,82,177,137,407,164,151,93,61,28,1302,1084,2315,1686,4231,1726,1522,794,383,106,13853,0,0,0,0,0,0,0,0,0,0,1972,4127,2896,6227,2746,2435,1286,538,126,22354,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,21,0,8,5,0,0,44,0,0,0,4,0,0,0,0,0,5,0,0,4,47,3,6,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,64,40,110,56,44,11,345,0,0,0,21,7,3,0,0,0,36,0,0,0,5,0,3,4,4,0,16
30803,0,5,30,95,35,20,6,0,0,189,0,0,0,6,6,11,7,5,0,35,0,4,12,44,17,5,9,4,0,98,7,13,15,131,77,67,58,32,12,406,173,465,504,1029,497,499,374,307,154,4000,3362,8158,7130,15242,7573,7969,6046,3629,1509,60624,0,9,11,18,6,0,0,0,0,43,6565,15162,12708,23960,11585,12660,9938,5395,2006,99973,4,8,3,51,14,8,0,0,0,95,0,0,0,0,0,0,0,0,0,9,0,8,36,75,51,8,0,0,0,186,0,10,0,3,0,0,0,0,0,12,3,13,8,73,32,24,16,3,6,171,0,0,0,0,0,0,4,0,0,7,3,44,28,278,46,36,15,8,3,471,0,0,0,0,0,7,3,6,7,18,0,0,6,8,3,0,0,0,0,19,8,65,82,280,309,501,425,346,99,2115,0,3,15,65,37,25,11,0,0,161,0,0,0,15,10,22,3,5,3,69
30804,0,0,3,8,3,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,0,6,3,4,4,0,0,9,0,0,0,25,0,9,4,0,0,48,44,93,112,222,123,110,81,67,40,884,477,1024,784,1849,874,889,577,398,177,7051,0,0,0,0,0,0,0,0,0,0,842,1812,1302,2807,1403,1473,990,626,190,11439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,11,12,95,16,4,0,0,0,140,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,4,32,19,29,28,17,11,143,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
30805,0,0,3,13,13,0,3,0,0,27,0,0,0,3,0,0,3,0,0,13,0,0,0,15,16,7,6,0,0,52,0,18,13,123,57,72,45,16,12,363,79,251,190,535,293,266,198,112,63,1987,1999,4709,3519,8269,4474,4104,2634,1205,387,31301,0,0,0,0,0,0,0,0,0,0,3828,8552,6079,12572,6665,6517,4179,1701,450,50544,0,4,0,20,11,8,3,0,0,45,0,4,0,0,3,0,0,0,0,9,0,0,0,14,5,0,0,0,0,16,0,0,0,8,7,0,0,0,0,21,0,10,0,40,12,16,6,0,0,91,0,0,0,8,3,0,0,0,0,13,0,7,5,39,31,11,8,0,0,98,0,3,0,7,4,8,12,3,0,28,0,11,0,19,0,0,4,0,0,46,0,43,45,176,273,398,285,171,47,1441,0,5,7,29,23,16,5,11,0,94,0,3,0,15,8,4,8,4,0,46
30901,3,8,8,35,15,8,5,0,0,84,0,3,6,21,7,7,4,13,3,61,0,0,0,15,5,5,3,0,0,32,6,36,50,545,143,136,137,105,46,1199,75,132,224,730,239,281,229,157,65,2125,1463,3211,3732,10387,4463,4231,3795,2262,1008,34551,0,0,0,0,0,0,0,0,0,0,2844,5669,5541,11949,5784,5095,4492,2466,991,44825,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,13,9,0,58,0,17,100,992,58,9,10,3,0,1185,0,0,0,4,0,5,0,0,0,16,4,4,18,188,51,49,23,11,0,352,0,4,6,79,11,6,6,3,0,115,3,38,42,226,84,89,76,22,10,601,0,0,0,8,8,17,22,38,8,112,0,0,0,9,0,10,15,19,12,60,9,85,201,723,468,538,497,356,149,3032,0,0,0,20,11,13,3,4,0,60,3,7,9,92,23,20,18,9,6,186
30902,0,0,3,8,7,3,0,3,0,20,0,0,5,15,8,8,3,6,0,44,0,0,0,13,4,0,0,0,0,20,9,14,27,272,66,67,65,41,14,581,57,138,132,451,189,174,160,142,87,1529,1406,3148,3064,8168,3849,3957,3376,1918,961,29843,0,0,0,0,0,0,0,0,0,0,2774,5834,5147,10921,5563,5522,4705,2412,1092,43963,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,0,0,25,0,6,45,496,36,11,6,0,0,603,0,0,0,3,0,0,0,0,0,6,3,5,12,156,29,16,20,4,5,252,0,0,3,34,5,4,0,0,0,52,0,5,5,37,24,18,8,6,7,111,0,0,0,5,3,9,13,4,0,35,0,0,0,0,0,0,15,10,0,34,9,58,120,510,366,449,434,316,123,2388,0,0,3,18,4,16,15,5,0,61,0,0,4,59,12,10,5,8,3,110
30903,0,5,15,59,27,0,6,0,0,123,0,4,4,12,3,9,20,11,0,61,0,4,6,25,11,20,13,0,0,79,9,59,95,422,220,219,173,126,47,1373,72,170,214,526,290,280,318,233,140,2234,1353,3066,3511,8219,4998,5217,5425,3394,1329,36516,0,0,5,26,15,3,0,0,0,59,2549,5226,5070,8808,5311,5310,5478,3519,1194,42464,4,5,4,51,22,11,0,0,0,95,0,0,6,72,68,81,42,26,0,292,0,5,6,153,18,8,6,0,0,205,0,4,0,5,3,0,3,0,0,17,4,10,14,77,31,19,33,16,0,208,0,0,5,27,14,7,11,7,0,65,9,65,103,536,205,193,96,33,17,1236,0,0,0,15,13,32,39,35,18,147,4,16,3,28,13,18,31,18,5,128,18,65,185,463,474,763,904,758,286,3916,0,4,12,29,39,24,31,8,7,156,0,4,0,49,23,23,17,12,4,140
