SA3_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
50503,10,0,0,5,7082,7097,145,8,4,6,6681,6846,4325,213,213,18,9087,13848,9421,573,780,17,4101,14889,9431,736,1420,84,2358,14029,7516,499,1491,138,1001,10647,5142,312,931,294,285,6962,2651,107,330,397,91,3570,643,14,53,298,17,1024,39275,2468,5220,1251,30703,78914,7,0,0,0,6755,6765,328,26,9,3,6203,6559,6262,443,404,19,8013,15137,10141,856,1290,107,3525,15918,9321,897,2147,226,1997,14585,6798,574,2310,609,785,11075,4507,315,1507,1190,238,7753,2027,82,584,1454,69,4214,320,12,102,1148,12,1592,39695,3198,8352,4758,27599,83602,19,0,0,9,13836,13859,466,34,8,8,12885,13403,10586,657,615,40,17098,28995,19565,1427,2072,122,7627,30810,18749,1633,3571,308,4351,28617,14312,1077,3799,749,1782,21721,9639,628,2441,1482,524,14711,4675,183,916,1849,161,7781,961,29,150,1447,31,2616,78967,5670,13574,6010,58299,162511
50601,0,0,0,0,2713,2721,79,3,0,5,2576,2667,2318,114,92,4,4180,6711,5143,283,370,12,1899,7707,3367,299,607,38,1261,5572,2894,230,724,102,630,4577,2278,140,529,144,216,3306,1107,50,181,181,71,1589,243,3,37,126,12,426,17443,1132,2538,611,13562,35273,3,0,0,0,2682,2684,190,16,0,4,2464,2680,3437,222,156,13,3597,7429,5157,377,553,47,1689,7815,3178,367,833,118,970,5471,2707,267,1066,306,412,4755,2090,134,723,624,135,3710,779,48,236,605,33,1703,114,9,39,410,11,581,17652,1436,3620,2131,11983,36821,7,0,0,0,5395,5404,270,24,3,5,5035,5350,5755,341,243,22,7783,14140,10297,658,920,58,3584,15526,6549,668,1441,156,2229,11039,5600,498,1790,412,1042,9336,4367,274,1251,768,353,7019,1886,98,420,783,103,3289,358,8,76,532,20,1006,35088,2571,6151,2740,25544,72096
50602,0,0,0,0,1597,1599,73,9,0,3,2782,2868,2145,91,117,6,5648,8001,3440,237,365,8,2316,6363,2493,258,636,24,1302,4720,2068,228,802,60,977,4138,1550,166,614,130,355,2823,751,56,239,148,133,1330,257,12,50,148,35,499,12800,1053,2821,522,15144,32341,0,0,0,0,1517,1526,157,7,4,0,2683,2859,2816,131,172,9,4587,7712,3390,245,441,35,1742,5860,2306,258,728,87,974,4350,1850,214,962,205,572,3809,1359,151,764,446,254,2973,559,39,260,604,96,1551,130,3,62,598,30,819,12573,1054,3397,1972,12451,31450,0,0,0,0,3118,3126,231,15,11,3,5469,5725,4956,224,288,15,10228,15720,6833,483,809,39,4063,12221,4801,522,1361,114,2276,9070,3927,440,1768,263,1547,7947,2920,316,1378,573,605,5790,1310,92,497,750,230,2880,392,20,109,743,61,1318,25373,2106,6224,2499,27595,63786
50603,0,0,0,0,3055,3056,99,9,0,3,4224,4335,2727,66,105,11,5144,8055,4844,193,299,9,1651,6990,4358,205,478,30,910,5985,3532,157,567,73,600,4934,2905,120,496,138,257,3918,1608,63,221,180,109,2186,473,9,43,255,31,809,20554,824,2210,697,15979,40263,4,0,0,7,3008,3017,264,13,5,0,3490,3773,3501,137,136,7,3562,7335,5231,274,454,40,1318,7309,4182,282,681,95,729,5976,3489,195,868,302,493,5344,2657,136,784,609,230,4423,1155,54,397,955,111,2667,244,10,89,1003,39,1385,20728,1097,3408,3017,12968,41222,6,0,0,5,6063,6072,361,19,4,3,7713,8103,6228,208,237,19,8706,15390,10075,461,751,45,2967,14301,8542,492,1157,129,1637,11957,7026,354,1441,370,1088,10281,5564,263,1278,753,487,8341,2765,112,616,1136,214,4849,712,18,131,1257,70,2191,41275,1925,5621,3714,28950,81486
50604,13,0,3,0,4027,4043,124,9,7,3,4275,4420,3089,145,117,8,5400,8758,6566,363,478,12,2713,10134,5383,387,754,49,1701,8278,4214,286,938,98,844,6373,3533,196,675,230,314,4954,1706,80,245,288,75,2388,406,19,47,238,14,717,25025,1484,3261,926,19361,50056,13,0,0,4,3733,3753,311,30,8,0,3688,4035,4318,235,241,15,4059,8866,6605,431,590,63,2036,9731,5014,467,1017,170,1269,7942,4094,338,1231,386,523,6571,2996,195,989,860,184,5225,1206,46,339,1121,58,2770,228,10,76,825,19,1156,24779,1749,4496,3450,15576,50054,24,0,0,3,7766,7795,436,34,16,3,7959,8452,7403,382,360,20,9462,17620,13165,799,1065,80,4748,19859,10399,859,1773,220,2969,16225,8304,622,2172,480,1368,12945,6529,388,1669,1094,498,10175,2915,124,579,1408,129,5162,633,23,123,1062,37,1869,49805,3235,7759,4374,34939,100107
50605,0,0,0,0,1842,1845,24,0,0,0,1679,1705,910,62,56,0,2115,3137,2339,172,231,6,1155,3904,2483,192,447,24,779,3919,2345,140,489,71,483,3531,2231,102,366,110,154,2962,1265,41,146,190,38,1686,351,10,23,149,7,539,11942,711,1753,552,8258,23227,3,0,4,0,1757,1759,44,5,0,0,1407,1460,1341,86,79,5,1806,3315,2559,214,306,29,955,4066,2495,239,578,61,596,3963,2399,174,637,180,303,3689,2109,99,541,398,121,3266,959,28,229,660,31,1902,169,10,60,500,8,750,12082,851,2427,1840,6976,24174,3,0,4,0,3600,3608,70,5,0,0,3086,3163,2248,140,139,7,3919,6450,4903,388,539,41,2102,7970,4979,427,1023,82,1372,7889,4740,319,1128,245,791,7218,4339,200,904,503,275,6227,2224,71,373,850,70,3593,526,17,81,655,16,1292,24026,1568,4185,2388,15239,47399
50606,0,0,0,0,957,964,43,0,0,0,825,867,886,56,47,0,1286,2276,1528,88,135,6,655,2407,1314,113,225,3,412,2067,1187,68,253,22,169,1699,805,30,146,50,48,1081,373,17,36,57,11,500,66,0,6,36,4,113,6208,373,841,179,4375,11974,0,0,0,0,1013,1013,71,3,0,0,797,872,1226,98,78,5,1215,2620,1505,124,177,7,554,2376,1277,98,286,40,309,2012,1116,90,288,92,118,1704,701,34,158,137,32,1054,248,5,65,123,13,455,33,0,8,93,0,138,6191,448,1058,494,4045,12239,0,0,0,0,1967,1975,121,3,0,0,1623,1741,2119,155,122,5,2505,4898,3037,208,314,11,1210,4782,2598,207,510,43,727,4076,2304,154,541,120,287,3405,1508,63,302,183,79,2133,624,25,104,180,22,955,100,0,9,126,5,249,12397,818,1902,673,8423,24215
50607,5,0,4,0,1361,1370,25,0,0,0,1704,1729,740,32,35,0,2504,3307,1708,71,159,0,852,2796,1642,129,278,7,484,2538,1590,95,319,59,325,2388,1595,68,326,77,192,2263,784,23,139,102,75,1121,248,3,29,143,25,439,8337,428,1282,385,7516,17954,3,0,0,0,1095,1098,34,0,0,0,1703,1741,1013,60,75,0,2151,3302,1814,100,208,12,801,2925,1739,147,368,38,459,2739,1659,136,566,104,308,2771,1401,81,541,291,197,2508,572,30,229,451,107,1382,153,10,64,537,29,794,8388,556,2045,1428,6842,19254,6,0,4,3,2456,2471,62,0,0,0,3400,3465,1754,91,109,0,4654,6604,3524,172,363,11,1652,5723,3375,274,642,42,940,5276,3250,228,883,162,633,5155,2998,150,873,374,391,4773,1349,53,371,548,181,2503,397,17,92,680,51,1233,16721,982,3332,1816,14359,37202
50701,0,0,0,0,3254,3256,52,4,0,3,3566,3626,2427,95,124,8,5887,8536,5489,328,507,10,2714,9047,4939,403,769,50,1540,7706,4105,249,880,85,752,6072,3059,162,655,192,259,4332,1574,52,242,261,77,2210,397,6,49,214,20,684,22042,1308,3228,828,18062,45466,4,0,0,0,3116,3117,115,4,0,0,3573,3696,3496,191,196,14,5229,9119,5748,454,707,65,2269,9228,4840,427,1109,121,1319,7822,3953,315,1313,301,634,6511,2744,164,950,661,213,4736,1118,38,357,894,41,2446,198,8,82,797,21,1097,22213,1589,4701,2859,16411,47774,3,0,0,0,6366,6378,170,11,5,3,7137,7320,5921,285,317,20,11115,17653,11229,777,1210,71,4984,18277,9780,832,1882,174,2853,15520,8057,567,2186,388,1387,12579,5809,328,1609,854,474,9066,2695,93,600,1157,113,4655,595,7,126,1015,40,1782,44255,2903,7931,3679,34473,93241
50702,0,5,0,0,959,963,3,0,0,0,995,1005,419,22,34,0,2068,2541,1284,74,142,6,1171,2681,1381,142,348,14,821,2714,1486,104,485,32,584,2703,1243,85,416,71,322,2141,716,31,184,108,80,1118,239,5,29,130,29,436,6780,475,1649,370,7034,16298,0,3,0,0,1017,1016,13,5,0,0,1136,1154,573,39,35,4,2108,2759,1438,107,189,15,1021,2765,1465,153,461,41,731,2848,1436,138,618,117,520,2829,1164,77,615,245,223,2313,561,22,231,409,65,1287,116,9,51,470,24,668,6759,548,2199,1299,6837,17638,0,5,0,0,1971,1982,16,3,0,0,2132,2156,995,57,67,9,4173,5303,2720,188,331,22,2188,5448,2849,295,807,60,1551,5556,2924,244,1108,151,1106,5531,2404,165,1026,314,543,4455,1275,51,416,513,143,2407,358,16,87,602,49,1107,13539,1022,3843,1666,13873,33939
50703,12,0,0,0,1377,1385,52,3,0,0,1546,1609,1270,78,72,4,2567,3988,2333,182,196,11,1298,4018,1687,193,303,15,755,2950,1157,122,352,39,355,2031,817,71,225,80,106,1301,401,35,78,88,19,628,91,4,12,70,8,179,7829,683,1246,313,8027,18092,0,0,0,0,1236,1230,76,8,0,0,1326,1413,1613,121,73,3,2057,3861,2229,215,257,19,980,3693,1499,205,447,52,511,2719,1101,140,511,144,207,2106,728,62,312,238,80,1416,273,24,107,267,8,685,37,0,16,178,0,236,7554,776,1720,904,6408,17364,9,0,0,0,2608,2620,134,9,0,4,2879,3020,2887,193,147,5,4621,7857,4561,396,447,29,2283,7718,3187,398,751,66,1264,5670,2258,263,867,185,562,4134,1544,129,540,318,181,2717,673,54,190,359,29,1314,131,7,26,247,3,416,15379,1453,2965,1218,14430,35457
50704,4,0,0,0,3322,3325,27,0,0,0,3168,3197,1414,36,63,0,3977,5497,4502,184,303,6,1472,6463,4917,262,536,22,964,6704,4666,196,691,75,664,6295,4491,141,584,152,305,5675,2428,69,254,283,93,3128,740,18,61,422,15,1261,23200,909,2499,969,13977,41551,0,0,0,0,3364,3370,54,3,0,0,3121,3175,2050,80,106,4,3435,5682,5104,261,455,29,1427,7274,5090,376,899,89,950,7401,4848,261,1138,238,632,7119,4192,179,1038,690,348,6442,1756,87,506,1182,125,3645,406,17,126,1507,47,2102,23498,1267,4266,3735,13449,46216,4,4,0,0,6688,6691,80,3,4,3,6285,6374,3468,120,168,8,7420,11181,9606,438,761,34,2899,13737,10009,640,1434,109,1911,14104,9518,462,1830,310,1292,13415,8683,318,1621,842,655,12123,4184,154,760,1466,222,6774,1149,37,183,1930,61,3363,46699,2177,6764,4704,27424,87766
50705,4,0,3,0,4532,4536,77,7,0,0,4052,4142,2529,195,178,11,6043,8950,4962,446,587,9,2856,8860,5380,519,1107,60,1680,8747,5091,409,1214,143,905,7755,3568,213,834,247,285,5146,2117,98,311,356,71,2947,468,12,70,285,23,853,24193,1898,4305,1097,20442,51935,0,0,3,0,4246,4249,171,16,9,0,3768,3968,3485,337,275,17,5259,9380,5446,659,820,61,2521,9524,5446,614,1481,165,1429,9141,4749,467,1566,386,632,7800,3395,239,1082,855,184,5757,1542,59,442,1175,56,3268,251,4,77,874,19,1225,24493,2411,5751,3538,18120,54306,3,0,7,0,8772,8784,253,25,9,0,7821,8106,6011,534,454,25,11307,18324,10413,1108,1409,76,5376,18382,10828,1140,2586,228,3111,17886,9839,876,2779,529,1537,15559,6965,451,1920,1100,467,10901,3657,155,747,1524,127,6210,720,20,149,1158,37,2083,48690,4310,10058,4634,38554,106248
50901,5,0,0,0,1920,1918,78,0,0,0,1297,1372,1015,41,36,3,2107,3209,1879,149,153,8,1213,3391,2233,206,426,20,964,3860,2673,228,748,72,748,4472,2750,171,671,155,302,4040,1523,60,237,239,80,2136,424,7,47,206,17,709,12572,872,2320,699,8648,25111,6,0,0,0,1728,1735,113,9,0,3,1095,1216,1229,78,70,3,1731,3111,2024,196,244,40,1032,3537,2386,240,574,86,871,4157,2780,207,871,207,549,4617,2508,125,713,516,222,4076,1139,35,290,773,52,2284,210,11,65,630,14,935,12394,890,2822,2266,7288,25658,3,0,0,0,3641,3654,183,10,0,0,2391,2587,2242,119,106,7,3841,6315,3903,337,400,50,2244,6934,4622,446,1002,111,1834,8013,5458,438,1616,277,1300,9084,5257,292,1385,669,522,8126,2665,93,523,1005,133,4420,634,17,113,841,37,1644,24968,1757,5142,2962,15937,50772
50902,4,5,3,0,1474,1487,33,4,0,0,1240,1274,791,57,38,6,1989,2886,1624,144,171,15,1134,3078,2151,207,417,39,1014,3832,2832,279,730,95,765,4708,2738,220,802,212,345,4321,1372,77,302,205,101,2058,271,12,46,166,13,504,11815,995,2505,736,8082,24135,0,0,0,0,1299,1293,55,6,0,0,954,1017,967,51,63,13,1584,2677,1777,153,193,22,898,3048,2249,216,483,65,697,3703,2859,223,723,226,407,4435,2436,146,550,462,155,3758,964,38,215,635,40,1894,134,6,55,487,7,686,11439,836,2280,1906,6043,22507,3,5,3,0,2769,2781,87,3,0,0,2189,2283,1754,113,101,19,3570,5560,3399,292,364,40,2029,6125,4401,418,902,104,1717,7536,5690,499,1455,318,1172,9141,5178,365,1350,677,501,8072,2333,115,517,841,140,3947,409,13,95,651,21,1196,23255,1827,4787,2649,14119,46644
50903,0,0,0,0,457,463,11,0,0,4,438,455,284,9,10,0,649,953,664,44,45,0,356,1114,748,71,152,11,359,1342,929,73,260,27,233,1521,922,81,191,75,113,1387,458,24,82,79,49,692,128,6,7,54,12,203,4135,317,746,256,2680,8132,0,3,0,0,425,425,12,5,0,0,365,379,406,32,11,0,539,992,708,47,77,7,269,1109,757,85,143,30,235,1247,956,70,230,61,150,1462,800,37,145,157,33,1174,315,17,74,245,6,659,64,3,17,185,4,268,4029,292,699,686,2030,7726,0,3,0,0,883,891,19,8,0,6,805,836,690,37,22,4,1193,1943,1369,91,128,8,632,2226,1506,156,293,42,590,2586,1883,143,486,91,387,2989,1724,118,337,230,150,2561,776,45,152,326,56,1351,191,7,20,240,19,471,8163,606,1438,945,4707,15859
51001,15,0,0,3,1048,1062,99,7,0,4,968,1077,636,48,22,4,2059,2770,1063,85,100,6,1233,2490,1078,116,226,22,914,2355,881,96,291,66,559,1892,538,57,203,61,216,1070,169,21,42,40,48,321,26,6,6,18,12,66,4499,424,886,228,7050,13093,26,0,0,0,1088,1110,103,3,5,0,1046,1161,762,69,50,4,2399,3291,1131,137,123,22,1361,2778,988,110,246,37,928,2305,820,140,314,125,484,1882,364,42,159,169,149,885,106,6,40,104,29,290,3,4,9,59,8,81,4305,515,936,532,7495,13786,38,0,0,3,2133,2175,201,13,4,3,2015,2235,1401,119,72,12,4461,6066,2193,217,221,32,2597,5272,2066,221,475,58,1841,4658,1700,234,607,191,1050,3773,904,104,353,226,365,1958,270,24,86,147,78,607,28,4,9,77,19,139,8806,939,1822,757,14549,26876
51002,5,0,0,0,635,639,35,0,0,0,753,798,755,42,51,0,2137,2988,1446,123,208,3,1106,2886,1159,143,284,9,597,2195,897,130,319,33,328,1704,213,34,78,24,61,409,27,0,19,20,17,86,7,0,3,9,3,19,4544,475,962,101,5637,11720,14,0,0,0,542,556,31,4,6,0,651,694,757,62,42,9,1542,2405,1071,86,128,8,665,1966,667,90,170,25,352,1304,447,63,186,48,190,944,120,18,58,74,37,308,20,0,16,32,11,77,0,0,0,10,3,23,3129,326,602,214,3996,8268,18,0,7,0,1180,1200,67,7,6,0,1413,1489,1505,107,92,14,3676,5394,2517,213,333,13,1770,4851,1829,233,457,36,949,3497,1351,190,503,79,518,2645,336,48,132,97,98,716,45,4,32,54,28,157,6,0,4,18,10,39,7664,802,1567,313,9636,19985
51003,6,0,0,0,810,819,32,0,0,3,824,858,857,52,34,3,2015,2958,1916,134,160,9,1087,3304,1390,142,273,11,579,2392,942,108,291,20,241,1594,248,36,89,24,47,445,50,9,11,27,8,105,5,0,0,0,0,12,5438,481,861,96,5619,12489,4,0,0,0,637,637,32,4,0,0,648,686,1046,57,55,4,1508,2670,1617,83,145,19,677,2538,1072,98,193,18,385,1770,582,57,199,42,139,1018,152,24,74,43,35,330,26,3,12,29,6,80,0,0,0,7,0,10,4530,326,680,163,4036,9732,8,0,0,0,1451,1455,62,4,4,3,1474,1542,1904,107,91,10,3524,5629,3530,221,306,23,1768,5841,2466,243,463,32,959,4161,1520,162,488,59,384,2611,396,61,160,66,84,775,80,14,22,55,16,186,3,0,0,8,3,19,9960,812,1539,258,9652,22223
51101,0,0,0,0,482,482,5,0,0,0,383,389,280,9,14,0,606,909,485,31,53,3,356,933,635,54,118,9,327,1145,706,61,183,21,183,1162,569,50,131,39,84,876,332,20,58,68,29,504,69,3,11,35,4,127,3081,236,573,170,2457,6518,0,0,0,0,399,403,21,0,6,0,334,359,369,12,27,0,533,941,543,53,81,11,286,974,639,54,128,20,208,1054,688,33,173,69,95,1059,526,30,107,130,40,832,236,13,57,218,9,535,38,0,9,140,3,190,3057,209,583,585,1910,6340,0,0,0,0,879,885,30,4,6,0,720,749,645,19,43,0,1140,1852,1028,87,130,8,643,1905,1273,111,252,28,532,2190,1396,98,354,87,284,2219,1093,85,235,166,125,1705,564,37,119,288,33,1039,108,3,17,174,7,315,6143,439,1158,751,4364,12856
51102,0,0,0,0,237,237,5,0,0,0,245,250,147,10,10,0,498,661,309,29,30,0,270,637,333,42,64,5,274,722,361,32,115,15,185,709,268,30,132,25,85,542,123,11,41,27,24,227,22,0,0,13,3,35,1572,158,398,86,1825,4030,0,0,0,0,201,203,0,0,0,0,279,285,204,8,9,0,547,767,347,27,38,6,220,632,305,28,100,17,168,616,357,34,96,31,95,613,220,13,72,62,40,411,85,0,23,70,12,184,10,0,3,36,0,55,1536,117,333,221,1555,3763,0,0,0,0,435,445,6,0,0,0,521,533,352,18,22,0,1038,1432,661,51,66,4,488,1271,636,77,165,18,441,1335,713,69,214,41,284,1322,495,48,197,86,130,953,203,6,63,96,37,410,33,0,8,48,7,90,3110,276,729,305,3383,7794
51103,22,0,0,0,1060,1082,66,4,3,0,1374,1448,897,66,61,3,2447,3471,1587,138,181,10,1185,3105,1478,181,341,16,870,2891,1425,154,424,63,530,2599,730,97,268,81,187,1364,228,37,79,63,54,460,33,7,7,33,5,82,6461,692,1370,275,7717,16500,11,0,0,0,997,1013,71,8,3,5,1105,1194,997,67,65,12,1767,2906,1452,124,192,23,843,2638,1266,155,313,54,578,2373,1176,119,356,140,265,2064,538,51,182,196,74,1041,156,14,62,156,19,407,30,3,10,115,0,154,5697,547,1193,697,5649,13779,32,0,0,0,2061,2092,137,19,3,4,2478,2642,1892,135,120,14,4210,6379,3036,266,374,31,2035,5744,2745,337,657,76,1446,5261,2606,275,782,203,792,4655,1264,149,450,272,255,2404,381,48,144,219,72,871,63,6,13,142,5,236,12157,1240,2556,970,13358,30285
51104,3,6,0,0,1627,1637,31,4,3,0,1377,1419,886,51,51,8,2239,3233,1693,130,198,15,1266,3304,2046,255,378,38,1031,3748,2247,252,608,92,787,3984,2022,174,554,187,279,3211,1064,69,199,216,76,1623,271,9,38,154,18,484,10262,937,2031,705,8700,22639,0,0,0,0,1505,1504,67,6,0,0,1247,1320,1060,84,55,15,1850,3058,1794,207,253,17,1083,3362,2097,233,495,83,818,3723,2154,198,683,208,506,3746,1832,131,511,485,137,3090,807,26,176,556,39,1601,127,9,23,454,7,620,9939,893,2203,1816,7187,22030,4,6,0,0,3129,3142,100,10,3,0,2631,2738,1943,130,110,18,4088,6293,3487,340,454,34,2354,6665,4145,487,878,114,1849,7469,4402,454,1287,293,1289,7731,3859,297,1066,675,413,6302,1866,100,373,770,116,3224,399,8,65,606,29,1108,20201,1835,4234,2517,15891,44672
59797,0,0,0,0,7,7,0,0,0,0,25,25,25,0,0,0,69,99,75,13,9,0,64,157,61,3,11,0,24,103,35,5,9,0,3,55,9,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,205,30,37,3,189,455,0,0,0,0,3,3,0,0,0,0,11,11,4,0,0,0,7,14,0,0,5,0,7,11,3,0,0,0,0,9,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,33,61,0,0,0,0,6,6,0,0,0,0,31,31,32,0,0,0,83,116,75,13,11,0,72,170,66,8,17,0,27,109,33,5,16,0,7,62,14,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,217,25,44,3,227,516
59999,0,0,0,0,114,118,4,3,0,0,294,295,71,28,30,4,686,822,190,91,66,0,579,926,131,128,117,12,460,842,212,88,155,12,204,667,198,30,119,35,61,444,49,7,32,17,16,118,0,4,9,0,7,14,861,371,524,83,2408,4247,0,0,0,0,145,147,13,0,0,0,248,256,104,24,25,0,531,692,143,55,56,8,347,613,113,34,97,15,216,468,231,34,118,18,74,477,164,17,81,23,22,316,19,0,3,16,0,38,0,0,3,9,4,16,791,175,385,93,1589,3030,0,0,0,0,259,261,10,3,0,0,539,562,180,60,56,4,1220,1512,336,141,119,16,924,1543,241,166,211,24,673,1313,442,126,271,30,277,1144,371,48,199,57,83,758,65,8,33,33,15,155,0,4,5,14,3,30,1648,548,909,175,3998,7285
60101,0,0,0,0,624,624,7,0,0,0,611,615,348,23,24,0,918,1313,545,55,59,4,494,1158,578,58,146,11,382,1169,625,59,165,27,172,1050,587,31,138,60,70,885,263,5,54,54,8,388,41,0,5,20,9,72,3002,235,580,180,3276,7269,0,0,0,0,552,557,22,4,0,0,647,674,413,71,27,7,1010,1522,578,88,111,6,515,1297,640,84,176,26,327,1249,618,76,247,72,131,1148,524,35,186,171,43,951,178,11,66,160,12,419,15,0,5,90,0,114,2988,365,817,526,3230,7923,0,0,0,0,1174,1182,27,4,0,0,1255,1286,761,95,49,4,1923,2838,1120,144,169,11,1007,2452,1215,138,318,37,706,2414,1245,132,406,100,307,2196,1110,68,318,229,114,1838,449,16,114,210,17,809,57,0,16,107,9,186,5988,605,1400,704,6508,15191
60102,0,0,0,0,1560,1560,35,0,6,3,1575,1621,1249,48,58,4,2902,4259,2026,123,202,4,1352,3708,1951,163,410,18,866,3419,2146,188,541,60,543,3486,2210,82,471,131,241,3137,1275,42,181,209,64,1766,341,11,23,221,8,599,11237,655,1892,647,9112,23543,0,0,0,0,1482,1491,69,5,0,0,1409,1476,1527,90,78,10,2466,4178,2096,193,323,14,1277,3910,1974,225,621,59,761,3643,2285,187,819,173,466,3935,2028,89,731,505,198,3545,1013,42,290,807,55,2207,170,12,74,753,27,1028,11163,835,2933,2320,8151,25409,0,0,0,0,3048,3046,98,8,6,3,2983,3098,2785,134,136,10,5372,8430,4124,323,527,20,2627,7616,3931,388,1037,82,1630,7057,4436,378,1360,237,1015,7423,4240,172,1196,637,441,6679,2288,82,470,1012,123,3976,511,21,93,968,33,1630,22403,1495,4820,2968,17267,48955
