SA3_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
31202,587,23,7,0,4,616,220,18,4,0,0,235,183,21,5,0,0,216,369,32,17,0,0,419,677,44,18,5,0,743,2637,112,35,4,3,2797,3346,84,26,0,0,3466,3746,55,27,5,3,3838,1507,19,12,0,0,1534,928,9,5,4,0,956,517,6,11,0,0,544,988,35,10,0,0,1032,15709,466,164,38,16,16392
31203,86,0,3,0,4,93,39,3,7,0,0,50,45,4,7,0,0,59,82,9,21,0,0,111,104,3,22,0,0,136,405,17,32,3,0,451,463,23,31,0,0,512,580,12,16,4,0,612,190,6,4,0,0,204,149,4,0,3,6,159,86,0,5,0,0,89,171,9,12,0,4,197,2402,86,148,18,14,2667
31301,210,13,8,0,0,226,79,6,3,0,0,83,70,5,4,0,0,86,132,10,8,6,0,158,165,16,6,4,0,190,520,39,18,0,3,581,745,21,17,0,0,782,771,25,3,0,0,799,317,10,5,4,0,324,214,4,0,0,0,223,110,5,0,0,0,120,224,17,12,0,0,250,3556,162,84,17,6,3821
31302,341,17,4,0,0,369,179,12,0,0,0,196,124,9,3,0,0,130,244,32,4,0,0,282,427,26,0,0,0,452,1736,68,3,0,0,1805,2379,44,0,0,4,2427,2111,37,4,0,5,2159,771,11,0,0,0,781,415,0,3,0,0,419,187,0,0,0,0,195,573,15,0,0,0,587,9484,275,30,7,10,9801
31303,75,0,0,0,0,75,32,0,0,0,0,32,49,0,0,0,0,49,62,0,0,0,0,67,94,0,0,0,0,96,307,0,0,0,0,302,386,0,0,0,0,392,429,0,0,0,0,435,156,0,0,0,0,156,108,0,0,0,0,114,64,0,0,0,0,68,121,0,0,5,0,123,1890,6,0,6,4,1914
31304,323,11,3,0,0,334,141,6,0,0,0,149,118,9,4,0,0,122,249,16,3,0,0,271,339,57,4,0,0,396,1345,76,11,0,0,1439,2138,50,3,0,0,2198,2674,12,13,3,0,2705,1000,7,7,0,0,1014,556,5,0,0,0,558,222,4,3,0,0,225,581,13,0,0,0,592,9678,266,51,5,6,10002
31305,293,17,34,4,0,348,121,13,22,0,0,149,101,14,19,0,0,132,169,26,20,0,0,221,250,35,42,0,0,330,811,113,128,0,0,1046,1260,62,111,3,0,1443,1586,40,107,0,0,1740,634,9,38,0,0,680,435,4,22,0,0,464,285,3,28,0,0,315,357,20,39,0,0,417,6304,365,619,10,5,7295
31401,621,16,4,0,0,636,181,6,0,0,0,187,202,7,0,0,0,206,284,27,0,0,0,312,396,29,0,0,0,425,1299,78,0,0,0,1379,2061,119,3,0,0,2184,4055,107,5,0,5,4168,2228,22,0,0,0,2252,1725,14,0,0,0,1739,1006,10,6,0,0,1019,698,16,4,0,0,717,14749,439,24,0,6,15217
31402,279,27,0,0,0,315,106,18,0,0,0,130,87,27,0,0,0,117,205,25,0,0,0,230,314,57,0,0,0,372,1176,272,8,0,0,1463,2466,172,7,0,4,2653,3505,103,10,0,0,3621,1192,24,0,0,0,1223,681,19,0,0,0,696,294,8,0,0,0,308,542,33,3,0,0,575,10855,790,37,0,13,11698
31403,191,19,0,0,0,217,81,28,0,0,0,109,81,8,5,0,0,91,134,27,0,0,0,164,265,66,3,0,0,338,746,189,9,0,0,944,1455,114,9,0,0,1576,1388,34,5,0,0,1431,309,7,0,0,0,314,193,8,0,0,0,199,73,3,0,0,0,80,279,20,5,0,0,304,5200,530,43,0,4,5768
31501,90,0,0,0,5,96,30,0,0,0,0,34,24,0,0,0,0,28,52,0,0,3,0,54,70,8,0,0,0,81,171,11,0,0,0,183,135,3,0,0,0,143,196,10,0,4,4,214,84,7,0,0,0,94,53,3,0,0,0,57,58,0,0,3,0,61,93,0,0,4,0,95,1060,42,9,27,9,1149
31502,81,3,0,4,10,100,53,3,0,0,0,56,67,8,0,0,0,74,115,0,7,5,0,126,179,7,0,0,0,193,443,21,3,3,4,477,415,9,0,7,0,430,420,13,0,4,0,442,134,0,0,0,0,140,96,0,0,0,0,95,56,0,0,0,4,68,179,4,0,5,8,191,2248,73,12,22,34,2389
31503,153,0,0,0,6,163,70,0,0,0,0,70,117,0,0,0,0,115,154,0,0,3,0,153,161,0,0,0,0,158,252,0,0,3,4,256,124,0,0,0,0,124,77,0,0,6,0,81,17,0,0,5,0,18,19,0,0,0,3,22,57,0,0,3,3,62,103,0,0,0,0,105,1293,0,0,24,21,1334
31601,276,32,10,0,0,324,102,38,0,0,0,142,71,5,15,0,0,94,164,6,12,0,0,180,242,19,23,0,0,285,555,70,78,0,0,707,989,124,101,0,0,1209,1881,93,61,0,0,2036,966,16,16,0,0,1003,697,11,10,0,0,721,409,0,5,0,0,420,413,25,9,0,0,452,6767,454,346,0,0,7568
31602,389,54,36,0,0,476,161,35,11,0,0,211,126,27,21,0,0,174,214,42,39,0,0,294,307,42,48,0,0,392,920,162,128,0,0,1213,1472,210,137,0,0,1817,2829,132,130,0,5,3095,1314,51,49,0,0,1412,897,31,40,0,0,966,572,10,24,0,3,609,638,43,46,0,0,727,9841,838,698,9,9,11391
31603,224,50,65,0,0,340,83,31,29,4,0,142,68,29,26,0,0,123,123,44,54,4,0,230,166,67,88,0,0,320,479,218,217,0,0,918,704,254,263,0,0,1220,1250,213,220,0,0,1682,669,68,78,0,5,814,497,33,73,0,6,609,336,24,44,0,0,404,351,61,102,0,0,519,4946,1090,1249,11,11,7313
31605,247,29,21,0,0,295,109,13,3,0,0,124,58,22,7,0,0,87,111,24,3,0,0,138,136,15,15,0,6,173,420,69,45,0,0,537,531,82,32,0,0,652,1043,98,41,0,0,1184,667,52,13,0,0,737,467,19,16,0,0,508,379,27,16,0,0,422,286,28,16,0,0,334,4465,472,243,0,12,5195
31606,365,4,4,5,0,379,142,4,0,3,0,149,109,0,0,3,0,117,254,6,3,4,0,263,304,8,15,0,0,329,952,15,13,0,0,991,1513,25,7,3,0,1559,2247,26,9,6,3,2288,910,8,0,0,0,921,632,0,0,0,6,645,410,0,4,3,5,423,557,0,6,5,0,572,8403,105,65,37,18,8632
31607,252,13,9,0,0,272,114,18,0,0,0,127,99,8,5,0,0,104,179,3,5,0,0,195,268,25,11,0,0,307,911,83,15,0,0,1015,1419,69,14,0,0,1505,1918,48,11,3,5,1974,704,10,4,0,6,719,468,0,6,0,0,468,280,0,0,0,0,286,451,5,12,0,0,473,7062,289,89,10,11,7459
31608,166,4,4,0,0,169,71,0,6,0,0,74,65,4,4,0,0,74,103,0,3,0,0,101,157,0,3,3,0,165,433,3,5,3,0,450,541,0,5,0,3,552,745,0,0,0,0,751,377,3,0,0,0,389,278,0,5,4,0,283,166,0,0,0,0,172,227,0,4,0,0,233,3335,18,42,8,6,3417
31701,711,39,17,0,3,767,318,25,7,0,0,354,313,35,19,0,0,363,693,63,14,0,0,776,1107,96,32,0,0,1241,3988,265,64,3,4,4314,4339,144,23,3,0,4506,3783,62,15,8,3,3876,1279,19,5,4,8,1312,847,13,0,5,0,864,506,9,0,0,3,523,936,41,10,0,0,978,18810,807,208,25,26,19876
31801,218,10,0,0,5,230,135,4,0,0,0,136,164,3,0,0,5,170,318,11,0,4,0,330,386,10,0,0,0,397,881,19,4,4,0,910,595,13,0,4,0,613,447,7,0,4,0,454,144,0,0,3,0,150,97,3,0,0,0,101,64,0,0,0,0,64,257,3,0,0,0,259,3689,83,9,21,12,3814
31802,911,46,29,0,0,987,361,37,12,0,0,413,348,41,22,0,0,410,832,85,38,3,0,965,1447,110,52,8,0,1607,4987,178,115,0,0,5289,5527,98,80,9,8,5721,4743,58,79,6,6,4883,1533,14,26,0,5,1576,1070,11,31,0,0,1113,661,14,18,0,0,690,1265,27,31,12,0,1335,23680,715,544,38,21,24988
31901,484,19,7,0,0,506,284,15,5,0,0,311,262,3,11,6,0,274,592,15,14,3,0,630,988,24,22,0,5,1036,2631,37,35,8,5,2710,2000,16,13,3,0,2038,1284,11,16,0,5,1315,385,3,0,0,0,391,248,3,3,0,0,257,171,0,0,0,0,175,587,8,6,4,0,602,9916,149,142,22,11,10243
31902,354,4,0,0,3,358,239,0,0,4,0,243,278,4,0,0,0,285,537,3,6,0,4,551,625,4,0,0,0,634,1119,6,7,3,0,1130,668,0,6,0,3,674,408,0,0,0,5,413,130,0,0,0,0,130,109,0,0,0,0,108,118,0,0,0,0,121,337,0,0,6,0,345,4910,19,25,15,11,4984
31903,334,5,0,3,0,347,216,4,0,0,0,220,191,0,0,0,0,198,360,8,0,4,3,374,548,9,3,8,3,567,1493,28,0,8,0,1531,1369,3,0,5,4,1384,952,8,5,4,0,961,258,0,0,0,0,263,190,4,0,0,0,192,128,0,0,0,0,131,414,0,0,3,0,420,6438,64,11,46,17,6585
31904,292,26,8,0,0,325,172,17,0,0,0,192,163,23,4,0,4,199,260,16,8,0,3,284,384,38,9,0,0,430,1389,73,15,7,3,1493,1415,29,11,0,4,1462,1095,15,9,5,3,1124,285,8,5,0,0,293,202,0,0,0,0,206,116,4,4,0,3,128,381,16,0,0,0,401,6161,263,78,22,21,6538
31905,305,3,4,7,0,313,228,0,0,0,0,233,178,3,5,0,0,177,457,3,3,0,0,473,637,8,9,0,0,647,1326,11,4,4,4,1352,843,3,0,4,0,854,570,0,0,3,0,578,152,0,0,0,0,152,91,0,0,0,0,91,68,0,0,0,0,69,312,3,0,0,3,316,5172,27,25,17,15,5248
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,14,41,48,0,0,104,7,17,15,0,0,37,6,11,16,0,0,32,8,17,34,0,0,57,6,41,43,0,0,97,17,65,154,0,4,235,14,93,175,0,0,279,35,141,153,0,0,333,23,87,51,0,0,161,30,50,44,0,0,119,53,56,49,0,0,163,24,35,53,0,0,110,235,655,827,10,8,1729
40102,553,7,0,0,0,569,264,10,0,0,0,274,220,6,0,0,0,225,442,11,4,0,0,458,590,13,10,0,0,614,2098,36,11,0,0,2146,2572,31,10,0,0,2610,2872,16,0,0,3,2895,1249,8,0,4,3,1258,982,0,0,0,0,988,733,0,0,0,0,732,502,7,0,0,0,509,13079,148,39,5,8,13279
40103,271,54,24,0,0,343,67,19,7,0,0,89,52,13,8,0,0,71,89,16,20,0,0,130,115,37,26,0,0,177,294,104,78,0,0,477,346,158,68,0,0,569,637,176,43,0,0,855,538,105,11,0,0,652,783,86,4,0,0,875,964,47,3,0,3,1028,235,51,10,0,0,302,4392,868,298,0,12,5567
40104,309,50,21,0,0,375,112,23,9,0,0,144,88,24,12,0,0,130,182,41,23,0,0,239,239,55,35,0,0,337,740,198,75,0,0,1013,946,245,57,0,0,1253,1418,281,34,0,3,1727,643,83,9,0,0,736,470,62,4,0,0,531,245,27,8,0,0,280,295,57,6,0,0,362,5693,1131,286,0,8,7121
40105,188,55,25,0,0,274,39,21,18,0,0,69,48,24,7,0,0,82,79,39,15,0,0,130,87,50,37,0,0,169,253,141,105,0,0,504,280,145,59,0,0,486,525,198,54,0,0,779,337,94,21,0,0,455,360,89,11,0,4,459,427,45,12,0,0,480,158,62,22,0,0,244,2785,961,380,4,7,4130
40106,195,31,7,0,0,233,56,9,4,0,0,73,46,12,7,0,0,63,74,19,17,0,0,109,109,21,25,0,0,161,273,98,67,0,0,439,340,116,50,0,0,508,550,92,17,0,0,665,389,47,3,0,0,440,386,33,5,0,0,423,398,21,10,0,0,423,171,28,6,0,0,209,3004,520,225,0,5,3746
40107,257,26,18,0,0,306,59,12,16,0,0,78,42,12,8,0,0,63,72,25,27,0,0,128,88,26,58,0,0,177,240,94,116,0,0,449,320,80,118,0,0,515,530,137,76,0,0,738,408,85,20,0,0,511,529,56,13,0,0,602,619,36,9,0,0,658,198,31,16,0,0,246,3357,624,502,0,6,4485
40201,218,10,0,0,0,232,149,14,3,0,0,165,140,19,3,0,0,163,219,41,0,0,0,265,447,32,7,0,0,489,1341,69,5,0,6,1413,1476,15,0,0,0,1496,1237,5,4,0,10,1257,361,0,0,0,0,365,188,0,0,0,0,188,103,0,0,0,0,103,284,12,0,0,0,305,6179,228,13,0,12,6432
40202,430,40,4,0,0,473,329,50,0,0,0,377,352,71,0,0,0,426,816,152,4,0,0,974,1403,147,9,0,0,1558,3997,168,9,0,5,4184,2990,38,0,0,4,3033,1679,7,0,0,5,1693,475,11,0,0,3,479,276,4,0,0,0,286,173,5,0,0,0,181,653,33,0,0,4,695,13586,721,27,9,25,14360
40203,418,58,11,0,0,486,155,22,5,0,0,177,141,27,8,0,0,182,259,57,27,0,0,340,381,97,28,0,0,502,1338,399,84,0,3,1830,2111,448,47,0,3,2612,1922,310,15,0,3,2259,600,80,3,0,0,680,465,59,4,0,3,531,235,29,0,0,0,271,427,69,8,0,3,507,8453,1654,245,0,24,10375
40204,842,64,11,0,3,915,485,57,11,0,0,554,512,54,6,0,0,572,919,111,24,0,0,1059,1481,216,61,0,0,1763,5461,425,95,8,11,5991,4453,224,37,0,12,4727,2660,96,13,0,3,2774,698,24,0,0,0,725,554,19,0,0,0,568,276,14,0,0,0,294,981,44,14,0,0,1039,19324,1340,268,8,27,20971
40205,681,37,12,0,0,729,366,27,6,0,0,396,316,21,9,0,0,344,608,32,14,0,0,652,821,54,36,0,0,910,2752,193,62,0,0,3017,3871,142,34,0,0,4054,3079,82,18,0,5,3187,937,22,4,0,0,972,580,8,0,0,0,592,308,3,4,0,0,313,659,30,14,0,0,701,14983,675,206,5,13,15880
40301,176,66,22,3,0,264,48,21,5,0,0,72,54,24,0,0,0,82,74,51,15,0,0,137,102,57,43,0,0,195,295,174,81,0,0,551,304,190,38,0,0,524,602,161,33,0,3,799,372,81,14,0,0,471,456,67,21,0,0,541,342,39,19,0,0,403,174,46,25,0,0,246,2992,978,317,8,3,4300
40302,532,115,19,0,0,674,209,48,19,0,0,273,195,31,15,0,0,243,404,83,29,0,0,520,563,132,57,0,3,752,1647,453,192,0,7,2295,2517,565,72,0,6,3169,2948,543,41,0,4,3534,995,164,16,0,3,1177,742,89,5,0,0,831,372,41,4,0,0,421,533,104,24,0,3,663,11666,2377,492,0,25,14553
40303,442,44,22,0,0,509,163,31,12,0,0,204,145,14,12,0,0,168,230,20,24,0,0,274,299,43,59,0,0,401,860,95,125,0,4,1091,1225,98,90,0,4,1419,2055,149,28,3,0,2242,1167,58,12,3,0,1240,1013,49,5,0,0,1067,731,35,0,0,0,767,417,30,19,0,0,473,8749,685,411,13,7,9857
40304,1257,62,12,0,0,1330,681,38,0,0,0,720,670,51,8,0,0,729,1294,89,13,5,0,1400,1896,130,31,3,0,2058,6613,287,64,0,9,6971,6974,167,34,5,6,7188,5002,79,28,0,5,5120,1379,17,9,0,3,1407,935,5,5,0,0,946,497,9,4,0,3,516,1260,68,10,0,0,1338,28452,1001,211,11,36,29721
40401,596,141,30,0,0,768,238,66,21,0,0,334,210,54,19,0,0,283,379,102,45,0,0,529,519,165,80,0,0,763,1459,575,216,5,3,2252,2066,709,169,0,12,2957,2869,628,101,0,6,3606,1294,203,29,0,6,1524,955,159,26,0,0,1135,571,114,6,0,3,695,608,139,33,0,5,782,11761,3059,767,14,32,15628
40402,339,66,12,0,0,424,153,42,13,0,0,201,128,27,12,0,0,167,284,73,25,4,0,386,362,98,52,3,3,516,1195,307,105,4,3,1616,1565,290,57,0,8,1916,1535,211,26,3,4,1784,495,64,3,0,3,569,338,39,8,0,0,381,179,29,5,5,0,215,348,54,16,0,0,421,6924,1287,349,21,18,8598
40403,343,62,21,0,5,426,117,29,21,0,0,166,108,30,26,0,0,162,169,47,68,0,0,286,263,88,85,0,0,427,686,249,158,0,3,1100,978,297,78,0,7,1350,1528,292,40,0,3,1866,750,83,8,0,0,847,596,69,4,0,4,671,311,38,0,0,0,355,326,58,24,0,0,405,6173,1333,535,0,21,8070
40501,266,3,0,0,0,275,175,7,0,0,0,185,149,9,0,0,0,152,313,14,3,0,0,332,482,9,0,0,0,492,1438,20,0,5,0,1463,1369,11,0,0,4,1379,912,0,0,0,0,923,282,0,0,0,4,285,206,0,0,0,0,210,111,0,0,0,0,114,258,3,0,0,0,258,5965,75,9,5,12,6064
40502,181,6,0,0,0,194,172,7,0,0,0,182,146,3,0,0,0,149,337,7,0,0,0,341,343,7,0,0,0,356,606,8,0,0,3,620,388,7,0,0,0,397,230,0,0,0,0,227,57,0,0,0,0,62,44,6,0,0,0,48,45,0,0,0,0,44,150,0,0,0,0,158,2714,53,0,12,9,2772
40503,227,3,0,4,0,235,242,13,0,0,0,254,285,13,0,0,0,294,481,17,0,0,0,494,475,8,0,0,0,484,669,10,0,7,4,686,345,0,0,0,0,346,228,4,0,0,0,231,52,0,0,0,0,52,34,0,0,0,0,34,30,0,0,0,0,31,175,0,0,0,0,180,3233,67,4,8,6,3320
40504,176,4,0,0,0,180,137,0,0,0,0,146,133,6,0,0,0,138,280,10,0,0,0,295,372,5,0,0,0,372,644,9,0,0,4,653,411,0,0,5,0,424,242,3,0,0,0,243,60,0,0,0,0,58,50,0,0,0,0,53,47,4,0,0,0,52,146,7,0,0,0,155,2697,49,0,10,9,2762
40601,296,53,5,0,0,353,208,92,3,0,0,301,207,75,0,0,0,294,454,168,6,3,0,627,653,180,8,0,0,836,1444,168,11,0,5,1626,1012,50,0,7,0,1068,702,34,0,4,0,737,204,5,9,0,0,220,136,4,0,0,0,148,92,8,0,0,0,100,305,40,6,0,0,353,5713,877,43,21,7,6657
40602,100,4,0,3,0,107,76,7,0,0,0,82,113,9,0,0,0,120,180,8,5,4,0,198,243,13,0,5,0,260,456,4,7,7,0,468,301,5,0,0,0,307,228,0,0,0,0,231,55,3,0,0,0,61,48,0,0,0,0,48,34,0,0,0,0,33,115,10,6,0,0,125,1946,59,16,15,9,2043
40701,427,14,5,0,3,452,279,13,0,0,0,292,231,18,0,0,4,255,463,14,5,0,0,483,517,11,0,0,3,541,1456,19,4,7,6,1491,1277,7,0,5,6,1300,955,7,0,4,3,974,318,6,0,0,0,320,255,0,0,0,0,255,150,0,0,0,0,153,325,6,0,0,3,333,6669,121,18,11,17,6844
40702,438,16,3,0,0,458,375,19,10,0,0,404,397,19,7,0,0,427,855,32,22,3,0,907,1168,32,11,3,0,1213,2105,33,10,4,4,2159,1296,10,7,4,0,1325,773,10,0,7,3,791,199,0,0,3,0,207,152,3,0,0,0,158,112,0,0,0,0,117,410,13,7,5,0,430,8280,194,77,29,11,8592
40703,467,13,0,3,0,482,370,22,0,0,0,395,453,21,0,9,0,483,895,29,4,8,0,929,1212,17,0,3,0,1240,2175,28,0,6,6,2211,1122,13,0,5,4,1142,636,3,0,4,0,648,203,0,0,4,3,210,134,0,0,0,0,134,148,0,0,0,0,149,426,13,0,3,0,444,8239,166,9,33,20,8468
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,310,8,0,0,3,326,140,8,0,0,0,152,105,10,0,0,0,116,218,12,0,0,0,235,296,21,0,0,0,322,996,50,3,4,0,1053,1449,50,3,3,0,1509,1772,43,0,0,0,1820,711,14,3,0,0,729,527,12,0,0,0,545,321,14,0,0,3,337,378,19,0,0,0,401,7231,269,14,16,5,7536
50102,577,28,3,0,3,609,286,15,5,0,0,306,288,18,7,0,0,305,523,23,3,3,0,551,831,46,3,5,0,878,2786,119,11,6,5,2922,3511,65,8,3,3,3588,3343,47,9,3,5,3407,1164,21,0,0,0,1190,786,18,4,0,0,810,488,18,4,0,0,508,809,30,3,3,4,840,15384,436,63,20,17,15922
50103,185,0,0,0,0,185,116,0,0,0,0,114,61,0,0,0,0,70,170,3,0,0,0,174,229,3,0,0,0,235,610,5,0,4,3,628,449,0,0,6,0,451,490,0,0,0,0,494,180,0,0,0,0,180,160,0,0,0,0,160,97,0,0,0,0,98,161,0,0,0,3,168,2909,19,3,18,13,2956
50201,563,43,13,0,0,621,254,25,5,5,0,291,229,28,6,0,0,266,448,39,7,3,0,492,598,58,14,3,0,679,2264,128,30,0,0,2423,3023,78,18,4,0,3121,3529,59,19,0,0,3609,1267,23,10,0,5,1300,919,16,21,0,0,954,596,11,11,0,0,619,855,31,12,0,0,896,14544,539,165,19,5,15271
50301,407,44,43,0,0,493,70,3,12,0,0,83,47,9,9,0,0,71,74,14,21,0,0,111,88,25,28,0,0,144,258,48,83,0,0,386,214,70,87,0,0,372,537,113,96,0,0,739,389,70,53,0,0,504,846,143,48,0,0,1041,2671,138,56,0,0,2866,463,44,18,0,0,530,6059,720,545,0,3,7326
50302,358,97,168,0,0,626,111,27,54,0,0,195,82,22,65,0,0,168,112,38,132,0,0,281,164,82,211,0,0,459,399,229,708,0,0,1344,449,309,874,5,0,1626,931,458,807,5,0,2192,854,288,340,4,0,1486,1346,284,305,5,0,1945,1698,204,191,3,3,2099,317,109,164,0,0,594,6803,2150,4024,18,12,13010
50401,499,101,17,0,0,618,156,39,14,0,0,206,133,22,21,0,0,176,243,71,40,0,0,356,328,93,57,0,0,472,1057,346,194,0,0,1599,1622,436,127,0,0,2181,2618,366,85,0,0,3073,1278,130,20,0,3,1439,1050,97,11,0,0,1162,541,57,12,0,0,608,567,75,28,0,0,664,10084,1842,620,4,10,12552
50402,327,6,0,0,0,328,114,4,0,0,0,115,106,4,0,0,0,110,189,5,0,0,0,194,281,17,0,0,0,297,804,25,0,0,0,825,1225,21,0,0,0,1243,1845,12,4,0,0,1866,857,0,0,0,0,857,664,0,0,0,0,665,399,0,0,0,0,405,406,3,0,0,0,413,7218,92,5,0,0,7318
50403,890,44,4,0,0,937,311,18,5,0,0,331,265,17,3,0,0,289,491,46,15,0,0,548,777,68,5,0,0,855,3286,260,37,0,4,3588,5445,263,21,0,4,5729,7462,241,15,3,7,7722,3026,58,3,0,4,3091,1826,42,3,0,0,1878,1093,10,0,0,4,1106,1420,44,4,0,6,1473,26286,1116,116,10,21,27549
50501,1184,81,13,0,0,1278,385,31,7,0,0,421,311,16,5,0,0,331,508,44,12,0,0,566,732,45,16,0,0,796,2168,199,79,0,0,2444,3187,319,74,0,0,3581,6184,297,23,0,0,6507,3572,117,18,0,0,3709,3028,71,9,0,0,3109,2031,48,4,0,0,2089,1430,72,11,0,0,1512,24727,1349,270,6,3,26348
50502,1039,342,48,0,0,1429,288,99,18,0,0,406,244,121,26,0,0,391,421,250,53,0,0,721,593,360,63,0,0,1021,1925,1414,241,0,0,3586,2428,1846,247,0,0,4520,3767,2008,182,0,3,5963,2352,769,54,0,0,3179,2793,590,52,0,0,3437,2284,301,36,0,0,2626,1154,436,47,0,0,1642,19286,8540,1072,8,4,28908
50503,1241,55,6,5,0,1302,408,24,0,0,0,431,395,33,0,0,0,426,698,47,0,0,0,751,1104,61,3,0,0,1180,4394,316,22,3,3,4741,7354,321,8,0,3,7694,10713,207,10,0,6,10943,4508,46,8,0,0,4558,2629,32,0,0,0,2661,1475,20,5,0,0,1500,2069,70,6,0,0,2137,36992,1229,77,10,17,38320
50601,557,18,0,0,0,580,219,23,0,0,0,242,199,15,3,0,0,216,413,54,0,6,0,473,626,67,5,0,0,697,2421,146,11,0,0,2578,3611,122,5,0,4,3739,4550,41,0,0,0,4588,1822,10,0,0,4,1843,1075,7,0,0,0,1084,579,8,0,0,0,598,856,19,5,0,0,881,16928,542,35,10,13,17523
50602,328,72,33,0,0,435,122,20,11,0,0,144,71,11,15,0,0,101,178,43,22,0,0,247,223,71,58,0,0,353,792,304,198,0,3,1294,1112,376,253,0,3,1746,1627,395,214,4,4,2238,856,148,81,0,0,1092,756,92,73,0,0,922,399,59,51,0,0,507,339,66,57,0,0,466,6816,1658,1070,4,10,9554
50603,580,53,17,0,0,649,158,24,4,0,0,193,157,21,13,0,0,191,249,54,16,0,0,312,325,54,22,0,0,405,1213,276,71,0,0,1562,1720,290,72,0,0,2081,2426,232,64,0,0,2724,1163,70,14,0,0,1251,966,61,9,0,0,1040,753,32,3,0,0,785,595,65,23,0,0,679,10305,1225,317,7,4,11855
50604,782,36,7,4,0,819,281,16,0,0,0,306,269,15,0,0,0,287,501,31,14,0,0,546,777,70,10,0,0,862,2947,206,44,0,0,3204,3909,187,35,4,3,4132,4470,122,18,3,3,4615,1709,31,0,0,0,1747,1084,20,5,0,0,1112,678,13,0,0,0,692,1069,39,3,0,0,1110,18473,795,140,15,8,19426
