SA3_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
30910,405,466,276,175,206,93,43,1660,119,122,76,62,75,34,20,508,172,166,140,67,95,45,10,698,436,385,316,215,320,154,56,1888,6,8,9,3,3,0,3,23,1140,1140,810,520,700,330,134,4777,37,92,62,35,67,24,17,343,27,54,42,30,40,5,5,206,26,43,29,17,30,12,5,153,70,113,108,86,100,36,19,532,4,7,0,7,0,0,0,32,167,317,241,178,237,85,52,1264,1301,1452,1050,694,937,413,184,6038
31001,2337,2280,1214,814,1023,658,334,8663,325,267,149,88,118,43,15,1002,444,356,182,93,115,38,12,1237,1093,905,561,341,424,161,59,3549,17,28,14,9,8,0,0,81,4220,3841,2126,1349,1683,899,419,14535,356,466,330,263,389,190,106,2096,134,137,86,54,50,24,6,488,72,120,62,50,50,23,12,387,330,467,276,201,212,68,36,1587,53,65,31,18,22,3,0,204,936,1260,787,587,720,307,163,4769,5158,5102,2915,1939,2403,1204,585,19303
31002,88,107,99,69,87,21,10,470,162,169,118,76,103,26,10,663,192,217,118,66,96,20,0,709,2148,2452,1601,1078,1246,264,60,8854,25,19,14,3,3,0,0,68,2616,2966,1946,1298,1533,327,79,10763,16,13,19,8,15,0,0,73,54,80,56,33,42,17,5,289,32,41,34,31,31,6,5,177,518,820,542,398,369,51,19,2724,20,18,17,10,3,0,0,69,637,970,669,479,467,77,27,3329,3255,3937,2610,1774,2005,401,108,14096
31003,605,752,475,292,375,117,54,2667,450,461,241,174,214,78,29,1646,482,428,265,156,187,55,24,1594,3988,3989,2289,1507,1685,499,157,14112,23,41,26,7,5,5,0,94,5548,5670,3288,2136,2464,749,266,20115,98,135,107,75,97,25,17,557,152,203,94,107,116,18,9,691,49,107,77,53,72,12,3,373,1254,1726,1110,833,799,153,52,5917,46,46,25,19,15,3,4,158,1606,2211,1414,1083,1094,204,81,7693,7147,7879,4698,3218,3559,953,347,27813
31004,2838,2980,1729,1024,1272,436,207,10489,700,578,289,176,213,63,23,2040,667,556,274,152,179,49,20,1897,2843,2740,1435,881,954,255,99,9210,56,61,26,9,9,6,0,160,7103,6913,3758,2240,2629,807,341,23799,377,575,359,290,341,105,66,2116,196,258,154,110,121,22,7,859,96,165,106,63,83,14,11,543,889,1169,707,469,455,109,21,3821,61,61,48,25,13,4,0,209,1618,2224,1365,961,1015,252,107,7550,8721,9142,5128,3200,3642,1061,453,31345
31101,20,33,13,14,31,8,3,118,18,40,20,19,25,5,0,127,45,47,33,20,21,4,0,170,424,472,318,203,221,45,12,1692,0,0,0,3,0,0,0,4,506,591,386,259,291,59,16,2119,5,13,15,11,6,0,0,53,17,15,17,11,15,0,0,77,6,3,10,11,6,0,5,46,147,180,125,121,106,14,3,702,6,6,7,0,5,0,0,24,178,226,173,152,131,17,8,900,686,823,562,416,424,79,22,3014
31102,553,510,302,208,210,93,35,1915,261,217,131,74,81,22,9,795,250,210,99,67,90,23,15,757,1135,1009,584,396,409,71,29,3639,27,27,8,3,6,0,0,69,2237,1969,1128,748,800,203,85,7171,80,115,74,54,69,14,15,420,77,112,56,34,44,10,0,334,52,71,62,39,36,11,5,269,457,574,344,259,240,36,25,1940,25,29,21,12,0,0,0,89,690,906,556,407,387,69,42,3055,2922,2874,1679,1155,1192,271,135,10230
31103,2342,2340,1334,775,1033,407,224,8463,511,463,247,148,175,47,18,1608,477,391,214,109,145,40,25,1390,1963,1903,1083,762,856,211,66,6840,25,33,15,12,4,0,0,94,5315,5129,2900,1810,2220,694,327,18392,276,379,261,170,235,95,54,1458,204,208,137,88,110,18,11,774,87,153,112,61,84,19,4,529,839,1051,657,420,470,78,27,3536,50,61,25,19,13,3,0,164,1455,1841,1189,763,910,210,94,6464,6768,6972,4088,2570,3126,905,421,24859
31104,502,578,408,274,290,106,49,2211,361,342,246,181,191,42,21,1385,334,367,218,132,164,32,13,1263,2503,2591,1533,1015,1135,268,74,9118,17,26,12,3,7,0,0,72,3720,3909,2410,1602,1789,454,161,14045,50,85,59,46,49,10,7,310,98,112,73,43,44,12,4,380,55,62,40,28,34,8,0,227,545,675,466,279,259,48,16,2286,25,22,6,4,5,0,0,62,777,953,640,398,392,79,31,3269,4496,4861,3054,1998,2185,536,188,17321
31105,925,959,592,410,516,206,108,3721,372,362,187,127,148,52,20,1269,368,333,214,140,158,45,29,1275,1526,1535,895,596,693,182,79,5502,11,16,12,7,5,0,0,47,3204,3208,1899,1271,1516,485,230,11815,134,156,112,98,125,32,23,677,101,126,71,64,68,27,10,476,49,89,67,46,61,12,6,331,431,563,420,277,301,63,21,2066,26,10,8,8,13,0,0,64,734,951,678,487,568,136,61,3611,3942,4154,2576,1756,2088,620,292,15429
31106,1762,1873,1064,688,882,386,201,6852,341,329,205,128,148,54,24,1222,367,349,192,106,132,46,17,1214,1309,1388,842,501,613,194,77,4918,23,24,19,8,7,4,0,90,3808,3957,2325,1439,1780,685,309,14296,262,372,238,211,286,95,55,1524,147,180,106,73,75,24,12,628,75,88,84,63,67,19,5,404,575,722,425,342,380,79,40,2558,61,52,31,25,3,5,0,181,1130,1417,891,720,810,215,117,5294,4936,5372,3213,2157,2592,902,425,19591
31201,133,135,98,53,72,10,0,495,76,111,56,31,26,0,0,305,153,112,54,27,39,4,0,386,1386,1520,842,451,473,33,7,4711,4,6,8,0,0,0,0,22,1756,1889,1056,562,605,45,10,5918,5,26,17,5,13,0,0,75,14,11,6,0,0,0,0,41,15,16,11,8,9,0,0,57,231,361,220,137,130,7,0,1085,6,0,7,3,0,0,0,20,275,423,257,157,152,4,0,1269,2030,2304,1318,718,759,55,9,7191
31202,528,644,401,281,345,67,29,2300,346,294,178,115,129,21,6,1087,447,430,219,128,173,16,4,1411,4473,4593,2929,1908,2230,265,68,16477,21,12,10,10,5,0,0,65,5819,5972,3736,2438,2874,378,116,21336,27,55,45,22,31,17,0,204,85,102,65,35,50,4,0,338,48,84,52,48,60,11,0,299,878,1292,896,617,658,63,24,4431,26,30,18,13,8,0,0,96,1059,1570,1080,734,807,88,30,5368,6880,7539,4820,3177,3683,461,141,26703
31203,78,90,60,32,37,3,0,312,48,58,37,33,29,0,0,209,129,139,63,52,36,0,0,413,625,658,424,240,311,27,3,2290,3,3,4,3,0,0,0,9,877,950,587,355,419,36,3,3231,5,15,17,12,21,0,0,70,10,27,13,21,9,0,0,84,21,29,21,14,13,0,0,97,118,146,138,81,119,10,0,605,3,9,6,0,4,0,0,20,160,226,186,130,163,10,0,877,1042,1173,778,489,580,48,8,4111
31301,46,97,67,45,68,28,9,367,74,111,60,50,53,8,0,352,87,102,75,41,44,3,4,355,540,647,433,343,371,79,37,2440,5,16,8,0,3,0,0,29,753,968,644,480,531,121,50,3549,8,15,13,10,20,4,0,64,20,44,23,14,26,3,3,140,15,26,21,16,22,9,0,105,174,270,223,162,185,33,12,1067,12,15,3,7,10,0,0,47,235,369,283,209,266,42,17,1422,989,1338,926,688,798,168,68,4967
31302,421,524,357,229,301,93,40,1963,315,271,163,108,131,30,13,1035,318,314,182,122,125,41,11,1097,2645,2641,1473,944,1037,216,87,9042,26,33,15,3,5,0,0,85,3721,3776,2186,1412,1593,376,145,13217,62,93,74,53,76,41,12,414,141,156,98,67,77,15,6,562,75,108,72,64,68,15,5,415,1007,1326,767,525,533,83,48,4278,45,42,28,12,4,0,0,126,1322,1714,1042,722,762,156,69,5792,5047,5495,3233,2136,2354,528,215,19012
31303,65,60,59,21,49,14,0,270,32,33,23,18,21,0,3,135,32,38,27,11,12,9,0,127,424,461,290,208,212,44,9,1648,5,4,5,0,5,0,0,16,557,588,407,260,302,64,15,2196,0,3,5,0,0,0,0,16,7,8,7,4,7,4,0,37,9,19,8,6,3,0,0,38,80,113,72,48,55,7,3,382,5,8,3,4,0,0,0,17,103,148,94,60,70,13,3,495,658,736,500,319,380,76,20,2689
31304,318,449,333,252,346,94,42,1840,326,335,217,137,155,47,20,1238,313,304,201,105,160,45,19,1151,2160,2292,1550,951,1189,298,112,8553,16,19,12,8,4,0,0,60,3133,3407,2314,1456,1858,485,193,12838,40,82,57,41,59,21,6,313,111,115,73,67,70,15,6,464,45,66,59,37,54,15,0,276,602,814,538,384,426,79,27,2871,21,36,12,18,7,0,0,99,825,1116,734,548,619,135,42,4019,3959,4527,3049,2003,2472,615,229,16861
31305,308,408,325,216,253,90,41,1635,250,304,187,101,143,42,8,1035,244,255,137,92,117,30,6,878,1227,1253,813,532,649,216,81,4769,14,17,8,0,5,0,0,47,2038,2234,1474,939,1157,379,139,8363,36,85,68,47,74,23,14,352,77,124,78,58,79,25,10,441,39,71,44,47,48,8,12,263,370,574,418,321,356,74,34,2146,20,13,16,11,12,0,0,68,531,869,628,488,562,126,63,3270,2571,3106,2103,1427,1728,505,197,11636
31401,513,753,514,373,520,249,115,3029,467,598,409,279,339,135,57,2280,569,594,330,214,241,106,48,2102,2907,3527,2370,1542,1996,813,305,13463,8,12,9,0,0,0,0,31,4466,5484,3633,2408,3092,1303,521,20907,25,65,57,37,59,29,4,279,56,116,76,54,78,37,9,431,31,64,56,29,47,21,17,269,256,509,381,252,366,123,49,1932,16,14,5,0,9,0,0,41,383,766,579,375,546,202,86,2939,4850,6253,4213,2787,3639,1505,610,23847
31402,1851,2004,1082,683,793,339,122,6872,556,459,257,176,224,59,16,1742,526,424,226,150,168,54,20,1577,2621,2451,1418,863,995,288,89,8726,20,24,6,9,5,0,0,62,5560,5364,2987,1879,2188,735,253,18974,104,228,147,106,147,58,26,824,168,231,127,75,109,31,4,749,75,125,88,65,63,18,11,442,628,929,612,429,494,130,50,3267,27,24,10,3,7,3,0,74,1006,1534,982,680,823,234,98,5363,6568,6901,3971,2556,3013,977,351,24334
31403,405,440,256,151,188,85,40,1569,182,163,96,61,70,19,6,595,190,168,73,55,84,34,3,610,1183,1146,702,413,519,159,52,4177,9,10,7,5,5,0,0,30,1971,1927,1131,683,865,300,101,6976,40,62,55,34,63,23,9,298,66,61,48,44,43,9,6,276,32,55,40,23,30,6,3,188,285,424,252,214,214,44,13,1440,16,9,11,5,14,0,0,51,438,616,403,321,356,84,35,2248,2412,2547,1534,999,1220,382,139,9229
31501,62,59,36,21,21,0,0,201,43,37,25,14,16,0,0,134,81,96,37,20,20,4,0,261,1340,1409,786,427,373,33,9,4371,19,14,12,4,6,0,0,58,1547,1624,893,486,436,37,7,5024,0,4,9,0,6,0,0,21,11,19,9,0,4,0,0,54,12,11,8,5,0,0,0,48,620,706,390,212,168,15,4,2108,17,23,16,4,0,0,0,65,669,769,430,228,183,9,4,2289,2211,2393,1321,714,622,49,9,7317
31502,239,206,103,61,85,11,5,715,82,74,38,18,19,0,0,224,132,99,47,21,29,5,0,327,1212,1175,606,384,339,26,4,3749,20,14,14,9,0,0,0,55,1685,1564,802,496,474,47,10,5070,13,17,14,11,13,0,0,62,11,16,9,5,5,3,0,53,14,28,8,4,7,0,0,55,419,489,304,186,130,4,0,1527,24,32,19,5,6,0,0,84,479,582,350,206,152,10,0,1783,2168,2147,1147,704,627,53,7,6856
31503,25,35,15,9,9,0,0,101,21,26,11,6,0,0,0,62,46,36,15,10,12,0,0,120,639,655,357,154,164,18,4,1988,5,11,5,0,0,0,0,18,742,761,398,180,183,19,7,2287,7,7,0,0,7,0,0,26,5,7,0,0,3,0,0,27,3,6,0,0,6,0,0,20,131,202,138,78,63,8,0,618,3,7,3,3,0,0,0,25,148,233,147,90,78,8,0,704,890,993,543,264,264,26,12,2997
31601,402,549,387,257,356,99,35,2091,319,363,246,143,188,43,22,1331,276,352,201,129,130,40,18,1145,1362,1679,1053,746,939,285,102,6156,11,4,10,0,4,0,0,26,2368,2951,1889,1275,1621,473,178,10745,34,62,65,46,68,15,5,300,36,85,65,58,51,21,7,321,20,62,55,42,51,8,0,245,245,421,348,234,324,68,38,1682,11,21,12,4,5,0,0,50,352,649,537,388,505,114,59,2605,2717,3598,2428,1657,2119,586,233,13350
31602,586,699,468,285,387,126,31,2577,414,414,274,164,202,54,18,1539,458,469,259,143,186,69,18,1591,2367,2633,1721,1128,1444,370,142,9817,15,19,10,5,3,0,0,57,3846,4230,2724,1728,2225,615,216,15584,33,84,68,55,48,20,5,316,104,140,88,50,95,25,10,514,44,107,73,46,75,17,9,365,400,708,570,415,508,121,52,2774,18,24,7,12,7,0,0,66,594,1063,803,583,741,183,81,4042,4436,5297,3527,2307,2963,801,298,19626
31603,369,395,174,112,127,38,19,1241,286,237,124,103,107,21,5,886,266,252,147,88,124,31,12,921,1231,1270,803,566,700,220,62,4850,5,7,4,4,0,0,0,21,2160,2158,1255,869,1050,311,108,7921,32,45,30,20,41,13,6,186,57,80,63,44,61,14,10,327,35,61,41,42,47,9,7,234,203,380,257,206,289,60,29,1418,8,21,6,10,3,0,3,53,333,585,397,317,443,95,56,2221,2493,2740,1655,1189,1498,404,163,10142
31605,311,389,261,166,214,49,20,1406,195,291,151,105,131,35,4,911,257,305,179,114,112,20,5,993,832,1092,713,520,656,133,46,3991,6,13,0,5,3,0,0,35,1601,2093,1310,904,1121,232,75,7334,20,49,52,35,69,15,3,248,30,66,66,48,75,14,3,303,39,48,36,39,47,0,3,216,133,262,234,175,215,33,15,1064,0,9,7,0,3,0,0,20,216,433,393,304,411,62,24,1844,1819,2525,1699,1205,1528,299,98,9183
31606,237,297,213,142,202,52,25,1167,264,295,210,90,145,31,10,1048,285,289,165,119,138,39,6,1052,1655,1800,1213,731,906,229,73,6606,10,12,16,10,8,0,0,59,2454,2700,1821,1096,1397,344,121,9936,14,42,31,19,44,17,6,169,39,59,56,38,52,13,0,265,31,51,39,31,28,10,4,200,261,428,299,221,258,48,22,1536,14,11,10,5,0,3,0,38,365,594,431,320,382,94,29,2214,2818,3300,2254,1416,1779,442,151,12153
31607,189,262,181,140,149,44,10,982,220,287,150,108,120,32,19,932,293,292,145,83,128,18,9,970,1698,1717,1072,652,749,142,55,6080,14,0,7,0,0,0,0,23,2415,2559,1551,990,1143,236,92,8984,8,26,34,10,25,20,6,127,32,72,42,26,53,11,4,244,25,48,45,30,34,6,9,188,229,403,325,225,244,46,23,1494,4,15,12,3,0,0,0,42,300,559,458,292,356,81,40,2086,2719,3119,2004,1285,1503,317,134,11080
31608,60,116,98,87,71,14,3,454,98,105,92,65,90,24,5,476,89,121,71,45,59,9,0,395,531,714,516,356,427,87,19,2656,9,0,4,0,0,0,0,13,789,1058,782,560,644,134,31,3996,3,13,7,8,12,0,0,47,10,22,14,14,19,4,0,84,4,22,27,16,23,0,0,90,61,133,107,72,102,19,3,490,4,4,7,6,3,0,0,25,79,189,160,117,157,23,8,734,868,1245,948,676,804,155,34,4728
31701,1357,1485,832,472,665,226,106,5141,388,443,258,178,228,43,18,1554,435,433,241,144,220,30,15,1517,5328,5382,3526,2376,2860,517,161,20157,31,29,25,5,6,0,0,102,7543,7771,4881,3178,3984,824,299,28478,146,223,155,113,147,85,41,909,104,156,100,79,95,22,12,572,61,95,76,62,74,9,4,375,1171,1704,1178,951,1008,143,43,6204,54,50,33,24,5,0,0,169,1534,2234,1549,1230,1330,259,102,8234,9077,10002,6432,4402,5310,1081,405,36705
31801,62,65,44,25,24,0,0,222,38,41,32,13,31,0,0,156,63,57,36,28,28,4,0,223,1269,1404,871,598,735,70,22,4968,7,3,0,0,3,0,0,20,1438,1577,988,671,817,82,25,5584,0,5,3,8,7,0,0,26,14,21,22,5,12,0,0,73,10,15,18,7,10,0,0,65,340,539,356,259,213,28,0,1743,19,12,10,3,6,0,0,48,375,601,407,286,247,34,0,1957,1816,2169,1395,958,1061,114,23,7540
31802,895,1106,625,430,612,224,91,3976,563,568,317,210,275,74,21,2020,658,641,349,207,280,73,25,2238,6225,6442,3887,2476,2943,696,220,22897,24,30,22,16,13,0,0,106,8367,8783,5202,3333,4123,1065,361,31240,106,169,107,105,131,43,38,698,139,233,142,103,120,25,8,771,80,181,134,78,120,20,10,626,1562,2296,1507,1096,1207,237,95,7999,65,84,51,38,19,0,4,253,1949,2961,1939,1422,1590,334,152,10346,10323,11746,7147,4758,5718,1402,511,41590
31901,228,295,161,104,150,35,10,975,158,190,122,107,120,16,5,707,206,236,157,97,103,19,0,817,2411,2734,1753,1289,1496,232,66,9972,17,17,11,6,6,0,0,60,3017,3463,2204,1605,1864,300,81,12536,14,43,22,21,28,8,3,140,50,109,79,52,56,6,3,351,26,65,48,38,34,5,0,216,849,1154,835,563,591,56,22,4066,35,34,18,10,9,0,0,110,976,1402,993,689,719,71,27,4877,3992,4871,3196,2291,2581,375,104,17417
31902,71,77,67,45,48,13,8,324,74,81,43,29,38,9,0,280,102,98,61,29,41,0,0,322,1326,1480,1017,673,765,64,16,5345,10,18,3,4,0,0,0,36,1579,1746,1193,784,900,88,25,6309,4,9,7,11,5,0,0,32,21,33,31,19,19,3,0,133,19,22,17,12,16,0,0,87,468,678,434,338,311,29,7,2267,20,18,14,7,8,4,0,74,532,762,511,385,361,39,8,2596,2109,2503,1701,1169,1259,120,31,8905
31903,69,84,65,41,67,8,3,344,84,122,88,58,63,12,4,425,141,144,104,55,72,19,5,537,1447,1665,1107,763,888,120,28,6021,11,5,4,9,0,0,0,38,1758,2024,1369,928,1101,156,37,7367,8,19,15,14,12,4,0,68,26,45,32,25,41,5,0,171,20,36,32,25,27,5,0,143,416,555,420,302,319,49,11,2074,13,28,19,15,3,0,0,80,489,681,516,374,404,60,16,2539,2248,2701,1888,1302,1501,217,50,9903
31904,218,234,159,120,134,23,12,897,139,173,103,67,86,6,5,592,139,182,139,92,104,12,9,678,1271,1537,1073,770,810,100,28,5574,20,13,7,9,0,0,0,44,1779,2148,1475,1061,1138,142,47,7789,17,35,22,24,23,4,0,123,42,63,48,43,52,0,4,256,29,51,43,40,40,3,0,209,473,799,559,389,431,46,13,2710,34,28,17,13,5,0,0,97,596,981,691,502,555,54,21,3394,2375,3122,2170,1565,1688,197,68,11188
31905,34,69,46,27,41,7,3,217,59,65,50,43,36,0,0,259,91,98,64,40,55,3,6,360,1033,1315,788,625,692,85,28,4554,12,15,5,3,0,0,0,45,1234,1560,950,739,825,97,33,5442,4,3,7,4,10,3,0,32,30,39,24,24,10,0,0,125,15,33,23,16,15,3,0,101,412,548,374,323,283,20,6,1967,19,13,22,7,3,0,0,65,469,639,438,381,323,23,9,2292,1704,2196,1391,1123,1155,126,43,7729
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,182,169,81,38,60,18,16,555,31,14,13,16,13,11,5,103,47,32,25,10,14,7,0,144,139,96,81,37,52,47,24,481,0,3,0,0,0,0,0,3,401,318,199,104,140,85,47,1282,17,46,26,22,34,31,10,187,8,16,11,9,3,3,7,64,0,3,3,3,3,5,0,27,25,43,24,23,33,24,19,182,9,0,0,0,0,3,0,8,57,113,70,59,69,65,40,460,454,427,273,159,207,145,79,1746
40102,239,282,235,155,254,118,67,1347,343,352,201,151,219,95,41,1395,325,327,209,132,173,81,56,1298,2952,3129,1929,1306,1656,642,300,11914,9,11,3,14,0,8,0,51,3872,4094,2578,1752,2303,942,463,16005,15,24,33,13,33,14,12,148,55,67,66,38,52,24,13,313,22,51,38,18,43,25,13,202,244,464,399,301,354,134,52,1955,14,8,6,5,4,0,0,41,353,608,541,371,494,202,89,2657,4221,4702,3118,2130,2797,1142,551,18665
40103,660,1083,603,384,494,256,117,3589,103,162,148,104,145,104,52,817,217,238,151,96,135,71,49,960,678,967,652,497,749,537,253,4330,8,12,0,3,0,0,0,22,1659,2452,1559,1087,1530,966,471,9717,27,95,81,60,120,66,42,495,24,31,22,25,29,5,15,147,9,30,19,13,17,8,13,108,41,95,105,77,122,84,53,577,0,3,4,6,0,0,0,14,97,255,232,188,284,169,122,1342,1759,2702,1786,1272,1809,1131,593,11059
40104,977,1129,531,328,373,277,157,3769,147,185,102,56,77,46,24,641,207,194,105,54,71,41,20,684,1067,1118,710,488,675,365,249,4675,6,13,5,0,0,0,0,30,2405,2639,1448,926,1200,716,460,9791,60,114,79,74,106,69,56,557,16,50,27,17,44,18,18,199,21,25,20,19,20,21,5,139,133,235,178,155,201,99,53,1054,10,13,4,0,3,0,0,36,246,438,319,262,376,214,136,1989,2652,3074,1766,1190,1578,933,591,11780
40105,471,542,243,137,179,96,51,1720,108,96,69,50,74,52,24,479,123,114,72,42,72,37,22,477,709,766,481,356,442,278,156,3194,0,4,7,0,0,0,0,10,1414,1521,879,584,763,465,258,5882,28,58,45,31,51,24,15,258,17,25,22,13,28,23,15,149,10,24,12,17,19,9,7,110,60,132,86,77,115,61,40,569,0,3,0,0,4,0,0,15,125,254,173,142,218,115,71,1093,1538,1774,1050,724,988,578,333,6978
40106,384,464,255,146,172,85,49,1551,106,127,85,47,54,45,21,479,110,133,70,45,52,30,19,456,728,791,493,337,457,264,145,3213,0,5,0,0,0,0,0,10,1324,1511,903,568,736,419,236,5705,20,41,41,27,29,25,7,192,19,32,21,15,20,9,8,120,9,8,10,11,15,4,0,58,66,108,86,68,90,45,25,477,0,4,0,4,0,0,0,7,111,181,152,124,163,85,44,860,1437,1694,1054,701,899,502,279,6567
40107,303,404,232,139,154,85,40,1347,131,156,104,85,101,60,32,679,189,184,104,67,76,55,35,705,887,1003,647,439,614,360,210,4167,6,4,0,0,0,0,0,13,1522,1747,1086,737,946,556,320,6913,16,54,38,39,46,26,12,235,27,48,30,19,32,17,16,193,12,26,21,18,29,18,9,121,59,131,110,97,132,67,48,639,0,5,0,0,0,0,0,4,110,257,199,172,239,131,87,1191,1627,1998,1283,906,1187,690,411,8100
40201,78,107,72,40,71,46,30,442,81,102,86,57,69,26,9,432,95,93,48,37,49,18,12,353,1352,1381,838,578,671,222,87,5132,0,7,0,0,0,0,0,6,1609,1683,1048,715,867,310,144,6366,0,16,23,12,24,7,6,96,30,41,20,13,30,3,6,143,12,15,17,12,26,9,0,94,296,444,329,215,228,79,31,1621,10,3,7,3,8,0,0,34,347,520,389,257,317,106,42,1982,1956,2205,1436,975,1179,417,186,8352
40202,1407,1423,769,470,574,315,196,5155,232,238,143,103,135,50,35,930,250,218,128,71,96,28,22,820,3173,3117,1655,1001,1073,278,129,10420,32,28,27,10,10,6,0,111,5092,5024,2718,1650,1893,676,386,17432,221,312,196,130,190,90,55,1185,119,134,63,64,70,19,13,489,57,53,58,45,43,13,13,282,1459,1804,1103,715,670,163,66,5982,57,74,38,26,21,0,0,230,1909,2384,1462,983,1002,282,151,8170,7001,7404,4177,2631,2889,961,537,25600
40203,2529,2312,1022,592,775,516,289,8032,219,185,94,63,85,45,34,720,250,195,99,49,64,34,9,698,1438,1108,635,399,511,210,101,4420,14,18,10,9,3,0,0,55,4451,3812,1850,1116,1438,813,441,13915,137,206,136,83,143,107,82,894,52,66,41,29,46,17,14,268,31,51,31,14,36,15,7,188,236,409,288,222,228,102,52,1531,24,12,11,9,0,0,0,66,485,742,508,361,460,243,154,2947,4932,4552,2360,1474,1892,1052,596,16864
40204,3511,3599,1854,1122,1487,984,591,13150,332,360,188,157,181,90,51,1355,421,396,236,144,143,74,36,1456,2785,2774,1728,1121,1311,383,180,10277,31,24,16,13,5,3,4,87,7087,7147,4017,2556,3134,1529,863,26331,304,425,337,231,335,210,163,2008,125,171,110,61,104,46,19,633,55,120,98,63,81,32,19,464,1032,1282,862,621,681,198,73,4744,48,46,30,31,16,3,5,181,1559,2041,1439,1013,1220,490,275,8031,8649,9188,5454,3563,4355,2022,1130,34355
