SED_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
SED55504,0,5,12,26,17,20,10,0,0,86,4,58,150,262,182,91,40,10,4,805,0,0,0,26,3,0,6,3,0,37,0,0,0,3,0,0,0,0,0,8,0,14,19,9,0,0,0,0,0,45,0,0,0,3,6,0,0,0,0,14,5,4,8,10,4,3,5,4,0,43,0,5,6,52,32,37,16,5,0,156,0,7,12,32,25,14,12,7,9,112,0,3,45,50,57,43,9,5,0,208,0,43,119,299,172,132,84,34,9,903,42,117,106,355,176,141,80,42,15,1068,1729,3869,3182,6873,3217,2507,1800,897,243,24317,0,0,0,14,0,8,3,0,0,29,1673,3211,1836,3816,1289,1018,819,403,159,14218,0,0,0,3,0,0,0,0,0,3,0,0,0,5,6,0,0,0,0,11,0,4,0,21,3,4,0,0,0,35,0,0,0,11,0,6,0,0,0,10,0,3,5,16,4,6,3,3,0,44
SED55605,0,0,0,12,11,10,3,0,0,34,4,31,72,167,95,65,26,17,3,470,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,7,8,10,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,7,6,29,12,15,5,4,0,79,0,0,5,7,3,0,0,0,0,15,0,11,7,28,12,23,12,15,0,111,0,3,5,27,20,23,5,3,0,84,0,18,39,86,85,82,52,24,4,388,52,152,155,483,232,146,74,34,18,1351,1806,4103,3541,6221,3464,2849,1496,764,201,24447,0,0,0,0,0,0,0,0,0,0,1492,3396,2465,4466,1999,1352,805,339,125,16444,0,0,0,4,0,0,0,0,0,7,0,0,0,4,4,3,0,0,0,9,0,0,0,12,3,3,0,0,0,22,0,0,0,3,0,0,0,0,0,3,3,7,0,31,14,8,4,0,0,72
SED55706,0,3,0,0,5,3,5,0,0,16,0,11,10,40,38,31,26,16,8,180,0,3,0,5,4,0,3,3,0,17,0,0,0,14,0,0,0,0,0,16,0,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,3,16,23,30,26,6,0,117,0,0,0,13,0,0,0,0,0,27,0,0,0,8,12,15,15,8,0,61,0,0,0,12,16,15,21,6,0,63,7,4,21,153,43,56,70,37,9,406,94,228,158,450,387,306,290,147,53,2110,1113,2804,1939,4343,3038,3355,3222,1519,404,21737,0,0,7,24,4,0,0,0,0,41,949,2288,1439,3184,1997,2225,1958,816,297,15140,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,38,15,15,13,0,0,85
SED55802,0,8,15,31,38,19,21,9,0,142,0,20,55,143,77,68,29,18,0,412,0,11,15,36,19,11,25,5,5,119,0,0,0,13,0,0,0,0,0,13,0,15,8,33,4,8,0,0,0,69,0,0,0,3,0,0,0,0,0,8,0,3,8,15,4,8,16,0,0,57,4,14,34,152,111,100,57,13,9,493,0,0,3,11,10,18,3,3,0,48,0,12,35,66,34,23,6,6,0,185,5,70,139,504,169,128,66,27,13,1119,75,134,96,409,152,110,48,37,17,1075,2288,3805,3394,8404,3047,2679,1547,741,235,26144,0,8,17,80,17,15,0,3,0,142,2013,2998,2324,4167,1608,1290,711,394,168,15675,0,3,0,13,0,0,0,0,0,25,0,0,0,24,13,9,9,0,4,66,0,3,0,30,5,3,3,0,0,42,0,4,0,18,7,8,5,0,0,51,0,6,5,15,5,6,0,0,0,36
SED55905,0,10,8,46,20,19,15,5,5,126,0,16,42,82,53,32,25,7,4,261,0,0,3,23,0,6,8,3,3,52,0,0,3,11,0,0,0,0,0,20,0,9,6,11,0,0,0,0,0,23,0,0,0,0,4,0,0,0,0,6,0,6,6,27,11,9,12,0,0,77,0,7,5,18,11,10,3,0,0,49,0,0,3,14,9,9,8,7,0,56,0,3,7,23,16,14,3,0,3,67,0,16,54,182,126,149,127,105,23,778,42,96,120,346,128,106,80,89,61,1063,1164,2170,2438,5366,2472,2417,1876,1197,453,19561,0,0,0,3,0,0,0,0,0,5,974,1790,1994,3339,1598,1459,1087,720,377,13325,0,5,0,19,3,5,0,0,0,34,0,0,0,17,7,15,10,0,0,50,0,0,0,34,0,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,9,0,0,0,60
SED59494,0,0,0,0,0,0,0,0,0,3,0,3,0,14,8,4,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,6,4,0,0,21,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,3,6,0,0,0,0,6,3,0,10,49,9,15,7,3,0,102,31,31,87,456,250,169,93,35,9,1156,149,244,414,1753,842,667,444,118,14,4639,5,0,0,0,0,0,0,0,0,13,119,194,247,755,298,267,167,20,4,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,13
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,0,0,0,14,0,0,14,110,46,25,4,0,0,197,0,0,30,262,103,55,14,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,3,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60105,0,3,5,15,5,0,0,0,0,32,0,0,5,11,9,7,4,0,0,41,0,3,3,35,4,0,0,0,0,47,0,0,0,3,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,15,7,6,6,4,0,34,0,0,4,18,0,4,0,0,0,27,0,0,0,0,0,3,0,5,0,11,0,0,0,3,0,0,0,0,0,3,3,4,5,42,25,16,13,11,5,130,12,30,57,136,36,59,62,43,34,468,600,1383,1406,3275,1391,1291,1147,778,317,11596,0,0,4,32,5,6,0,0,0,49,589,1235,1246,2405,1325,1184,1139,776,476,10381,0,0,3,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,3,0,3,0,10,8,0,0,0,0,29
SED60106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,5,8,4,29,13,28,19,69,38,60,58,23,9,331,178,449,368,759,440,624,638,300,93,3853,0,0,0,0,0,0,0,0,0,0,148,410,287,621,384,544,428,262,114,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6
SED60113,0,0,0,7,4,4,3,0,0,16,0,3,7,23,26,13,12,5,0,93,0,3,5,20,7,3,0,0,0,35,0,0,0,6,0,0,0,0,0,8,0,5,3,6,6,0,0,0,0,16,0,0,0,4,3,3,0,0,0,9,0,5,6,14,17,9,9,0,0,61,0,4,0,6,0,0,0,0,0,17,0,0,0,0,3,8,6,10,0,27,0,0,0,0,4,3,0,0,0,19,3,23,14,65,33,37,44,33,11,255,31,69,67,170,119,143,137,87,29,848,954,2301,2113,4252,2321,2567,2326,1213,336,18383,0,6,0,10,4,0,0,0,0,17,850,1912,1789,3566,2133,2209,1775,899,315,15441,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,17,11,7,0,4,0,44
SED60115,0,0,0,3,3,3,0,0,0,12,0,0,4,9,7,5,3,5,0,36,3,4,6,39,0,3,0,0,0,48,0,0,0,21,0,0,0,0,0,25,0,5,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,3,5,9,4,6,4,0,0,41,0,8,10,33,0,4,0,0,0,52,0,0,0,0,0,0,7,0,0,9,0,0,5,0,0,4,0,0,0,3,0,27,38,239,88,60,40,34,14,542,65,141,234,407,173,174,165,96,27,1482,1142,2453,2676,5460,2368,2484,2085,1143,312,20115,0,0,8,3,0,0,0,0,0,14,1001,2029,1904,3713,1976,2046,1689,871,359,15599,0,0,7,17,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,3,16,8,9,3,8,0,44
SED60207,0,0,0,0,0,0,0,0,0,3,0,0,0,13,9,12,9,5,0,50,0,8,0,28,3,0,0,0,0,43,0,0,0,35,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,16,5,6,5,0,38,0,7,0,14,3,0,3,0,0,18,0,0,0,0,0,4,8,4,0,21,0,0,0,0,0,0,0,4,0,7,6,5,19,79,30,27,34,23,8,219,27,92,69,218,139,154,168,128,46,1045,974,2256,2060,4198,2311,2449,2492,1449,409,18614,0,0,0,0,0,0,0,0,0,0,902,2049,1793,3669,2189,2289,2158,1171,499,16720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,21
SED60208,0,0,0,0,0,4,0,0,0,4,0,0,4,7,6,3,4,0,0,37,0,0,0,11,0,3,0,0,0,10,0,0,0,10,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,10,8,5,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,5,0,0,0,0,6,0,4,5,38,13,20,22,21,12,140,35,85,100,204,147,176,152,106,28,1035,821,1921,1758,3400,1975,2395,2052,1132,317,15765,0,0,0,0,0,0,0,0,0,0,725,1668,1645,3120,1891,2120,1688,931,382,14166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,10,5,0,0,31
SED60209,0,0,0,0,0,0,0,0,0,8,0,3,4,16,15,10,7,0,0,69,0,5,10,24,13,0,3,0,0,52,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,11,0,17,14,3,0,56,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,4,0,3,0,16,0,0,0,0,3,4,0,5,0,11,5,9,7,37,23,19,38,31,6,173,62,141,142,331,214,216,206,129,46,1483,1062,2389,2050,4240,2433,2778,2438,1289,370,19047,0,0,0,0,0,0,0,0,0,0,959,2089,1739,3545,2070,2290,1868,983,432,15965,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5,4,4,21
SED60301,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,14,0,0,0,37,0,0,0,0,0,43,0,0,0,4,0,0,0,0,0,7,0,5,3,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,15,0,0,0,8,4,0,0,0,0,18,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,10,10,65,16,6,10,15,10,137,6,54,36,84,48,59,25,53,16,392,468,1078,976,2353,936,947,658,451,167,8029,0,0,0,0,0,0,0,0,0,0,371,906,783,1747,844,869,648,480,172,6828,0,0,0,14,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,9
SED60302,0,0,4,0,0,0,0,0,0,8,0,0,4,19,12,5,0,4,0,48,0,0,6,81,3,8,0,3,0,102,0,0,0,26,0,0,0,0,0,24,0,9,16,13,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,7,7,3,0,49,0,12,24,108,9,5,4,0,0,155,0,0,0,3,0,6,0,0,0,13,0,3,4,8,0,0,0,0,0,11,9,48,61,237,88,74,63,20,11,606,43,100,72,264,111,105,99,66,31,894,1007,1932,2021,6529,1977,2061,1605,883,347,18363,0,0,9,17,8,0,5,0,0,40,938,1570,1522,3315,1587,1705,1464,860,426,13379,3,7,0,42,0,0,0,0,0,52,0,0,0,4,3,0,0,0,3,14,0,0,0,15,0,0,0,0,0,18,0,0,0,6,3,0,0,0,0,12,0,0,0,7,4,8,3,0,0,23
SED60303,0,5,12,13,5,3,0,0,0,44,0,0,4,25,10,13,6,6,0,75,0,3,10,67,7,0,3,3,0,93,0,0,4,45,0,0,0,0,0,59,0,0,0,13,3,0,0,0,0,19,0,0,0,8,4,0,0,0,0,12,4,13,10,46,22,21,16,6,4,140,0,3,20,64,5,3,6,0,0,101,0,3,0,9,4,6,4,0,0,33,0,0,3,4,3,6,0,0,0,17,5,28,40,184,52,44,39,25,13,433,21,45,90,291,93,92,86,46,12,778,772,1722,2294,5968,2250,2002,1732,796,247,17780,0,0,0,4,5,0,0,0,0,11,662,1473,1838,3272,1799,1675,1319,647,298,12989,0,0,0,15,0,0,0,0,0,25,0,0,0,0,3,0,0,0,0,4,0,0,0,31,0,0,0,0,0,34,0,0,0,6,0,0,0,0,0,11,0,6,8,31,14,7,8,0,0,67
SED60304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,19,13,46,25,28,19,14,0,182,0,0,0,0,0,0,0,0,0,0,7,23,13,30,29,16,10,5,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60310,0,0,4,16,4,7,3,3,0,29,0,9,6,18,12,16,18,13,6,87,0,0,8,39,5,5,0,0,0,59,0,0,3,26,0,0,0,0,0,29,0,0,4,7,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,8,7,3,16,7,11,21,6,3,83,0,3,9,33,0,0,0,0,0,44,0,0,0,0,3,10,3,4,0,18,0,4,0,6,6,3,0,0,0,17,5,16,14,110,27,34,19,25,11,262,4,24,32,125,50,47,48,31,17,372,391,1196,1444,2879,1190,1173,1202,643,218,10335,0,0,0,0,0,0,0,0,0,0,370,870,1015,1282,974,931,911,474,256,7082,0,0,4,22,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,23,0,0,0,5,0,0,0,0,0,5,0,0,4,13,7,10,10,4,0,44
SED60404,0,0,0,5,3,4,3,0,0,8,0,9,13,45,27,17,19,8,5,130,0,0,0,14,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,13,5,4,4,3,4,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,11,11,26,13,24,28,12,0,120,0,0,0,6,0,0,0,0,0,7,0,0,0,5,7,11,3,5,0,21,0,0,0,0,6,4,9,0,0,18,4,15,17,48,32,47,51,24,4,251,33,106,66,207,133,180,188,99,40,1058,992,2378,1894,3856,2364,2640,2458,1151,250,17989,0,0,0,0,0,0,0,0,0,0,838,2153,1463,3287,1903,2084,1645,671,218,14257,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,13,14,6,0,71
SED60410,0,4,0,6,0,0,0,0,0,5,0,7,16,31,18,9,3,4,4,99,0,0,4,23,0,0,0,0,0,29,0,0,0,13,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,6,4,5,8,6,7,8,3,37,0,0,0,26,0,0,0,0,0,37,0,0,0,0,4,3,3,0,3,13,0,0,5,0,3,0,0,0,0,3,0,14,10,67,20,17,13,18,6,167,7,13,25,52,30,20,17,21,14,205,447,899,926,2284,812,740,736,489,167,7496,0,0,0,0,0,0,0,0,0,0,396,772,695,1440,735,677,691,391,133,5929,0,0,0,5,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,3,0,0,22
SED60411,0,3,3,7,7,4,0,0,0,25,0,0,5,26,8,5,0,3,0,54,5,4,3,36,3,0,0,0,0,48,0,5,0,16,4,0,0,0,0,26,0,6,3,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,4,10,3,12,3,3,0,49,0,5,3,33,7,0,0,0,0,48,0,0,0,0,3,0,4,4,0,13,0,0,0,11,9,0,4,0,0,20,0,5,11,74,18,25,27,22,8,196,18,47,64,137,63,75,82,67,45,605,818,1762,1601,4177,1775,1818,1786,1203,486,15438,0,0,0,0,0,0,0,0,0,0,703,1462,1303,2941,1657,1778,1720,1164,634,13366,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,46,5,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3,4,6,0,29
SED60414,0,5,3,7,3,3,0,0,0,18,0,0,8,13,7,4,11,0,0,40,0,5,0,24,3,0,4,0,0,28,0,0,0,3,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,6,5,4,14,3,6,0,42,0,6,0,18,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,10,0,0,5,4,6,0,5,0,0,17,0,6,6,47,20,17,16,14,4,131,21,79,76,132,51,71,71,45,11,550,828,1908,1610,3825,1680,1722,1401,588,121,13684,0,0,0,0,0,0,0,0,0,3,797,1652,1338,3135,1491,1521,1145,523,130,11726,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,3,0,0,27
SED60501,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,12,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,7,4,0,20,0,0,0,5,0,0,0,0,0,9,0,0,0,0,3,4,4,6,0,13,0,0,0,0,3,0,0,0,0,7,0,5,0,20,6,8,11,8,4,61,54,124,102,237,139,134,123,45,20,981,729,1626,1422,2562,1373,1493,1222,525,110,11058,0,0,0,0,0,0,0,0,0,3,587,1437,1205,2385,1162,1156,949,388,110,9380,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
SED60505,0,0,0,0,3,0,0,0,0,4,0,0,0,5,5,7,0,0,0,15,0,0,0,6,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,9,0,0,0,20,6,7,8,8,0,52,3,14,21,37,27,20,36,29,13,198,242,658,558,1112,667,745,583,331,95,4997,0,0,0,3,0,0,0,0,0,3,221,578,503,1017,672,644,537,336,124,4628,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SED60506,0,4,0,0,4,3,0,0,0,10,0,4,0,4,10,10,5,0,0,32,0,0,0,6,0,0,0,0,0,14,0,0,0,7,0,0,0,0,0,3,0,3,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,10,9,3,9,8,4,49,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,7,3,5,25,0,0,0,0,0,4,5,0,0,15,0,0,15,94,21,19,32,25,8,221,42,78,80,196,141,192,218,126,31,1096,764,1748,1472,3090,1857,2411,2473,1211,314,15354,0,0,0,0,0,0,0,0,0,0,704,1516,1251,2720,1640,2005,1661,802,275,12565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,14,3,8,9,0,0,32
SED60508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,3,0,0,20,8,22,14,52,32,42,39,20,10,223,108,307,259,527,366,510,396,176,40,2683,0,0,0,0,0,0,0,0,0,0,96,235,194,405,312,352,257,102,39,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9
