SED_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
SED53902,0,0,0,7,49,28,57,84,14,14,14,8,10,5,5,309,24,3,8,5,76,19,17,19,3,0,3,0,0,0,8,188,0,7,22,31,45,48,66,17,11,6,3,5,3,0,3,271,0,5,12,88,218,239,303,74,3,9,6,10,14,5,13,996,0,0,14,17,24,23,27,28,6,0,10,48,8,3,4,205,0,0,0,0,5,3,19,44,0,4,7,4,0,0,4,91,0,0,0,4,16,12,51,32,5,3,7,4,6,3,4,155,48,145,538,441,492,335,475,255,15,14,27,28,12,9,71,2903,0,5,13,15,18,32,35,30,9,3,7,7,3,0,4,171,0,0,0,122,232,92,76,74,10,19,27,28,14,4,39,736,45,68,150,194,280,450,590,380,104,95,122,148,69,14,61,2772,260,781,1331,1340,2130,1870,2920,2161,407,377,491,603,264,70,341,15341
SED54006,0,0,0,0,18,19,123,232,62,45,45,43,7,0,11,612,0,0,0,0,9,4,0,5,0,0,0,0,0,0,0,23,0,0,4,9,10,7,14,6,0,0,0,0,0,0,0,47,0,0,9,14,37,49,255,77,9,8,19,8,0,0,3,491,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,7,13,5,0,5,9,0,0,0,40,0,0,0,0,8,5,32,23,6,5,0,4,0,0,8,86,81,183,1023,656,422,230,530,212,17,3,10,18,0,0,162,3555,0,3,23,30,11,5,20,6,0,0,0,0,0,0,3,105,0,0,0,3,6,0,8,4,0,6,0,0,0,0,0,34,3,17,79,63,80,56,144,63,6,0,19,12,16,4,56,631,160,438,1346,1075,954,638,1623,912,123,116,153,182,56,30,352,8156
SED54104,5,0,3,9,26,15,58,51,17,11,14,29,6,0,4,252,8,0,4,5,50,10,16,19,0,0,9,3,5,0,6,127,7,4,29,76,87,87,142,80,19,23,32,50,51,8,10,702,0,5,13,64,125,127,325,101,9,15,10,12,23,7,7,859,5,8,6,29,38,25,34,45,6,6,11,19,12,0,0,240,0,0,0,10,54,11,21,24,7,0,0,5,5,0,11,144,0,0,0,10,14,17,38,31,6,5,13,16,0,0,7,164,53,177,611,498,538,451,790,399,61,87,55,77,70,36,76,3977,0,3,28,48,42,36,108,89,20,24,29,28,44,20,15,537,0,0,0,43,48,16,31,30,17,16,19,34,5,4,0,268,26,36,147,149,256,285,546,415,120,124,157,236,126,23,35,2683,202,459,1170,1499,2135,1786,3508,2470,588,703,772,1164,763,190,296,17694
SED54203,0,0,0,6,17,9,49,76,16,10,13,17,4,9,9,229,0,0,3,0,3,0,7,0,0,0,4,0,0,0,0,21,0,0,0,0,3,4,5,0,3,0,0,0,0,0,0,20,0,0,0,3,12,23,71,18,0,0,4,0,0,0,3,133,0,0,0,0,0,0,9,6,3,0,0,3,5,0,0,29,0,0,0,0,0,0,5,14,3,0,10,3,0,0,0,34,0,0,0,3,3,8,20,24,7,9,10,9,0,4,7,91,5,38,237,134,94,64,152,77,8,5,18,21,8,0,46,902,0,0,0,9,4,9,8,7,6,3,11,11,10,9,3,87,0,0,0,0,49,28,22,15,0,3,0,0,0,0,7,134,4,18,43,32,68,62,116,107,16,21,41,75,19,11,18,643,24,98,355,305,409,378,812,619,120,101,181,244,78,44,132,3900
SED54304,0,0,0,14,48,48,110,127,25,24,33,72,23,8,7,543,0,3,3,12,63,31,19,18,6,4,7,6,6,0,0,196,0,4,9,46,63,94,155,76,26,26,29,36,34,0,9,611,0,3,10,21,96,122,234,64,9,4,11,35,15,7,12,648,0,0,3,11,10,5,27,20,0,10,10,23,3,0,3,136,0,0,0,0,12,8,32,105,13,8,19,27,7,0,6,241,0,0,0,7,16,21,103,71,20,26,19,30,16,4,8,333,21,71,447,466,567,475,828,445,64,67,85,136,78,33,87,3867,0,4,12,18,33,43,81,64,29,24,31,69,30,10,17,459,0,0,0,136,246,63,76,70,20,33,28,39,14,8,22,761,27,28,141,192,248,400,651,658,189,247,339,570,259,46,77,4082,135,504,1101,1342,2226,2117,4160,3465,862,1074,1443,2044,1010,271,518,22271
SED54403,0,0,0,9,36,33,294,421,90,63,69,74,20,5,24,1140,0,0,0,0,9,0,9,6,3,0,0,0,0,0,0,30,0,0,6,8,22,9,24,3,0,0,11,8,0,0,0,90,0,0,4,13,28,58,258,98,6,6,12,32,19,6,8,547,0,0,0,0,3,5,32,22,5,0,7,13,4,0,0,106,0,0,0,0,0,0,7,26,0,0,4,5,0,0,0,40,0,0,0,0,17,22,90,89,18,18,12,22,11,0,11,305,4,24,199,182,202,125,337,157,23,22,16,33,15,3,50,1390,0,0,4,0,7,19,24,20,0,7,3,8,0,0,5,91,0,0,0,4,5,6,13,28,4,8,10,10,0,0,0,86,3,11,48,55,81,100,427,281,53,53,65,92,54,21,52,1391,10,55,336,466,811,764,2768,2119,337,317,356,536,218,94,287,9469
SED54505,0,0,0,10,27,22,63,73,4,8,6,4,4,0,4,232,6,0,0,3,30,13,12,6,0,0,0,0,0,0,0,73,0,6,12,77,168,169,402,174,43,31,30,42,28,4,12,1190,0,0,12,32,112,117,228,91,18,8,16,0,5,6,9,662,5,6,5,17,68,124,313,249,29,32,27,53,27,0,0,940,0,0,0,0,22,43,42,38,4,5,8,11,6,3,0,175,0,0,0,10,21,24,32,15,6,11,0,6,0,0,0,128,67,146,595,436,545,268,552,275,29,27,32,40,15,0,56,3092,3,0,4,25,14,26,47,35,10,3,4,6,5,0,0,182,0,0,0,34,65,44,23,18,16,13,10,12,0,0,5,239,28,26,126,166,286,213,489,345,58,60,51,67,24,15,25,1986,171,400,1056,1281,2931,2453,6553,4210,673,583,583,680,336,84,338,22333
SED54605,0,0,0,5,52,36,112,119,20,15,12,29,8,3,9,414,4,0,0,3,15,5,3,10,0,11,0,3,0,0,3,63,0,0,5,18,8,11,14,4,0,0,0,0,0,0,0,66,0,0,13,15,49,49,145,94,7,13,7,17,0,0,8,415,0,0,0,0,5,0,7,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,3,12,16,41,53,8,5,7,3,7,0,0,165,82,299,1894,1240,945,444,960,463,27,29,17,26,24,0,133,6587,0,5,10,10,19,19,30,18,0,7,0,6,5,0,0,126,3,0,0,0,9,10,30,25,4,0,3,5,0,3,0,106,20,33,171,158,146,186,210,130,19,17,14,25,7,3,30,1179,148,544,2370,1760,1711,1161,2309,1456,144,159,127,189,89,38,276,12490
SED54701,0,0,0,3,20,11,65,139,28,29,42,47,19,12,20,428,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,3,0,3,15,0,9,10,3,4,0,0,0,0,0,0,53,0,5,8,9,13,28,226,64,8,6,33,40,29,8,6,468,5,0,0,0,0,3,5,11,0,3,0,0,5,0,0,37,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,19,0,0,0,0,6,9,61,16,15,14,5,6,6,0,3,129,38,144,488,249,175,92,179,80,8,11,12,16,6,0,80,1586,0,4,5,10,12,10,16,8,3,0,0,0,0,0,0,67,0,0,0,0,5,10,6,8,4,3,3,0,3,3,0,40,7,15,55,33,48,34,175,100,29,20,22,41,35,54,26,702,92,269,678,475,589,415,1097,691,148,124,187,224,134,101,241,5460
SED54804,0,0,3,7,26,24,31,33,15,8,6,12,7,5,5,174,3,6,8,3,58,12,15,29,0,7,7,0,0,0,5,160,0,3,7,13,33,42,72,23,8,9,5,3,7,5,5,233,0,0,12,43,86,208,316,138,26,6,48,50,11,5,8,962,0,0,8,6,10,3,19,17,0,0,0,0,0,0,3,67,0,0,0,0,10,5,8,7,6,5,4,5,0,0,0,41,0,0,5,0,8,10,28,15,3,6,0,3,7,0,3,101,54,131,517,449,570,422,803,588,55,57,68,75,54,15,71,3932,0,0,6,26,29,31,51,55,13,13,10,18,15,0,7,282,0,0,0,19,39,18,6,10,0,0,10,6,4,0,4,114,25,29,98,134,234,298,656,530,116,144,134,186,81,6,43,2707,166,439,930,1012,1688,1632,3200,2525,357,383,434,553,270,75,284,13942
SED54905,0,0,0,12,38,28,65,50,18,13,19,31,4,0,7,278,5,3,4,10,55,19,6,14,0,7,3,0,0,0,5,129,0,5,11,63,103,104,153,50,11,14,18,18,11,3,3,561,0,3,11,52,86,119,230,95,20,30,17,19,18,0,3,702,0,0,7,8,26,15,33,33,4,3,10,21,0,0,0,176,0,0,0,0,10,10,19,23,0,4,8,3,0,0,0,84,0,0,4,4,22,27,57,35,8,14,0,11,4,5,9,195,53,152,587,480,503,340,551,255,33,37,39,51,33,9,80,3211,0,4,17,17,34,24,58,42,7,9,13,12,13,0,13,263,0,0,0,41,57,30,26,28,19,5,11,12,9,4,8,234,27,31,152,159,256,287,513,376,95,79,106,196,95,25,50,2457,181,409,1109,1305,2151,1821,3109,2146,436,424,521,715,382,87,306,15099
SED55005,0,0,0,6,67,60,380,275,43,46,33,36,12,0,14,973,0,0,0,3,30,13,11,13,0,0,5,0,0,0,0,70,4,5,12,37,128,115,350,154,8,16,15,10,11,0,14,872,0,0,10,57,72,113,529,164,9,8,9,28,3,8,7,1022,0,0,6,8,43,66,193,183,13,13,14,23,15,0,9,593,0,0,0,0,4,23,26,36,3,6,13,16,0,0,0,126,0,0,0,4,31,19,83,40,8,15,5,7,0,0,10,223,31,94,744,650,590,310,542,209,13,17,7,10,17,0,65,3312,0,0,7,20,13,13,34,19,4,9,0,4,0,5,0,127,0,0,0,9,37,23,29,34,3,12,3,0,0,0,12,171,12,13,136,144,252,388,976,479,87,84,66,77,33,14,45,2808,81,252,1125,1289,2168,2313,7842,4520,618,608,551,728,274,87,408,22874
SED55102,0,0,0,5,35,34,202,148,24,3,14,6,9,0,17,505,0,0,0,5,33,5,10,15,4,0,0,0,0,0,5,76,0,4,4,17,20,28,59,22,0,0,0,3,0,0,11,175,0,0,3,20,49,93,458,156,17,13,20,20,8,3,26,893,0,0,3,0,11,9,32,20,0,0,0,0,0,0,7,87,0,0,0,0,3,0,0,9,0,0,0,0,0,0,4,21,0,0,0,3,4,4,55,36,3,8,5,9,0,0,10,147,36,119,803,633,670,510,1107,393,30,20,16,34,11,7,148,4532,0,0,21,10,17,22,34,28,8,6,3,7,0,0,7,157,0,0,0,0,19,14,30,17,9,0,7,4,0,4,48,150,15,28,114,104,179,241,1047,312,32,22,24,28,16,7,101,2277,91,334,1158,1104,1564,1433,4491,2027,239,170,168,234,103,43,627,13801
SED55202,0,0,0,4,71,57,564,781,107,77,67,74,29,13,25,1870,0,0,4,9,22,10,16,9,0,0,0,0,0,0,0,73,0,4,10,56,91,72,163,48,4,17,5,0,3,0,7,478,0,4,7,39,53,35,131,91,9,0,0,10,0,0,5,386,0,9,9,10,8,16,120,137,9,27,20,31,16,5,5,431,0,0,0,0,0,3,19,31,3,7,4,0,0,0,5,74,0,0,0,9,22,20,172,82,16,15,14,12,4,6,0,369,46,171,1132,734,607,209,260,112,11,4,10,9,13,0,92,3419,0,3,12,6,16,20,19,17,0,0,4,0,0,0,0,109,0,0,0,7,52,22,55,43,5,11,5,13,6,0,10,234,13,27,169,197,255,360,971,514,145,79,62,101,34,18,78,3034,123,495,1655,1521,2091,1659,5374,4027,617,522,552,803,268,89,438,20253
SED55306,0,0,0,0,14,7,57,36,13,3,5,12,5,0,8,168,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,30,0,6,3,8,8,8,7,10,0,0,0,0,0,0,0,52,0,0,10,36,74,68,179,77,13,12,3,17,11,0,0,508,0,0,0,0,0,0,12,20,0,3,0,3,0,0,0,46,0,0,0,0,0,0,3,21,3,0,0,6,0,0,0,51,0,0,0,0,9,9,34,23,8,0,3,8,5,0,0,101,80,232,971,649,560,300,582,272,34,20,26,38,25,14,131,3936,3,6,10,30,19,27,41,26,3,11,0,5,6,5,6,187,0,0,0,3,3,11,16,25,4,3,0,7,0,0,3,69,18,27,94,84,101,79,194,112,25,35,29,36,16,3,17,866,168,406,1267,1100,1155,780,1620,1002,156,140,133,188,96,43,264,8527
SED55405,0,0,0,9,32,43,202,156,40,23,37,66,20,0,24,648,9,0,6,10,31,16,14,13,4,0,3,4,0,0,3,116,0,8,7,39,52,82,107,50,15,23,32,49,19,3,11,509,0,0,13,29,53,52,162,41,14,6,6,12,5,4,9,382,0,3,6,14,13,10,70,44,21,20,29,68,35,0,3,332,0,0,0,0,3,8,31,83,13,14,13,20,0,0,4,189,0,0,0,15,19,32,69,68,8,14,20,23,8,0,12,276,46,127,554,443,408,258,519,243,33,30,30,30,12,5,107,2835,0,0,5,16,15,24,55,30,10,15,11,14,7,8,3,222,0,0,0,30,43,25,58,88,31,48,33,33,22,3,18,427,14,26,132,149,228,349,680,646,147,219,283,450,165,31,76,3602,139,445,1061,1132,1612,1696,4029,3407,909,1028,1390,1767,742,132,551,20030
SED55504,0,0,0,12,29,43,269,196,50,36,30,25,9,0,10,702,0,0,4,4,52,14,17,9,6,0,4,0,0,0,3,121,0,0,7,12,32,22,72,15,0,8,0,0,3,3,0,181,0,0,4,32,53,178,825,358,43,33,21,24,24,9,23,1617,5,0,0,0,6,6,12,19,0,0,8,21,0,0,0,80,0,0,0,0,0,4,11,11,0,9,0,0,0,0,0,34,0,0,3,3,10,15,50,42,17,16,6,8,0,0,0,163,34,123,804,858,1224,860,3020,1185,114,79,52,62,27,3,157,8604,0,0,5,12,12,9,44,19,6,0,0,5,0,0,0,100,0,0,0,20,92,68,77,46,3,4,5,11,8,0,11,350,14,29,106,104,193,267,1156,377,31,46,57,23,41,3,36,2472,95,315,1136,1347,2320,2030,7148,3420,373,308,303,308,174,44,337,19660
SED55605,0,0,0,0,37,33,68,75,17,22,10,14,8,3,3,308,0,0,0,0,18,7,4,5,0,0,0,6,0,0,0,38,0,4,3,11,12,15,15,5,0,0,7,0,0,0,7,73,0,0,5,39,45,95,443,186,22,20,18,11,11,4,16,912,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,9,0,0,0,4,13,13,53,40,10,3,6,10,3,5,5,163,41,136,1176,900,782,637,2170,1476,94,68,77,57,18,10,116,7744,0,0,7,7,33,16,49,23,3,4,8,6,6,0,0,159,0,0,0,0,8,0,12,13,5,3,0,3,4,0,5,58,9,20,87,100,131,122,346,150,24,23,17,23,6,10,20,1101,89,278,1482,1294,1524,1367,4249,2804,232,196,202,182,90,59,258,14300
SED55706,0,0,0,5,19,14,81,68,8,8,6,18,12,0,9,248,0,6,8,3,21,0,5,0,0,0,0,0,0,0,0,37,0,0,8,11,5,0,7,3,0,0,0,3,0,0,0,41,0,4,20,33,77,62,99,42,0,9,7,4,3,0,12,372,0,3,0,5,0,3,9,0,0,0,0,9,0,0,0,27,0,0,0,0,0,0,7,16,3,0,14,12,0,0,0,55,0,0,0,0,5,6,19,17,0,0,0,0,4,0,4,74,81,232,1095,822,560,292,427,175,15,12,20,47,9,0,162,3946,0,6,23,38,34,22,49,19,7,5,4,10,3,0,3,225,0,0,0,4,0,4,13,10,4,6,0,8,4,0,7,59,12,22,121,115,147,92,172,105,20,31,34,88,31,13,106,1115,160,496,1502,1336,1293,773,1332,801,124,127,132,284,109,30,418,8926
SED55802,0,0,0,15,86,83,565,786,73,51,53,62,10,3,12,1804,3,0,4,0,71,17,9,0,0,0,0,0,0,0,4,119,0,0,9,19,59,40,96,42,5,3,4,8,5,0,3,296,0,0,6,17,107,96,359,160,19,14,5,19,6,0,8,815,0,0,8,18,39,20,62,45,4,0,0,6,13,0,0,223,0,0,0,0,0,0,15,18,3,4,4,6,5,0,0,51,0,0,0,10,25,24,86,48,10,9,10,13,0,0,7,239,38,76,741,482,529,291,602,310,28,21,17,15,7,10,72,3249,0,0,0,18,10,23,38,19,0,0,0,3,0,0,4,120,0,0,3,60,320,225,240,146,12,23,18,29,11,0,48,1138,0,25,138,152,327,440,1582,746,112,110,88,92,37,22,82,3945,82,251,1192,1090,2303,2026,6216,4317,507,468,407,528,215,74,384,20058
SED55905,0,0,0,18,43,41,140,228,32,28,23,34,0,4,14,601,3,0,0,6,73,13,11,16,5,0,0,0,0,0,3,135,0,4,10,17,59,49,92,43,9,12,8,17,8,3,8,326,0,0,7,30,67,86,197,70,3,0,11,24,4,0,10,522,0,3,0,3,36,6,25,14,3,3,4,0,0,0,3,103,0,0,0,0,3,4,12,29,3,5,4,3,0,0,0,64,0,0,0,9,11,7,39,35,0,6,8,0,4,0,9,140,58,164,687,481,418,249,542,321,25,33,17,17,15,10,68,3096,0,0,9,19,18,25,35,25,10,5,5,6,8,0,12,177,0,0,0,16,32,6,23,20,3,18,3,5,0,0,4,130,13,45,267,285,310,327,478,292,38,34,31,46,18,7,55,2241,161,603,1575,1269,1683,1392,2540,1815,263,248,240,305,123,41,297,12556
SED59494,0,0,0,0,0,0,6,12,0,0,0,0,0,0,8,35,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,18,3,0,4,0,0,0,9,6,55,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,7,80,51,48,38,43,27,8,4,14,31,16,12,53,431,0,4,0,0,3,4,4,4,0,0,0,10,5,3,4,43,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,11,0,0,8,8,20,8,30,13,12,10,16,57,23,12,44,258,7,25,109,106,143,110,179,110,28,22,56,166,79,92,210,1431
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,3,0,0,3,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,3,0,0,25,0,0,4,7,14,19,46,20,0,5,6,8,3,0,16,148
SED60105,0,0,0,6,17,17,31,20,4,7,11,10,7,0,5,126,0,3,0,0,10,10,5,0,0,0,0,0,0,0,0,31,0,0,4,0,4,0,14,8,3,6,11,0,0,0,0,51,0,0,0,11,13,20,25,4,0,0,0,0,3,8,4,94,0,0,0,0,3,0,0,13,16,9,16,9,4,7,0,81,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,27,0,0,0,0,3,4,11,11,0,4,3,0,0,0,0,46,43,127,247,167,97,39,78,25,3,9,6,8,0,0,36,889,0,0,0,10,6,11,25,8,0,0,4,0,0,0,0,71,0,0,0,4,0,0,7,18,15,4,3,9,8,0,0,60,7,11,35,26,28,23,73,57,15,28,9,17,24,0,9,360,62,260,386,303,275,213,530,706,268,271,213,191,81,26,80,3864
SED60106,0,0,0,6,0,3,4,3,5,0,4,0,0,0,5,23,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,41,77,63,25,15,12,5,0,0,0,0,0,0,9,260,0,3,6,9,9,6,8,0,0,0,0,0,0,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,7,14,6,7,10,13,4,0,0,0,5,0,0,5,76,14,84,118,114,80,57,84,57,13,18,10,19,6,0,34,701
SED60113,0,0,0,3,23,32,35,28,16,4,12,11,0,0,5,171,3,0,3,4,11,0,3,0,0,0,0,0,0,0,0,33,0,3,4,6,3,6,0,13,4,4,0,6,0,0,0,52,0,3,13,13,20,24,59,20,3,4,10,9,0,0,0,185,0,0,0,4,5,0,15,21,11,4,0,9,0,0,0,72,0,0,0,0,0,7,0,8,0,0,4,3,0,0,0,22,0,0,0,0,4,9,10,4,3,3,0,0,0,0,9,44,50,245,608,389,236,103,190,62,12,11,13,9,3,0,64,1993,0,0,0,24,21,21,34,20,3,6,5,0,3,0,0,135,0,0,0,5,4,0,9,22,9,0,10,6,0,0,0,57,11,45,64,78,67,48,130,72,19,21,28,45,9,0,16,656,99,519,848,701,621,401,824,644,213,184,219,196,57,10,131,5662
SED60115,0,0,0,0,17,27,41,40,17,7,19,10,4,0,7,182,4,0,4,0,9,3,4,3,0,0,0,0,0,0,4,28,0,0,0,0,0,0,10,0,3,3,0,4,0,0,0,26,0,5,9,5,11,6,31,3,0,0,0,0,0,0,0,73,0,0,0,0,3,0,10,16,15,19,16,6,4,0,0,92,0,0,0,0,0,0,8,23,3,10,0,3,0,0,3,53,0,0,0,0,5,4,16,13,0,6,5,8,4,0,0,57,40,172,405,251,107,64,97,35,0,8,0,12,3,4,50,1243,0,5,7,13,4,8,20,10,3,0,3,11,0,0,5,88,0,0,0,0,5,0,11,43,13,9,6,17,11,0,5,119,12,21,60,48,53,31,257,316,127,84,110,115,61,14,30,1345,77,332,591,440,358,257,860,1212,484,474,455,496,214,33,188,6465
SED60207,0,0,0,11,29,26,36,39,10,5,8,6,0,3,10,177,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,20,0,0,0,6,0,4,0,9,0,0,0,0,0,0,0,15,0,0,9,4,16,14,40,9,0,0,0,0,0,0,4,103,0,0,0,0,0,0,8,30,10,8,3,0,0,4,0,74,0,0,0,0,0,0,4,19,4,9,27,29,5,0,4,98,0,0,0,0,0,3,15,6,10,3,4,0,0,0,0,45,51,223,485,298,153,53,103,29,8,9,3,9,3,0,50,1482,0,3,4,15,8,9,19,14,0,5,0,0,4,0,4,78,0,0,0,4,3,0,9,9,0,0,7,6,0,0,0,48,11,28,52,31,38,38,60,37,5,19,16,67,23,29,27,491,84,395,677,485,400,244,490,407,152,176,190,232,79,49,131,4200
SED60208,0,0,0,5,28,16,18,16,7,8,9,6,0,0,10,123,4,0,3,0,8,0,3,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,20,4,28,0,0,0,0,12,0,0,5,78,0,0,0,0,5,5,0,0,5,5,3,7,0,0,0,37,0,0,0,0,0,0,5,6,0,3,9,6,0,0,0,34,0,0,0,0,4,3,13,15,0,0,0,0,0,0,3,32,38,160,392,248,127,49,72,31,11,3,0,6,0,3,37,1176,0,3,7,19,5,6,22,6,0,0,3,0,0,0,0,73,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,15,27,52,47,29,18,42,23,10,15,0,37,0,0,7,324,84,354,554,419,363,222,322,210,66,67,66,118,17,9,98,2970
SED60209,0,0,0,3,26,11,39,32,11,9,13,7,3,0,9,158,0,3,0,3,8,5,4,0,0,0,0,0,0,0,0,26,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,17,0,0,7,7,12,28,52,14,10,0,6,3,0,0,0,136,0,0,0,4,6,4,13,14,5,25,22,11,3,3,3,104,0,0,0,0,0,0,4,11,0,5,0,3,0,0,0,26,0,0,0,0,6,5,12,10,4,0,3,4,0,3,3,51,49,169,442,274,127,74,73,32,4,8,3,7,3,0,61,1340,0,4,8,12,11,12,27,19,4,0,0,0,4,0,3,114,0,0,0,0,0,0,3,10,0,0,0,4,0,0,4,25,13,26,64,37,39,30,69,53,7,11,15,19,18,12,15,432,96,313,657,462,413,361,531,449,123,161,160,140,87,37,148,4141
