SED_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
SED30057,0,0,0,7,0,0,0,0,0,8,0,9,3,15,8,9,8,8,0,66,0,6,7,4,0,8,10,11,5,44,0,4,3,9,0,0,0,0,0,20,0,0,12,107,3,0,0,0,0,126,0,0,0,0,3,0,0,0,0,4,0,0,6,25,8,5,4,4,0,49,0,0,0,0,0,4,3,4,0,10,0,0,0,0,0,0,10,4,0,15,0,0,0,7,0,0,0,0,0,7,0,7,11,7,0,0,0,0,0,19,0,0,0,4,3,8,42,21,9,89,10,93,154,367,249,193,157,89,16,1325,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,9,11,20,18,27,5,3,0,89,0,26,32,76,33,11,8,3,0,185,0,0,0,3,4,0,8,0,0,20,0,6,3,25,13,18,12,9,0,89,0,0,0,6,12,31,28,22,0,105
SED30058,0,8,5,9,5,3,9,0,0,30,0,9,4,34,13,13,20,7,0,91,0,3,0,5,7,6,10,13,10,59,0,3,4,14,5,7,5,0,0,36,0,11,20,49,23,10,9,5,3,126,0,0,0,14,12,13,6,8,5,62,0,3,19,52,35,27,37,20,6,203,0,0,0,0,0,0,4,5,5,12,0,0,0,4,0,0,7,0,0,13,0,0,0,8,0,5,0,0,0,11,0,4,0,19,0,9,6,0,0,32,0,0,0,7,7,4,26,16,3,63,6,39,77,267,174,132,87,35,7,824,0,0,0,6,3,7,5,0,4,19,0,7,4,18,4,4,0,0,0,44,0,5,9,20,21,18,5,3,0,76,0,15,20,72,30,26,7,4,5,171,0,0,0,9,5,7,11,0,4,45,0,0,3,17,5,8,4,0,0,45,0,8,8,30,28,30,21,27,3,160
SED30059,0,0,0,0,0,5,0,0,0,9,0,4,8,29,19,9,9,13,0,92,0,6,5,12,9,19,29,14,9,96,0,14,27,18,36,20,12,4,0,134,0,5,9,23,18,11,5,4,0,84,0,0,0,0,0,3,0,0,0,8,5,0,3,25,8,17,4,8,0,69,0,0,0,0,0,4,11,9,5,29,0,0,0,10,0,4,5,5,0,30,0,0,0,3,0,0,0,0,0,5,0,0,5,8,0,0,0,0,0,20,0,0,3,12,6,12,33,25,6,91,7,53,147,502,387,315,212,99,28,1744,0,0,4,0,0,5,3,0,0,12,0,0,0,6,6,0,0,0,0,14,0,0,0,5,18,5,6,0,0,40,0,10,11,26,15,13,4,3,0,87,0,0,0,12,6,13,21,4,3,61,0,0,0,7,8,0,0,0,0,13,0,13,6,24,41,36,31,27,6,181
SED30060,0,0,0,0,0,0,0,0,0,0,0,5,0,14,4,6,5,0,0,33,0,0,0,16,6,14,23,24,16,98,0,6,8,35,30,11,5,0,0,96,0,3,6,11,10,0,0,0,0,33,0,0,0,0,0,5,0,0,0,7,0,0,0,4,4,7,8,0,0,33,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,8,0,10,11,16,0,0,0,0,0,36,0,0,0,9,4,11,16,3,5,51,9,35,35,171,135,130,98,36,7,647,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,26,42,58,58,41,20,3,0,244,0,18,42,79,40,19,10,0,0,210,0,0,0,0,0,3,4,3,0,7,0,0,0,4,4,4,3,0,0,26,0,5,0,14,9,21,16,6,0,75
SED30061,0,0,0,5,0,0,0,0,0,5,0,8,4,3,5,3,6,0,0,33,0,0,0,13,3,3,10,22,21,79,0,4,9,5,0,0,0,0,0,18,0,12,3,63,18,3,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,9,21,13,14,5,0,0,61,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,0,0,0,0,4,0,0,4,10,0,3,3,0,0,28,0,0,0,29,3,0,0,0,0,36,0,0,4,7,3,10,11,7,0,44,3,17,51,125,89,87,57,26,3,455,0,0,0,0,0,0,0,0,0,0,0,4,9,20,4,0,0,0,0,35,0,8,34,34,17,16,10,0,0,117,0,21,65,82,56,22,8,0,0,254,0,0,0,5,7,0,0,0,0,9,0,0,0,3,4,4,0,0,0,6,0,5,5,14,4,22,14,7,3,71
SED30062,0,5,0,8,0,0,0,0,0,17,0,8,3,39,3,5,5,4,0,81,0,4,0,13,4,9,17,9,7,65,0,5,0,4,7,0,3,0,0,20,0,15,8,57,14,3,0,0,0,99,0,0,0,0,0,0,0,0,0,3,0,4,3,19,15,10,4,0,0,57,0,0,0,0,0,0,7,4,0,11,0,0,0,0,3,3,3,5,0,20,0,0,0,25,5,3,3,0,0,44,0,3,3,106,5,3,0,0,0,130,0,4,0,4,4,13,21,19,3,69,36,215,311,736,339,214,158,39,17,2071,0,0,0,6,0,0,0,0,0,4,0,4,0,23,6,0,0,0,0,35,0,9,17,31,13,17,9,0,0,92,0,48,62,178,97,31,10,0,0,431,0,0,0,13,0,5,5,0,0,37,0,7,16,56,36,32,24,5,0,183,0,7,12,21,30,27,29,20,0,156
SED30063,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,6,10,0,27,0,0,0,4,5,0,10,4,0,22,0,0,3,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,21,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,3,0,0,0,9,0,0,0,0,0,0,5,3,0,12,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,0,8,9,38,24,0,83,7,5,16,66,95,118,146,68,4,516,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,3,4,5,7,8,0,0,34,10,58,42,246,33,5,0,0,0,390,0,0,0,4,0,0,4,0,0,10,0,0,0,3,0,0,0,0,0,7,0,0,0,0,5,14,34,21,5,73
SED30064,0,0,0,0,0,0,0,0,0,0,0,7,5,8,12,11,4,5,3,57,0,0,0,10,0,0,11,5,6,38,0,3,0,3,5,0,0,0,0,15,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,6,0,0,0,6,3,10,3,0,0,21,0,0,0,0,0,6,3,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,3,3,12,0,0,0,0,0,13,0,0,4,5,10,13,34,21,8,102,4,16,49,212,172,179,154,55,17,859,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,14,0,0,4,10,26,20,3,3,0,68,0,5,4,21,9,3,0,0,0,50,0,4,5,4,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0,3,0,3,5,12,11,23,27,19,9,103
SED30065,0,0,0,0,0,0,0,0,0,3,0,12,3,30,12,11,10,3,0,75,0,0,0,19,7,7,11,9,3,60,0,4,6,5,0,0,0,0,0,11,0,0,3,23,0,0,5,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,11,12,10,4,0,0,36,0,0,0,0,0,5,9,8,0,14,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,3,25,0,0,0,0,0,27,0,0,4,9,23,13,39,27,6,130,4,40,64,275,217,195,167,71,18,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,15,0,4,0,13,28,13,6,0,0,59,3,8,7,24,6,3,0,0,0,43,0,0,5,15,6,4,4,0,0,30,0,0,0,0,0,0,0,0,0,7,0,9,11,28,25,42,48,26,7,195
SED30066,0,0,0,0,0,0,0,0,0,0,0,4,0,22,12,18,11,6,3,71,0,3,7,40,11,10,21,13,5,113,3,10,0,11,0,0,0,0,0,23,0,0,0,11,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,5,0,0,29,0,0,0,0,0,3,4,5,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,9,15,0,0,0,0,0,23,0,0,0,8,19,17,41,32,10,129,3,27,38,150,173,196,201,106,20,926,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,14,23,6,4,0,0,50,0,9,12,24,9,6,4,0,0,65,0,0,0,4,4,3,8,3,5,17,0,0,0,0,0,0,0,0,0,0,0,3,8,10,25,36,48,23,12,161
SED30067,0,0,0,8,9,0,4,0,0,22,0,3,0,70,16,9,12,0,3,110,0,4,4,23,9,8,23,24,13,107,0,5,8,10,6,4,3,0,0,37,0,3,8,36,15,3,0,0,0,60,0,0,0,0,0,0,0,0,0,9,0,10,9,26,15,12,10,7,0,81,0,0,0,3,0,0,3,0,3,11,0,0,0,0,0,0,0,0,0,4,0,0,0,33,4,3,0,0,0,43,0,6,128,279,6,0,0,0,0,431,0,0,0,9,14,5,9,13,3,49,11,43,99,421,195,153,109,28,0,1061,0,0,0,0,0,0,0,0,0,0,0,7,0,24,3,0,0,0,0,28,0,9,28,50,24,25,10,8,0,151,0,24,40,130,72,28,12,0,0,310,0,0,0,10,5,6,13,0,0,37,0,0,0,16,9,17,10,0,0,43,5,0,10,36,27,17,14,8,3,113
SED30068,0,0,0,0,0,0,0,0,0,0,0,10,10,39,14,16,15,7,3,118,0,0,4,5,6,0,17,19,5,55,0,4,3,6,0,0,0,0,0,18,0,0,5,6,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,4,10,8,6,3,5,0,39,0,0,0,0,0,0,4,3,4,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,7,3,0,0,0,0,14,0,0,3,4,12,4,34,30,9,99,9,45,100,227,212,209,166,58,13,1032,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,3,9,13,10,16,0,0,52,0,3,9,11,14,4,3,0,0,51,0,0,0,4,3,3,0,7,0,21,0,0,0,0,5,0,3,0,0,4,0,5,20,23,48,51,39,36,12,239
SED30069,0,11,12,28,9,8,5,4,0,80,0,0,0,27,18,9,10,9,3,70,0,0,0,8,8,10,17,5,0,54,0,0,4,6,0,0,3,0,0,24,4,0,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,9,0,3,3,12,8,11,3,3,0,45,0,0,0,0,0,3,3,0,0,9,0,0,0,3,0,0,3,0,0,12,0,4,0,30,0,6,7,0,4,52,0,0,3,34,4,0,0,0,0,47,0,7,0,7,10,15,26,16,5,87,14,73,124,347,234,185,97,28,0,1100,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,18,0,4,14,28,37,21,6,4,0,115,6,23,39,100,55,31,15,0,0,262,0,0,0,7,0,3,3,6,0,13,0,0,0,15,10,3,13,4,0,50,0,8,5,28,20,27,26,22,5,138
SED30070,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,19,18,4,71,0,0,0,3,0,7,25,8,6,42,0,0,8,9,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,3,15,7,15,3,3,0,42,0,0,0,0,0,4,11,3,0,19,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,55,47,7,132,0,36,61,209,172,194,261,143,28,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,4,9,10,18,9,0,6,55,0,31,22,49,13,4,4,0,0,128,0,0,0,6,0,3,12,0,0,24,0,0,0,10,4,5,0,0,0,20,0,0,0,3,20,30,51,43,11,160
SED30071,0,0,0,0,0,0,0,0,0,8,0,3,4,26,19,17,14,9,8,105,0,0,0,7,7,14,23,13,6,69,0,0,0,5,3,0,4,0,0,10,0,0,0,6,0,3,0,0,0,5,0,0,0,0,8,0,0,0,0,8,0,0,0,9,3,10,5,6,0,31,0,0,0,0,0,0,9,0,4,17,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,10,0,3,5,4,12,9,39,38,12,127,9,61,137,374,272,251,230,79,22,1427,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,13,25,21,15,6,0,89,0,21,17,65,20,6,5,0,0,138,0,0,0,6,3,10,7,6,0,28,0,0,0,14,9,12,8,5,0,48,0,3,7,15,29,45,53,37,16,201
SED30072,0,0,0,0,0,0,0,0,0,0,0,5,7,29,10,8,22,8,0,87,0,0,0,5,3,7,20,16,3,58,0,0,3,0,3,0,3,0,0,6,0,0,0,5,3,0,3,0,0,15,0,0,0,7,0,0,4,0,0,8,0,0,5,6,13,7,3,0,0,36,0,0,0,0,0,4,3,4,0,17,0,0,0,0,3,0,3,3,0,16,0,0,0,0,0,0,3,0,0,4,0,0,0,6,0,0,0,0,0,13,0,0,0,15,5,10,40,27,8,106,9,70,117,339,267,288,238,91,19,1434,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,7,0,0,0,6,8,13,11,0,0,43,0,14,18,40,23,14,0,0,0,110,0,0,0,0,4,4,4,0,0,21,0,0,0,3,0,3,0,0,0,14,0,5,10,15,27,47,50,38,12,201
SED30073,0,0,0,4,0,0,0,0,0,4,0,6,3,6,5,4,0,3,0,27,0,0,0,0,0,0,10,3,0,11,0,0,0,6,0,0,0,0,0,12,0,0,0,8,4,0,0,0,0,13,0,0,0,0,0,0,0,3,0,4,0,4,0,7,0,6,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,40,10,0,0,0,0,57,0,0,9,47,0,0,0,0,0,66,0,0,0,0,0,4,9,12,9,36,6,24,32,124,82,65,61,13,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,4,12,20,9,3,3,0,0,50,0,18,49,82,37,9,0,0,0,187,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,16,0,3,5,4,4,15,21,10,3,57
SED30074,0,25,17,34,7,11,6,0,0,109,0,3,9,39,24,12,10,9,0,104,0,0,0,14,3,10,22,14,14,78,0,0,4,0,0,4,0,0,0,15,0,3,5,13,6,3,0,0,0,31,0,0,0,0,0,3,0,0,0,13,0,3,5,19,12,8,8,5,0,61,0,0,0,7,0,0,4,5,0,10,0,0,0,3,4,5,0,0,0,15,0,0,0,9,0,3,0,0,0,18,0,7,13,108,20,3,0,0,0,155,0,3,0,3,13,6,18,7,9,67,10,81,95,346,206,174,109,51,14,1094,0,0,0,4,0,0,0,0,0,3,0,3,0,11,4,6,0,0,0,27,0,5,20,32,32,20,11,0,3,121,3,33,76,148,101,64,23,10,0,452,0,0,0,9,0,3,6,3,0,27,0,0,8,26,4,10,6,5,0,64,0,3,0,17,35,32,24,21,6,139
SED30075,0,0,0,0,0,0,0,0,0,4,0,0,0,10,15,6,9,10,0,55,0,0,0,0,0,7,9,5,3,23,0,0,0,4,0,3,0,0,0,12,0,0,3,43,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,4,3,0,20,0,0,0,0,6,6,6,0,0,16,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,19,45,21,11,111,3,17,63,221,232,220,162,64,4,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,15,21,8,0,0,58,0,0,6,6,3,4,0,0,0,36,0,0,0,0,4,9,3,0,0,18,0,0,0,5,3,0,0,0,0,7,0,6,6,10,15,30,35,24,8,124
SED30076,0,4,5,23,3,4,0,0,0,42,0,0,9,117,23,7,11,10,0,194,0,0,15,124,14,9,14,12,16,211,4,6,24,63,12,7,0,0,0,123,3,16,38,237,30,14,0,3,0,340,0,0,6,9,0,5,10,0,0,25,0,7,58,110,31,20,10,0,0,242,0,0,0,0,0,0,0,0,0,7,0,0,0,11,4,0,0,0,0,22,0,0,6,9,4,5,0,0,0,21,0,5,45,96,12,0,0,0,0,163,0,0,0,14,8,7,9,6,5,58,7,43,143,416,174,141,78,35,0,1024,0,0,0,4,0,0,0,0,0,4,0,4,8,46,8,5,0,0,0,71,0,4,14,28,25,14,0,0,0,89,0,15,42,150,34,11,8,0,0,271,0,3,0,27,6,4,8,0,0,50,0,0,0,8,5,0,0,0,0,15,0,5,14,66,26,23,18,11,3,156
SED30077,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,6,4,0,28,0,0,0,5,4,9,41,29,19,103,0,0,3,5,0,3,0,0,0,8,0,0,3,29,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,20,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,9,0,0,0,3,3,9,22,21,13,72,0,6,17,72,72,74,102,38,0,383,0,0,0,0,0,0,4,0,0,4,0,0,0,4,4,0,0,0,0,5,0,0,0,6,11,6,0,0,0,28,8,16,19,76,20,7,0,0,0,151,0,0,0,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,13,9,3,39
SED30078,0,3,5,3,9,9,6,0,0,27,0,5,5,23,14,11,5,7,0,65,0,8,0,31,12,21,21,18,17,127,0,24,50,84,65,30,31,3,5,301,4,34,45,260,74,46,19,10,4,492,0,0,0,7,3,8,3,0,0,18,0,9,26,53,19,23,13,3,0,138,0,0,0,3,0,0,3,3,0,11,0,0,0,5,0,6,3,0,0,17,0,0,0,0,6,0,0,0,0,5,0,0,33,88,0,0,0,0,0,128,0,6,3,7,7,9,22,28,16,88,9,74,204,518,316,309,232,133,31,1823,0,3,0,4,3,4,6,0,0,24,0,0,9,16,0,3,0,0,0,40,0,4,15,12,19,15,5,0,0,64,0,15,39,162,37,17,13,0,6,286,0,0,0,11,4,3,11,14,0,50,0,0,0,7,0,0,4,3,0,15,0,6,3,27,14,37,36,34,3,168
SED30079,0,0,0,8,0,4,0,0,0,17,0,3,10,38,27,10,15,7,0,115,0,0,0,3,9,3,13,11,0,42,0,0,3,3,10,3,0,0,0,24,4,17,21,133,56,16,8,4,0,256,0,0,0,3,0,9,3,0,0,24,0,4,10,45,28,17,7,4,0,107,0,0,0,0,0,4,0,6,0,16,0,0,0,0,0,0,0,5,0,11,0,0,0,6,0,5,0,0,0,6,0,0,0,11,0,0,0,0,0,8,0,0,5,12,6,10,27,18,0,76,7,69,206,490,333,270,186,51,7,1628,0,0,0,3,0,0,3,0,0,15,0,15,8,21,5,0,3,0,0,48,0,3,10,27,37,19,15,10,0,112,0,15,23,42,25,16,12,0,0,130,0,0,0,18,3,14,12,0,0,53,0,0,0,11,7,7,10,0,0,42,0,5,10,19,22,38,43,19,0,156
SED30080,0,0,0,9,0,0,0,0,0,9,0,9,7,62,17,9,4,6,0,117,0,3,0,36,10,19,40,60,39,204,0,10,10,13,6,0,3,0,0,40,0,6,16,71,15,4,0,0,0,115,0,0,0,0,0,0,0,0,0,4,0,13,9,50,23,16,7,6,0,134,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,6,0,0,6,32,18,9,3,0,0,60,0,3,27,128,3,0,0,0,0,170,0,0,3,13,6,6,8,3,3,35,3,28,56,333,166,130,61,27,8,820,0,0,0,0,0,3,0,0,0,9,0,3,5,36,0,0,0,0,0,43,0,3,6,22,24,18,6,0,0,95,0,23,39,130,44,31,14,0,0,285,0,0,0,13,12,4,3,5,0,30,0,0,0,10,0,3,3,0,0,22,0,5,5,30,27,16,16,15,4,121
SED30081,0,12,19,42,30,19,0,4,0,123,0,16,0,12,7,10,0,4,5,46,0,0,0,14,9,13,18,14,9,75,0,5,10,24,13,10,3,4,0,76,4,47,51,390,141,59,28,14,0,731,0,0,4,11,4,6,3,7,0,36,0,17,46,206,79,67,70,37,5,527,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,14,0,0,0,9,8,0,9,0,6,24,0,3,3,14,0,0,0,0,0,20,0,0,0,0,0,0,8,13,5,31,13,120,219,313,156,126,81,25,7,1062,0,0,0,7,8,4,9,4,3,28,4,54,60,221,41,33,15,0,0,430,0,4,16,25,16,28,22,9,0,127,0,10,34,149,47,53,22,7,0,323,0,0,0,10,5,7,0,5,3,35,0,6,0,20,23,21,9,6,0,82,0,0,5,3,8,11,17,13,4,61
SED30082,0,0,0,5,6,10,3,0,0,26,0,0,4,40,11,5,17,5,0,87,0,0,6,96,19,18,55,50,15,258,0,18,23,58,27,23,17,4,0,175,0,3,8,40,13,17,7,3,0,87,0,0,0,6,8,9,9,0,0,32,0,0,14,26,22,21,16,5,0,113,0,0,0,0,0,8,11,9,4,30,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,5,0,0,56,144,0,0,0,0,0,201,0,0,0,12,8,6,33,22,4,84,4,34,115,410,281,328,270,145,25,1619,0,0,3,13,0,4,7,4,0,41,0,0,7,11,0,0,0,0,0,25,0,0,0,3,14,9,0,0,0,35,0,11,20,70,16,16,8,0,0,148,0,0,0,25,4,17,16,6,3,76,0,0,0,6,0,0,0,0,0,11,0,6,3,26,17,25,39,31,3,150
SED30083,0,0,0,12,0,0,0,0,0,16,0,6,8,30,20,10,8,3,0,73,0,0,0,6,7,9,13,20,3,50,0,7,9,18,12,12,15,0,0,68,0,9,13,32,33,17,4,3,0,117,0,0,0,3,3,7,0,3,0,9,0,0,4,11,14,22,8,0,0,62,0,0,0,0,0,0,7,6,3,24,0,0,0,16,0,0,10,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,0,24,0,0,0,0,0,26,0,0,3,8,4,15,27,18,5,80,13,183,391,938,529,388,248,112,3,2806,0,0,0,3,3,3,0,4,0,14,0,0,4,11,6,7,0,0,0,27,0,0,3,3,10,22,7,0,5,43,0,11,21,54,39,13,8,3,0,158,0,0,5,10,4,8,7,0,0,34,0,0,0,15,10,6,5,0,0,39,0,3,19,31,43,25,33,16,5,175
SED30084,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,7,3,3,0,27,0,5,3,8,0,7,17,9,7,52,0,0,3,0,0,0,0,0,0,6,0,0,0,13,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,3,0,0,38,0,0,0,0,0,5,7,0,0,11,0,0,0,4,0,0,0,0,0,5,0,0,0,10,3,3,0,0,0,13,0,0,0,11,0,0,0,0,0,12,0,6,0,3,0,9,24,19,0,56,0,36,45,142,117,96,58,20,0,511,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,10,0,8,16,26,28,18,11,0,0,108,0,14,38,68,45,10,8,0,0,189,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,9,15,18,27,7,0,88
