SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
10601110801,8,7,5,3,4,7,6,7,0,47,77,67,68,61,71,88,57,36,16,541
10601110806,13,6,8,3,8,8,8,0,0,54,64,32,52,46,36,44,32,23,6,335
10601110807,9,10,10,3,8,3,3,0,0,46,106,56,63,68,48,67,49,38,7,502
10601110808,3,10,3,7,0,4,0,0,0,27,99,65,66,49,41,57,40,22,3,442
10601110809,9,0,3,0,0,0,0,0,0,12,59,21,41,21,25,39,28,21,0,255
10601110810,4,3,0,0,8,3,0,0,0,18,83,62,47,43,77,56,36,17,5,426
10601110811,7,5,0,0,3,4,0,0,0,19,65,45,36,40,42,58,60,29,5,380
10601110812,13,6,5,6,0,3,7,5,9,54,74,34,47,35,44,57,67,56,25,439
10601110813,3,8,7,6,5,4,7,14,32,86,75,63,66,51,55,48,60,56,107,581
10601110814,0,4,0,0,3,0,0,0,0,7,13,17,18,21,16,27,25,10,8,155
10601110815,3,5,3,4,0,0,0,0,0,15,37,22,44,29,29,26,33,17,5,242
10601110816,12,7,4,0,6,10,3,0,0,42,90,64,61,45,50,60,49,21,14,454
10601110817,3,12,3,0,7,5,0,0,0,30,70,51,42,40,61,60,41,30,6,401
10601110818,0,0,6,0,0,0,0,10,17,33,0,9,3,0,5,4,35,99,96,251
10601110819,3,0,5,4,9,5,3,0,0,29,107,43,74,53,51,60,58,27,8,481
10601110820,9,10,3,6,3,3,0,4,0,38,70,49,44,45,54,58,69,33,10,432
10601110821,4,4,3,3,5,0,0,0,0,19,53,32,29,42,30,44,49,35,11,325
10601110822,8,14,4,5,10,7,6,0,0,54,104,70,78,58,75,65,54,20,0,524
10601110823,0,5,4,4,0,0,0,7,0,20,46,31,16,28,36,26,21,13,0,217
10601110824,11,0,0,0,0,0,3,0,0,14,42,35,19,24,30,15,27,11,4,207
10601110825,60,26,33,14,17,12,3,0,0,165,260,127,148,117,87,61,28,18,5,851
10601110826,0,0,0,0,0,0,0,0,0,0,29,25,18,26,24,21,23,12,0,178
10601110827,4,0,0,0,0,0,0,0,0,4,16,18,4,8,18,16,4,7,3,94
10601110828,0,0,0,0,0,0,3,0,0,3,9,4,4,4,15,24,39,12,6,117
10601110829,9,17,11,5,9,10,3,0,0,64,71,60,60,51,57,42,55,17,4,417
10601110830,14,8,9,4,11,3,0,0,0,49,159,95,118,83,78,81,93,24,14,745
10601110831,0,0,4,0,0,0,3,0,0,7,40,25,32,25,21,37,28,12,0,220
10601110832,15,8,10,3,8,4,8,0,0,56,67,49,68,44,35,35,48,20,4,370
10601110833,4,0,3,3,6,6,0,3,0,25,50,43,43,37,35,49,65,20,9,351
10601110834,15,5,4,8,3,0,0,7,0,42,70,45,60,43,42,64,51,32,15,422
10601110835,3,0,3,0,0,0,0,0,0,6,40,20,35,18,36,24,20,15,3,211
10601110836,10,5,7,3,3,3,4,0,0,35,119,58,66,73,71,74,49,38,5,553
10601110837,12,8,10,0,7,11,4,15,4,71,112,83,95,55,74,102,96,73,16,706
10601110838,3,0,3,0,0,5,5,0,0,16,62,41,49,46,38,44,32,16,3,331
10601110839,6,5,5,0,0,0,0,0,0,16,65,54,59,42,45,28,46,11,10,360
10601110840,10,0,3,4,0,3,3,0,0,23,56,39,43,39,47,40,33,19,3,319
10601110841,17,7,0,3,4,4,5,0,0,40,94,51,68,44,47,51,35,23,3,416
10601110842,4,4,0,3,6,3,6,0,0,26,71,50,33,43,54,42,36,3,10,342
10601110843,5,6,0,6,0,0,0,0,0,17,59,40,52,41,36,69,54,14,6,371
10601110844,8,9,8,0,8,6,4,0,0,43,62,58,51,41,60,53,40,19,3,387
10601110845,8,3,4,0,0,4,9,21,20,69,46,35,41,42,28,43,77,94,94,500
10601110847,16,6,7,0,5,8,4,4,0,50,159,88,92,75,80,87,71,37,3,692
10601110848,3,5,0,3,6,0,5,0,0,22,62,25,30,26,26,41,21,0,0,231
10601110850,6,0,0,0,3,7,0,0,0,16,77,57,42,52,61,54,36,28,10,417
10601110852,0,5,0,0,5,4,0,0,0,14,58,36,27,27,46,30,31,11,0,266
10601110855,4,0,0,4,5,0,4,0,0,17,83,53,26,64,60,32,42,13,5,378
10601110858,6,5,5,5,0,0,0,4,0,25,100,80,75,51,64,53,48,25,7,503
10601110859,24,9,4,7,3,0,0,0,0,47,272,114,119,127,62,27,24,3,4,752
10601110860,3,3,8,3,4,0,0,4,0,25,110,47,80,51,35,64,59,29,10,485
10601110861,0,139,448,406,267,126,72,20,3,1481,0,139,448,402,267,126,72,20,3,1477
10601110862,0,0,0,0,0,0,6,0,0,6,6,3,0,3,0,7,7,5,0,31
10601110863,15,3,6,5,0,4,3,5,0,41,101,57,69,57,28,35,30,8,4,389
10601110864,12,9,6,7,6,11,0,0,0,51,127,89,62,84,109,108,55,28,9,671
10601110865,8,5,4,3,5,0,3,0,0,28,117,66,93,70,73,61,68,19,5,572
10601110866,14,14,6,8,11,7,10,3,0,73,138,108,81,88,100,87,126,62,16,806
10601110901,7,4,11,5,11,0,0,0,0,38,109,52,61,48,54,60,27,18,3,432
10601110902,13,10,5,5,8,3,0,0,0,44,104,66,59,40,43,49,34,12,5,412
10601110903,0,4,0,0,6,0,6,0,0,16,67,66,32,49,62,39,34,19,10,378
10601110904,12,0,4,4,5,0,0,0,0,25,50,39,36,31,48,26,15,8,3,256
10601110905,4,0,0,5,0,4,4,0,0,17,65,39,29,52,43,62,54,21,3,368
10601110906,12,3,0,3,3,5,5,0,0,31,101,64,35,54,66,85,53,21,5,484
10601110907,3,11,0,4,3,3,0,0,0,24,51,57,35,31,47,26,15,7,0,269
10601110908,14,8,4,9,5,9,6,0,0,55,113,59,55,90,75,71,57,17,6,543
10601110909,10,5,6,4,10,4,3,0,0,42,136,56,89,60,76,47,55,26,4,549
10601110911,9,0,0,4,0,3,0,0,0,16,56,34,27,39,38,42,30,12,0,278
10601110912,0,7,3,0,6,5,3,0,5,29,63,57,22,33,53,57,33,17,10,345
10601110913,3,6,0,3,6,14,0,0,0,32,38,33,18,38,42,52,37,8,7,273
10601110914,4,4,7,0,0,3,4,0,0,22,69,55,50,54,71,71,71,25,0,466
10601110915,7,3,0,3,0,4,0,0,0,17,58,39,32,38,68,66,40,14,0,355
10601110916,6,3,11,4,4,14,0,6,0,48,89,54,52,48,83,105,62,24,0,517
10601110917,8,9,0,4,3,0,3,0,0,27,52,29,31,37,31,42,47,8,8,285
10601110918,0,0,4,0,0,5,5,4,0,18,31,19,12,25,32,56,39,15,3,232
10601110920,5,8,3,12,6,12,15,4,0,65,45,21,25,38,59,78,103,38,4,411
10601110921,0,0,0,0,0,6,10,0,0,16,26,10,7,20,47,53,57,26,4,250
10601110922,3,6,0,4,5,0,5,0,0,23,40,47,30,36,71,81,77,28,4,414
10601110924,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
10601110925,10,6,3,3,0,6,8,0,0,36,81,20,38,44,12,22,22,0,0,239
10601110926,5,4,4,0,4,0,0,0,0,17,67,18,25,33,18,9,14,5,0,189
10601110927,4,3,3,0,3,3,0,0,0,16,42,20,20,30,29,49,27,6,9,232
10601110928,6,4,0,0,0,0,0,0,0,10,60,29,15,31,35,23,4,8,0,205
10601110929,0,9,4,0,0,3,0,0,0,16,106,47,73,49,42,52,36,11,4,420
10601110930,0,7,0,0,0,4,3,0,0,14,44,36,24,35,51,66,59,16,7,338
10601111001,3,0,0,4,4,0,4,0,0,15,47,14,27,24,26,29,24,8,4,203
10601111002,4,3,3,8,4,7,0,0,0,29,124,52,70,75,70,77,55,34,0,557
10601111003,9,9,3,3,0,3,3,0,0,30,59,43,35,36,31,51,47,21,0,323
10601111004,7,9,4,3,0,3,0,0,5,31,60,41,38,30,18,28,17,38,38,308
10601111006,0,4,0,4,0,0,0,5,3,16,36,32,14,15,38,48,53,42,13,291
10601111007,14,0,0,8,0,3,4,3,0,32,78,40,30,61,47,74,89,55,28,502
10601111008,7,8,0,5,3,4,4,5,0,36,19,16,14,14,29,47,31,22,5,197
10601111009,5,4,0,0,0,0,0,0,0,9,59,38,32,30,45,52,43,47,6,352
10601111010,5,0,0,0,0,0,5,0,0,10,37,21,33,15,23,38,40,30,5,242
10601111011,13,3,0,12,4,3,7,5,0,47,148,66,46,104,93,75,70,36,5,643
10601111012,4,9,11,0,12,7,0,3,0,46,70,40,27,55,52,57,33,17,4,355
10601111013,16,4,0,10,3,0,4,0,0,37,67,30,16,48,49,56,51,15,3,335
10601111014,5,0,4,0,0,0,3,0,0,12,73,16,29,42,34,51,35,26,5,311
10601111015,6,0,0,0,8,3,4,3,0,24,20,25,7,22,30,47,39,22,4,216
10601111016,6,0,0,0,0,0,3,0,0,9,41,19,13,26,30,59,47,16,7,258
10601111017,0,0,0,0,0,6,0,0,0,6,30,27,12,18,35,47,37,22,6,234
10601111018,0,7,0,0,0,5,4,0,3,19,46,25,11,23,33,57,44,20,7,266
10601111019,0,0,3,3,5,4,0,0,0,15,36,24,22,27,43,59,60,16,3,290
10601111020,3,0,0,0,0,3,0,7,0,13,62,42,33,38,70,65,44,32,4,390
10601111021,12,5,8,6,0,7,0,0,0,38,138,67,86,85,96,101,57,19,0,649
10601111022,4,6,0,4,5,4,0,0,0,23,58,27,38,43,31,47,29,20,13,306
10601111023,5,0,3,0,0,0,3,4,0,15,58,30,41,46,40,65,39,24,4,347
10601111024,4,0,0,0,5,0,0,0,0,9,72,36,50,43,62,53,43,10,0,369
10601111025,0,0,0,5,0,0,3,0,0,8,50,15,30,36,42,64,49,10,5,301
10601111026,4,9,8,6,3,4,0,0,0,34,55,35,32,37,38,52,36,17,5,307
10601111027,8,5,5,5,0,3,3,3,0,32,146,65,75,81,102,98,91,36,9,703
10601111028,0,0,0,0,5,0,0,0,0,5,38,19,13,27,29,16,29,12,0,183
10601111029,0,0,0,0,0,0,3,0,0,3,27,6,8,13,7,5,13,9,0,88
10601111101,10,4,8,0,7,5,3,0,0,37,112,43,66,56,58,54,44,33,11,477
10601111102,3,0,3,0,4,0,0,0,0,10,47,25,29,26,35,56,31,14,3,266
10601111103,14,16,10,4,8,7,0,0,0,59,79,38,30,28,31,22,17,6,0,251
10601111104,0,0,0,0,0,0,0,3,0,3,32,26,27,28,25,21,28,12,5,204
10601111105,9,6,7,0,4,0,0,0,0,26,81,43,97,34,47,47,46,15,5,415
10601111106,10,0,8,3,4,10,3,0,0,38,61,37,52,39,42,54,26,12,7,330
10601111107,17,0,0,0,3,7,0,0,0,27,51,40,39,29,31,41,21,20,3,275
10601111108,4,4,12,5,10,11,4,3,0,53,75,56,67,48,52,75,58,32,15,478
10601111109,13,3,11,0,0,0,0,0,5,32,57,35,52,22,40,32,33,19,7,297
10601111110,6,3,7,7,6,8,0,3,0,40,74,57,73,43,53,57,45,32,7,441
10601111111,13,10,7,5,6,6,0,0,0,47,119,88,86,78,58,67,56,21,3,576
10601111112,18,5,8,11,4,7,0,0,0,53,201,90,87,120,97,62,42,19,3,721
10601111113,17,11,4,3,3,0,0,4,0,42,107,70,78,54,81,64,84,31,10,579
10601111114,6,0,6,4,5,4,4,0,0,29,96,55,58,55,64,62,62,31,14,497
10601111115,9,6,10,5,0,4,10,7,0,51,115,81,79,50,84,65,79,22,3,578
10601111116,7,3,0,4,11,7,7,4,3,46,97,62,58,55,66,39,72,62,58,569
10601111117,8,9,0,12,5,9,8,0,0,51,69,34,49,44,37,45,45,13,8,344
10601111118,0,0,0,7,4,0,0,0,0,11,44,29,24,32,44,40,30,5,0,248
10601111121,3,5,4,3,3,0,0,0,0,18,63,42,36,28,42,36,44,17,3,311
10601111122,9,0,4,0,0,3,0,0,0,16,69,25,36,35,31,54,30,19,3,302
10601111123,10,0,0,0,3,3,5,0,0,21,88,43,70,37,55,81,34,23,3,434
10601111124,10,11,0,6,3,9,0,0,0,39,106,71,62,65,63,64,30,15,3,479
10601111125,5,0,3,4,3,0,7,10,0,32,52,38,39,40,47,65,87,53,11,432
10601111126,4,0,3,4,3,5,5,3,0,27,99,73,51,65,68,63,85,35,12,551
10601111127,17,11,6,10,0,4,5,3,0,56,104,53,96,57,62,61,62,33,15,543
10601111128,10,6,6,5,4,4,3,0,0,38,104,70,72,51,68,43,50,28,8,494
10601111129,3,4,6,3,7,4,3,5,7,42,62,41,73,44,50,52,38,14,10,384
10601111130,9,4,4,5,0,8,4,5,0,39,102,70,74,45,76,70,47,36,17,537
10601111131,13,9,6,7,5,4,3,0,0,47,57,57,45,42,46,45,30,16,6,344
10601111132,6,0,5,8,5,0,0,4,4,32,81,43,63,50,45,35,25,12,12,366
10601111133,16,8,11,10,12,3,3,0,0,63,74,61,65,43,48,40,43,12,5,391
10601111134,9,0,7,0,7,4,0,0,4,31,66,42,52,31,50,44,31,16,11,343
10601111135,8,0,3,0,5,0,0,0,0,16,60,22,45,39,35,41,41,10,5,298
10601111136,5,5,5,4,4,5,4,0,0,32,54,32,56,33,41,52,50,21,7,346
10601111137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601111138,0,4,3,0,0,3,0,0,0,10,33,32,35,26,25,34,25,9,0,219
10601111139,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,8
10601111140,12,0,8,10,9,0,4,4,0,47,105,56,61,65,58,49,46,31,7,478
10601111141,5,5,0,3,12,4,6,0,0,35,87,48,34,55,42,49,41,7,0,363
10601111142,0,0,0,0,0,0,0,0,0,0,7,5,5,3,0,3,6,0,0,29
10601111143,10,4,0,0,5,4,0,0,0,23,48,34,37,26,24,41,31,11,4,256
10601111144,13,10,5,14,5,3,0,4,0,54,64,40,31,37,39,27,25,11,7,281
10601111146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601111147,12,6,3,0,7,8,4,3,0,43,115,67,40,85,75,94,71,23,9,579
10601111148,10,7,12,10,4,3,0,0,0,46,132,58,95,73,46,51,34,15,0,504
10601111149,4,0,3,0,8,0,0,0,0,15,120,63,67,76,64,47,25,9,0,471
10601111150,4,0,11,4,0,0,9,0,0,28,120,48,125,60,25,16,20,0,0,414
10601111151,3,0,0,0,0,3,3,3,0,12,34,29,18,23,22,23,27,10,8,194
10601111152,9,6,8,8,0,0,0,0,0,31,99,41,122,65,24,20,13,3,0,387
10601111153,14,5,3,4,0,0,0,0,0,26,144,59,113,57,24,18,13,0,0,428
10601111154,12,0,7,3,5,0,0,0,0,27,142,55,132,77,26,31,5,3,0,471
10601111155,13,4,3,6,5,0,0,0,0,31,123,78,126,48,30,16,9,6,0,436
10601111156,9,4,13,0,0,0,0,0,0,26,127,77,124,54,32,22,15,0,0,451
10601111157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601111158,14,4,0,3,5,6,3,0,0,35,123,70,82,83,77,78,39,13,4,569
10601111159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601111201,0,0,0,0,4,4,0,0,0,8,65,36,66,28,42,42,37,8,3,327
10601111202,4,3,5,6,3,6,0,0,0,27,91,50,41,53,37,37,24,12,7,352
10601111203,0,4,3,6,3,8,3,0,0,27,101,69,75,67,82,65,42,38,18,557
10601111204,11,3,4,5,3,0,4,0,0,30,68,34,31,43,32,44,45,18,8,323
10601111205,3,3,3,0,3,0,0,3,0,15,55,28,53,26,36,34,26,25,5,288
10601111206,11,3,3,4,4,6,0,0,0,31,60,49,36,33,42,46,33,21,0,320
10601111207,11,0,5,5,0,0,8,0,0,29,71,31,37,41,33,40,43,8,4,308
10601111208,5,5,9,4,6,3,0,0,0,32,58,37,38,27,28,33,12,14,4,251
10601111209,9,7,4,12,9,6,3,0,0,50,74,58,62,52,70,53,49,38,24,480
10601111210,15,136,29,13,10,10,9,5,0,227,79,497,122,55,78,74,55,24,3,987
10601111211,0,3,0,0,3,11,0,0,0,17,10,24,11,15,26,25,21,7,5,144
10601111213,9,3,5,5,4,14,5,0,0,45,84,44,54,44,49,61,42,39,10,427
10601111214,9,0,6,3,11,4,4,3,0,40,85,35,90,49,72,57,34,21,10,453
10601111215,0,0,4,0,4,8,6,0,0,22,38,29,41,39,37,35,35,15,3,272
10601111216,3,0,0,0,4,0,0,0,0,7,44,41,43,32,38,39,18,19,3,277
10601111217,3,0,7,3,9,4,0,0,0,26,89,39,63,44,43,26,19,4,0,327
10601111218,0,3,0,3,3,4,0,0,0,13,62,34,44,32,47,35,33,27,14,328
10601111219,3,6,3,4,0,3,0,0,0,19,63,46,54,36,46,69,31,35,12,392
10601111220,6,0,0,0,0,0,0,0,0,6,24,15,15,19,14,24,11,3,5,130
10601111221,7,0,5,0,3,4,0,0,0,19,60,31,58,32,30,32,19,9,0,271
10601111222,37,5,19,7,0,8,3,0,0,79,117,54,73,52,33,49,27,10,3,418
10601111223,0,4,0,0,3,5,0,0,0,12,32,37,34,14,30,36,15,13,4,215
10601111224,3,9,5,0,10,3,0,0,0,30,91,64,26,52,73,45,29,8,0,388
10601111225,4,0,3,0,0,5,4,0,0,16,53,45,19,31,51,40,28,4,5,276
10601111226,4,4,0,4,3,0,0,0,0,15,77,46,20,56,49,42,20,9,0,319
10601111227,5,10,9,7,4,6,0,0,0,41,107,66,81,63,46,48,35,14,6,466
10601111228,5,0,0,0,6,0,0,0,0,11,67,38,58,29,42,22,26,15,0,297
10601111229,6,3,0,4,4,5,0,0,0,22,66,25,38,35,31,42,38,19,8,302
10601111230,30,12,18,10,11,4,0,0,0,85,116,52,80,53,78,49,29,24,9,490
10601111231,0,5,5,0,10,6,3,0,0,29,89,42,43,54,93,63,54,11,4,453
10601111232,0,0,0,0,0,0,4,4,0,8,32,35,28,44,34,33,26,21,29,282
10601111233,3,9,4,0,3,3,4,0,3,29,91,67,81,54,70,67,47,21,11,509
10601111234,3,4,0,3,3,0,0,0,0,13,70,43,54,32,33,48,19,4,4,307
10601111235,7,5,5,3,8,6,0,0,0,34,108,54,76,46,55,63,39,20,9,470
10601111237,10,11,7,11,3,6,6,0,0,54,83,38,59,61,44,24,17,4,3,333
10601111238,12,3,4,3,3,3,0,0,0,28,86,28,61,39,33,26,18,8,0,299
10601111240,6,4,8,7,0,0,5,4,0,34,63,30,56,39,28,23,32,40,47,358
10601111241,3,4,0,0,5,0,0,4,0,16,29,21,20,31,25,22,21,8,3,180
10601111242,3,6,4,0,4,0,0,0,0,17,85,69,61,51,58,44,37,14,9,428
10601111244,4,0,0,0,0,0,0,0,0,4,116,49,70,48,53,38,19,15,0,408
10601111245,3,0,0,0,0,0,0,0,0,3,70,31,40,38,40,16,11,4,0,250
10601111246,13,3,7,7,0,0,0,0,0,30,98,55,58,60,34,31,9,14,3,362
10601111247,4,5,7,0,6,0,0,0,0,22,81,50,47,53,36,32,22,13,0,334
10601111248,3,4,0,0,7,0,0,0,0,14,113,56,60,63,50,31,26,3,0,402
10601111249,5,0,0,5,4,0,0,0,0,14,68,31,42,38,38,33,26,9,0,285
10601111250,14,4,8,8,0,0,0,0,0,34,147,63,95,76,68,45,35,11,5,545
10601111251,10,3,8,8,8,4,0,0,0,41,135,42,100,77,60,23,25,3,0,465
10601111301,0,4,0,0,8,0,3,0,0,15,46,19,20,33,42,32,25,6,0,223
10601111302,6,5,13,4,8,0,7,4,0,47,77,43,34,61,59,62,63,21,3,423
10601111303,10,5,3,3,10,6,0,0,0,37,50,32,29,26,34,31,15,9,0,226
10601111304,17,6,7,7,18,4,10,0,0,69,61,34,34,34,73,56,55,26,4,377
10601111305,13,5,3,5,13,15,11,0,0,65,99,47,54,50,64,49,39,17,0,419
10601111306,0,0,4,3,3,7,4,3,0,24,85,24,57,33,38,57,30,20,0,344
10601111307,4,5,7,5,5,0,0,0,0,26,45,21,24,21,29,25,17,3,0,185
10601111308,11,0,4,0,3,8,0,4,0,30,33,19,25,21,18,38,6,5,0,165
10601111309,9,4,0,0,0,3,3,0,0,19,97,49,48,73,74,79,52,28,7,507
10601111310,0,3,0,0,0,6,4,0,0,13,41,23,19,17,33,42,29,5,0,209
10601111311,4,6,0,4,4,0,5,0,0,23,57,47,29,37,53,73,43,21,4,364
10601111312,8,9,8,12,13,12,9,5,0,76,142,68,70,96,76,102,57,29,3,643
10601111313,9,8,4,6,17,0,0,0,0,44,59,55,19,46,76,39,38,14,3,349
10601111314,8,6,3,7,3,9,0,0,0,36,99,68,38,70,88,85,49,15,6,518
10601111315,14,9,7,10,6,13,3,0,0,62,88,40,29,52,56,54,39,17,0,375
10602111401,3,0,0,0,0,0,0,3,0,6,43,45,48,41,34,31,30,23,3,298
10602111402,5,6,7,5,7,8,4,4,0,46,71,42,66,67,64,78,58,26,14,486
10602111403,7,0,6,4,0,5,5,4,0,31,65,30,54,20,21,20,17,12,3,242
10602111408,9,5,6,12,3,5,3,0,0,43,73,57,43,57,60,65,43,18,0,416
10602111409,6,0,9,7,5,5,4,3,0,39,30,38,45,48,45,33,34,17,0,290
10602111410,4,5,6,10,5,12,0,0,0,42,76,68,91,91,92,78,65,20,5,586
10602111411,7,0,0,5,0,8,0,6,0,26,44,29,36,39,38,37,40,38,37,338
10602111412,3,0,0,0,0,0,0,0,0,3,63,22,22,36,49,40,26,43,61,362
10602111415,5,3,0,0,0,3,0,0,0,11,117,96,40,59,122,81,41,12,6,574
10602111416,18,4,4,0,5,0,0,0,0,31,220,74,140,145,64,38,24,10,7,722
10602111417,23,10,14,11,9,0,0,0,0,67,163,120,177,90,35,20,7,4,0,616
10602111418,4,0,0,0,0,0,0,0,3,7,109,56,65,63,58,53,55,34,15,508
10602111419,4,0,4,0,0,4,0,0,0,12,33,21,34,9,20,32,6,8,4,167
10602111420,9,6,3,6,5,0,0,0,0,29,213,60,123,106,78,39,23,9,0,651
10602111421,9,8,7,6,5,5,0,0,0,40,178,82,133,118,72,50,28,9,0,670
10602111422,9,0,3,6,0,0,0,0,0,18,69,38,45,43,46,40,25,12,7,325
10602111423,5,0,8,7,0,0,0,0,0,20,103,39,108,74,30,14,7,3,0,378
10602111424,5,0,0,0,0,0,0,0,0,5,63,26,33,39,33,4,8,0,0,206
10602111425,16,0,12,7,3,0,0,0,0,38,177,61,172,100,50,32,28,4,0,624
10602111426,0,0,0,0,0,0,4,11,0,15,0,0,0,0,7,25,63,43,10,148
10602111601,13,0,3,4,3,3,7,0,0,33,103,57,42,60,77,54,67,25,6,491
10602111602,5,7,6,0,0,0,0,3,0,21,69,54,32,41,74,84,70,27,5,456
10602111603,0,0,0,0,0,0,0,0,0,0,62,21,18,40,38,25,24,30,3,261
10602111604,22,5,6,13,7,7,3,6,0,69,134,88,47,94,88,76,60,22,4,613
10602111605,6,0,4,0,0,6,6,0,0,22,114,51,59,68,53,63,44,25,5,482
10602111606,21,12,4,21,4,7,0,0,0,69,316,167,76,200,177,111,51,33,4,1135
10602111607,0,0,0,0,0,0,0,7,0,7,39,25,12,21,31,24,21,16,4,193
10602111608,4,3,4,4,5,8,0,0,0,28,80,48,44,41,56,45,45,26,9,394
10602111609,3,3,6,5,7,6,0,0,0,30,53,44,29,39,61,33,34,10,4,307
10602111610,10,4,3,0,5,10,0,0,0,32,84,63,22,56,51,99,45,30,19,469
10602111611,3,0,0,6,3,3,0,0,0,15,42,22,26,31,30,25,25,15,0,216
10602111612,9,3,0,4,12,8,3,3,5,47,226,111,98,142,127,81,82,44,53,964
10602111613,25,6,7,3,10,13,0,0,0,64,179,83,105,98,65,82,60,29,4,705
10602111614,12,0,0,5,6,4,0,0,0,27,91,49,32,54,79,84,80,47,9,525
10602111615,4,6,5,4,8,9,0,0,4,40,89,53,51,60,66,81,65,37,11,513
10602111617,18,12,3,6,8,4,0,0,0,51,123,89,49,80,57,83,47,14,6,548
10602111618,6,3,6,3,3,7,0,0,0,28,147,47,96,72,39,20,18,9,3,451
10602161401,20,12,18,6,0,0,0,0,0,56,79,57,60,34,41,46,31,11,0,359
10602161402,3,0,0,0,0,0,0,0,0,3,83,56,21,58,50,33,16,13,0,330
10602161403,15,13,15,9,4,8,0,0,0,64,84,68,81,48,54,45,39,24,6,449
10602161404,6,4,0,0,0,4,0,0,0,14,39,30,22,21,28,24,23,14,0,201
10602161405,9,3,8,9,9,8,4,0,4,54,61,50,79,50,73,64,68,49,28,522
10602161406,14,5,6,6,0,0,0,0,0,31,92,84,65,46,99,48,22,8,0,464
10602161407,7,0,7,4,6,6,3,0,0,33,94,45,56,47,45,44,53,20,15,419
10602161408,9,6,5,0,4,8,0,4,0,36,104,49,84,69,77,90,73,45,14,605
10602161409,3,4,6,11,7,0,0,0,0,31,94,66,72,60,73,61,27,12,0,465
10602161410,8,5,0,4,4,5,0,0,0,26,68,49,56,49,47,74,32,7,0,382
10602161411,10,0,0,3,8,0,0,0,0,21,65,79,13,43,86,43,58,18,4,409
10602161412,7,9,6,12,4,8,6,3,0,55,70,49,58,88,47,63,65,26,11,477
10602161413,0,0,0,3,3,4,0,6,0,16,36,27,26,28,33,31,41,28,9,259
10602161414,3,6,3,0,0,3,8,0,0,23,58,41,35,49,39,50,39,44,11,366
10602161415,7,8,0,3,6,0,0,0,0,24,126,49,66,77,62,56,36,9,9,490
10602161416,4,5,3,0,3,0,0,0,0,15,27,50,37,30,39,24,47,9,5,268
10602161417,7,8,6,5,3,12,0,0,0,41,56,53,63,54,35,73,29,15,9,387
10602161418,0,0,0,0,0,0,4,0,0,4,88,49,30,52,62,66,61,15,5,428
10602161419,19,3,6,17,0,0,5,3,0,53,151,84,90,109,47,34,46,15,5,581
10602161420,8,9,0,4,4,0,3,0,0,28,54,48,41,29,52,69,49,23,6,371
10602161421,0,0,0,3,5,3,0,0,0,11,87,40,25,70,39,24,15,0,0,300
10602161422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
10602161423,8,4,3,8,0,7,0,0,0,30,81,42,44,43,32,42,17,7,0,308
10602161424,0,0,0,0,0,0,0,0,0,0,14,5,5,5,0,0,3,0,0,32
10602161425,0,0,12,0,3,0,9,0,0,24,67,19,45,30,29,37,56,21,7,311
10602161426,4,3,7,0,3,3,0,0,4,24,31,38,37,24,39,37,37,31,7,281
10602161427,12,4,8,6,6,6,3,0,0,45,141,65,98,91,64,77,32,16,3,587
10602161428,7,3,0,0,5,0,0,0,0,15,71,51,34,46,48,13,11,16,0,290
10602161429,5,3,0,0,4,8,3,0,0,23,102,79,60,76,85,89,83,24,6,604
10602161430,3,4,7,6,5,4,0,0,0,29,48,40,23,28,43,17,14,8,5,226
10602161431,4,0,4,0,4,0,0,0,0,12,52,43,35,34,40,52,45,35,9,345
10602161432,3,3,5,6,0,6,0,5,0,28,57,61,75,48,43,36,61,24,11,416
10602161433,3,3,3,4,3,3,0,0,0,19,80,65,64,58,53,47,34,18,6,425
10602161434,10,9,0,4,8,0,0,0,0,31,119,63,38,69,99,46,17,13,4,468
10602161435,0,9,4,0,6,0,0,0,0,19,47,41,58,41,41,44,18,16,11,317
10602161436,5,4,0,7,0,5,4,0,0,25,48,26,32,26,11,20,23,9,3,198
10602161437,4,0,0,0,0,0,0,0,0,4,39,30,24,33,24,21,20,9,0,200
10602161438,4,3,0,0,0,7,0,4,0,18,47,38,37,20,41,34,42,34,3,296
10602161439,8,5,10,3,7,3,5,5,0,46,68,80,59,59,74,81,66,32,16,535
10602161440,0,3,3,0,0,0,3,8,41,58,22,17,15,20,13,25,26,49,62,249
10602161441,15,0,7,0,5,3,6,9,5,50,86,52,59,56,41,34,45,28,8,409
