SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
12104141636,32,4,0,0,0,0,0,34
12104141637,50,0,0,0,0,0,0,51
12104141638,9,0,0,0,0,0,0,9
12104141639,12,0,0,0,0,0,0,8
12104141640,49,0,5,0,0,0,0,52
12104141641,7,3,0,0,0,0,0,9
12104141642,19,5,0,0,0,0,0,28
12104141643,10,0,0,0,0,0,0,10
12104141701,59,0,0,0,0,0,0,67
12104141702,11,0,0,0,0,0,0,11
12104141704,31,4,0,0,0,0,0,30
12104141705,0,0,0,0,0,0,0,0
12104141706,22,0,0,0,0,0,0,24
12104141707,9,0,0,0,0,0,0,13
12104141708,23,6,0,0,0,0,0,30
12104141709,3,0,0,0,0,0,0,4
12104141710,0,0,0,0,0,0,0,0
12104141711,0,0,0,0,0,0,0,0
12104141712,55,8,0,0,0,0,0,60
12104141713,8,0,0,0,0,0,0,7
12104141714,24,4,0,0,0,0,0,29
12104141716,42,8,0,0,0,0,0,45
12104141717,21,0,0,0,0,0,0,24
12104141718,15,0,0,0,0,0,0,19
12104141719,30,0,0,0,0,0,0,27
12104141721,15,3,0,0,0,0,0,19
12104141722,0,0,0,0,0,0,0,0
12104141723,37,8,0,0,0,0,0,43
12104141726,25,3,0,0,0,0,0,28
12104141727,0,0,0,0,0,0,0,0
12104141728,14,0,0,0,0,0,0,14
12104141729,33,8,0,0,0,0,0,39
12104141730,20,7,0,0,0,0,0,22
12104141731,16,0,0,0,0,0,0,18
12104141732,32,3,0,0,0,0,0,38
12104141733,22,3,0,0,0,0,0,25
12104141734,22,0,0,0,0,0,0,24
12104141735,57,4,0,0,0,0,0,63
12104141736,48,3,3,0,0,0,0,55
12104141737,47,3,0,0,0,0,0,46
12104141738,18,0,0,0,0,0,0,20
12104141739,24,6,0,0,0,0,0,32
12104168801,45,3,0,0,0,0,0,47
12104168802,35,4,0,0,0,0,0,37
12104168803,16,3,0,0,0,0,0,22
12104168804,31,6,3,0,0,0,0,33
12104168805,60,3,0,0,0,0,0,68
12104168806,55,3,0,0,0,0,0,56
12104168807,69,4,0,0,0,0,0,72
12104168808,53,4,4,0,0,0,0,54
12104168809,34,0,0,0,0,0,0,37
12104168810,64,3,0,0,0,0,0,69
12104168811,0,0,0,0,0,0,0,0
12104168812,72,5,0,0,0,0,0,78
12104168813,67,4,0,0,0,0,0,74
12104168814,45,0,0,0,0,0,0,47
12104168815,49,3,3,0,0,0,0,48
12104168816,42,6,0,0,0,0,0,47
12104168817,45,9,0,0,0,0,0,50
12104168818,42,9,4,0,0,0,0,54
12104168819,78,3,0,0,0,0,0,85
12104168820,41,3,4,0,0,0,0,47
12104168821,36,3,0,0,0,0,0,38
12104168822,47,0,0,0,0,0,0,50
12104168823,10,8,0,0,0,0,0,17
12104168824,62,10,0,0,0,0,0,71
12104168825,73,3,0,0,0,0,0,78
12104168826,22,4,0,0,0,0,0,19
12104168827,18,0,0,0,0,0,0,28
12104168828,33,3,0,0,0,0,0,34
12104168829,41,4,0,0,0,0,0,46
12104168830,39,3,0,0,0,0,0,41
12104168831,36,0,0,0,0,0,0,36
12104168832,55,5,0,0,0,0,0,60
12104168833,32,3,0,0,0,0,0,30
12104168834,15,0,0,0,0,0,0,19
12104168901,21,5,0,0,0,0,0,28
12104168902,10,0,0,0,0,0,0,10
12104168903,59,0,0,0,0,0,0,63
12104168904,37,0,0,0,0,0,0,42
12104168905,28,0,0,0,0,0,0,32
12104168906,75,8,0,0,0,0,0,86
12104168907,56,6,0,0,0,0,0,60
12104168908,41,4,0,0,0,0,0,53
12104168909,61,5,0,0,0,0,0,66
12104168910,59,0,0,0,0,0,0,58
12104168911,57,7,0,0,0,0,0,72
12104168912,25,0,0,0,0,0,0,30
12104168913,64,4,0,0,0,0,0,65
12104168914,46,3,0,0,0,0,0,49
12104168915,31,5,0,0,0,0,0,34
12104168916,40,3,0,0,0,0,0,44
12104168917,36,5,0,0,0,0,0,34
12104168918,92,4,0,0,0,0,0,91
12104168919,50,0,0,0,0,0,0,50
12104168920,62,6,0,0,0,0,0,69
12104168921,45,0,0,0,0,0,0,47
12104168922,66,0,0,0,0,0,0,66
12104168923,52,5,0,0,0,0,0,54
12104168924,41,3,0,0,0,0,0,47
12104168925,62,0,0,0,0,0,0,60
12104168926,30,4,0,0,0,0,0,38
12104168927,0,0,0,0,0,0,0,0
12104168928,47,3,0,0,0,0,0,58
12104168929,57,3,0,0,0,0,0,67
12104168930,28,3,0,0,0,0,0,30
12104168931,34,7,0,0,0,0,0,37
12104168932,28,0,0,0,0,0,0,27
12104168933,51,4,0,0,0,0,0,55
12104168934,52,4,0,0,0,0,0,62
12104168935,35,8,0,0,0,0,0,46
12104168936,28,3,0,0,0,0,0,30
12104168937,37,4,0,0,0,0,0,39
12201141801,39,4,0,0,0,0,0,42
12201141802,0,0,0,0,0,0,0,0
12201141803,89,12,6,0,0,0,0,111
12201141804,67,4,7,0,0,0,0,81
12201141805,78,4,0,0,0,0,0,89
12201141806,110,4,5,0,0,0,0,116
12201141808,97,4,5,0,0,0,3,106
12201141809,61,5,0,0,0,0,0,75
12201141810,46,4,0,0,0,0,0,49
12201141811,43,3,3,0,0,0,0,45
12201141812,95,11,0,0,0,0,0,102
12201141813,96,6,3,0,0,0,0,107
12201141814,62,8,0,0,0,0,0,67
12201141815,105,4,0,0,0,0,0,110
12201141816,62,3,0,0,0,0,0,68
12201141817,88,5,3,0,0,0,0,101
12201141818,71,7,3,0,0,0,0,70
12201141819,72,8,0,0,0,0,0,83
12201141820,46,9,0,0,0,0,0,54
12201141821,64,11,0,0,0,0,0,69
12201141822,65,3,6,0,0,0,0,79
12201141823,97,6,0,0,0,0,0,98
12201141827,67,5,0,0,0,0,0,71
12201141828,51,3,0,0,0,0,0,63
12201141829,78,8,0,0,0,0,0,85
12201141830,72,0,0,0,0,0,0,74
12201141831,56,0,0,0,0,0,0,58
12201141832,97,3,0,0,0,0,0,98
12201141833,24,4,0,0,0,0,0,30
12201141834,68,7,0,0,0,0,0,73
12201141835,41,4,0,0,0,0,0,47
12201141836,66,3,0,0,0,0,0,68
12201141837,36,3,0,0,0,0,0,40
12201141838,84,14,0,0,0,0,0,101
12201141839,100,5,3,0,0,0,0,107
12201141840,82,5,3,0,0,0,0,87
12201141841,96,5,0,0,0,0,0,107
12201141842,0,0,0,0,0,0,0,0
12201141843,24,0,0,0,0,0,0,27
12201141844,43,5,0,0,0,0,0,48
12201141845,18,3,0,0,0,0,0,19
12201141846,45,0,0,0,0,0,0,51
12201141847,72,4,6,0,0,0,0,76
12201141848,67,4,6,0,0,0,0,69
12201141849,52,4,0,0,0,0,0,56
12201141850,50,4,0,0,0,0,0,51
12201141901,23,4,0,0,0,0,0,33
12201141902,44,8,0,0,0,0,0,49
12201141903,86,6,0,0,0,0,0,91
12201141904,41,4,0,0,0,0,0,49
12201141905,45,3,0,0,0,0,0,47
12201141906,55,9,0,0,0,0,0,66
12201141907,32,0,0,0,0,0,0,35
12201141908,34,0,0,0,0,0,0,40
12201141909,58,3,0,0,0,0,0,58
12201141910,39,4,0,0,0,0,0,46
12201141911,26,3,0,0,0,0,0,24
12201141912,37,3,0,0,0,0,0,48
12201141913,27,0,0,0,0,0,0,27
12201141914,42,0,0,0,0,0,0,45
12201141915,30,0,0,0,0,0,0,36
12201141916,48,5,0,0,0,0,0,58
12201141917,63,8,0,0,0,0,0,75
12201141918,73,3,0,0,0,0,0,80
12201141919,50,0,0,0,0,0,0,59
12201141920,57,8,0,0,0,0,0,67
12201141921,37,7,0,0,0,0,0,43
12201141922,44,10,0,0,0,0,0,54
12201141923,13,0,0,0,0,0,0,13
12201141924,45,3,0,0,0,0,0,52
12201141925,32,0,0,0,0,0,0,32
12201141926,47,3,0,0,0,0,0,55
12201141927,36,7,0,0,0,0,0,40
12201141928,36,5,3,0,0,0,0,39
12201141929,35,4,0,0,0,0,0,40
12201141930,24,8,0,0,0,0,0,26
12201141931,43,0,0,0,0,0,0,48
12201141932,55,9,0,0,0,0,0,60
12201141933,55,0,0,0,0,0,0,59
12201141934,48,10,0,0,0,0,0,58
12201141935,36,3,0,0,0,0,0,35
12201141936,42,4,0,0,0,0,0,39
12201141937,45,7,0,0,0,0,0,53
12201141938,76,6,0,0,0,0,0,78
12201141939,12,3,4,0,0,0,0,20
12201141940,60,0,0,0,0,0,0,58
12201141941,32,0,0,0,0,0,0,34
12201141942,3,0,0,0,0,0,0,0
12201141943,69,7,0,0,0,0,0,79
12201141944,66,0,0,0,0,0,0,75
12201141945,82,5,5,0,0,0,0,91
12201141946,24,0,0,0,0,0,0,22
12201141947,45,4,0,0,0,0,0,51
12201141948,30,0,0,0,0,0,0,32
12202142001,77,4,0,0,0,0,4,84
12202142002,37,4,0,0,0,0,0,36
12202142003,22,0,0,0,0,0,0,25
12202142004,41,0,0,0,0,0,0,51
12202142005,41,3,0,0,0,0,0,46
12202142006,20,5,0,0,0,0,0,21
12202142007,51,7,0,0,0,0,0,57
12202142008,36,8,0,0,0,0,0,44
12202142009,38,3,0,0,0,0,0,41
12202142010,39,4,0,0,0,0,0,44
12202142011,49,7,0,0,0,0,0,56
12202142012,40,7,3,0,0,0,0,50
12202142013,62,3,0,0,0,0,0,69
12202142014,51,0,5,0,0,0,0,60
12202142015,55,9,0,0,0,0,0,60
12202142016,81,7,0,0,0,0,0,98
12202142017,88,8,0,0,0,0,0,104
12202142018,0,0,0,0,0,0,0,0
12202142019,0,0,0,0,0,0,0,0
12202142020,56,5,0,0,0,0,0,61
12202142021,48,7,0,0,0,0,0,54
12202142022,28,3,0,0,0,0,0,32
12202142023,44,10,4,0,0,0,0,52
12202142024,93,9,5,0,0,0,0,105
12202142025,66,10,0,0,0,0,0,79
12202142026,58,4,0,0,0,0,0,62
12202142027,54,0,0,0,0,0,0,57
12202142028,37,10,0,0,0,0,0,40
12202142029,50,11,0,0,0,0,0,64
12202142030,93,11,3,0,0,0,0,111
12202142101,83,11,0,0,0,0,0,95
12202142102,101,3,5,0,0,0,0,107
12202142103,63,10,0,0,0,0,0,68
12202142104,98,3,0,4,0,0,0,108
12202142105,95,3,0,0,0,0,0,102
12202142106,105,6,0,3,0,0,0,117
12202142107,35,5,0,0,0,0,0,35
12202142108,49,10,0,0,0,0,0,60
12202142109,88,9,0,0,0,0,0,98
12202142110,20,0,0,0,0,0,0,27
12202142111,71,7,0,0,0,0,0,76
12202142112,42,9,0,0,0,0,0,52
12202142113,49,5,0,0,0,0,0,56
12202142114,72,6,0,0,0,0,0,82
12202142115,59,5,0,0,0,0,0,60
12202142116,63,3,0,0,0,0,0,65
12202142117,62,0,3,0,0,0,0,71
12202142118,51,0,0,0,0,0,0,57
12202142119,23,5,0,0,0,0,0,22
12202142120,38,4,4,0,0,0,0,46
12202142121,44,3,0,0,0,0,0,47
12202142122,73,3,0,0,0,0,0,75
12202142123,24,4,0,0,0,0,0,23
12202142201,51,5,0,0,0,0,0,57
12202142202,26,4,0,0,0,0,0,32
12202142203,30,0,3,0,0,0,0,38
12202142204,64,7,0,0,0,0,0,74
12202142205,59,4,0,0,0,0,0,63
12202142206,43,0,0,0,0,0,0,49
12202142207,46,3,3,0,0,0,0,57
12202142208,33,7,0,0,0,0,0,43
12202142209,34,9,3,0,0,0,0,37
12202142210,42,5,0,0,0,0,0,45
12202142211,73,15,0,0,0,0,0,86
12202142212,37,0,0,3,0,0,0,46
12202142213,27,4,0,0,0,0,0,26
12202142214,34,0,0,0,0,0,0,31
12202142215,42,3,0,0,0,0,0,51
12202142216,44,3,0,0,0,0,0,50
12202142217,40,3,4,0,0,0,0,42
12202142218,48,4,5,0,0,0,0,57
12202142219,49,6,0,0,0,0,0,57
12202142220,65,0,6,0,0,0,0,71
12202142221,59,6,0,0,0,0,0,66
12202142222,71,4,0,0,0,0,0,83
12202142223,40,9,0,0,0,0,0,45
12202142224,40,3,0,0,0,0,0,44
12202142225,44,0,0,0,0,0,0,53
12202142226,64,13,4,0,0,0,0,83
12202142227,76,4,0,0,0,0,0,85
12202142228,51,6,0,0,0,0,0,58
12202142229,31,5,0,0,0,0,0,35
12202142230,66,0,0,0,0,0,0,69
12202142231,51,4,0,0,0,0,0,58
12202142232,24,0,0,0,0,0,0,24
12202142233,64,4,3,0,0,0,0,72
12202142234,57,0,0,0,0,0,0,61
12202169001,106,9,3,0,0,0,0,111
12202169002,64,9,0,0,0,0,0,74
12202169003,72,6,0,0,0,0,0,81
12202169004,34,3,3,0,0,0,0,43
12202169005,51,3,0,0,0,0,0,56
12202169006,61,4,3,0,0,0,0,70
12202169007,37,0,0,0,0,0,0,41
12202169008,16,6,0,0,0,0,0,24
12202169009,0,0,0,0,0,0,0,0
12202169010,60,0,0,0,0,0,0,65
12202169011,46,5,0,0,0,0,0,49
12202169012,69,4,0,0,0,0,4,73
12202169013,29,0,0,0,0,0,0,34
12202169014,54,3,4,0,0,0,0,67
12202169015,43,0,0,0,0,0,0,47
12202169016,74,3,0,0,0,0,0,88
12202169017,32,9,4,0,0,0,0,36
12202169018,66,10,0,0,0,0,0,73
12202169019,0,0,0,0,0,0,0,0
12202169020,74,5,4,0,0,0,0,83
12202169021,56,0,0,0,0,0,0,58
12202169022,15,0,5,0,0,0,0,20
12202169023,74,7,0,0,0,0,0,83
12202169024,38,6,0,0,0,0,0,39
12202169025,81,9,0,0,0,0,0,91
12202169026,100,0,0,0,0,0,0,98
12202169027,21,3,0,0,0,0,0,31
12202169028,56,3,0,0,0,0,0,68
12202169029,57,3,0,0,0,0,0,62
12202169030,75,6,0,0,0,0,0,88
12202169031,59,5,0,0,0,0,0,61
12202169032,77,9,0,5,0,0,0,84
12202169101,59,8,0,0,0,0,0,69
12202169102,65,7,0,0,0,0,0,78
12202169103,63,5,0,4,0,0,0,73
12202169104,71,7,0,0,0,0,0,84
12202169105,0,0,0,0,0,0,0,0
12202169106,92,11,3,0,0,0,0,113
12202169107,53,5,3,0,0,0,0,59
12202169108,67,0,3,0,0,0,0,71
12202169109,93,6,0,0,0,0,0,99
12202169110,83,12,0,0,0,0,0,92
12202169111,51,0,3,0,0,0,0,52
12202169112,99,10,3,0,0,0,0,118
12202169113,17,3,4,0,0,0,0,23
12202169114,43,0,0,0,0,0,0,48
12202169115,58,4,0,0,0,0,0,56
12202169116,36,5,3,0,0,0,0,47
12202169117,67,5,4,0,0,0,0,74
12202169118,91,10,3,0,0,0,0,102
12202169119,68,6,3,0,0,0,0,73
12202169120,74,10,5,0,0,0,0,83
12202169121,24,6,0,6,0,0,0,30
12202169122,83,9,0,0,0,0,0,97
12202169123,85,6,0,3,0,0,0,95
12203142401,81,4,0,0,0,0,0,88
12203142402,55,0,0,0,0,0,0,61
12203142403,57,0,0,0,0,0,0,63
12203142404,43,6,0,0,0,0,0,50
12203142405,29,0,3,0,0,0,0,28
12203142406,66,7,5,0,0,0,0,78
12203142407,61,5,0,0,0,0,0,71
12203142408,63,4,0,0,0,0,0,67
12203142409,88,9,5,0,0,0,0,96
12203142410,94,5,0,0,0,0,0,106
12203142411,62,6,0,4,0,0,0,72
12203142412,66,3,0,0,0,0,0,73
12203142413,60,4,0,4,0,0,0,68
12203142414,73,0,0,0,0,0,0,71
12203142415,52,4,0,0,0,0,0,55
12203142416,53,5,0,0,0,0,0,58
12203142417,46,3,0,0,0,0,0,45
12203142418,76,8,0,3,0,0,0,81
12203142419,104,11,3,0,0,0,0,115
12203142420,57,5,0,0,0,0,0,63
12203142421,38,0,0,4,0,0,0,40
12203142422,89,5,0,0,0,0,0,96
12203142423,74,3,0,0,0,0,0,79
12203142424,66,8,3,0,0,0,0,76
12203142425,34,0,0,0,0,0,0,36
12203142426,38,8,0,3,0,0,0,50
12203142427,64,4,9,0,0,0,0,71
12203142428,61,3,4,0,0,0,0,73
12203142429,62,3,3,0,0,0,0,69
12203142430,40,10,0,0,0,0,0,52
12203142431,50,7,0,0,0,0,0,62
12203142432,27,0,5,0,0,0,0,31
12203142433,29,0,0,0,0,0,0,31
12203142501,38,5,0,0,0,0,0,44
12203142502,43,3,0,0,0,0,0,45
12203142503,19,0,0,0,0,0,0,24
12203142504,41,0,0,0,0,0,0,43
12203142505,48,0,0,0,0,0,0,43
12203142506,55,0,4,0,0,0,0,56
12203142507,68,0,6,4,0,0,0,79
12203142508,43,3,0,0,0,0,0,49
12203142509,46,10,5,0,0,0,0,58
12203142510,58,6,0,0,0,0,0,60
12203142511,30,0,0,0,0,0,0,36
12203142512,51,0,0,0,0,0,0,50
12203142513,50,3,6,0,0,0,0,54
12203142514,74,7,3,3,0,0,0,86
12203142515,6,4,0,0,0,0,0,14
12203142516,70,0,0,0,0,0,0,76
12203142517,54,12,0,0,0,0,0,65
12203142518,98,9,3,0,0,0,0,111
12203142519,63,9,4,0,0,0,0,70
12203142520,0,0,0,0,0,0,0,0
12203142521,59,6,5,0,0,0,0,71
12203142522,25,4,0,0,0,0,0,35
12203142523,42,9,0,0,0,0,0,45
12203142701,54,0,0,0,0,0,0,55
12203142702,77,0,0,0,0,0,0,87
12203142703,42,0,0,0,0,0,0,42
12203142704,42,0,0,0,0,0,0,44
12203142705,23,4,0,0,0,0,0,29
12203142706,40,3,0,0,0,0,0,38
12203142707,40,4,0,0,0,0,0,40
12203142708,56,5,0,0,0,0,0,60
12203142709,91,4,3,0,0,0,0,100
12203142710,42,0,0,0,0,0,0,41
12203142711,69,0,0,0,0,0,0,74
12203142712,48,3,0,0,0,0,0,53
12203142713,64,0,0,0,0,0,0,64
12203142714,64,0,0,0,0,0,0,69
12203142715,39,0,5,0,0,0,0,44
12203142716,45,3,0,0,0,0,0,51
12203142717,52,8,0,0,0,0,0,51
12203142718,85,5,0,0,0,0,0,94
12203142719,55,0,0,0,0,0,0,57
12203142720,60,4,0,0,0,0,0,69
12203142721,73,5,0,0,0,0,0,75
12203142722,0,0,0,0,0,0,0,0
12203142723,23,8,0,0,0,0,0,33
12203142724,0,0,0,0,0,0,0,0
12203142725,0,0,0,0,0,0,0,0
12203142726,68,4,0,0,0,0,0,69
12203142727,54,6,0,0,0,0,0,55
12203142728,64,8,0,0,0,0,0,70
12203142729,69,5,3,0,0,0,0,73
12203142730,0,0,0,0,0,0,0,0
12203142731,0,0,0,0,0,0,0,0
12203142732,54,3,0,0,0,0,0,55
12203142733,38,5,0,0,0,0,0,47
12203142734,63,0,0,0,0,0,0,62
12203142735,41,4,0,0,0,0,0,45
12203142736,43,0,0,0,0,0,0,54
12203142737,57,3,0,0,0,0,0,61
12203142738,57,0,0,0,0,0,0,63
12203142739,70,3,5,0,0,0,0,76
12203142740,53,0,0,0,0,0,0,53
12203142741,74,4,0,0,0,0,0,85
12203142901,63,3,0,0,0,0,0,65
12203142902,60,0,0,0,0,0,0,63
12203142903,67,0,0,0,0,0,0,68
12203142904,28,0,0,0,0,0,0,30
12203142905,90,8,0,0,0,0,0,98
12203142906,89,6,3,0,0,0,0,98
12203142907,35,0,0,0,0,0,0,35
12203142908,69,6,3,0,0,0,0,80
12203142909,77,0,0,0,0,0,0,81
12203142910,36,0,0,0,0,0,0,35
12203142911,49,0,3,0,0,0,0,55
12203142912,38,3,0,0,0,0,0,40
12203142913,31,0,0,0,0,0,0,31
12203142914,69,9,3,0,0,0,0,79
12203142915,24,6,0,0,0,0,0,25
12203142916,40,5,0,0,0,0,0,48
12203142917,95,8,6,0,0,0,0,101
12203142918,0,0,0,0,0,0,0,0
12203142919,20,3,0,0,0,0,0,31
12203142920,10,0,0,0,0,0,0,11
12203142921,57,4,0,0,0,0,0,64
12203142922,56,8,3,0,0,0,0,62
12203142923,32,10,0,0,0,0,0,38
12203142924,25,3,0,0,0,0,0,32
12203142925,27,0,0,0,0,0,0,29
12203142926,35,3,0,0,0,0,0,34
12203142927,44,3,0,0,0,0,0,50
12203142928,42,5,0,0,0,0,0,40
12203142929,104,12,3,4,0,0,0,118
12203142930,3,0,0,0,0,0,0,5
12203142931,50,3,0,0,0,0,0,53
12203142932,44,4,0,0,0,0,0,44
12203142933,90,6,4,0,0,0,0,102
12203142934,42,6,0,0,0,0,0,40
12203142935,0,0,0,0,0,0,0,0
12203142936,31,4,0,0,0,0,0,43
12203142937,85,3,5,0,0,0,0,96
12203142938,49,3,0,0,0,0,0,55
12203142939,36,4,0,0,0,0,0,41
12203142940,94,8,0,0,0,0,0,101
12203142941,74,9,0,0,0,0,0,80
12203142942,48,0,0,0,0,0,5,55
12203142943,65,3,3,0,0,0,0,72
12203142944,52,8,0,0,0,0,0,63
12203142945,51,5,3,0,0,0,0,55
12203142946,47,0,0,0,0,0,0,50
12203142947,39,8,0,0,0,0,0,46
12203142948,56,3,0,0,0,0,0,67
12203142949,22,4,0,0,0,0,0,28
12203142950,25,3,0,0,0,0,0,35
12203142951,95,12,5,0,0,0,0,112
12203143001,31,4,0,0,0,0,0,37
12203143002,75,3,0,0,0,0,0,83
12203143003,67,5,0,0,0,0,0,74
12203143004,68,6,0,0,0,0,0,82
12203143005,79,5,0,0,0,0,0,85
12203143006,125,5,0,0,0,0,0,134
12203143007,34,0,0,0,0,0,0,36
12203143008,26,0,0,0,0,0,0,25
12203143009,89,11,5,0,0,0,0,105
12203143010,62,0,0,0,0,0,0,66
12203143011,92,0,3,0,0,0,0,97
12203143012,0,0,0,0,0,0,0,0
12203143013,45,0,0,0,0,0,0,49
12203143014,51,4,0,0,0,0,0,59
12203143015,58,0,0,0,0,0,0,60
12203143016,64,10,0,0,0,0,0,68
12203143017,59,5,0,0,0,0,0,57
12203143018,23,3,0,0,0,0,0,23
12203143019,28,0,0,0,0,0,0,27
12203143020,59,4,7,0,0,0,0,70
12203143021,57,10,0,0,0,0,0,61
12203143022,93,7,0,0,0,0,0,96
12203143023,62,5,0,0,0,0,0,69
12203143024,98,6,0,0,0,0,0,109
12203143025,77,7,0,0,0,0,0,86
12203143026,55,8,0,0,0,0,0,65
12203143027,56,0,3,0,0,0,0,59
12203143028,81,9,0,0,0,0,0,83
12203143029,93,10,0,0,0,0,0,106
12203143030,83,0,3,0,0,0,0,90
12203143031,56,8,0,0,0,0,0,63
12203143032,60,6,0,0,0,0,0,64
12203143033,78,3,5,0,0,0,0,84
12203143034,70,5,0,0,0,0,0,76
12203143035,47,3,0,0,0,0,0,48
12203143036,105,5,0,0,0,0,0,111
12203143037,56,3,0,0,0,0,0,67
12203143038,54,4,4,0,0,0,0,56
12203143201,42,4,0,0,0,0,0,52
12203143202,77,0,0,0,0,0,0,78
12203143203,19,0,0,0,0,0,0,22
12203143204,59,3,5,0,0,0,0,71
12203143205,0,0,0,0,0,0,0,0
12203143206,5,5,0,0,0,0,0,4
12203143207,0,0,0,0,0,0,0,0
12203143208,46,9,4,0,0,0,0,50
12203143209,31,3,0,0,0,0,0,32
12203143210,42,5,0,0,0,0,0,49
12203143211,22,0,0,0,0,0,0,25
12203143212,83,5,0,0,0,0,0,94
12203143213,40,0,0,0,0,0,0,44
12203143214,34,3,0,0,0,0,0,37
12203169201,46,3,0,0,0,0,0,60
12203169202,45,0,6,0,0,0,0,47
12203169203,78,3,3,0,0,0,0,88
12203169204,55,5,5,0,0,0,0,56
12203169205,21,4,0,0,0,0,0,26
12203169206,59,0,0,0,0,0,0,65
12203169207,74,10,5,0,0,0,0,82
12203169208,71,4,0,0,0,0,0,78
12203169209,77,3,0,0,0,0,0,81
12203169210,51,4,0,0,0,0,0,50
12203169211,78,3,0,0,0,0,0,84
12203169212,40,0,3,0,0,0,0,46
12203169213,54,3,4,0,0,0,0,57
12203169214,56,3,0,0,0,0,0,65
12203169215,11,0,0,0,0,0,0,10
12203169216,56,6,3,0,0,0,0,69
12203169217,37,3,0,0,0,0,0,44
12203169218,42,7,0,0,0,0,0,46
12203169219,91,3,0,0,0,0,0,99
12203169220,73,3,0,0,0,0,0,76
12203169221,67,3,0,0,0,0,0,72
12203169301,46,3,0,0,0,0,0,50
12203169302,90,13,0,0,0,0,0,101
12203169303,53,9,4,0,0,0,0,68
12203169304,30,0,0,0,0,0,0,34
12203169305,17,0,0,0,0,0,0,19
12203169306,0,0,0,0,0,0,0,0
12203169307,30,4,0,0,0,0,0,36
12203169308,33,4,0,0,0,0,0,41
12203169309,58,5,0,0,0,0,0,66
12203169310,45,4,0,0,0,0,0,49
12203169311,11,3,0,0,0,0,0,15
12203169312,47,3,0,0,0,0,0,49
12203169313,107,3,6,0,0,0,0,112
12203169314,48,3,0,0,0,0,0,51
12203169315,18,0,0,0,0,0,0,24
12203169316,35,0,4,0,0,0,0,41
12203169317,26,0,0,0,0,0,0,19
12203169318,65,0,0,0,0,0,0,68
12203169319,46,0,0,0,0,0,0,45
12203169320,54,4,0,0,0,0,0,58
12203169321,31,0,0,0,0,0,0,33
12203169322,61,3,0,0,0,0,0,67
12203169323,39,4,0,0,0,0,0,46
12203169324,39,3,0,0,0,0,0,45
12203169325,38,7,0,0,0,0,0,41
12203169326,69,4,3,0,0,0,0,71
12203169327,34,3,0,0,0,0,0,43
12203169328,74,7,0,0,0,0,0,82
12203169329,37,0,6,0,0,0,0,46
12203169330,74,3,5,0,0,0,0,83
12203169331,63,3,0,0,0,0,0,72
12203169332,67,9,0,0,0,0,0,71
12203169333,75,4,0,0,0,0,0,79
12203169334,59,6,0,0,0,0,0,65
12203169335,81,9,0,0,0,0,0,88
12203169336,44,3,0,0,0,0,0,49
12203169401,59,0,0,0,0,0,0,65
12203169402,62,9,0,0,0,0,0,73
12203169403,34,0,0,0,0,0,0,34
12203169404,42,0,0,0,0,0,0,46
12203169405,41,3,0,0,0,0,0,42
12203169406,84,8,0,0,0,0,0,89
12203169407,35,3,0,0,0,0,0,35
12203169408,30,0,0,0,0,0,0,29
12203169409,57,0,0,0,0,0,0,59
12203169410,63,0,0,0,0,0,0,59
12203169411,82,3,0,0,0,0,0,89
12203169412,68,5,0,0,0,0,0,79
12203169413,60,6,0,0,0,0,0,68
12203169414,37,8,0,0,0,0,0,45
12203169415,37,3,0,0,0,0,0,36
12203169416,95,8,0,0,0,0,0,104
12203169417,83,6,4,0,0,0,0,91
12203169418,60,9,0,0,0,0,0,60
12203169419,33,4,0,0,0,0,0,42
12203169420,45,5,0,0,0,0,0,45
12203169421,66,3,4,0,0,0,0,78
12203169501,39,0,0,0,0,0,0,43
12203169502,24,0,7,0,0,0,0,32
12203169503,45,4,0,0,0,0,0,49
12203169504,17,4,0,0,0,0,0,20
12203169505,51,0,0,0,0,0,0,51
12203169506,18,0,0,0,0,0,0,19
12203169507,34,3,0,0,0,0,0,34
12203169508,37,5,0,0,0,0,0,46
12203169509,14,0,0,0,0,0,0,20
12203169510,28,0,0,0,0,0,0,32
12203169511,21,5,0,0,0,0,0,24
12203169512,48,3,0,0,0,0,0,52
12203169513,58,0,0,0,0,0,0,61
12203169514,54,0,0,0,0,0,0,62
12203169515,22,0,0,0,0,0,0,22
12203169516,50,0,0,0,0,0,0,54
12203169517,45,6,0,0,0,0,0,51
12203169518,27,0,0,0,0,0,0,30
12203169519,44,6,0,0,0,0,0,55
12203169520,28,4,0,0,0,0,0,26
12203169521,28,3,0,0,0,0,0,31
12203169522,33,3,0,0,0,0,0,30
12203169523,19,0,0,0,0,0,0,16
12203169524,21,4,0,0,0,0,0,32
12203169525,82,5,0,0,0,0,6,93
12203169526,42,7,0,0,0,0,0,47
12203169527,70,6,0,0,0,0,0,75
12203169528,35,4,0,0,0,0,3,41
12203169529,43,7,0,0,0,0,0,43
12203169530,56,3,0,0,0,0,0,58
12203169531,49,3,0,0,0,0,0,55
