LGA_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
LGA24410,0,0,0,0,0,14,10,3,0,0,0,0,0,0,0,35,0,0,0,0,7,16,28,3,0,0,0,0,6,0,0,60,0,5,10,23,17,31,46,22,3,6,10,5,0,0,0,180,4,8,9,13,132,279,1746,1059,229,251,189,243,60,18,55,4285,0,20,65,10,9,9,3,0,0,0,0,0,0,0,6,130,3,26,20,5,13,9,44,26,8,8,5,0,0,0,0,170,0,0,5,9,39,23,30,0,5,0,0,0,0,0,0,110,78,162,89,52,41,31,64,23,0,0,4,0,0,0,19,552,6,31,107,20,3,4,5,6,0,0,0,0,0,0,10,194,0,8,8,30,132,159,153,79,9,12,19,23,13,3,8,653,4,9,36,60,94,155,863,596,152,146,181,145,61,4,31,2531,0,12,9,17,26,45,110,45,15,3,7,16,4,0,4,311,0,0,0,9,38,45,157,283
LGA24600,0,0,0,0,6,17,34,26,0,0,3,0,0,29,4,123,0,0,0,0,0,22,45,57,18,37,38,42,16,6,6,288,0,0,6,17,20,45,77,76,15,37,52,68,45,12,5,477,5,7,26,46,362,733,2836,3930,1641,1938,1920,2173,809,106,244,16777,0,11,38,8,13,37,10,8,3,0,0,5,0,0,5,135,4,20,30,17,20,36,28,27,8,21,13,9,9,7,3,241,0,0,3,16,30,28,29,34,5,9,4,22,8,4,0,190,36,50,32,15,36,61,86,90,25,18,34,35,24,15,9,570,3,54,70,17,16,9,14,37,10,7,4,6,3,4,3,263,0,11,23,44,227,260,356,353,138,131,127,161,107,45,29,1998,0,3,36,39,82,188,904,1382,782,1111,1715,2389,1056,231,110,10036,0,0,5,18,41,249,545,563,252,375,442,521,218,19,32,3284,0,0,3,0,23,32,140,254
LGA24650,0,0,0,0,11,62,91,92,7,30,10,11,0,0,18,329,0,0,0,4,3,53,311,163,29,28,25,16,9,3,9,661,0,0,4,9,20,10,39,18,4,8,0,9,0,3,4,128,0,0,8,9,59,109,415,196,46,34,31,31,9,0,35,975,6,26,348,126,63,181,36,16,3,0,0,3,0,0,16,825,4,35,60,50,90,133,293,219,33,25,38,17,9,0,23,1031,0,0,0,12,107,160,230,104,28,28,34,24,12,0,13,755,109,120,57,33,34,57,42,17,3,4,4,3,0,0,12,485,4,47,207,64,22,16,18,37,4,0,6,0,0,0,28,440,0,0,5,6,36,71,39,22,7,0,0,0,4,0,3,197,3,3,59,102,206,577,6337,3248,756,653,819,970,307,86,189,14314,0,3,0,3,30,93,131,63,25,17,13,14,0,0,13,400,0,0,0,8,19,12,53,159
LGA24780,0,0,0,0,0,6,64,109,10,18,29,12,13,7,4,275,0,0,0,0,0,4,18,0,0,4,0,0,0,0,0,23,0,0,0,5,3,9,13,5,0,0,0,0,0,0,0,29,0,0,3,3,6,8,41,38,24,22,37,30,15,0,7,224,3,22,24,7,9,0,0,0,0,0,0,0,0,0,6,74,0,5,0,5,0,0,0,3,0,0,6,5,0,0,0,28,0,0,0,0,4,10,25,6,9,0,5,3,0,0,0,66,25,29,8,13,16,5,9,8,0,0,0,0,0,0,4,124,0,38,56,13,0,3,0,0,0,0,0,0,0,0,4,117,0,0,0,3,3,0,7,13,3,3,8,15,7,0,0,70,0,0,8,3,3,23,187,135,45,59,48,72,37,7,5,627,0,3,4,0,4,3,4,16,5,3,8,10,0,0,0,56,0,0,0,0,4,5,3,17
LGA24850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,5,0,0,3,0,0,0,0,0,16,0,5,0,8,5,10,11,4,0,0,0,0,0,0,0,42,0,0,0,0,3,6,43,16,5,9,22,98,3,0,0,197,0,3,22,6,3,0,0,0,0,0,0,0,0,0,0,47,0,5,5,0,0,0,4,3,0,0,0,0,0,0,0,33,0,0,0,0,12,8,32,11,0,0,7,4,0,0,6,77,32,44,30,10,23,11,18,4,0,8,0,0,5,0,0,182,0,14,28,7,9,6,5,0,0,0,0,0,0,0,0,79,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,11,3,0,10,5,3,17,547,277,86,63,64,88,26,6,28,1232,4,0,4,0,0,3,10,4,3,0,3,0,0,0,0,38,0,0,0,0,3,4,6,5
LGA24900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,8,4,0,0,0,0,0,0,0,24,0,0,0,0,0,6,12,11,0,0,3,5,0,0,0,47,4,3,12,3,0,7,0,0,0,0,0,0,0,0,0,29,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,5,6,0,4,0,0,0,0,0,27,21,40,9,5,0,0,0,0,0,0,0,4,0,0,5,89,0,8,4,6,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,5,6,0,0,0,5,0,0,0,0,18,6,0,7,0,0,6,62,33,16,8,15,22,4,0,0,179,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,18,0,0,0,0,0,0,0,0
LGA24970,0,0,0,7,46,113,71,42,0,8,0,0,0,0,7,287,0,0,0,9,45,81,123,122,60,49,64,64,49,6,8,680,0,7,9,35,32,37,56,37,5,3,6,17,6,0,6,252,13,27,58,89,1527,2384,6936,4849,1227,1352,1314,1745,558,157,385,22608,0,49,184,52,30,43,7,0,0,0,0,0,0,0,14,388,12,75,194,62,68,53,60,63,21,48,5,13,4,0,20,700,0,3,4,20,98,81,69,27,4,3,10,3,3,0,7,328,83,182,113,33,44,53,89,30,11,14,6,9,4,0,9,669,22,671,2339,618,162,59,55,268,44,28,30,32,8,0,143,4489,3,12,34,159,642,647,403,243,98,87,100,124,81,41,55,2730,19,8,158,247,548,1168,3684,1989,709,910,1446,1681,645,117,179,13517,0,7,23,46,128,437,587,185,58,41,64,119,86,6,21,1813,0,0,4,7,88,69,152,280
LGA25060,0,0,0,0,5,8,0,10,0,0,0,0,5,0,0,28,0,0,0,5,6,10,26,21,7,4,12,4,0,0,5,93,0,0,12,33,18,38,62,57,11,5,17,4,4,4,3,262,0,14,10,29,259,290,503,281,69,41,39,46,23,3,48,1653,5,68,310,79,32,40,5,5,0,0,0,4,0,0,3,552,14,99,87,41,47,51,43,35,10,3,8,9,3,0,14,462,3,0,0,17,44,20,15,6,0,0,0,3,0,0,3,114,106,82,37,24,36,13,52,20,5,7,6,4,5,0,10,412,15,303,738,149,45,24,11,40,5,8,5,0,0,0,40,1370,0,7,9,49,114,91,68,34,15,3,14,3,7,3,4,409,0,6,113,124,133,178,631,430,176,215,300,302,62,25,44,2742,0,6,3,12,18,52,68,35,9,10,3,15,5,0,5,257,0,0,11,21,28,18,64,202
LGA25150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,0,0,0,0,20,0,0,3,5,3,7,10,14,0,0,0,4,0,0,0,45,0,0,0,0,3,3,25,13,0,0,0,0,0,0,0,49,0,0,27,16,0,11,4,0,0,0,0,0,0,0,5,58,0,5,4,0,0,0,3,0,0,0,0,0,0,0,3,17,0,0,0,0,7,5,8,6,0,4,0,0,0,0,0,33,41,47,21,11,15,3,17,8,0,0,6,0,0,0,3,171,0,7,22,4,0,4,0,6,0,0,0,0,0,0,0,47,0,0,5,0,0,4,3,5,0,0,0,0,0,0,0,12,0,0,14,5,8,7,207,176,63,46,61,93,24,4,20,729,0,0,0,5,0,5,4,6,0,4,0,0,0,0,0,13,0,0,0,0,3,0,6,4
LGA25250,0,0,0,0,0,19,29,38,0,0,7,4,0,0,0,101,0,0,0,0,24,76,191,113,21,34,28,23,14,9,6,549,0,5,8,35,33,52,89,97,19,22,22,23,16,4,3,433,0,7,11,21,243,333,659,375,106,110,90,95,20,4,28,2104,3,54,165,60,21,37,10,6,0,0,0,3,0,0,15,372,15,120,77,52,63,60,39,55,21,18,20,18,5,6,14,580,0,0,6,15,106,66,54,21,8,3,0,5,0,0,0,289,69,102,26,13,42,64,134,70,18,26,22,36,8,0,10,647,11,509,1739,395,131,44,28,92,18,8,9,4,4,0,84,3075,0,0,4,22,76,65,69,54,12,10,8,12,7,0,6,346,0,4,54,65,133,177,1036,744,246,398,489,479,133,33,53,4035,0,3,3,6,28,105,144,69,34,32,29,47,47,0,13,557,0,0,5,5,42,40,98,244
LGA25340,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,35,64,46,54,88,51,9,9,6,12,5,5,9,394,5,13,5,4,45,37,109,87,18,19,26,28,17,0,9,408,0,40,142,49,15,14,0,4,0,0,0,0,0,0,15,292,19,59,58,11,16,8,12,11,0,0,0,0,0,0,11,203,3,6,9,19,21,14,9,4,0,0,0,0,0,0,6,84,100,280,154,68,98,53,89,53,5,3,9,0,3,0,32,935,14,147,363,85,20,7,9,14,4,0,0,0,0,0,44,708,4,8,6,18,32,8,8,14,0,6,3,8,0,0,0,117,21,8,57,44,37,30,85,70,26,16,22,27,3,4,16,468,0,9,9,6,18,9,30,23,5,0,7,5,10,0,3,121,0,4,3,0,19,0,13,9
LGA25430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,6,14,4,4,0,0,0,0,0,3,50,0,0,0,0,4,0,4,5,0,0,0,0,0,0,10,26,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,14,24,17,13,19,6,7,5,0,0,0,0,0,0,4,103,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,12,0,0,9,4,3,4,7,14,3,5,0,5,4,0,8,68,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0
LGA25490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,3,0,0,19,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,0,0,5,0,12,7,0,0,0,0,0,0,0,38,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,0,0,3,0,0,0,7,0,24,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
LGA25620,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,9,7,0,0,0,0,0,0,0,29,0,5,0,0,0,0,3,3,0,0,0,0,5,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,13,22,8,7,6,0,0,0,0,0,0,0,0,0,5,76,0,7,13,6,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,9,4,8,9,14,4,0,0,4,6,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0
LGA25710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,9,12,18,20,23,21,8,0,0,0,0,0,7,118,0,3,10,6,24,38,214,124,18,20,19,27,16,0,13,529,0,11,69,12,9,9,0,0,0,0,0,0,0,0,4,109,3,10,17,13,9,0,8,4,0,0,0,0,0,0,0,67,0,0,3,7,12,3,3,0,0,0,0,0,0,0,0,31,48,65,33,26,27,29,56,11,3,0,0,0,0,0,9,310,0,43,99,34,8,6,0,12,0,0,0,0,0,0,4,203,0,4,3,11,15,17,11,6,0,3,6,4,4,0,6,84,0,6,21,23,49,47,143,60,7,13,10,5,0,0,14,380,0,3,0,5,4,15,18,10,0,0,0,0,0,0,0,61,0,0,0,0,30,17,71,101
LGA25810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,13,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,9,4,0,0,5,0,0,0,0,26,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,16,7,3,4,0,10,0,0,0,0,0,0,0,0,41,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,17,12,6,11,15,9,3,0,0,80,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
LGA25900,0,0,0,0,0,5,7,6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,13,14,5,4,0,5,3,0,0,42,0,6,15,31,39,53,81,95,38,25,26,32,13,7,3,462,0,5,5,15,111,196,468,386,105,95,80,111,36,9,32,1658,0,10,60,20,12,27,16,5,0,0,4,0,0,0,0,157,7,18,49,25,19,8,9,16,0,9,3,4,0,0,6,180,0,4,6,9,30,30,24,12,0,0,0,0,0,0,0,116,39,60,44,31,63,61,122,95,26,22,36,68,20,5,12,702,10,181,635,117,11,4,10,26,15,5,0,8,3,0,41,1071,0,0,13,33,59,64,61,46,15,13,12,17,8,13,14,352,8,3,42,59,80,109,447,360,131,219,266,295,55,27,43,2131,0,0,9,6,27,75,108,56,20,31,11,23,13,0,6,391,0,0,0,5,33,24,71,125
LGA25990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,8,6,3,4,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA26080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA26170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,0,0,3,7,0,0,0,0,37,5,0,0,4,5,6,12,11,0,3,0,3,0,0,3,48,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,22,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,45,28,15,14,13,7,4,0,3,0,3,3,0,3,169,0,5,12,0,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,11,3,0,3,6,18,3,38,31,5,9,4,3,0,0,0,119,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0
LGA26260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,8,0,0,0,3,0,6,6,4,0,0,0,0,0,0,4,20,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,8,4,4,8,11,0,0,0,0,0,0,3,0,43,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,15,22,5,3,17,13,3,0,3,84,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
LGA26350,0,0,0,0,9,14,9,5,0,0,0,0,0,5,0,47,0,0,0,3,3,3,17,13,3,3,17,3,3,0,0,77,0,5,17,31,37,31,77,74,15,13,28,30,17,5,4,384,7,23,21,34,339,471,877,851,243,284,232,352,143,26,58,3962,0,14,38,13,14,39,7,4,0,0,0,0,0,0,3,132,4,35,47,18,16,10,12,11,7,8,3,3,0,0,3,182,0,4,5,4,26,12,14,14,0,0,0,4,4,0,6,94,82,86,40,26,27,28,72,33,12,17,18,21,6,10,9,485,14,320,876,160,27,14,20,34,3,7,3,5,4,0,54,1536,4,8,33,50,133,116,77,103,21,33,29,30,25,9,4,677,10,8,58,68,103,161,450,375,163,240,308,361,119,26,26,2497,0,3,8,25,30,115,116,70,17,30,32,36,19,0,12,521,5,0,0,10,32,35,50,97
LGA26430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,9,9,4,3,4,8,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,10,6,6,3,0,0,0,0,0,0,0,0,0,46,0,9,9,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,12,3,4,0,0,3,0,0,3,34,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
LGA26490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,10,20,20,23,10,5,0,9,4,0,0,120,0,0,0,0,7,3,6,18,0,0,3,3,5,0,0,56,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,19,27,45,20,8,9,14,36,18,5,7,3,3,6,0,3,205,0,20,13,3,0,0,4,0,0,0,0,0,0,0,0,38,0,3,0,0,8,4,4,3,4,0,0,0,0,0,5,25,0,0,7,13,4,6,13,11,0,4,5,0,0,0,3,73,0,0,0,0,0,4,3,0,0,0,0,8,6,0,0,35,0,0,0,0,0,4,0,4
LGA26610,0,0,0,0,0,0,14,40,0,0,0,8,0,5,4,84,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,3,0,9,0,0,0,0,0,17,0,0,0,0,0,0,22,12,0,26,40,16,0,0,4,125,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,9,4,10,4,0,4,0,3,8,0,0,63,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,21,0,3,11,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,14,0,0,0,0,0,0,74,51,16,21,26,43,4,3,0,250,0,0,0,0,0,0,22,17,0,6,5,23,3,0,0,80,0,0,0,0,0,0,5,3
LGA26670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,4,0,5,0,3,0,0,0,0,0,0,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
LGA26700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,8,8,0,0,0,0,0,0,0,31,0,0,0,0,0,3,14,7,0,4,0,0,0,0,0,32,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,24,33,11,3,0,10,8,0,0,0,0,0,0,0,3,99,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,43,25,16,17,16,25,0,4,0,157,0,6,0,0,0,0,4,0,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0
LGA26730,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,4,0,0,11,4,0,5,4,3,0,0,0,34,0,0,0,3,3,4,44,19,21,34,55,49,5,0,8,236,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,3,4,0,10,4,0,0,5,0,0,0,0,24,0,0,0,0,0,3,13,3,0,0,0,0,0,0,0,21,10,14,3,4,0,3,9,4,0,0,0,0,0,0,0,57,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,4,4,56,42,9,10,15,20,7,4,3,180,0,0,0,0,0,0,8,12,3,0,5,0,10,0,0,39,0,0,0,0,0,0,0,9
