LGA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
LGA56090,6,6,0,0,3,0,0,0,14,0,3,3,12,9,0,0,0,25,5,17,52,147,171,278,193,50,909,7,24,59,156,181,278,193,50,947,2075,1648,1884,2274,2413,1816,900,208,13217,282,745,707,457,299,121,89,59,2759,2368,2418,2649,2885,2888,2217,1187,318,16925,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,5,4,20,28,48,26,26,13,162,5,6,20,33,47,26,26,13,169,1894,1721,2193,2645,2694,2212,1126,344,14824,70,91,76,91,95,89,90,101,711,1975,1822,2287,2767,2829,2330,1244,457,15701,6,4,0,0,3,0,0,0,9,0,4,3,9,9,0,0,0,32,4,24,70,180,212,299,217,66,1077,14,27,75,191,227,299,217,66,1118,3973,3367,4071,4917,5102,4028,2027,550,28041,352,841,781,548,394,215,179,157,3467,4336,4241,4932,5655,5720,4548,2428,775,32630
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,7,8,0,0,0,34,0,0,0,0,0,0,0,0,3,4,9,9,11,8,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,7,3,0,0,31,0,0,0,0,0,0,0,0,4,0,8,4,8,7,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15,13,11,5,0,0,68,0,0,6,6,0,0,0,0,6,3,13,17,17,10,5,0,0,72
LGA56230,3,4,8,5,0,0,0,0,18,0,0,0,3,0,0,0,0,10,0,13,42,69,90,195,128,54,590,3,20,46,80,89,195,128,54,612,838,762,817,952,1052,964,556,123,6045,69,71,109,100,100,90,55,24,631,908,853,973,1139,1241,1247,731,204,7298,0,4,7,0,0,0,0,0,7,0,0,6,0,0,0,0,0,6,0,3,9,18,15,20,11,4,76,0,3,18,18,15,20,11,4,91,899,849,952,1064,1170,1159,629,161,6878,80,63,64,71,72,75,65,38,526,981,914,1033,1148,1259,1258,701,203,7497,3,7,8,5,0,0,0,0,27,0,0,6,3,0,0,0,0,13,0,13,56,87,105,220,131,58,668,3,27,65,97,108,220,131,58,705,1733,1607,1763,2017,2220,2120,1183,280,12924,151,137,183,174,169,167,116,64,1159,1887,1768,2009,2285,2496,2502,1433,409,14791
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,24,12,3,58,0,0,0,9,6,24,12,3,61,42,35,80,72,112,135,54,12,532,6,5,10,21,12,19,18,0,95,48,43,93,97,130,180,79,15,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,4,0,3,0,0,7,23,45,70,74,132,136,62,11,557,5,9,15,9,15,13,14,4,77,31,51,85,83,151,151,71,14,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,32,13,3,68,0,0,0,11,8,32,13,3,71,68,81,148,144,246,271,109,25,1089,14,10,29,29,31,32,29,4,173,83,94,178,182,280,336,151,30,1330
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,4,22,0,0,0,0,4,12,0,4,22,20,45,31,41,46,35,24,9,255,8,9,5,8,11,10,6,3,64,26,53,38,53,66,54,34,17,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,18,44,31,36,49,35,30,18,255,4,5,5,6,5,4,5,11,40,18,45,33,44,58,36,40,27,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,4,22,0,0,0,0,5,12,0,4,22,34,87,60,80,91,64,54,30,508,9,13,7,14,21,13,10,13,105,47,106,69,98,119,89,68,41,641
LGA56460,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,5,3,9,34,12,7,71,0,0,5,3,9,34,12,7,76,262,244,201,270,274,244,120,30,1650,33,27,32,28,28,26,22,14,216,296,274,237,306,310,304,157,59,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,15,0,0,0,3,7,4,0,0,15,266,235,257,259,325,234,150,64,1783,29,33,36,24,16,22,20,29,213,289,266,288,289,343,262,174,100,2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,3,8,7,37,13,9,89,0,0,3,10,7,37,13,9,87,527,473,460,528,598,484,266,99,3437,61,62,61,53,49,46,45,47,425,589,536,524,592,654,567,326,159,3953
LGA56580,0,82,55,16,8,0,0,0,166,5,10,0,11,5,0,0,0,24,3,3,22,57,48,107,87,48,367,13,92,77,78,54,107,87,48,557,1567,836,1019,1366,1224,1042,590,176,7822,30,50,38,42,35,59,32,25,318,1609,977,1136,1487,1317,1204,713,257,8697,0,4,3,0,0,0,0,0,13,0,8,3,5,0,0,0,0,10,0,7,9,13,13,3,4,3,52,4,11,14,12,13,3,4,3,79,1398,843,1269,1600,1413,1249,734,341,8847,36,29,31,43,39,46,51,46,313,1440,890,1315,1657,1460,1300,782,397,9234,0,85,58,18,8,0,0,0,172,11,13,5,6,5,0,0,0,37,4,11,30,68,57,109,89,53,421,16,106,94,94,70,109,89,53,637,2961,1678,2287,2969,2632,2291,1320,526,16668,71,76,68,86,75,101,88,76,635,3045,1863,2448,3143,2774,2506,1499,650,17937
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,104,93,90,69,42,20,7,0,427,16,14,13,6,17,3,0,0,71,118,107,104,84,60,27,6,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,111,91,90,61,24,9,0,488,25,17,9,10,12,4,0,0,70,116,123,103,98,73,31,10,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,3,3,0,0,0,5,202,198,185,157,103,48,17,3,915,40,26,19,20,25,11,3,0,142,242,230,210,180,135,52,14,3,1065
LGA56730,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,9,10,27,49,97,45,24,266,3,9,15,30,57,97,45,24,275,564,483,489,551,656,570,269,48,3632,98,185,167,122,106,62,33,10,785,669,679,668,700,813,727,346,91,4685,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,10,16,7,0,45,0,0,5,9,10,16,7,0,45,519,509,554,705,775,645,306,117,4142,58,43,71,71,60,48,42,23,420,575,553,634,783,848,707,361,147,4609,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,7,0,10,14,37,62,114,51,23,311,3,14,16,37,66,114,51,23,320,1084,985,1049,1261,1435,1215,575,174,7772,158,224,237,195,160,106,81,41,1201,1242,1227,1305,1488,1662,1438,706,237,9299
LGA56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,33,15,5,79,0,3,3,10,14,33,15,5,84,105,95,134,188,255,243,119,21,1160,15,20,23,32,35,47,23,4,205,119,121,159,227,307,326,157,37,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,12,0,0,0,0,3,6,0,0,12,68,103,146,160,263,228,100,39,1113,21,20,23,17,31,37,18,6,172,89,121,170,174,302,271,122,50,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,15,39,15,12,92,0,6,3,10,15,39,15,12,95,175,199,275,347,519,472,228,60,2272,34,37,50,56,69,84,39,12,377,205,239,324,408,606,597,282,86,2744
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,3,0,4,0,0,8,15,6,8,7,19,14,0,3,75,6,3,3,3,4,10,3,0,32,19,8,12,14,23,22,3,5,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,18,17,12,4,0,75,0,0,0,9,0,8,0,0,26,14,6,8,24,24,21,5,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,8,22,16,13,25,36,30,6,4,153,4,3,4,15,7,15,3,0,59,33,17,20,37,46,44,14,4,217
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,8,26,0,0,5,0,0,10,9,8,30,104,55,42,93,100,74,42,13,527,4,0,3,0,6,0,4,0,24,105,59,49,97,105,84,54,23,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,53,63,118,110,91,54,25,718,12,0,5,7,0,6,6,0,30,218,53,68,121,114,99,64,26,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,8,26,0,0,5,0,0,10,9,8,33,306,110,111,205,214,168,95,34,1238,14,0,10,5,5,9,8,3,56,322,112,119,215,220,183,114,41,1326
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,6,0,0,0,8,17,33,34,43,47,19,14,0,215,16,19,25,20,23,8,3,4,122,34,54,66,62,78,28,17,4,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,21,30,31,20,7,3,147,12,7,11,9,11,6,0,0,47,26,24,32,40,40,23,11,3,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,6,0,0,0,8,41,52,59,72,78,41,15,5,366,24,24,40,28,35,13,3,4,169,58,76,95,102,117,55,26,11,541
LGA57080,3,9,4,3,0,0,0,0,21,0,10,3,0,0,0,0,0,25,5,37,43,56,62,81,53,25,365,11,60,55,62,66,81,53,25,410,2035,3895,2378,1218,1135,839,395,82,11967,245,518,328,209,145,90,48,17,1589,2288,4470,2764,1485,1343,1006,491,123,13968,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,5,3,13,10,7,3,5,57,7,13,8,13,13,7,3,5,64,2322,3740,1881,1080,1028,832,372,131,11391,254,318,174,99,88,60,34,18,1044,2580,4068,2060,1193,1137,899,412,151,12503,7,11,4,3,0,0,0,0,29,0,12,11,0,5,0,0,0,27,13,48,47,75,76,84,58,28,419,19,77,56,75,80,84,58,28,474,4361,7631,4261,2293,2162,1672,768,217,23356,490,840,504,310,236,151,83,25,2637,4868,8545,4824,2682,2481,1901,901,268,26472
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,11,3,0,31,0,0,0,9,8,11,3,0,33,47,39,51,46,74,77,41,5,384,3,0,3,6,3,0,3,3,25,52,38,57,61,90,84,50,10,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,52,43,56,85,72,50,10,398,5,3,4,7,0,9,10,6,31,30,51,43,61,88,81,54,13,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,13,3,6,31,0,0,0,9,10,13,3,6,34,78,86,91,104,163,151,93,20,782,3,5,3,16,9,7,7,3,54,81,89,94,123,177,172,107,23,866
LGA57210,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,21,32,58,26,9,156,0,0,6,28,32,58,26,9,160,232,187,216,304,377,333,142,32,1828,34,34,65,55,44,33,18,13,304,266,222,299,388,447,434,192,49,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,0,0,22,0,0,3,0,10,8,0,0,22,199,205,245,346,418,348,132,43,1940,24,20,32,34,40,40,22,18,236,226,233,279,383,459,396,160,61,2199,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,23,35,66,28,9,181,5,0,14,26,35,66,28,9,179,435,395,466,650,788,683,274,73,3767,58,55,102,94,85,76,50,32,541,488,455,573,769,910,823,352,117,4488
LGA57280,0,3,0,4,0,0,0,0,9,0,7,3,5,0,0,0,0,10,0,15,49,35,50,23,0,0,169,0,20,55,40,53,23,0,0,193,696,1218,1204,894,729,185,55,9,5000,157,263,245,190,178,42,7,3,1095,858,1506,1507,1130,959,247,61,13,6280,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,8,6,4,0,0,0,23,3,5,8,9,5,0,0,0,33,661,1328,1125,736,549,190,39,13,4650,141,229,187,150,96,32,6,0,845,803,1561,1323,893,653,223,49,16,5520,0,3,0,3,0,0,0,0,9,0,10,3,3,0,0,0,0,17,4,14,55,38,54,23,3,0,195,4,24,61,46,53,23,3,0,222,1364,2541,2339,1634,1283,372,92,27,9644,294,495,431,346,272,74,16,5,1937,1663,3066,2832,2024,1608,468,111,33,11803
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,15,0,0,0,0,0,7,4,3,15,19,21,28,33,59,70,34,6,272,9,6,9,26,15,29,5,5,102,24,32,40,54,77,104,41,16,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,18,36,29,49,64,65,32,19,312,5,14,11,22,22,18,9,4,101,21,50,37,68,91,87,42,23,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,18,0,0,0,0,0,7,4,3,18,38,61,55,80,121,138,69,25,581,14,25,18,46,38,47,15,6,206,49,87,81,121,160,190,81,39,812
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,14,15,5,5,45,0,3,3,0,14,15,5,5,45,60,129,121,149,146,97,51,7,757,17,19,14,23,19,12,5,0,111,77,153,135,171,177,122,57,11,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,61,137,110,110,128,92,56,19,711,8,14,9,10,13,3,6,0,65,70,147,115,126,143,99,70,18,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,13,15,5,5,52,0,3,3,4,13,15,5,5,50,123,264,229,261,271,186,106,27,1465,21,29,21,34,32,17,14,0,175,139,297,257,299,323,221,126,32,1688
LGA57490,336,633,347,183,57,0,0,0,1553,7,27,38,46,60,0,0,0,186,36,256,461,745,944,811,407,165,3810,374,916,839,976,1060,811,407,165,5540,7698,7213,7206,7116,6214,4092,2336,561,42442,600,819,811,657,485,242,202,135,3952,8679,8950,8860,8747,7755,5146,2947,853,51935,160,178,73,16,4,0,0,0,441,0,15,27,14,5,0,0,0,61,18,97,170,224,204,120,60,23,909,178,293,268,259,217,120,60,23,1415,7598,8558,8824,8530,7314,5399,2940,974,50137,437,529,425,359,271,241,268,231,2756,8217,9380,9524,9141,7800,5757,3268,1225,54306,498,816,418,202,65,0,0,0,1995,5,43,66,58,68,0,0,0,240,56,345,631,976,1143,926,465,180,4717,558,1210,1110,1229,1276,926,465,180,6957,15299,15767,16031,15650,13526,9491,5277,1536,92576,1042,1344,1236,1014,757,487,471,360,6715,16896,18324,18382,17886,15559,10901,6210,2083,106248
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,6,0,0,7,0,0,3,3,10,11,9,0,39,4,5,5,5,3,0,3,0,26,6,9,12,10,16,15,15,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,7,8,0,0,23,0,5,0,5,3,0,0,0,9,0,8,0,7,10,11,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,4,0,0,0,0,6,6,0,0,4,0,0,5,10,21,17,10,0,65,4,12,5,8,8,3,3,0,41,6,13,7,11,31,22,15,0,113
LGA57700,3,8,5,3,0,0,0,0,20,3,5,4,9,0,0,0,0,20,4,36,57,91,139,143,64,15,545,9,49,67,100,141,143,64,15,592,1715,2022,2081,1743,1414,856,407,86,10321,106,204,255,219,134,76,33,6,1038,1832,2276,2403,2064,1690,1072,500,113,11948,0,8,0,0,0,0,0,0,8,0,0,3,3,6,0,0,0,6,3,10,16,48,24,16,6,4,122,3,11,24,47,29,16,6,4,140,1801,2500,2248,1876,1608,990,416,122,11567,74,105,101,82,66,45,21,13,499,1877,2619,2371,2006,1694,1049,455,138,12207,4,9,6,5,0,0,0,0,32,3,8,4,8,6,0,0,0,28,5,42,77,131,158,154,68,17,665,18,60,90,147,169,154,68,17,725,3516,4523,4331,3621,3018,1851,826,205,21891,181,308,354,308,198,123,55,21,1542,3704,4896,4765,4066,3391,2123,955,249,24159
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,11,4,0,22,0,0,5,3,3,11,4,0,26,21,56,61,45,69,61,23,0,342,10,5,11,12,10,12,9,0,66,31,66,75,68,86,81,39,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,34,81,52,52,64,60,21,6,359,8,9,12,10,11,8,6,5,71,44,90,65,60,82,65,22,3,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,11,4,0,27,0,0,5,4,3,11,4,0,34,58,134,106,99,130,113,48,3,694,19,16,24,25,28,16,14,5,135,73,152,133,124,166,145,63,8,860
LGA57840,3,4,6,5,4,0,0,0,24,13,14,0,10,7,0,0,0,43,12,31,45,96,88,174,125,96,656,23,48,52,108,90,174,125,96,720,2948,3042,2609,2299,2178,1986,906,274,16238,111,215,133,128,113,101,89,78,975,3079,3307,2797,2538,2388,2263,1121,439,17937,0,5,0,6,0,0,0,0,5,3,0,0,0,0,0,0,0,8,4,8,13,20,25,29,15,22,130,7,11,15,27,25,29,15,22,146,2722,3127,2787,2623,2634,2354,1241,613,18100,103,166,120,91,108,123,127,159,996,2830,3302,2920,2739,2771,2508,1382,794,19244,7,7,6,8,4,0,0,0,24,14,17,8,7,7,0,0,0,52,12,31,54,117,110,203,147,115,786,33,54,65,134,114,203,147,115,865,5664,6170,5394,4920,4819,4340,2142,885,34339,213,377,254,224,224,228,217,234,1973,5914,6604,5719,5276,5155,4773,2503,1233,37180
LGA57910,13,81,58,24,6,0,0,0,186,29,83,40,47,28,0,0,0,224,19,167,266,412,509,775,710,471,3334,63,328,368,489,543,775,710,471,3748,11573,16599,15872,12691,10596,8030,4495,1528,81387,579,1240,1049,741,551,358,341,229,5085,12213,18166,17286,13918,11691,9163,5545,2235,90216,11,17,20,8,0,0,0,0,49,10,19,9,10,3,0,0,0,46,4,32,50,88,113,102,71,61,514,18,66,77,99,115,102,71,61,607,11784,18335,16789,13660,11967,10362,6584,3209,92692,540,1013,778,520,429,477,448,389,4588,12341,19413,17640,14275,12516,10941,7100,3659,97883,20,92,74,33,10,0,0,0,233,35,101,52,60,25,0,0,0,269,24,200,317,495,622,879,779,535,3848,78,395,444,585,659,879,779,535,4353,23351,34933,32657,26348,22565,18394,11076,4741,174074,1119,2250,1828,1258,985,828,789,618,9674,24550,37576,34928,28195,24207,20107,12645,5894,188101
LGA57980,0,8,9,9,0,0,0,0,30,5,0,4,5,4,0,0,0,14,4,15,19,39,44,92,69,35,317,9,34,32,46,55,92,69,35,365,828,1145,1053,914,849,798,405,90,6081,35,69,59,51,46,76,47,26,415,870,1247,1133,1015,947,962,522,157,6864,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,8,6,6,7,7,0,39,3,12,8,10,6,7,7,0,45,898,1334,1202,1071,1003,937,574,230,7237,33,72,61,45,32,42,51,55,391,936,1414,1279,1120,1041,983,631,287,7681,3,15,9,9,0,0,0,0,32,3,5,4,5,4,0,0,0,20,4,23,25,47,49,101,75,34,362,11,40,39,58,62,101,75,34,412,1724,2479,2254,1979,1853,1731,970,316,13312,68,142,116,100,82,117,105,84,809,1807,2660,2411,2135,1989,1947,1153,439,14538
LGA58050,48,50,18,14,12,0,0,0,141,10,26,29,25,6,0,0,0,104,18,138,243,376,508,615,293,113,2298,76,219,288,417,526,615,293,113,2544,9368,10171,10379,8611,7224,4452,1996,486,52687,475,774,701,645,456,232,155,112,3553,9912,11163,11373,9670,8202,5306,2443,712,58782,17,16,8,4,0,0,0,0,41,4,8,6,5,0,0,0,0,23,8,21,46,110,98,82,40,14,424,25,41,63,120,104,82,40,14,494,8811,11424,10902,9578,8101,5212,2513,876,57414,454,688,546,446,313,252,207,163,3058,9290,12150,11505,10143,8511,5551,2756,1055,60964,66,64,22,22,13,0,0,0,185,12,35,40,30,9,0,0,0,128,27,157,287,487,602,701,333,130,2725,103,262,346,540,621,701,333,130,3037,18174,21596,21282,18190,15317,9669,4507,1365,110097,926,1456,1247,1087,765,488,357,269,6609,19203,23311,22878,19814,16713,10855,5197,1767,119743
