LGA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,12,9,0,4,9,0,0,0,0,0,0,0,0,36
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,0,3,5,3,0,0,0,4,0,0,0,49
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,4,0,0,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,16,6,18,6,24,20,0,0,4,5,3,0,4,113
LGA59250,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,4,0,0,0,0,12,0,0,0,3,3,19,13,19,3,0,6,3,0,0,0,75
LGA59310,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,23,11,0,0,8,0,0,0,0,0,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,30,8,13,17,30,27,0,8,3,3,6,0,9,166
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,5,3,4,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,11,9,3,13,9,0,0,0,6,0,0,0,53
LGA59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,4,4,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,15,4,12,7,0,6,0,3,0,5,0,0,4,68
LGA59340,0,0,0,0,0,0,3,21,0,4,5,3,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,11,6,0,0,3,0,0,0,0,37,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,6,0,0,4,0,0,0,0,18,0,0,0,0,0,0,6,5,0,0,6,0,0,0,0,17,4,12,45,25,24,24,53,29,3,0,8,10,6,0,5,246,0,0,3,0,3,5,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,19,0,4,8,7,9,12,32,33,6,0,16,35,17,21,5,211,3,23,68,63,78,81,191,169,26,25,46,76,42,27,29,945
LGA59350,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,6,5,10,9,0,0,0,0,0,3,0,40
LGA59360,0,0,0,0,0,4,15,14,0,0,0,0,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,13,6,0,0,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,5,3,0,0,0,25,3,6,11,11,23,15,54,39,3,5,7,13,4,0,15,214
LGA59370,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,10,5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,12,21,109,70,47,23,23,8,0,0,0,0,0,0,17,322,0,0,3,6,0,4,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,19,0,10,5,7,0,0,0,0,0,0,0,0,49,18,45,152,109,88,61,60,29,10,6,3,6,0,0,28,613
LGA59499,0,0,0,0,0,0,6,12,0,0,0,0,0,0,8,35,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,18,3,0,4,0,0,0,9,6,55,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,7,80,51,48,38,43,27,8,4,14,31,16,12,53,431,0,4,0,0,3,4,4,4,0,0,0,10,5,3,4,43,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,11,0,0,8,8,20,8,30,13,12,10,16,57,23,12,44,258,7,25,109,106,143,110,179,110,28,22,56,166,79,92,210,1431
LGA59799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,3,0,0,3,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,3,0,0,25,0,0,4,7,14,19,46,20,0,5,6,8,3,0,16,148
LGA60210,0,0,0,0,7,3,7,0,0,5,0,5,5,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,4,19,17,56,134,64,59,16,26,10,0,0,0,5,0,0,14,395,0,0,5,6,4,3,5,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,27,17,12,11,15,10,0,0,0,3,0,0,0,109,26,94,195,133,129,64,89,47,17,14,4,15,8,4,44,884
LGA60410,0,0,0,6,16,8,14,7,3,4,5,6,0,0,0,67,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,13,0,0,0,0,3,3,16,6,0,0,9,0,0,0,0,30,0,0,0,0,0,3,9,15,0,0,4,0,0,0,0,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,15,13,37,111,50,30,24,26,17,0,0,0,4,0,0,14,337,0,0,0,0,3,0,15,8,0,0,0,0,0,0,0,28,0,0,0,0,0,0,9,6,0,0,0,9,5,0,0,25,6,14,5,9,12,12,26,21,15,14,16,0,0,0,0,155,32,92,164,93,114,86,175,192,48,44,51,37,11,4,39,1188
LGA60610,0,0,0,0,12,3,7,17,3,0,7,9,0,0,10,79,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,11,0,4,4,3,5,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,11,9,21,9,0,0,3,0,0,0,5,61,0,0,0,0,0,4,11,6,0,17,14,11,4,3,0,72,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,23,0,0,0,0,0,3,3,11,6,0,0,0,0,0,0,24,19,78,179,111,58,21,39,21,0,0,0,3,5,3,28,569,0,0,0,4,3,7,14,6,0,0,5,0,4,0,3,42,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,18,4,14,39,27,29,23,41,22,7,13,11,15,8,0,15,269,41,156,276,209,185,159,269,230,57,92,93,102,37,17,83,2013
LGA60810,0,0,0,0,17,17,17,15,7,7,3,3,0,0,4,89,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,12,7,17,0,0,0,0,10,0,0,0,44,0,0,0,0,3,0,0,0,5,5,4,4,0,0,0,22,0,0,0,0,0,0,0,6,0,3,9,7,0,0,0,23,0,0,0,0,4,0,13,10,0,0,0,0,0,0,0,21,32,114,302,203,93,46,51,26,11,3,0,6,0,0,29,913,0,3,5,16,3,4,12,9,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,9,23,31,27,21,10,27,16,9,13,0,26,4,0,10,211,68,271,419,319,259,142,213,160,56,49,40,81,10,0,64,2157
LGA61010,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,36,25,7,3,5,0,0,0,0,0,0,0,6,99,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,6,0,0,0,0,0,0,0,0,0,4,27,3,16,51,42,30,18,19,26,3,6,6,4,0,0,12,255
LGA61210,0,0,0,0,5,5,10,0,0,3,0,0,0,0,0,28,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,9,15,55,43,19,10,3,5,0,4,0,5,0,0,10,179,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,5,3,4,9,11,0,0,3,0,12,13,0,69,19,48,79,71,62,109,127,129,25,37,33,35,37,21,30,851
LGA61410,0,0,0,9,30,18,34,43,19,17,8,9,10,0,4,198,0,5,5,0,12,7,4,3,0,0,0,0,0,0,0,39,0,0,5,8,5,10,9,12,7,0,0,11,5,0,0,75,0,4,13,10,21,30,66,25,8,5,0,12,7,3,0,204,0,0,0,0,5,6,0,64,21,14,11,8,5,0,0,146,0,0,0,0,0,0,9,29,0,3,7,8,0,0,0,60,0,0,0,3,10,5,36,21,9,3,11,5,0,0,0,99,100,337,636,431,239,130,226,100,25,17,21,22,9,4,80,2383,0,0,11,27,26,32,48,33,3,6,3,3,4,7,3,218,0,0,0,4,10,7,22,75,14,8,11,16,7,4,12,184,34,52,85,93,70,93,180,166,63,51,51,51,15,0,29,1026,204,641,1020,782,646,502,1252,1558,483,449,422,397,138,33,229,8757
LGA61510,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,18,0,0,0,0,6,7,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,9,0,3,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,24,143,82,38,14,43,6,0,4,0,0,0,0,12,375,0,0,4,0,9,0,5,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,3,5,16,13,6,8,10,7,0,0,3,6,0,0,0,83,19,54,196,136,123,61,108,62,20,12,15,23,4,0,21,844
LGA61610,0,0,0,4,18,21,27,34,10,0,8,6,0,3,10,150,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,3,4,9,13,21,9,0,0,0,4,0,0,0,69,0,0,0,0,0,0,8,25,7,8,3,0,0,0,0,68,0,0,0,0,0,0,4,19,4,9,21,23,5,0,4,89,0,0,0,0,0,3,14,4,11,0,0,0,0,0,0,35,33,124,323,182,96,31,55,21,3,5,4,6,0,0,31,911,0,0,3,8,5,9,13,6,0,4,0,0,4,0,5,64,0,0,0,4,3,0,9,9,0,0,7,6,0,0,0,47,5,18,34,24,30,27,39,18,0,4,15,54,21,23,21,338,57,223,457,300,262,180,344,311,126,143,158,181,62,38,98,2932
LGA61810,0,0,0,3,0,3,4,3,3,0,4,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,68,51,22,15,14,5,0,0,0,0,0,0,7,222,0,0,6,3,9,0,8,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,7,13,6,7,10,9,6,0,0,0,5,0,0,4,66,15,71,99,91,75,51,72,51,11,20,13,19,4,0,27,610
LGA62010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,4,0,0,0,0,0,0,0,0,0,0,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,12,0,10,22,23,9,4,12,8,0,0,0,0,0,0,7,89
LGA62210,0,0,0,0,0,0,9,4,0,0,0,4,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,9,56,137,78,24,24,16,4,0,0,0,0,0,0,26,372,0,0,0,0,0,0,6,6,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,15,16,14,16,4,8,0,4,0,0,0,3,0,0,86,24,102,193,135,89,45,86,41,14,10,8,15,8,0,36,811
LGA62410,0,0,0,0,0,0,0,5,0,0,8,4,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,6,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,11,33,79,51,18,22,11,14,3,0,0,0,0,0,7,239,0,0,0,0,7,0,5,0,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,8,11,3,7,8,10,9,10,5,5,11,0,0,7,89,15,50,117,92,56,48,46,100,42,47,42,35,12,4,29,738
LGA62610,0,0,0,9,54,26,111,92,27,28,25,19,14,0,7,410,6,15,13,10,41,15,4,7,0,0,0,0,0,0,6,125,0,0,0,4,3,4,14,5,0,0,5,3,0,0,3,41,0,6,3,15,16,7,33,9,3,16,0,0,0,0,0,108,0,0,0,0,4,5,32,99,48,24,21,13,3,0,3,254,0,0,0,0,0,4,3,36,9,7,9,5,0,0,0,66,0,0,0,4,3,6,69,38,6,9,10,5,0,0,3,151,50,166,378,184,115,64,93,51,8,9,14,6,0,0,70,1198,0,0,6,14,7,21,27,10,5,3,8,4,7,0,0,102,0,0,0,9,6,10,43,126,35,20,19,40,20,0,7,338,23,52,54,70,81,120,401,344,124,128,102,78,12,3,35,1635,143,409,648,454,496,434,1568,2858,982,960,823,613,182,34,294,10904
LGA62810,0,0,5,9,26,15,30,47,18,9,38,36,22,0,7,278,7,10,6,11,27,18,12,12,4,0,0,0,0,0,4,114,3,4,4,9,10,11,29,35,5,18,17,8,5,0,6,164,0,10,15,45,47,40,69,30,4,0,6,18,0,10,3,307,0,0,3,6,15,11,32,85,39,31,22,23,9,0,3,287,0,0,0,0,7,5,27,105,10,14,20,11,0,0,4,207,0,0,5,0,10,13,41,31,15,4,5,4,4,0,0,134,90,279,621,434,282,213,324,166,25,14,32,43,22,13,64,2622,0,4,26,44,44,72,82,74,12,9,14,28,14,0,3,424,0,0,0,6,8,10,31,124,36,44,38,41,11,0,15,369,28,56,96,130,144,150,331,330,119,108,138,123,78,18,23,1874,202,661,1093,1010,1041,950,2229,3229,1207,1123,1124,1085,405,82,305,15754
LGA63010,0,0,0,0,13,0,12,11,3,0,6,0,0,0,4,47,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,19,0,0,0,4,9,4,3,0,0,0,0,0,0,0,0,14,0,0,7,14,14,19,26,5,0,0,9,0,4,4,0,101,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,19,19,97,319,238,174,102,157,36,11,6,0,8,3,0,67,1234,0,0,8,18,16,20,42,10,7,0,3,0,3,0,3,118,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,14,5,20,36,38,69,28,52,30,7,4,10,11,0,0,14,326,35,176,453,437,431,265,422,184,62,38,45,36,18,5,124,2729
LGA63210,0,0,0,0,0,4,6,4,0,0,0,0,0,0,0,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,38,125,60,44,19,31,10,0,0,0,0,0,0,11,353,0,0,4,5,3,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,13,4,0,15,19,9,8,10,8,0,0,4,3,0,0,6,80,16,56,175,121,97,72,101,60,21,29,19,7,4,0,22,797
