SAL_CODE_2021,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SAL31303,0,18,41,17,16,95,0,93
SAL31304,0,4,0,4,0,16,0,16
SAL31305,82,693,778,223,120,1886,12,1898
SAL31306,7,132,181,88,41,446,13,464
SAL31307,0,30,50,27,16,125,3,126
SAL31308,0,0,4,3,0,9,0,9
SAL31309,0,7,10,8,9,31,0,31
SAL31310,11,122,283,100,50,575,11,585
SAL31311,16,300,754,239,84,1388,26,1414
SAL31312,157,611,476,172,80,1493,27,1516
SAL31313,0,6,7,3,7,29,3,26
SAL31314,0,6,13,10,9,43,0,43
SAL31315,210,1674,2609,1124,682,6300,70,6369
SAL31316,6,124,156,53,43,388,8,396
SAL31317,3,23,51,34,29,140,0,143
SAL31318,26,331,464,142,68,1021,17,1039
SAL31319,3,23,42,15,9,87,4,93
SAL31320,50,610,781,211,110,1759,14,1771
SAL31321,10,126,108,43,20,303,8,316
SAL31322,29,310,689,286,201,1515,9,1525
SAL31323,151,641,475,118,56,1450,30,1473
SAL31324,86,379,247,57,29,800,11,814
SAL31325,0,17,40,26,18,96,4,98
SAL31326,0,4,5,11,11,25,3,31
SAL31327,4,68,112,49,19,247,5,253
SAL31328,0,37,44,19,3,100,0,103
SAL31329,0,0,0,0,0,0,3,8
SAL31330,44,691,1336,552,355,2978,17,2990
SAL31331,325,1148,717,172,90,2446,41,2484
SAL31332,0,3,0,0,0,15,0,15
SAL31333,61,731,947,398,203,2343,29,2373
SAL31334,0,4,0,0,3,7,0,7
SAL31335,0,3,3,3,5,19,0,19
SAL31336,0,75,293,138,111,615,4,619
SAL31337,0,43,50,15,11,126,0,129
SAL31338,91,711,888,288,137,2123,37,2156
SAL31339,0,3,10,8,5,27,0,27
SAL31340,0,0,0,0,0,0,0,0
SAL31341,0,5,0,14,6,31,0,31
SAL31342,0,35,20,6,0,67,0,62
SAL31343,4,10,15,5,7,41,0,46
SAL31344,0,4,8,6,0,20,0,24
SAL31345,3,54,187,108,91,442,6,450
SAL31346,243,1114,1257,329,132,3072,28,3098
SAL31347,177,890,997,262,138,2463,25,2485
SAL31348,58,399,346,107,59,964,23,992
SAL31349,30,368,496,181,82,1156,13,1171
SAL31350,29,454,704,198,69,1447,30,1476
SAL31351,0,0,0,0,0,0,0,0
SAL31352,37,398,418,149,79,1091,21,1110
SAL31353,0,12,28,21,17,78,0,76
SAL31354,0,8,5,6,0,14,0,14
SAL31355,0,6,13,3,0,18,0,18
SAL31356,91,1872,2423,779,368,5532,61,5593
SAL31357,67,120,61,17,10,282,17,294
SAL31358,0,3,17,11,11,42,0,42
SAL31359,54,67,27,5,9,156,11,166
SAL31360,0,75,73,23,15,188,9,196
SAL31361,0,10,9,3,3,28,0,30
SAL31362,12,120,90,20,19,254,4,259
SAL31363,0,13,33,9,11,71,3,70
SAL31364,0,27,29,6,10,73,0,73
SAL31365,32,251,221,67,36,603,12,612
SAL31366,0,3,0,0,0,10,0,10
SAL31367,0,19,43,23,12,97,0,99
SAL31368,12,31,25,7,3,76,0,75
SAL31369,25,164,134,60,27,413,6,416
SAL31370,0,24,25,8,0,54,12,65
SAL31371,0,0,0,9,8,16,0,16
SAL31372,0,0,0,0,0,3,0,3
SAL31373,0,4,4,0,0,5,0,5
SAL31374,0,40,85,49,34,202,0,206
SAL31375,0,0,0,0,0,7,0,7
SAL31376,0,5,0,0,0,0,0,0
SAL31377,0,4,7,4,4,16,0,16
SAL31378,56,281,170,46,39,593,11,604
SAL31379,49,20,0,0,0,70,0,67
SAL31380,14,487,777,240,80,1594,16,1604
SAL31381,0,5,11,4,0,13,0,13
SAL31382,3,41,57,30,16,147,5,154
SAL31383,7,29,31,15,19,98,5,107
SAL31384,3,40,91,57,58,251,0,251
SAL31385,0,0,21,9,8,41,0,43
SAL31386,0,34,60,31,24,149,0,153
SAL31387,8,139,160,55,43,399,13,413
SAL31388,687,1831,1377,541,215,4657,157,4805
SAL31389,465,2342,1677,448,186,5115,37,5152
SAL31390,175,689,620,214,78,1777,48,1832
SAL31391,0,7,9,6,4,20,0,21
SAL31392,27,154,130,53,24,390,6,399
SAL31393,0,6,13,0,3,23,0,23
SAL31394,19,52,23,3,4,102,5,106
SAL31395,3,60,49,25,14,148,4,157
SAL31396,0,5,22,10,10,51,0,49
SAL31397,11,232,424,141,92,904,10,912
SAL31398,92,165,94,25,19,390,23,412
SAL31399,55,225,178,42,22,524,9,531
SAL31400,0,7,8,3,6,29,0,29
SAL31401,3,28,30,6,6,76,0,79
SAL31402,0,9,0,0,0,15,0,15
SAL31403,0,13,24,18,9,75,0,75
SAL31404,0,20,79,35,16,150,0,150
SAL31405,159,345,240,83,42,868,21,891
SAL31406,0,0,27,13,10,54,0,55
SAL31407,4,7,4,0,0,15,3,18
SAL31408,0,19,40,21,38,117,0,118
SAL31409,0,10,12,7,9,38,0,38
SAL31410,0,8,29,11,12,58,3,65
SAL31411,0,7,5,3,7,19,0,19
SAL31412,5,16,18,3,3,42,0,46
SAL31413,0,12,13,15,14,55,0,55
SAL31414,0,15,33,17,13,76,0,78
SAL31415,0,7,6,9,10,36,0,36
SAL31416,3,30,37,9,13,87,5,88
SAL31417,0,19,20,16,16,73,0,76
SAL31418,0,11,21,11,8,54,0,54
SAL31419,0,5,13,8,9,33,0,33
SAL31420,0,9,5,3,0,22,0,18
SAL31421,0,4,10,0,0,19,0,19
SAL31422,0,3,4,4,5,15,0,15
SAL31423,0,0,0,0,0,0,0,0
SAL31424,11,181,493,188,122,1001,14,1016
SAL31425,0,0,4,0,0,13,0,13
SAL31426,0,18,26,16,15,72,0,72
SAL31427,4,9,24,18,17,78,4,81
SAL31428,24,376,488,141,61,1096,12,1112
SAL31429,19,141,117,73,34,382,12,392
SAL31430,0,17,18,8,5,43,3,46
SAL31431,0,0,4,3,3,18,0,18
SAL31432,0,0,0,0,0,0,0,0
SAL31433,0,12,24,6,4,42,0,42
SAL31434,3,25,52,23,20,120,0,127
SAL31435,0,0,0,0,0,0,0,0
SAL31436,0,0,5,4,6,15,0,15
SAL31437,5,79,260,123,91,559,3,563
SAL31438,4,17,18,14,22,75,0,78
SAL31439,0,7,11,4,0,23,0,23
SAL31440,19,379,814,482,484,2177,35,2209
SAL31441,0,11,23,12,17,64,0,64
SAL31442,0,8,5,4,4,27,3,26
SAL31443,0,10,3,10,0,23,3,24
SAL31444,32,555,857,269,149,1852,11,1867
SAL31445,0,0,10,6,11,19,0,19
SAL31446,0,0,0,0,0,4,0,4
SAL31447,0,0,0,0,0,5,0,5
SAL31448,0,0,10,3,3,17,0,17
SAL31449,0,11,15,7,0,25,0,25
SAL31450,5,31,38,28,19,124,3,131
SAL31451,0,0,6,5,0,7,0,7
SAL31452,12,110,191,64,33,408,9,417
SAL31453,0,14,10,10,16,53,0,55
SAL31454,0,4,8,3,0,18,0,20
SAL31455,11,249,527,216,155,1160,6,1167
SAL31456,0,10,32,12,0,58,0,58
SAL31457,39,295,300,89,38,760,18,776
SAL31458,0,26,78,14,11,134,3,137
SAL31459,6,94,146,71,47,365,4,371
SAL31460,8,67,56,13,25,176,12,186
SAL31461,0,13,33,16,13,75,0,75
SAL31462,0,4,0,6,4,16,0,22
SAL31463,3,19,15,3,9,49,3,50
SAL31464,0,4,3,8,5,26,0,26
SAL31465,0,25,61,34,24,148,0,150
SAL31466,0,0,3,0,6,10,0,10
SAL31467,0,22,28,18,18,92,3,94
SAL31468,0,0,0,0,0,0,0,0
SAL31469,0,41,74,36,15,171,8,182
SAL31470,0,5,16,4,0,27,0,31
SAL31471,4,136,175,72,51,435,3,443
SAL31472,40,204,287,96,43,664,6,671
SAL31473,0,0,4,3,4,10,0,10
SAL31474,26,328,452,168,76,1054,11,1064
SAL31475,441,3150,2941,992,457,7987,113,8101
SAL31476,0,12,17,0,0,22,0,22
SAL31477,0,8,13,7,7,28,4,31
SAL31478,3,92,164,48,23,328,0,338
SAL31479,3,60,83,44,30,222,3,226
SAL31480,0,7,18,10,10,49,0,47
SAL31481,564,2472,1232,247,92,4606,75,4683
SAL31482,0,4,17,10,9,46,0,45
SAL31483,14,221,481,160,63,938,10,951
SAL31484,0,3,8,0,0,13,0,13
SAL31485,15,268,795,363,296,1738,17,1754
SAL31486,10,277,627,228,174,1317,15,1333
SAL31487,0,12,24,6,3,43,3,44
SAL31488,0,11,50,18,4,82,0,79
SAL31489,3,31,47,28,32,145,0,145
SAL31490,12,57,27,15,0,115,0,118
SAL31491,0,0,0,0,0,0,0,0
SAL31492,16,113,72,15,11,223,11,236
SAL31493,131,636,553,157,91,1574,27,1604
SAL31494,0,0,0,0,4,12,0,12
SAL31495,124,819,744,249,118,2052,37,2093
SAL31496,328,1635,1261,311,123,3666,43,3708
SAL31497,310,1615,1458,392,181,3961,38,3999
SAL31498,0,12,25,10,9,57,0,57
SAL31499,120,1066,1356,570,316,3431,41,3474
SAL31500,550,1598,736,153,80,3119,53,3173
SAL31501,0,8,9,3,7,17,0,17
SAL31502,0,0,0,0,3,3,0,3
SAL31503,9,78,103,27,26,240,5,247
SAL31504,109,1111,1560,387,195,3362,20,3377
SAL31505,24,183,376,119,70,775,8,784
SAL31506,0,19,18,9,3,47,0,48
SAL31507,14,106,84,42,32,277,4,279
SAL31508,7,121,292,155,106,673,10,685
SAL31509,0,4,5,5,0,25,0,25
SAL31510,0,3,0,0,0,13,0,13
SAL31511,0,8,19,7,9,44,0,44
SAL31512,264,1085,1037,260,119,2764,31,2795
SAL31513,124,686,595,219,87,1707,23,1729
SAL31514,5,63,59,28,7,160,0,160
SAL31515,32,29,8,0,0,70,3,71
SAL31516,0,16,58,13,17,113,5,112
SAL31517,45,771,1022,297,126,2259,21,2278
SAL31518,0,0,0,0,5,6,0,6
SAL31519,0,19,63,33,15,135,0,133
SAL31520,0,0,9,4,5,20,0,18
SAL31521,0,25,29,5,11,77,3,80
SAL31522,0,17,20,12,14,61,0,64
SAL31523,0,14,32,8,11,68,0,71
SAL31524,0,22,12,8,9,49,0,49
SAL31525,3,47,87,57,38,236,0,238
SAL31526,0,8,13,0,3,27,0,27
SAL31527,22,240,234,84,57,645,16,665
SAL31528,0,7,26,14,17,61,0,65
SAL31529,3,120,115,47,20,306,6,312
SAL31530,0,19,21,3,4,52,0,52
SAL31531,9,140,137,58,20,356,11,370
SAL31532,0,0,4,0,0,4,0,4
SAL31533,0,0,7,0,0,12,0,12
SAL31534,7,81,134,50,29,312,0,312
SAL31535,33,279,362,140,57,876,19,897
SAL31536,0,3,4,5,4,9,0,9
SAL31537,5,8,20,11,6,51,0,51
SAL31538,0,4,10,4,4,27,0,27
SAL31539,0,0,0,4,0,8,0,8
SAL31540,0,12,42,26,26,101,0,101
SAL31541,0,0,0,0,0,5,0,5
SAL31542,276,1488,1328,480,233,3811,90,3900
SAL31543,109,859,436,77,31,1506,19,1524
SAL31544,0,6,6,6,0,19,0,19
SAL31545,0,0,0,3,3,6,0,6
SAL31546,0,23,92,51,41,212,0,212
SAL31547,10,171,311,157,85,722,4,728
SAL31548,326,1199,960,407,212,3109,123,3232
SAL31549,11,153,82,23,11,286,8,295
SAL31550,0,18,11,6,8,44,0,44
SAL31551,0,7,8,4,5,23,0,29
SAL31552,0,3,3,13,3,28,0,23
SAL31553,0,4,5,0,3,13,0,13
SAL31554,334,1394,1225,455,209,3619,67,3676
SAL31555,0,4,3,5,4,16,0,19
SAL31556,10,219,407,110,44,793,9,799
SAL31557,0,0,0,0,0,3,0,3
SAL31558,377,2530,3007,1015,459,7397,82,7480
SAL31559,0,3,3,0,0,5,0,5
SAL31560,3,153,366,125,63,711,0,708
SAL31561,0,7,9,7,3,29,0,29
SAL31562,0,40,85,50,31,213,6,219
SAL31563,0,30,73,54,41,197,3,199
SAL31564,0,20,21,12,10,65,9,69
SAL31565,0,0,12,9,12,36,0,36
SAL31566,0,8,10,0,5,19,0,19
SAL31567,0,0,0,0,0,0,0,0
SAL31568,96,607,566,201,99,1573,23,1597
SAL31569,21,275,255,97,41,684,13,703
SAL31570,0,6,3,7,8,18,0,22
SAL31571,0,0,9,0,0,11,0,11
SAL31572,0,0,0,0,0,0,0,0
SAL31573,0,5,9,0,7,22,0,22
SAL31574,0,56,80,63,38,241,5,246
SAL31575,109,77,32,9,7,236,16,247
SAL31576,0,6,8,7,4,18,0,18
SAL31577,0,0,4,0,0,3,0,3
SAL31578,14,44,63,28,18,158,0,157
SAL31579,0,0,16,5,12,31,0,31
SAL31580,0,10,15,8,10,40,5,38
SAL31581,0,6,10,3,0,30,0,30
SAL31582,28,289,389,123,74,906,13,918
SAL31583,4,20,33,17,0,68,0,75
SAL31584,0,40,49,20,9,123,0,125
SAL31585,0,3,0,0,0,8,0,8
SAL31586,0,0,4,0,0,6,0,6
SAL31587,0,0,10,6,5,25,0,25
SAL31588,44,666,1193,412,214,2530,37,2567
SAL31589,67,408,434,149,79,1129,26,1155
SAL31590,3,55,146,67,55,327,4,329
SAL31591,0,12,31,8,4,53,0,57
SAL31592,0,3,4,0,4,10,0,19
SAL31593,6,118,110,49,14,297,12,307
SAL31594,0,0,4,0,5,8,0,8
SAL31595,0,3,3,3,0,15,0,15
SAL31596,8,72,161,88,119,445,4,453
SAL31597,5,43,100,42,47,242,3,241
SAL31598,8,57,42,18,19,152,4,159
SAL31599,0,3,4,0,5,13,0,15
SAL31600,0,12,9,7,3,35,0,35
SAL31601,725,4096,2418,553,203,7991,151,8137
SAL31602,0,17,39,25,24,93,0,96
SAL31603,0,5,0,0,5,9,0,9
SAL31604,0,8,21,15,11,57,0,57
SAL31605,3,29,9,5,0,47,0,43
SAL31606,87,597,474,161,87,1409,102,1508
SAL31607,0,17,18,12,6,58,0,58
SAL31608,4,110,224,89,75,496,13,510
SAL31609,3,67,83,29,12,198,0,195
SAL31610,0,20,36,18,15,91,0,96
SAL31611,0,16,40,5,4,66,0,63
SAL31612,0,0,0,0,0,3,0,3
SAL31613,0,22,36,13,26,102,0,108
SAL31614,0,35,74,40,11,163,0,163
SAL31615,3,94,213,94,78,477,0,478
SAL31616,0,0,8,0,0,5,0,5
SAL31617,0,3,6,13,3,31,0,31
SAL31618,0,0,0,0,0,0,0,0
SAL31619,0,0,0,0,0,6,0,6
SAL31620,0,0,0,0,0,0,0,0
SAL31621,0,0,5,0,0,5,0,5
SAL31622,0,7,0,0,3,16,0,16
SAL31623,0,26,28,13,4,78,8,86
SAL31624,4,48,64,47,40,212,7,214
SAL31625,0,12,13,4,0,29,0,29
SAL31626,49,135,64,12,5,257,8,268
SAL31627,0,0,0,0,0,0,0,0
SAL31628,0,7,15,5,7,37,0,34
SAL31629,13,286,401,134,52,883,7,893
SAL31630,0,16,34,14,20,94,5,92
SAL31631,46,446,655,257,191,1588,24,1607
SAL31632,0,11,13,3,7,37,0,37
SAL31633,0,0,0,0,3,9,3,5
SAL31634,0,4,7,0,0,9,0,9
SAL31635,0,18,31,8,8,66,0,66
SAL31636,4,10,25,9,7,56,0,58
SAL31637,0,0,3,4,0,9,0,9
SAL31638,8,20,8,3,9,37,0,37
SAL31639,0,0,0,0,0,0,0,0
SAL31640,0,14,36,9,9,69,3,70
SAL31641,0,0,15,3,6,23,3,26
SAL31642,9,13,6,4,3,31,0,33
SAL31643,0,0,0,0,0,8,0,8
SAL31644,0,8,5,0,0,22,0,22
SAL31645,0,0,22,12,15,48,0,44
SAL31646,5,10,6,0,0,16,0,16
SAL31647,205,934,788,220,134,2279,30,2314
SAL31648,0,0,4,0,4,4,0,4
SAL31649,0,3,17,9,6,29,0,29
SAL31650,159,730,523,152,51,1624,25,1647
SAL31651,0,0,0,0,0,10,0,10
SAL31652,0,0,0,0,0,3,0,3
SAL31653,5,14,14,3,9,46,0,42
SAL31654,0,3,5,8,0,16,0,16
SAL31655,3,59,84,34,23,206,9,217
SAL31656,0,0,0,0,0,0,0,0
SAL31657,0,0,9,3,8,23,0,23
SAL31658,0,0,0,0,4,8,0,8
SAL31659,0,0,12,4,0,16,0,16
SAL31660,0,0,3,0,0,4,0,4
SAL31661,0,10,23,14,17,65,0,62
SAL31662,0,3,19,9,11,46,3,46
SAL31663,0,0,5,10,0,16,0,16
SAL31664,0,0,0,0,3,3,0,3
SAL31665,0,20,57,25,37,138,0,143
SAL31666,0,30,21,5,5,65,5,70
SAL31667,151,1233,1427,584,365,3762,48,3813
SAL31668,0,22,44,17,11,97,5,95
SAL31669,0,0,0,0,0,0,0,0
SAL31670,0,7,6,0,11,17,0,16
SAL31671,0,6,18,8,11,45,0,45
SAL31672,0,5,3,6,16,29,0,30
SAL31673,55,56,21,8,0,145,10,155
SAL31674,5,45,79,32,25,195,0,196
SAL31675,0,6,9,9,7,33,0,31
SAL31676,4,33,72,39,34,178,4,181
SAL31677,328,750,523,185,93,1882,67,1946
SAL31678,32,603,947,270,179,2032,32,2069
SAL31679,25,338,600,344,362,1668,18,1687
SAL31680,48,599,953,372,236,2209,34,2242
SAL31681,243,1094,919,328,143,2721,59,2782
SAL31682,0,7,19,13,18,54,0,54
SAL31683,0,8,11,4,5,26,0,30
SAL31684,0,5,20,19,3,53,0,54
SAL31685,75,430,369,146,98,1119,26,1147
SAL31686,43,393,517,176,75,1205,14,1221
SAL31687,0,11,10,5,5,32,0,31
SAL31688,0,0,0,0,0,0,0,0
SAL31689,0,120,177,58,47,401,5,403
SAL31690,0,5,4,4,0,20,0,20
SAL31691,0,0,3,3,0,5,0,5
SAL31692,0,8,13,4,8,31,0,30
SAL31693,0,11,16,20,15,56,0,61
SAL31694,0,17,32,15,20,83,7,88
SAL31695,0,5,15,3,3,27,0,31
SAL31696,0,29,34,22,17,113,0,109
SAL31697,0,0,4,4,0,4,0,4
SAL31698,0,0,5,0,3,10,0,10
SAL31699,0,26,25,10,5,67,0,69
SAL31700,59,498,547,227,111,1442,28,1466
SAL31701,6,70,88,17,9,184,3,193
SAL31702,0,0,0,0,0,3,0,3
SAL31703,0,0,0,0,0,0,0,0
SAL31704,0,7,11,3,6,19,0,19
SAL31705,0,10,26,23,21,79,0,79
SAL31706,229,1166,606,97,35,2136,22,2157
SAL31707,0,0,0,0,0,4,0,4
SAL31708,0,0,0,0,3,0,0,0
SAL31709,0,0,0,0,0,0,0,0
SAL31710,0,0,0,0,8,10,0,10
SAL31711,0,7,4,0,0,18,0,18
SAL31712,0,0,0,0,0,4,0,4
SAL31713,0,14,31,15,8,63,0,63
SAL31714,0,4,12,0,0,20,0,20
SAL31715,0,0,6,0,5,8,0,8
SAL31716,0,58,51,9,6,117,7,121
SAL31717,32,11,0,0,0,48,6,51
SAL31718,0,9,15,10,14,50,0,53
SAL31719,0,0,0,0,0,0,0,0
SAL31720,0,0,0,0,3,6,0,6
SAL31721,128,639,678,261,161,1871,40,1911
SAL31722,16,151,152,40,12,367,10,376
SAL31723,0,10,11,16,12,43,0,43
SAL31724,239,792,389,108,40,1562,55,1618
SAL31725,18,100,108,26,18,270,5,276
SAL31726,6,120,361,137,73,701,0,700
SAL31727,0,0,3,3,0,10,0,10
SAL31728,0,0,5,7,12,33,0,32
SAL31729,0,11,45,9,8,75,3,79
SAL31730,0,9,17,13,4,54,3,57
SAL31731,131,835,429,102,33,1525,39,1565
SAL31732,0,8,19,14,5,43,4,51
SAL31733,0,0,0,0,0,6,0,5
SAL31734,4,26,38,10,9,84,0,87
SAL31735,96,919,620,116,45,1797,24,1820
SAL31736,0,24,47,18,19,111,0,118
SAL31737,39,301,262,99,50,757,19,769
SAL31738,0,0,0,0,0,3,0,3
SAL31739,78,779,573,162,100,1688,15,1707
SAL31740,0,5,0,8,4,16,0,16
SAL31741,0,0,4,5,3,13,0,13
SAL31742,0,0,0,0,0,0,0,0
SAL31743,0,0,3,0,0,5,0,4
SAL31744,0,0,0,0,0,0,0,0
SAL31745,0,4,7,0,0,16,0,16
SAL31746,4,34,47,14,12,109,0,106
SAL31747,154,1583,2165,574,230,4706,54,4760
SAL31748,101,623,671,183,85,1654,13,1675
SAL31749,241,1478,1905,606,309,4536,50,4589
SAL31750,0,5,9,11,7,33,0,33
SAL31751,387,1222,567,126,47,2341,74,2419
SAL31752,148,901,1276,390,200,2912,25,2936
SAL31753,0,0,0,0,4,5,0,5
SAL31754,0,3,3,5,4,14,0,14
SAL31755,340,1052,507,142,74,2101,66,2168
SAL31756,0,11,12,10,4,29,0,29
SAL31757,26,289,260,79,44,703,16,719
SAL31758,30,44,22,9,0,93,0,102
SAL31759,0,6,0,0,6,7,0,7
SAL31760,4,96,150,60,56,372,9,375
SAL31761,51,572,521,164,63,1376,16,1388
SAL31762,0,105,143,43,28,316,4,314
SAL31763,289,1440,1499,572,334,4142,145,4281
SAL31764,332,1329,1052,306,157,3180,54,3237
SAL31765,0,15,18,7,3,48,4,46
SAL31766,16,269,625,245,140,1296,14,1311
SAL31767,0,11,31,10,12,60,0,61
SAL31768,0,0,8,0,0,9,0,9
SAL31769,6,19,25,24,10,76,0,81
SAL31770,0,0,0,0,0,0,0,0
SAL31771,4,105,227,126,76,533,8,543
SAL31772,681,4187,2750,732,354,8703,151,8854
SAL31773,0,16,21,10,9,55,3,63
SAL31774,0,49,60,17,9,136,0,138
SAL31775,224,1397,1528,570,322,4036,102,4134
SAL31776,0,4,0,0,4,9,0,9
SAL31777,0,16,14,3,9,45,0,45
SAL31778,748,2744,1828,579,315,6221,178,6399
SAL31779,8,67,94,38,19,222,0,227
SAL31780,0,5,13,5,8,31,0,31
SAL31781,0,0,0,0,4,8,0,8
SAL31782,3,54,58,17,13,153,8,155
SAL31783,37,22,8,0,0,68,6,71
SAL31784,0,11,23,9,0,46,0,46
SAL31785,10,376,1123,441,340,2295,16,2306
SAL31786,0,0,3,0,0,9,0,9
SAL31787,0,9,3,4,13,27,0,27
SAL31788,0,3,3,4,0,14,0,14
SAL31789,0,18,36,21,15,87,0,87
SAL31790,41,711,1258,408,194,2617,20,2636
SAL31791,3,15,33,5,10,68,0,70
SAL31792,0,26,25,20,3,82,8,86
SAL31793,0,10,19,12,10,50,0,50
SAL31794,0,3,4,6,13,23,0,21
SAL31795,53,299,380,139,80,952,16,972
SAL31796,0,23,56,29,25,138,0,141
SAL31797,5,26,33,19,13,89,3,89
SAL31798,3,56,90,24,7,182,0,182
SAL31799,0,7,8,0,0,14,0,14
SAL31800,0,22,27,9,20,83,3,92
SAL31801,0,4,3,4,4,15,0,15
SAL31802,3,36,36,15,15,109,0,106
SAL31803,0,14,30,18,7,72,3,69
SAL31804,0,0,0,0,0,0,0,0
SAL31805,43,157,87,39,18,340,6,342
SAL31806,40,34,12,0,0,83,0,87
SAL31807,49,723,628,190,75,1668,23,1692
SAL31808,0,22,84,35,20,162,0,162
SAL31809,8,135,364,168,98,775,3,781
SAL31810,0,9,12,7,0,34,0,34
SAL31811,162,1406,1166,258,141,3123,53,3175
SAL31812,251,1739,1961,626,310,4896,67,4965
SAL31813,84,881,1153,312,130,2556,39,2592
SAL31814,0,5,10,10,3,35,0,35
SAL31815,7,8,33,13,4,65,0,65
SAL31816,0,0,0,0,0,7,0,7
SAL31817,0,3,5,9,3,21,0,21
SAL31818,5,39,51,32,16,139,3,143
SAL31819,207,1190,1227,268,126,3015,60,3075
SAL31820,0,9,4,0,0,15,0,15
SAL31821,0,18,21,13,11,58,3,62
SAL31822,30,438,608,192,84,1352,10,1363
SAL31823,65,741,1214,378,188,2583,19,2600
SAL31824,0,14,11,5,0,25,0,25
SAL31825,14,161,184,53,22,432,3,436
SAL31826,0,0,0,5,7,17,0,17
SAL31827,8,58,67,31,7,165,7,167
SAL31828,0,5,9,3,4,27,0,27
SAL31829,0,13,13,3,0,28,0,28
SAL31830,0,4,17,3,4,22,0,22
SAL31831,24,60,50,14,3,149,6,154
SAL31832,0,5,17,20,15,59,6,56
SAL31833,35,280,218,77,59,668,20,690
SAL31834,0,29,44,17,8,95,3,96
SAL31835,0,14,33,15,7,73,3,76
SAL31836,5,81,72,26,7,195,11,207
SAL31837,0,3,13,4,3,27,0,27
SAL31838,92,434,320,100,46,986,14,1007
SAL31839,3,51,78,22,20,177,3,177
SAL31840,24,181,216,82,65,561,12,571
SAL31841,0,13,21,4,4,40,0,46
SAL31842,3,17,19,7,5,51,0,54
SAL31843,4,137,153,73,30,393,16,409
SAL31844,0,0,0,3,0,11,0,11
SAL31845,0,3,13,16,11,37,0,40
SAL31846,0,8,11,11,9,37,0,41
SAL31847,243,812,323,81,37,1495,21,1513
SAL31848,0,0,0,0,0,7,0,5
SAL31849,0,0,0,0,0,0,0,0
SAL31850,0,3,14,4,0,21,0,21
SAL31851,8,82,151,97,64,401,10,411
SAL31852,0,0,0,0,3,14,0,14
SAL31853,0,0,0,6,0,6,0,6
SAL31854,0,0,0,0,0,3,0,3
SAL31855,0,0,5,0,0,3,0,3
SAL31856,0,6,4,0,0,11,0,11
SAL31857,0,0,0,0,0,0,0,0
SAL31858,38,386,402,157,94,1082,13,1099
SAL31859,11,136,227,85,46,510,15,526
SAL31860,8,66,69,33,13,194,8,200
SAL31861,0,51,73,26,15,174,6,173
SAL31862,0,0,6,0,0,3,0,3
SAL31863,8,173,166,45,22,413,11,423
SAL31864,88,58,38,7,0,192,13,202
SAL31865,32,133,136,54,24,375,11,389
SAL31866,263,1306,1298,331,138,3334,32,3362
SAL31867,0,3,10,6,3,16,0,16
SAL31868,69,41,10,4,0,122,0,123
SAL31869,58,346,429,125,61,1018,10,1032
SAL31870,0,37,27,11,14,91,0,91
SAL31871,20,496,813,223,100,1657,9,1663
SAL31872,0,0,0,0,0,0,0,3
SAL31873,56,570,836,364,223,2048,33,2080
SAL31874,0,3,4,0,4,11,0,11
SAL31875,0,8,0,3,0,10,0,10
SAL31876,0,0,11,10,9,34,0,34
SAL31877,0,4,3,5,6,20,0,20
SAL31878,0,0,0,0,0,0,0,0
SAL31879,0,0,13,7,3,26,0,26
SAL31880,0,10,14,4,7,34,0,36
SAL31881,17,176,144,61,31,425,11,438
SAL31882,0,0,6,3,0,9,0,9
SAL31883,0,40,178,78,50,344,5,350
SAL31884,0,8,0,3,0,9,0,9
SAL31885,28,226,156,50,33,491,19,513
SAL31886,0,0,0,0,0,0,0,0
SAL31887,0,0,9,0,4,14,0,14
SAL31888,9,133,184,64,32,411,7,423
SAL31889,0,29,28,24,16,97,0,97
SAL31890,0,0,3,0,0,4,0,4
SAL31891,0,24,29,24,10,95,4,97
SAL31892,3,10,26,12,22,75,0,73
SAL31893,3,53,90,24,17,180,9,186
SAL31894,0,13,27,10,14,67,0,67
SAL31895,224,1477,1252,329,173,3451,51,3506
SAL31896,12,273,516,216,162,1177,18,1201
SAL31897,0,0,0,0,0,4,0,4
SAL31898,0,28,27,16,3,72,0,68
SAL31899,0,0,11,0,4,17,0,17
SAL31900,0,4,23,19,6,46,0,46
SAL31901,0,16,20,3,4,39,0,39
SAL31902,0,10,26,14,8,64,0,64
SAL31903,0,4,6,8,0,21,0,21
SAL31904,0,54,36,13,10,118,0,123
SAL31905,23,380,416,169,82,1067,23,1092
SAL31906,45,179,81,31,12,357,7,358
SAL31907,0,9,45,36,38,127,0,129
SAL31908,5,11,38,24,18,91,5,101
SAL31909,144,986,962,294,132,2518,42,2565
SAL31910,388,1905,1566,379,166,4398,50,4450
SAL31911,0,0,3,5,0,12,0,12
SAL31912,63,685,1128,468,245,2587,45,2634
SAL31913,339,3031,3079,1173,831,8443,116,8562
SAL31914,0,7,8,4,0,20,0,20
SAL31915,0,13,18,9,7,43,3,51
SAL31916,0,0,0,0,0,0,0,0
SAL31917,6,3,4,0,0,17,4,22
SAL31918,0,7,10,7,10,32,0,32
